ticker,trade_date,open_price,high_price,low_price,close_price,volume,turnover,shares_outstanding
145020,2020-01-02,134291,135587,132143,132382,49429,6565000000,12667418
145020,2020-01-03,133677,134189,131359,132006,31025,4106000000,12667418
145020,2020-01-06,131290,131938,128324,129585,30485,3950000000,12667418
145020,2020-01-07,129585,133336,129585,133336,50036,6638000000,12667418
145020,2020-01-08,134735,134735,129688,129688,37124,4857000000,12667418
145020,2020-01-09,131290,133677,129960,133677,29388,3893000000,12667418
145020,2020-01-10,132654,136235,132313,136065,40825,5530000000,12667418
145020,2020-01-13,136065,143226,134359,142885,52678,7426000000,12667418
145020,2020-01-14,143226,146500,142237,144590,43965,6395000000,12667418
145020,2020-01-15,142441,146772,142203,142953,24292,3509000000,12667418
145020,2020-01-16,144317,146636,142782,146602,29148,4235000000,12667418
145020,2020-01-17,148000,148000,144112,145135,23186,3385000000,12667418
145020,2020-01-20,146397,147659,142544,144351,22037,3195000000,12667418
145020,2020-01-21,144351,144863,141521,141521,19700,2814000000,12667418
145020,2020-01-22,143158,155161,141759,155161,66827,10102000000,12667418
145020,2020-01-23,154820,154888,149671,153797,37183,5664000000,12667418
145020,2020-01-28,148375,151751,145272,146022,39027,5754000000,12667418
145020,2020-01-29,146636,151717,146636,149500,36414,5477000000,12667418
145020,2020-01-30,148034,151888,147727,147727,23242,3484000000,12667418
145020,2020-01-31,149705,153320,146159,149125,48989,7380000000,12667418
145020,2020-02-03,146295,153456,146295,147659,59094,8845000000,12667418
145020,2020-02-04,147386,150421,146636,149159,40611,6052000000,12667418
145020,2020-02-05,149159,150830,145442,145647,29594,4358000000,12667418
145020,2020-02-06,147932,149671,146636,148955,23154,3435000000,12667418
145020,2020-02-07,151069,151069,145272,145954,31940,4695000000,12667418
145020,2020-02-10,145954,148136,142544,147966,24485,3594000000,12667418
145020,2020-02-11,146806,148921,143874,145579,32400,4736000000,12667418
145020,2020-02-12,145408,145408,142237,144010,36473,5227000000,12667418
145020,2020-02-13,143328,143942,139441,141828,58927,8343000000,12667418
145020,2020-02-14,140088,142203,139475,140327,24729,3476000000,12667418
145020,2020-02-17,141418,141418,136815,137190,47273,6511000000,12667418
145020,2020-02-18,136406,137190,134905,135007,27482,3736000000,12667418
145020,2020-02-19,135382,141555,135382,139816,39112,5449000000,12667418
145020,2020-02-20,139782,140361,136406,136406,18028,2493000000,12667418
145020,2020-02-21,135280,137429,135280,136406,21702,2954000000,12667418
145020,2020-02-24,136235,137122,130301,132279,61516,8169000000,12667418
145020,2020-02-25,134837,135348,129244,134189,34731,4614000000,12667418
145020,2020-02-26,132006,133950,129824,129824,38165,4993000000,12667418
145020,2020-02-27,129756,132484,126959,127369,44103,5663000000,12667418
145020,2020-02-28,127335,128460,123686,127846,50431,6392000000,12667418
145020,2020-03-02,129210,137599,128153,137019,73909,9936000000,12667418
145020,2020-03-03,138724,139986,131904,131904,46637,6251000000,12667418
145020,2020-03-04,130608,132586,128596,129585,72129,9350000000,12667418
145020,2020-03-05,130097,133098,128221,129994,45965,5998000000,12667418
145020,2020-03-06,129449,131120,127028,130438,29893,3853000000,12667418
145020,2020-03-09,127335,128903,124129,124163,33482,4188000000,12667418
145020,2020-03-10,121060,125459,121060,123788,38306,4749000000,12667418
145020,2020-03-11,123788,123788,118025,118332,46467,5595000000,12667418
145020,2020-03-12,116149,117957,110318,111409,63754,7206000000,12667418
145020,2020-03-13,102338,119116,102338,114274,97034,10846000000,12667418
145020,2020-03-16,115092,117513,107419,107760,59279,6555000000,12667418
145020,2020-03-17,107794,122424,104350,120992,63897,7329000000,12667418
145020,2020-03-18,128221,128221,114922,117991,74885,9211000000,12667418
145020,2020-03-19,119355,122765,101622,101622,73750,8195000000,12667418
145020,2020-03-20,106771,117650,105032,117650,51622,5752000000,12667418
145020,2020-03-23,109193,115911,102884,104418,67261,7109000000,12667418
145020,2020-03-24,106908,112876,106806,111614,48930,5378000000,12667418
145020,2020-03-25,115774,117309,110557,115092,58182,6650000000,12667418
145020,2020-03-26,115467,115876,110932,111512,52795,5968000000,12667418
145020,2020-03-27,114240,114922,108101,108613,77257,8536000000,12667418
145020,2020-03-30,105203,109977,105203,108613,33010,3591000000,12667418
