ticker,trade_date,open_price,high_price,low_price,close_price,volume,turnover,shares_outstanding
079370,2020-01-02,4600,4717,4550,4633,249195,1154000000,31152000
079370,2020-01-03,4633,4717,4567,4650,164463,763000000,31152000
079370,2020-01-06,4583,4633,4450,4617,264843,1201000000,31152000
079370,2020-01-07,4617,4783,4600,4767,257859,1214000000,31152000
079370,2020-01-08,4633,4783,4467,4600,581931,2695000000,31152000
079370,2020-01-09,4783,4917,4683,4800,461004,2210000000,31152000
079370,2020-01-10,4817,4933,4667,4883,316680,1519000000,31152000
079370,2020-01-13,4917,4917,4700,4800,225471,1082000000,31152000
079370,2020-01-14,4850,5033,4817,4850,296622,1466000000,31152000
079370,2020-01-15,4967,5050,4883,4967,394542,1963000000,31152000
079370,2020-01-16,5067,5083,4933,5033,229488,1147000000,31152000
079370,2020-01-17,5050,5100,4933,5083,304182,1528000000,31152000
079370,2020-01-20,5117,5117,4950,5000,200391,1005000000,31152000
079370,2020-01-21,5000,5000,4817,4850,194358,948000000,31152000
079370,2020-01-22,4800,4967,4800,4917,109788,539000000,31152000
079370,2020-01-23,4917,5033,4850,4950,99282,492000000,31152000
079370,2020-01-28,4817,4850,4667,4750,144195,684000000,31152000
079370,2020-01-29,4783,4817,4683,4783,148029,702000000,31152000
079370,2020-01-30,4783,4783,4500,4583,173256,802000000,31152000
079370,2020-01-31,4600,4700,4483,4533,149655,689000000,31152000
079370,2020-02-03,4433,4600,4333,4583,182319,818000000,31152000
079370,2020-02-04,4567,4750,4567,4733,120777,566000000,31152000
079370,2020-02-05,4767,4817,4583,4633,122058,572000000,31152000
079370,2020-02-06,4667,4733,4600,4733,119010,554000000,31152000
079370,2020-02-07,4683,4717,4617,4700,94953,442000000,31152000
079370,2020-02-10,4667,4667,4517,4583,210297,960000000,31152000
079370,2020-02-11,4600,4717,4600,4700,94092,440000000,31152000
079370,2020-02-12,4650,4850,4650,4833,168486,801000000,31152000
079370,2020-02-13,4900,4900,4717,4767,91743,438000000,31152000
079370,2020-02-14,4717,4833,4700,4717,111558,530000000,31152000
079370,2020-02-17,4717,4783,4683,4750,74991,355000000,31152000
079370,2020-02-18,4750,4767,4567,4600,126693,586000000,31152000
079370,2020-02-19,4600,4667,4450,4650,185817,842000000,31152000
079370,2020-02-20,4667,4700,4517,4583,87540,402000000,31152000
079370,2020-02-21,4517,4583,4350,4433,128100,569000000,31152000
079370,2020-02-24,4300,4300,4117,4133,190152,799000000,31152000
079370,2020-02-25,4050,4217,4050,4217,185940,768000000,31152000
079370,2020-02-26,4100,4167,4050,4133,122103,500000000,31152000
079370,2020-02-27,4133,4167,3833,3933,281022,1102000000,31152000
079370,2020-02-28,3850,3933,3667,3733,260319,977000000,31152000
079370,2020-03-02,3717,3900,3617,3900,155070,587000000,31152000
079370,2020-03-03,3983,4067,3867,3917,165462,659000000,31152000
079370,2020-03-04,3833,4050,3833,4033,113574,452000000,31152000
079370,2020-03-05,4117,4150,4033,4083,119274,487000000,31152000
079370,2020-03-06,4017,4033,3900,4000,81831,323000000,31152000
079370,2020-03-09,3933,3933,3667,3750,226152,849000000,31152000
079370,2020-03-10,3650,3767,3617,3733,165852,609000000,31152000
079370,2020-03-11,3750,3750,3517,3533,205557,742000000,31152000
