ticker,trade_date,open_price,high_price,low_price,close_price,volume,turnover,shares_outstanding
140860,2020-01-02,40900,43100,40700,43100,45576,1917000000,6665055
140860,2020-01-03,43200,43750,42600,43200,21146,913000000,6665055
140860,2020-01-06,43150,43200,42450,42500,11355,485000000,6665055
140860,2020-01-07,42700,43500,42100,43450,21982,938000000,6665055
140860,2020-01-08,43200,43400,40350,42500,24565,1037000000,6665055
140860,2020-01-09,42500,43500,42200,43050,12702,544000000,6665055
140860,2020-01-10,42700,43050,42250,42650,9246,394000000,6665055
140860,2020-01-13,42700,42700,41650,42000,16577,696000000,6665055
140860,2020-01-14,42200,42300,41300,42000,3719,156000000,6665055
140860,2020-01-15,41800,42000,41650,41750,5908,247000000,6665055
140860,2020-01-16,41750,42350,41700,42350,8104,340000000,6665055
140860,2020-01-17,42150,43000,41750,42200,8677,365000000,6665055
140860,2020-01-20,42200,42400,41350,42000,10390,432000000,6665055
140860,2020-01-21,42000,42000,40700,41050,13223,544000000,6665055
140860,2020-01-22,40950,41250,39900,41000,10341,417000000,6665055
140860,2020-01-23,40400,41600,40300,41500,8798,362000000,6665055
140860,2020-01-28,40050,42500,40050,41500,11174,457000000,6665055
140860,2020-01-29,41500,42000,41350,41800,8434,351000000,6665055
140860,2020-01-30,41800,45200,41800,44500,57000,2509000000,6665055
140860,2020-01-31,44950,47350,44550,45400,40787,1874000000,6665055
140860,2020-02-03,45300,46400,44500,44950,21366,971000000,6665055
140860,2020-02-04,45000,46300,44500,45500,16011,723000000,6665055
140860,2020-02-05,45550,45850,44650,45200,7959,358000000,6665055
140860,2020-02-06,44550,45400,44150,44700,8189,366000000,6665055
140860,2020-02-07,45050,45050,44000,44900,4117,182000000,6665055
140860,2020-02-10,44900,44900,43050,44000,6356,279000000,6665055
140860,2020-02-11,44000,44100,43150,43750,10834,470000000,6665055
140860,2020-02-12,43300,44000,42900,43550,12155,525000000,6665055
140860,2020-02-13,43550,44600,42500,44000,8338,366000000,6665055
140860,2020-02-14,44000,44500,42900,44250,14099,613000000,6665055
140860,2020-02-17,44250,45500,43550,44000,15578,686000000,6665055
140860,2020-02-18,43700,44050,42100,42250,14729,630000000,6665055
140860,2020-02-19,42500,43900,42100,43850,11294,488000000,6665055
140860,2020-02-20,44250,45500,43750,44200,13540,602000000,6665055
140860,2020-02-21,43450,45000,43000,44000,9332,412000000,6665055
140860,2020-02-24,43250,43950,42050,43600,18244,780000000,6665055
140860,2020-02-25,43600,44500,42600,43300,4679,202000000,6665055
140860,2020-02-26,42300,43100,41600,41950,12782,537000000,6665055
140860,2020-02-27,42200,42550,40650,40800,11404,468000000,6665055
140860,2020-02-28,40600,41450,39100,39700,13829,552000000,6665055
140860,2020-03-02,40250,42500,39400,42000,24249,999000000,6665055
140860,2020-03-03,44500,45100,42500,44700,36058,1596000000,6665055
