ticker,trade_date,short_vol,short_amt,lending_balance_amt
030520,2020-01-02,6130,62220000,2840000000
030520,2020-01-03,438,4440000,2899000000
030520,2020-01-06,15,150000,2917000000
030520,2020-01-07,20932,212970000,3038000000
030520,2020-01-08,8,80000,2965000000
030520,2020-01-09,287,2960000,2625000000
030520,2020-01-10,2739,30370000,2613000000
030520,2020-01-13,763,8340000,2634000000
030520,2020-01-14,14495,156760000,3045000000
030520,2020-01-15,19,200000,3488000000
030520,2020-01-16,515,5500000,3461000000
030520,2020-01-17,11,120000,3495000000
030520,2020-01-20,1975,21210000,3511000000
030520,2020-01-21,2172,23070000,3441000000
030520,2020-01-22,5,50000,3474000000
030520,2020-01-23,32064,347310000,3495000000
030520,2020-01-28,39824,464580000,3619000000
030520,2020-01-29,36770,423170000,6130000000
030520,2020-01-30,43411,512940000,6511000000
030520,2020-01-31,54459,633800000,7128000000
030520,2020-02-03,31,330000,7224000000
030520,2020-02-04,7525,81320000,6511000000
030520,2020-02-05,6042,65100000,6179000000
030520,2020-02-06,5541,60390000,6303000000
030520,2020-02-07,23591,253680000,5990000000
030520,2020-02-10,10064,105680000,6231000000
030520,2020-02-11,11663,123690000,6668000000
030520,2020-02-12,2108,22250000,6481000000
030520,2020-02-13,10290,108120000,6390000000
030520,2020-02-14,5465,57110000,6362000000
030520,2020-02-17,15463,164170000,6357000000
030520,2020-02-18,8466,88110000,6277000000
030520,2020-02-19,6077,62890000,6487000000
030520,2020-02-20,21600,230350000,6549000000
030520,2020-02-21,32387,336170000,6518000000
030520,2020-02-24,22048,223960000,6345000000
030520,2020-02-25,6282,62860000,6222000000
030520,2020-02-26,11767,120270000,6309000000
030520,2020-02-27,16204,168500000,6312000000
030520,2020-02-28,26189,260410000,6211000000
030520,2020-03-02,14074,140760000,6516000000
030520,2020-03-03,4061,41710000,6691000000
030520,2020-03-04,2301,23780000,6889000000
030520,2020-03-05,4652,48620000,7584000000
030520,2020-03-06,26,270000,7475000000
030520,2020-03-09,8507,84390000,6709000000
030520,2020-03-10,6281,60180000,6428000000
030520,2020-03-11,21205,198460000,6109000000
030520,2020-03-12,18426,159300000,5571000000
030520,2020-03-13,8356,63580000,5033000000
030520,2020-03-16,8,60000,4915000000
030520,2020-03-17,1,10000,4770000000
030520,2020-03-18,0,0,4531000000
030520,2020-03-19,4,30000,3921000000
030520,2020-03-20,7,50000,3433000000
030520,2020-03-23,5,30000,3185000000
