ticker,trade_date,short_vol,short_amt,lending_balance_amt
007390,2020-01-02,44074,290020000,75534000000
007390,2020-01-03,95350,629180000,75460000000
007390,2020-01-06,337580,2183950000,73184000000
007390,2020-01-07,53220,344420000,75672000000
007390,2020-01-08,67804,420680000,72236000000
007390,2020-01-09,189073,1222880000,77656000000
007390,2020-01-10,68046,437060000,78345000000
007390,2020-01-13,102313,666780000,77506000000
007390,2020-01-14,32127,214540000,75071000000
007390,2020-01-15,19901,132410000,74618000000
007390,2020-01-16,27350,183430000,75034000000
007390,2020-01-17,7596,50860000,73902000000
007390,2020-01-20,11060,71290000,71558000000
007390,2020-01-21,6782,43200000,70014000000
007390,2020-01-22,64590,417160000,70360000000
007390,2020-01-23,12735,81680000,68571000000
007390,2020-01-28,27060,169560000,62795000000
007390,2020-01-29,32325,205420000,63087000000
007390,2020-01-30,67887,420130000,60402000000
007390,2020-01-31,61723,373610000,57550000000
007390,2020-02-03,2270,13550000,58762000000
007390,2020-02-04,4155,25720000,61042000000
007390,2020-02-05,12888,80920000,62062000000
007390,2020-02-06,8192,52140000,60041000000
007390,2020-02-07,168369,1226440000,77946000000
007390,2020-02-10,504728,4961250000,99390000000
007390,2020-02-11,507030,4731190000,97969000000
007390,2020-02-12,310479,2850170000,97880000000
007390,2020-02-13,206340,1813340000,99901000000
007390,2020-02-14,175160,1527380000,101879000000
007390,2020-02-17,96226,844680000,103304000000
007390,2020-02-18,71707,622290000,102662000000
007390,2020-02-19,39190,336350000,103918000000
007390,2020-02-20,95358,823800000,101064000000
007390,2020-02-21,23421,194960000,100508000000
007390,2020-02-24,75856,590380000,90706000000
007390,2020-02-25,107195,857250000,95667000000
007390,2020-02-26,40176,310120000,96063000000
007390,2020-02-27,82446,637270000,88844000000
007390,2020-02-28,20454,148480000,87228000000
007390,2020-03-02,75786,584370000,92301000000
007390,2020-03-03,9812,76550000,90369000000
007390,2020-03-04,2546,19870000,93072000000
007390,2020-03-05,22197,176320000,94224000000
007390,2020-03-06,16923,132260000,94104000000
007390,2020-03-09,52959,404140000,88097000000
007390,2020-03-10,511775,4141630000,87042000000
007390,2020-03-11,151328,1121810000,82480000000
007390,2020-03-12,74643,529120000,84175000000
007390,2020-03-13,73511,483680000,80158000000
007390,2020-03-16,10778,74140000,78583000000
007390,2020-03-17,61,410000,80745000000
007390,2020-03-18,0,0,78490000000
007390,2020-03-19,35,240000,73502000000
007390,2020-03-20,632,4560000,78196000000
007390,2020-03-23,23,160000,73087000000
007390,2020-03-24,84,600000,74687000000
007390,2020-03-25,5,40000,76181000000
007390,2020-03-26,110,900000,82025000000
007390,2020-03-27,1092,8710000,77614000000
007390,2020-03-30,314,2520000,79487000000
007390,2020-03-31,95,850000,85627000000
007390,2020-04-01,346,3090000,82293000000
007390,2020-04-02,19,170000,78850000000
007390,2020-04-03,42,370000,75284000000
007390,2020-04-06,0,0,76773000000
007390,2020-04-07,139,1250000,67705000000
007390,2020-04-08,0,0,67811000000
007390,2020-04-09,3,30000,64214000000
007390,2020-04-10,122,1050000,64758000000
007390,2020-04-13,48,410000,64515000000
007390,2020-04-14,12,110000,67792000000
007390,2020-04-16,21,200000,71598000000
007390,2020-04-17,50,550000,83372000000
007390,2020-04-20,134,1700000,94461000000
007390,2020-04-21,133,1660000,89826000000
007390,2020-04-22,227,2840000,88974000000
007390,2020-04-23,73,910000,88227000000
007390,2020-04-24,18,210000,83673000000
007390,2020-04-27,0,0,84911000000
007390,2020-04-28,152,1750000,80184000000
007390,2020-04-29,42,460000,76788000000
007390,2020-05-04,0,0,74405000000
007390,2020-05-06,0,0,78078000000
007390,2020-05-07,9,100000,76300000000
007390,2020-05-08,74,830000,78316000000
007390,2020-05-11,143,1590000,77492000000
007390,2020-05-12,101,1090000,74484000000
007390,2020-05-13,14,150000,75464000000
007390,2020-05-14,1,10000,77441000000
007390,2020-05-15,119,1350000,77657000000
007390,2020-05-18,252,2490000,66448000000
007390,2020-05-19,6,60000,67106000000
007390,2020-05-20,264,2640000,68077000000
007390,2020-05-21,472,4840000,68105000000
007390,2020-05-22,85,840000,66751000000
007390,2020-05-25,10,100000,67499000000
007390,2020-05-26,2,20000,66679000000
007390,2020-05-27,0,0,67533000000
007390,2020-05-28,393,3910000,66251000000
007390,2020-05-29,268,2650000,66466000000
007390,2020-06-01,107,1080000,67815000000
007390,2020-06-02,140,1460000,70580000000
007390,2020-06-03,5,50000,67792000000
007390,2020-06-04,0,0,66788000000
007390,2020-06-05,0,0,67065000000
007390,2020-06-08,3,30000,69848000000
007390,2020-06-09,0,0,68023000000
007390,2020-06-10,0,0,67853000000
007390,2020-06-11,1402,14430000,65250000000
007390,2020-06-12,2361,24670000,66749000000
007390,2020-06-15,7,70000,61425000000
007390,2020-06-16,156,1570000,63484000000
007390,2020-06-17,0,0,63414000000
007390,2020-06-18,424,4230000,62366000000
007390,2020-06-19,607,5950000,60883000000
007390,2020-06-22,399,3830000,59322000000
007390,2020-06-23,1017,9430000,57447000000
007390,2020-06-24,355,3400000,58582000000
007390,2020-06-25,874,8500000,58952000000
007390,2020-06-26,78,740000,58111000000
007390,2020-06-29,898,8210000,55425000000
007390,2020-06-30,145,1310000,55271000000
007390,2020-07-01,174,1560000,54573000000
007390,2020-07-02,77,690000,55132000000
007390,2020-07-03,158,1450000,56852000000
007390,2020-07-06,16,150000,58231000000
007390,2020-07-07,89,830000,55990000000
007390,2020-07-08,13,120000,55170000000
007390,2020-07-09,12,110000,54730000000
007390,2020-07-10,32,290000,54753000000
007390,2020-07-13,20,190000,55971000000
007390,2020-07-14,29,270000,54950000000
007390,2020-07-15,23,220000,56765000000
007390,2020-07-16,29,270000,56742000000
007390,2020-07-17,22,210000,57058000000
007390,2020-07-20,16,150000,56782000000
007390,2020-07-21,12,110000,56366000000
007390,2020-07-22,12,110000,56150000000
007390,2020-07-23,0,0,56089000000
007390,2020-07-24,4,40000,54579000000
007390,2020-07-27,10,90000,53650000000
007390,2020-07-28,1,10000,53862000000
007390,2020-07-29,44,410000,53675000000
007390,2020-07-30,33,320000,55559000000
007390,2020-07-31,36,340000,54328000000
007390,2020-08-03,0,0,52715000000
007390,2020-08-04,3,30000,56621000000
007390,2020-08-05,3,30000,57782000000
007390,2020-08-06,312,3150000,58004000000
007390,2020-08-07,352,3500000,56680000000
007390,2020-08-10,293,2940000,57223000000
007390,2020-08-11,0,0,56080000000
007390,2020-08-12,83,800000,55282000000
007390,2020-08-13,73,730000,58170000000
007390,2020-08-14,44,480000,62230000000
007390,2020-08-18,75,760000,57735000000
007390,2020-08-19,687,7110000,59337000000
007390,2020-08-20,372,3760000,55992000000
007390,2020-08-21,15,150000,57090000000
007390,2020-08-24,15,160000,57888000000
007390,2020-08-25,100,1070000,62894000000
007390,2020-08-26,1577,17940000,63558000000
007390,2020-08-27,453,4980000,61459000000
007390,2020-08-28,313,3410000,61030000000
007390,2020-08-31,293,3120000,59966000000
007390,2020-09-01,297,3160000,60173000000
007390,2020-09-02,35,370000,59026000000
007390,2020-09-03,744,7660000,58702000000
007390,2020-09-04,306,3080000,57277000000
007390,2020-09-07,416,4140000,56680000000
007390,2020-09-08,734,7300000,55301000000
007390,2020-09-09,372,3960000,58838000000
007390,2020-09-10,1286,13370000,57515000000
007390,2020-09-11,21,220000,57907000000
007390,2020-09-14,20,200000,56645000000
007390,2020-09-15,284,2910000,57095000000
007390,2020-09-16,31,320000,56548000000
007390,2020-09-17,407,4090000,56159000000
007390,2020-09-18,291,2910000,56127000000
007390,2020-09-21,243,2410000,55726000000
007390,2020-09-22,246,2420000,54906000000
007390,2020-09-23,210,2020000,51369000000
007390,2020-09-24,175,1600000,49213000000
007390,2020-09-25,151,1400000,50471000000
007390,2020-09-28,65,610000,52163000000
007390,2020-09-29,159,1570000,54919000000
007390,2020-10-05,28,280000,56355000000
007390,2020-10-06,18,180000,55513000000
007390,2020-10-07,83,830000,55961000000
007390,2020-10-08,258,2580000,56013000000
007390,2020-10-12,229,2260000,55262000000
007390,2020-10-13,16,160000,56279000000
007390,2020-10-14,151,1490000,55340000000
007390,2020-10-15,15,140000,53626000000
007390,2020-10-16,48,450000,53430000000
007390,2020-10-19,9,90000,54386000000
007390,2020-10-20,4,40000,54788000000
007390,2020-10-21,0,0,55383000000
007390,2020-10-22,75,710000,54516000000
007390,2020-10-23,52,490000,54864000000
007390,2020-10-26,132,1230000,54463000000
007390,2020-10-27,2,20000,54512000000
007390,2020-10-28,16,150000,54718000000
007390,2020-10-29,20,190000,56052000000
007390,2020-10-30,18,160000,53752000000
007390,2020-11-02,20,180000,53805000000
007390,2020-11-03,71,660000,54571000000
007390,2020-11-04,0,0,54941000000
007390,2020-11-05,66,640000,56639000000
007390,2020-11-06,9,80000,54115000000
007390,2020-11-09,24,230000,54606000000
007390,2020-11-10,133,1230000,53910000000
007390,2020-11-11,141,1310000,54029000000
007390,2020-11-12,284,2640000,54122000000
007390,2020-11-13,133,1220000,53357000000
007390,2020-11-16,20,190000,55311000000
007390,2020-11-17,176,1610000,54299000000
007390,2020-11-18,0,0,54419000000
007390,2020-11-19,150,1380000,54777000000
007390,2020-11-20,0,0,59615000000
007390,2020-11-23,30,290000,57327000000
007390,2020-11-24,0,0,54390000000
007390,2020-11-25,186,1740000,52531000000
007390,2020-11-26,246,2330000,52380000000
007390,2020-11-27,53,510000,52711000000
007390,2020-11-30,66,640000,53420000000
007390,2020-12-01,66,640000,52996000000
007390,2020-12-02,0,0,52689000000
007390,2020-12-03,58,550000,51853000000
007390,2020-12-04,12,120000,52930000000
007390,2020-12-07,195,1910000,53254000000
007390,2020-12-08,2,20000,52602000000
007390,2020-12-09,0,0,53042000000
007390,2020-12-10,17,170000,54028000000
007390,2020-12-11,281,2810000,54001000000
007390,2020-12-14,142,1440000,53863000000
007390,2020-12-15,0,0,52007000000
007390,2020-12-16,205,2030000,51192000000
007390,2020-12-17,0,0,50546000000
007390,2020-12-18,0,0,49667000000
007390,2020-12-21,27,260000,48252000000
