ticker,trade_date,short_vol,short_amt,lending_balance_amt
053030,2020-01-02,20036,159210000,8591000000
053030,2020-01-03,826,6540000,9383000000
053030,2020-01-06,13322,102050000,8683000000
053030,2020-01-07,998,7760000,9068000000
053030,2020-01-08,19516,142470000,8442000000
053030,2020-01-09,229,1710000,8290000000
053030,2020-01-10,1478,11110000,8727000000
053030,2020-01-13,1659,12690000,8529000000
053030,2020-01-14,10160,77030000,8783000000
053030,2020-01-15,0,0,9889000000
053030,2020-01-16,766,5970000,9995000000
053030,2020-01-17,10,80000,10112000000
053030,2020-01-20,9819,76580000,9962000000
053030,2020-01-21,10,80000,9860000000
053030,2020-01-22,1187,9280000,9961000000
053030,2020-01-23,25662,198710000,9875000000
053030,2020-01-28,662,5130000,9984000000
053030,2020-01-29,100,790000,10061000000
053030,2020-01-30,4228,32090000,9226000000
053030,2020-01-31,6417,48100000,8853000000
053030,2020-02-03,17510,123460000,8440000000
053030,2020-02-04,14433,103470000,8572000000
053030,2020-02-05,230,1690000,8989000000
053030,2020-02-06,9906,79540000,10100000000
053030,2020-02-07,1145,9380000,9978000000
053030,2020-02-10,259,2100000,9907000000
053030,2020-02-11,322,2570000,10031000000
053030,2020-02-12,2084,16620000,9859000000
053030,2020-02-13,700,5600000,9971000000
053030,2020-02-14,2,20000,9967000000
053030,2020-02-17,2128,16740000,9988000000
053030,2020-02-18,2167,16880000,9861000000
053030,2020-02-19,95,740000,9716000000
053030,2020-02-20,2178,17860000,10289000000
053030,2020-02-21,33706,282170000,9990000000
053030,2020-02-24,42613,325380000,9162000000
053030,2020-02-25,21045,155690000,9421000000
053030,2020-02-26,2653,20090000,9418000000
053030,2020-02-27,6717,50690000,9626000000
053030,2020-02-28,36750,261080000,9041000000
053030,2020-03-02,20860,147780000,10267000000
053030,2020-03-03,2955,22360000,10726000000
053030,2020-03-04,139,1050000,10687000000
053030,2020-03-05,1023,8420000,11119000000
053030,2020-03-06,786,6350000,11092000000
053030,2020-03-09,2399,19400000,10881000000
053030,2020-03-10,4968,39040000,10297000000
053030,2020-03-11,13149,100090000,9687000000
053030,2020-03-12,52100,367640000,9161000000
053030,2020-03-13,26522,167240000,8479000000
053030,2020-03-16,12,80000,8585000000
053030,2020-03-17,28,200000,10963000000
053030,2020-03-18,0,0,9974000000
053030,2020-03-19,13,100000,10553000000
053030,2020-03-20,65,530000,11315000000
053030,2020-03-23,20,160000,10790000000
053030,2020-03-24,14,120000,10254000000
053030,2020-03-25,18,150000,10492000000
053030,2020-03-26,18,160000,10343000000
053030,2020-03-27,51,500000,11669000000
053030,2020-03-30,56,600000,12458000000
053030,2020-03-31,0,0,12519000000
053030,2020-04-01,15,160000,11647000000
053030,2020-04-02,158,1750000,12028000000
053030,2020-04-03,51,540000,11535000000
053030,2020-04-06,2,20000,11799000000
053030,2020-04-07,0,0,10563000000
053030,2020-04-08,0,0,9822000000
053030,2020-04-09,0,0,9962000000
053030,2020-04-10,293,3250000,8249000000
053030,2020-04-13,1,10000,8132000000
053030,2020-04-14,184,1920000,8164000000
053030,2020-04-16,15,160000,8287000000
053030,2020-04-17,64,670000,8208000000
053030,2020-04-20,88,930000,8242000000
053030,2020-04-21,123,1280000,8083000000
053030,2020-04-22,73,750000,8239000000
053030,2020-04-23,195,2080000,8142000000
053030,2020-04-24,0,0,9288000000
053030,2020-04-27,0,0,9413000000
053030,2020-04-28,205,2480000,9177000000
053030,2020-04-29,60,700000,9610000000
053030,2020-05-04,259,3050000,9693000000
053030,2020-05-06,0,0,9687000000
053030,2020-05-07,3,40000,9374000000
053030,2020-05-08,0,0,9932000000
053030,2020-05-11,0,0,10055000000
053030,2020-05-12,71,900000,10334000000
053030,2020-05-13,58,730000,10441000000
053030,2020-05-14,152,1900000,10275000000
053030,2020-05-15,227,2850000,10490000000
053030,2020-05-18,0,0,10992000000
053030,2020-05-19,26,330000,10650000000
053030,2020-05-20,1,10000,10829000000
053030,2020-05-21,29,380000,10619000000
053030,2020-05-22,9,110000,10403000000
053030,2020-05-25,0,0,10694000000
053030,2020-05-26,243,3120000,10692000000
053030,2020-05-27,47,610000,10568000000
053030,2020-05-28,55,680000,10358000000
053030,2020-05-29,48,600000,10317000000
053030,2020-06-01,43,550000,8976000000
053030,2020-06-02,126,1660000,9183000000
053030,2020-06-03,161,2070000,8801000000
053030,2020-06-04,85,1080000,9052000000
053030,2020-06-05,67,870000,9087000000
053030,2020-06-08,130,1810000,9985000000
053030,2020-06-09,7,100000,9629000000
