ticker,trade_date,short_vol,short_amt,lending_balance_amt
069080,2020-01-02,4602,73310000,17927000000
069080,2020-01-03,5526,88220000,18988000000
069080,2020-01-06,10141,157880000,18738000000
069080,2020-01-07,3191,49300000,19453000000
069080,2020-01-08,6122,91220000,18467000000
069080,2020-01-09,6326,96120000,19443000000
069080,2020-01-10,3443,53340000,19975000000
069080,2020-01-13,3927,63760000,20921000000
069080,2020-01-14,15892,260580000,21238000000
069080,2020-01-15,9357,152000000,21164000000
069080,2020-01-16,6494,106070000,21500000000
069080,2020-01-17,4700,76930000,22123000000
069080,2020-01-20,10672,171260000,21542000000
069080,2020-01-21,8035,127340000,20492000000
069080,2020-01-22,4574,72380000,20794000000
069080,2020-01-23,10423,170270000,20127000000
069080,2020-01-28,30287,459200000,18806000000
069080,2020-01-29,18959,289430000,21205000000
069080,2020-01-30,10406,157180000,20467000000
069080,2020-01-31,8493,125460000,19896000000
069080,2020-02-03,13613,200870000,20204000000
069080,2020-02-04,7158,106670000,20543000000
069080,2020-02-05,9152,138630000,20920000000
069080,2020-02-06,13369,202460000,22981000000
069080,2020-02-07,11919,184260000,24058000000
069080,2020-02-10,17480,276810000,24912000000
069080,2020-02-11,9676,159480000,25769000000
069080,2020-02-12,8889,145270000,25917000000
069080,2020-02-13,6400,103640000,25531000000
069080,2020-02-14,8810,143590000,25875000000
069080,2020-02-17,9494,157210000,26882000000
069080,2020-02-18,10445,171800000,26684000000
069080,2020-02-19,5807,95690000,26913000000
069080,2020-02-20,7735,127760000,27040000000
069080,2020-02-21,8107,132010000,26492000000
069080,2020-02-24,28489,455140000,26465000000
069080,2020-02-25,6612,106140000,26879000000
069080,2020-02-26,8941,143930000,26657000000
069080,2020-02-27,3284,51000000,25546000000
069080,2020-02-28,26465,389470000,24395000000
069080,2020-03-02,17217,255790000,25819000000
069080,2020-03-03,6744,103620000,25617000000
069080,2020-03-04,2550,39970000,26697000000
069080,2020-03-05,13039,203780000,26952000000
069080,2020-03-06,6686,102830000,26274000000
069080,2020-03-09,9606,142530000,24857000000
069080,2020-03-10,34453,506130000,24998000000
069080,2020-03-11,9411,136820000,23672000000
069080,2020-03-12,76285,1022150000,21616000000
069080,2020-03-13,1359,16400000,20306000000
069080,2020-03-16,6249,75170000,18585000000
069080,2020-03-17,272,2960000,18034000000
069080,2020-03-18,0,0,16345000000
069080,2020-03-19,95,850000,13565000000
069080,2020-03-20,1017,10090000,18556000000
069080,2020-03-23,1997,20860000,15935000000
069080,2020-03-24,1390,17470000,20073000000
069080,2020-03-25,1986,26170000,20542000000
069080,2020-03-26,1086,14070000,18928000000
069080,2020-03-27,325,4210000,17826000000
069080,2020-03-30,467,5780000,17548000000
069080,2020-03-31,0,0,17257000000
069080,2020-04-01,1142,15070000,16810000000
069080,2020-04-02,293,3760000,18079000000
069080,2020-04-03,0,0,17642000000
069080,2020-04-06,4,60000,18058000000
069080,2020-04-07,174,2420000,18246000000
069080,2020-04-08,0,0,17749000000
069080,2020-04-09,1273,17820000,18261000000
069080,2020-04-10,945,13000000,17808000000
069080,2020-04-13,92,1300000,18013000000
069080,2020-04-14,0,0,18166000000
069080,2020-04-16,118,1720000,18752000000
069080,2020-04-17,137,2220000,21045000000
069080,2020-04-20,95,1550000,21097000000
069080,2020-04-21,14,220000,18897000000
069080,2020-04-22,0,0,19188000000
069080,2020-04-23,0,0,19008000000
069080,2020-04-24,0,0,19517000000
069080,2020-04-27,0,0,19848000000
069080,2020-04-28,54,910000,19628000000
069080,2020-04-29,0,0,19395000000
069080,2020-05-04,370,6110000,19220000000
069080,2020-05-06,127,2130000,19486000000
069080,2020-05-07,0,0,20665000000
069080,2020-05-08,78,1340000,20485000000
069080,2020-05-11,199,3380000,20418000000
069080,2020-05-12,13853,275500000,23323000000
069080,2020-05-13,210,4070000,23482000000
069080,2020-05-14,105,2050000,23751000000
069080,2020-05-15,0,0,23266000000
069080,2020-05-18,75,1420000,22958000000
069080,2020-05-19,536,10080000,22675000000
069080,2020-05-20,127,2380000,22916000000
069080,2020-05-21,54,1030000,23895000000
069080,2020-05-22,151,2950000,23610000000
069080,2020-05-25,1085,21150000,23550000000
069080,2020-05-26,8,160000,23971000000
069080,2020-05-27,200,3870000,21164000000
069080,2020-05-28,938,18050000,19980000000
069080,2020-05-29,171,3160000,19890000000
069080,2020-06-01,2459,45590000,20251000000
069080,2020-06-02,0,0,20953000000
069080,2020-06-03,18300,410540000,23074000000
069080,2020-06-04,575,12290000,24000000000
069080,2020-06-05,1285,26990000,23198000000
069080,2020-06-08,2783,60910000,23499000000
069080,2020-06-09,1035,23250000,24137000000
069080,2020-06-10,0,0,24020000000
069080,2020-06-11,675,14950000,22952000000
069080,2020-06-12,241,5210000,22099000000
069080,2020-06-15,11,220000,19742000000
069080,2020-06-16,30,620000,21092000000
069080,2020-06-17,64,1320000,20294000000
069080,2020-06-18,129,2620000,19313000000
069080,2020-06-19,401,8000000,19041000000
069080,2020-06-22,185,3840000,19264000000
069080,2020-06-23,2622,58040000,21250000000
069080,2020-06-24,93,2070000,20509000000
069080,2020-06-25,2086,44470000,18766000000
069080,2020-06-26,716,14660000,18014000000
069080,2020-06-29,1894,38590000,17794000000
069080,2020-06-30,615,12840000,19272000000
069080,2020-07-01,0,0,21256000000
069080,2020-07-02,94780,2650710000,31906000000
069080,2020-07-03,100,2820000,32134000000
069080,2020-07-06,2023,57350000,32682000000
069080,2020-07-07,13758,401080000,33203000000
069080,2020-07-08,5141,149500000,33233000000
069080,2020-07-09,15138,452830000,33351000000
069080,2020-07-10,900,26250000,27309000000
069080,2020-07-13,4040,120800000,26717000000
069080,2020-07-14,638,18930000,25623000000
069080,2020-07-15,3315,96140000,25269000000
069080,2020-07-16,6325,180540000,24583000000
069080,2020-07-17,2897,83100000,24583000000
069080,2020-07-20,0,0,24972000000
069080,2020-07-21,0,0,24625000000
069080,2020-07-22,0,0,24524000000
069080,2020-07-23,0,0,24241000000
069080,2020-07-24,2048,58910000,24540000000
