ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
0126Z0,2025-11-24,09:01:00,611000,611000,610000,610000,9704,5929140000,9704,0
0126Z0,2025-11-24,09:03:00,467500,500000,467000,500000,31279,14715790000,28421,2858
0126Z0,2025-11-24,09:05:00,441500,446500,428500,434500,43174,18988300000,34724,8450
0126Z0,2025-11-24,09:06:00,434000,447000,429500,437000,22963,10073230000,9866,13097
0126Z0,2025-11-24,09:07:00,438500,452000,436000,448000,23324,10396380000,13652,9672
0126Z0,2025-11-24,09:08:00,448000,477500,447500,473500,30846,14314530000,21113,9733
0126Z0,2025-11-24,09:09:00,473500,485500,473000,485500,9185,4402910000,8099,1086
0126Z0,2025-11-24,09:11:00,482500,507000,467500,471000,38236,18590480000,25949,12287
0126Z0,2025-11-24,09:12:00,471000,487500,471000,483000,16217,7802480000,8753,7464
0126Z0,2025-11-24,09:13:00,483000,501000,479500,486000,18550,9135910000,10728,7822
0126Z0,2025-11-24,09:14:00,487000,507000,472000,472000,15965,7906910000,7715,8250
0126Z0,2025-11-24,09:16:00,477000,478000,459000,459500,19706,9303370000,9446,10260
0126Z0,2025-11-24,09:17:00,459000,474500,452500,465000,9993,4643530000,4538,5455
0126Z0,2025-11-24,09:18:00,465500,469500,465000,465000,6077,2836920000,1705,4372
0126Z0,2025-11-24,09:19:00,465000,465000,457000,457000,7302,3370830000,1384,5918
0126Z0,2025-11-24,09:20:00,457000,458500,450500,451500,6120,2774930000,1588,4532
0126Z0,2025-11-24,09:21:00,451500,457500,443500,444000,10722,4812400000,2737,7985
0126Z0,2025-11-24,09:22:00,444500,463500,443500,458000,7807,3573950000,4849,2958
0126Z0,2025-11-24,09:23:00,458000,459000,452500,457500,3063,1394000000,1502,1561
0126Z0,2025-11-24,09:24:00,457000,473000,456500,465000,8947,4181370000,5378,3569
0126Z0,2025-11-24,09:25:00,465000,476000,458000,473500,6335,2978750000,3463,2872
0126Z0,2025-11-24,09:26:00,473500,474000,463500,463500,3698,1733450000,1639,2059
0126Z0,2025-11-24,09:27:00,463500,464000,459000,462000,4447,2054930000,2062,2385
0126Z0,2025-11-24,09:28:00,462000,470000,461000,468000,2921,1361830000,1761,1160
