ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
030000,2025-01-02,10:01:00,16950,17000,16940,16960,3815,64700000,3433,381
030000,2025-01-02,10:02:00,16960,16960,16950,16960,641,10870000,373,268
030000,2025-01-02,10:03:00,16960,16960,16880,16920,1711,28950000,162,1549
030000,2025-01-02,10:04:00,16910,16910,16890,16910,352,5950000,144,208
030000,2025-01-02,10:05:00,16910,16980,16910,16950,1762,29830000,778,984
030000,2025-01-02,10:06:00,16950,16960,16900,16950,1837,31090000,545,1292
030000,2025-01-02,10:07:00,16950,16950,16910,16910,178,3010000,27,151
030000,2025-01-02,10:08:00,16910,16920,16880,16880,2458,41550000,697,1761
030000,2025-01-02,10:09:00,16890,16950,16890,16920,269,4550000,263,6
030000,2025-01-02,10:10:00,16920,17000,16890,16990,1706,28890000,1184,522
030000,2025-01-02,10:11:00,16900,17000,16900,16920,1182,20060000,999,183
030000,2025-01-02,10:12:00,16930,17020,16930,17000,1019,17320000,991,28
030000,2025-01-02,10:13:00,17010,17020,16950,17020,505,8570000,424,81
030000,2025-01-02,10:14:00,16990,17020,16940,16970,1206,20460000,860,346
030000,2025-01-02,10:15:00,17010,17020,16960,17020,218,3710000,195,23
030000,2025-01-02,10:16:00,17020,17050,16980,17050,1083,18440000,1040,43
030000,2025-01-02,10:17:00,17050,17060,17030,17050,491,8370000,406,85
030000,2025-01-02,10:18:00,17050,17080,17040,17060,980,16720000,880,100
030000,2025-01-02,10:19:00,17060,17080,17060,17080,834,14230000,519,315
030000,2025-01-02,10:20:00,17080,17080,17040,17050,1079,18410000,211,868
030000,2025-01-02,10:21:00,17050,17060,17050,17050,342,5840000,338,4
030000,2025-01-02,10:22:00,17060,17080,17050,17080,1163,19850000,1005,158
030000,2025-01-02,10:23:00,17070,17080,17070,17080,91,1550000,24,67
030000,2025-01-02,10:24:00,17080,17080,17060,17060,790,13490000,382,408
030000,2025-01-02,10:25:00,17080,17090,17060,17090,866,14780000,541,325
030000,2025-01-02,10:26:00,17090,17140,17060,17140,2935,50220000,2726,209
030000,2025-01-02,10:27:00,17140,17150,17120,17130,2118,36290000,1772,346
030000,2025-01-02,10:28:00,17140,17160,17140,17140,3179,54510000,2397,782
030000,2025-01-02,10:29:00,17150,17150,17130,17140,321,5500000,212,109
030000,2025-01-02,10:30:00,17140,17150,17130,17150,2269,38900000,1139,1130
030000,2025-01-02,10:31:00,17150,17150,17140,17140,917,15720000,462,455
030000,2025-01-02,10:32:00,17140,17150,17120,17150,2151,36860000,748,1403
030000,2025-01-02,10:33:00,17150,17150,17130,17130,392,6710000,69,323
030000,2025-01-02,10:34:00,17120,17130,17120,17130,629,10770000,185,444
