ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
204270,2026-01-02,10:05:00,19800,20100,19800,20100,6304,125240000,5091,1213
204270,2026-01-02,10:10:00,20100,20150,19960,20050,2524,50580000,1593,931
204270,2026-01-02,10:15:00,20050,20150,19980,19990,2903,58200000,1339,1564
204270,2026-01-02,10:20:00,19990,19990,19820,19840,4425,88020000,827,3598
204270,2026-01-02,10:25:00,19850,19930,19820,19930,2204,43750000,719,1485
204270,2026-01-02,10:30:00,19930,20050,19870,19910,3874,77280000,2808,1066
204270,2026-01-02,10:35:00,19990,20100,19920,20100,4979,99780000,4439,540
204270,2026-01-02,10:40:00,20100,20100,20000,20050,1676,33640000,918,758
204270,2026-01-02,10:45:00,20050,20100,20000,20050,2032,40740000,988,1044
204270,2026-01-02,10:50:00,20050,20150,20000,20050,5519,110720000,3839,1680
204270,2026-01-02,10:55:00,20050,20150,20050,20100,3689,74200000,2260,1429
204270,2026-01-02,11:00:00,20050,20050,19990,20000,2645,52950000,350,2295
204270,2026-01-02,11:05:00,20050,20050,19910,19910,2547,50820000,237,2310
204270,2026-01-02,11:10:00,19910,19930,19900,19930,2167,43140000,198,1969
204270,2026-01-02,11:15:00,19930,20000,19910,20000,1822,36360000,1704,118
204270,2026-01-02,11:20:00,19990,20050,19980,20000,2079,41620000,1408,671
204270,2026-01-02,11:25:00,20000,20100,20000,20100,1445,28960000,1100,345
204270,2026-01-02,11:30:00,20050,20100,20000,20100,1291,25890000,532,759
204270,2026-01-02,11:35:00,20100,20100,20050,20050,811,16270000,254,557
204270,2026-01-02,11:40:00,20100,20100,20050,20100,483,9700000,306,177
204270,2026-01-02,11:45:00,20100,20100,20050,20050,747,14980000,146,601
204270,2026-01-02,11:50:00,20100,20100,20050,20050,1316,26400000,199,1117
204270,2026-01-02,11:55:00,20050,20100,20050,20050,888,17810000,149,739
204270,2026-01-02,12:00:00,20050,20100,20000,20050,1424,28500000,125,1299
204270,2026-01-02,12:05:00,20050,20100,20050,20100,476,9550000,191,285
204270,2026-01-02,12:10:00,20050,20100,20050,20100,1582,31770000,954,628
204270,2026-01-02,12:15:00,20150,20150,20050,20100,2823,56840000,2498,325
204270,2026-01-02,12:20:00,20150,20150,20050,20100,324,6520000,112,212
204270,2026-01-02,12:25:00,20100,20150,20100,20100,286,5750000,93,193
204270,2026-01-02,12:30:00,20100,20200,20050,20150,4966,99930000,1790,3176
204270,2026-01-02,12:35:00,20150,20200,20150,20200,982,19790000,108,874
204270,2026-01-02,12:40:00,20200,20250,20150,20250,2252,45480000,1844,408
204270,2026-01-02,12:45:00,20250,20300,20200,20250,2681,54290000,2346,335
204270,2026-01-02,12:50:00,20250,20300,20200,20250,1657,33550000,802,855
204270,2026-01-02,12:55:00,20200,20300,20200,20200,1549,31340000,589,960
