ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
0126Z0,2025-11-24,09:05:00,611000,611000,428500,434500,84157,39633230000,72849,11308
0126Z0,2025-11-24,09:10:00,434000,485500,429500,485500,86318,39187050000,52730,33588
0126Z0,2025-11-24,09:15:00,482500,507000,467500,472000,88968,43435780000,53145,35823
0126Z0,2025-11-24,09:20:00,477000,478000,450500,451500,49198,22929580000,18661,30537
0126Z0,2025-11-24,09:25:00,451500,476000,443500,473500,36874,16940470000,17929,18945
0126Z0,2025-11-24,09:30:00,473500,474000,459000,467000,16478,7667840000,7075,9403
0126Z0,2025-11-24,09:35:00,467500,505000,466000,495500,57155,28001360000,35280,21875
0126Z0,2025-11-24,09:40:00,495500,544000,493000,521000,78219,40725710000,47858,30361
0126Z0,2025-11-24,09:45:00,520000,527000,495000,503000,36741,18656880000,10689,26052
0126Z0,2025-11-24,09:50:00,504000,513000,499000,500000,16532,8355690000,7119,9413
0126Z0,2025-11-24,09:55:00,500000,510000,497500,499000,13113,6564260000,4338,8775
0126Z0,2025-11-24,10:00:00,499000,502000,490000,493500,16115,7974580000,4265,11850
0126Z0,2025-11-24,10:05:00,493000,507000,492500,499000,12042,6030060000,5828,6214
0126Z0,2025-11-24,10:10:00,499000,500000,496000,496000,7969,3965570000,3110,4859
0126Z0,2025-11-24,10:15:00,497000,497000,486000,488500,15595,7644220000,4310,11285
0126Z0,2025-11-24,10:20:00,489000,489000,480500,487000,15005,7262170000,5059,9946
0126Z0,2025-11-24,10:25:00,487000,496500,486500,489500,11367,5585530000,5585,5782
0126Z0,2025-11-24,10:30:00,490000,490000,481000,482000,8269,4010700000,2072,6197
0126Z0,2025-11-24,10:35:00,482000,488000,481500,487000,8880,4300990000,5180,3700
0126Z0,2025-11-24,10:40:00,486500,487000,482500,483000,10643,5156230000,3304,7339
0126Z0,2025-11-24,10:45:00,483000,484500,475000,475000,13388,6424360000,2818,10570
0126Z0,2025-11-24,10:50:00,475500,480000,474500,479500,7109,3388550000,3593,3516
0126Z0,2025-11-24,10:55:00,479500,484500,476000,482500,11583,5566450000,6399,5184
0126Z0,2025-11-24,11:00:00,482000,487000,480000,481000,11848,5730250000,5265,6583
0126Z0,2025-11-24,11:05:00,481000,489000,481000,487000,10295,5002260000,3495,6800
0126Z0,2025-11-24,11:10:00,486500,499000,485500,498000,17703,8732010000,11523,6180
0126Z0,2025-11-24,11:15:00,497500,498500,488000,489000,7217,3549990000,2198,5019
0126Z0,2025-11-24,11:20:00,489000,490000,485000,485500,7489,3649900000,1699,5790
0126Z0,2025-11-24,11:25:00,485500,486000,482000,484500,6464,3129690000,2022,4442
0126Z0,2025-11-24,11:30:00,484000,486000,480500,480500,5612,2708870000,1358,4254
0126Z0,2025-11-24,11:35:00,480500,482000,478500,479000,7058,3388810000,2159,4899
0126Z0,2025-11-24,11:40:00,479500,480500,475000,475000,8021,3832280000,2087,5934
0126Z0,2025-11-24,11:45:00,475000,477000,474500,476000,7278,3459470000,2546,4732
0126Z0,2025-11-24,11:50:00,475500,476000,471000,471500,9369,4432630000,2712,6657
0126Z0,2025-11-24,11:55:00,471000,472500,468000,468000,8991,4226400000,1647,7344
0126Z0,2025-11-24,12:00:00,468000,472500,465500,471000,8066,3778900000,3237,4829
0126Z0,2025-11-24,12:05:00,471000,476500,469500,474000,5714,2707680000,2759,2955
0126Z0,2025-11-24,12:10:00,473500,474000,470000,470500,4080,1924590000,1415,2665
0126Z0,2025-11-24,12:15:00,470500,472500,469000,469000,3295,1550830000,967,2328
0126Z0,2025-11-24,12:20:00,469000,475000,469000,470500,3740,1763500000,1298,2442
