trade_date,kospi_close,kosdaq_close,vkospi,program_net_amt
2020-12-07,2745.43994140625,926.8800048828125,21.299999237060547,-216609000000
2020-12-08,2700.929931640625,906.8400268554688,20.700000762939453,-569665000000
2020-12-09,2755.469970703125,913.8099975585938,20.149999618530273,-39582000000
2020-12-10,2746.4599609375,921.7000122070312,20.030000686645508,31323000000
2020-12-11,2770.06005859375,928.4400024414062,19.850000381469727,-96390000000
2020-12-14,2762.199951171875,929.5399780273438,21.25,-359821000000
2020-12-15,2756.820068359375,931.27001953125,21.270000457763672,-380767000000
2020-12-16,2771.7900390625,939.6500244140625,20.399999618530273,-204650000000
2020-12-17,2770.429931640625,944.0399780273438,19.850000381469727,-421014000000
2020-12-18,2772.179931640625,947.239990234375,19.56999969482422,-231828000000
2020-12-21,2778.64990234375,953.5800170898438,20.540000915527344,46073000000
2020-12-22,2733.679931640625,928.72998046875,22.850000381469727,-258424000000
2020-12-23,2759.820068359375,923.1699829101562,21.520000457763672,-50101000000
2020-12-24,2806.860107421875,928.6799926757812,21.530000686645508,-58286000000
2020-12-28,2808.60009765625,927.0,23.139999389648438,-147159000000
2020-12-29,2820.510009765625,957.4099731445312,21.6299991607666,-496330000000
2020-12-30,2873.469970703125,968.4199829101562,22.09000015258789,-2251000000
2021-01-04,2944.449951171875,977.6199951171875,24.809999465942383,-568259000000
2021-01-05,2990.570068359375,985.760009765625,26.219999313354492,-417719000000
2021-01-06,2968.2099609375,981.3900146484375,27.600000381469727,-870229000000
2021-01-07,3031.679931640625,988.8599853515625,26.75,-278918000000
2021-01-08,3152.179931640625,987.7899780273438,29.18000030517578,1291098000000
2021-01-11,3148.449951171875,976.6300048828125,35.650001525878906,-1833237000000
2021-01-12,3125.949951171875,973.719970703125,34.95000076293945,-1049991000000
2021-01-13,3148.2900390625,979.1300048828125,32.0,-138951000000
2021-01-14,3149.929931640625,980.2899780273438,29.68000030517578,-363170000000
2021-01-15,3085.89990234375,964.4400024414062,31.559999465942383,-929130000000
2021-01-18,3013.929931640625,944.6699829101562,33.18000030517578,-220627000000
2021-01-19,3092.659912109375,957.75,34.08000183105469,-33255000000
2021-01-20,3114.550048828125,977.6599731445312,33.31999969482422,-645168000000
2021-01-21,3160.840087890625,981.4000244140625,30.6299991607666,-65570000000
2021-01-22,3140.6298828125,979.97998046875,29.360000610351562,-727616000000
2021-01-25,3208.989990234375,999.2999877929688,28.969999313354492,-213641000000
2021-01-26,3140.31005859375,994.0,29.989999771118164,-2683818000000
2021-01-27,3122.56005859375,985.9199829101562,29.40999984741211,-551916000000
2021-01-28,3069.050048828125,961.22998046875,33.09000015258789,-1378179000000
2021-01-29,2976.2099609375,928.72998046875,35.72999954223633,-1750088000000
2021-02-01,3056.530029296875,956.9199829101562,34.15999984741211,-325159000000
2021-02-02,3096.81005859375,963.8099975585938,33.400001525878906,-159814000000
2021-02-03,3129.679931640625,970.6900024414062,31.290000915527344,-105504000000
2021-02-04,3087.550048828125,964.5800170898438,32.060001373291016,-1271705000000
2021-02-05,3120.6298828125,967.4199829101562,28.649999618530273,-129636000000
2021-02-08,3091.239990234375,960.780029296875,27.329999923706055,-367676000000
2021-02-09,3084.669921875,957.8499755859375,25.209999084472656,-125435000000
2021-02-10,3100.580078125,964.3099975585938,26.43000030517578,145234000000
2021-02-15,3147.0,981.969970703125,26.219999313354492,225366000000
2021-02-16,3163.25,977.739990234375,25.079999923706055,-73487000000
2021-02-17,3133.72998046875,979.77001953125,25.579999923706055,-1419650000000
2021-02-18,3086.659912109375,967.4199829101562,26.100000381469727,-979637000000
2021-02-19,3107.6201171875,965.1099853515625,26.860000610351562,-136032000000
2021-02-22,3079.75,954.2899780273438,27.639999389648438,-655628000000
2021-02-23,3070.090087890625,936.5999755859375,27.15999984741211,-268985000000
2021-02-24,2994.97998046875,906.3099975585938,28.93000030517578,-391902000000
2021-02-25,3099.68994140625,936.2100219726562,27.920000076293945,469503000000
2021-02-26,3012.949951171875,913.9400024414062,31.34000015258789,-2297280000000
2021-03-02,3043.8701171875,923.1699829101562,30.969999313354492,-126324000000
2021-03-03,3082.989990234375,930.7999877929688,28.309999465942383,241461000000
2021-03-04,3043.489990234375,926.2000122070312,29.5,-861473000000
2021-03-05,3026.260009765625,923.47998046875,29.09000015258789,-338936000000
2021-03-08,2996.110107421875,904.77001953125,29.479999542236328,-328110000000
2021-03-09,2976.1201171875,896.3599853515625,29.780000686645508,-227842000000
2021-03-10,2958.1201171875,890.0700073242188,28.850000381469727,-241923000000
2021-03-11,3013.699951171875,908.010009765625,26.450000762939453,647523000000
2021-03-12,3054.389892578125,925.489990234375,25.639999389648438,93985000000
2021-03-15,3045.7099609375,926.9000244140625,25.899999618530273,-593486000000
2021-03-16,3067.169921875,940.6500244140625,24.280000686645508,16840000000
2021-03-17,3047.5,943.780029296875,24.530000686645508,-565922000000
2021-03-18,3066.010009765625,949.8300170898438,22.690000534057617,69086000000
2021-03-19,3039.530029296875,952.1099853515625,23.610000610351562,-486991000000
2021-03-22,3035.4599609375,955.3800048828125,23.700000762939453,-502450000000
2021-03-23,3004.739990234375,946.3099975585938,23.190000534057617,-422445000000
2021-03-24,2996.35009765625,953.8200073242188,22.709999084472656,-503929000000
2021-03-25,3008.330078125,954.989990234375,21.690000534057617,-329055000000
2021-03-26,3041.010009765625,956.7000122070312,20.360000610351562,11909000000
2021-03-29,3036.0400390625,954.0999755859375,21.010000228881836,-114466000000
2021-03-30,3070.0,958.0599975585938,20.639999389648438,297701000000
2021-03-31,3061.419921875,956.1699829101562,20.440000534057617,-327364000000
2021-04-01,3087.39990234375,965.780029296875,19.8799991607666,72597000000
2021-04-02,3112.800048828125,970.0900268554688,19.510000228881836,94587000000
2021-04-05,3120.830078125,969.77001953125,18.969999313354492,-138838000000
2021-04-06,3127.080078125,968.6300048828125,18.34000015258789,-9934000000
2021-04-07,3137.409912109375,973.219970703125,17.450000762939453,-221346000000
2021-04-08,3143.260009765625,982.02001953125,16.190000534057617,-107944000000
2021-04-09,3131.8798828125,989.3900146484375,16.690000534057617,-472127000000
2021-04-12,3135.590087890625,1000.6500244140625,16.540000915527344,-425397000000
2021-04-13,3169.080078125,1010.3699951171875,17.110000610351562,167294000000
2021-04-14,3182.3798828125,1014.4199829101562,16.489999771118164,-203523000000
2021-04-15,3194.330078125,1013.9000244140625,17.600000381469727,-134691000000
2021-04-16,3198.6201171875,1021.6199951171875,17.610000610351562,-398031000000
2021-04-19,3198.840087890625,1029.4599609375,18.040000915527344,-519797000000
2021-04-20,3220.699951171875,1031.8800048828125,17.959999084472656,239938000000
2021-04-21,3171.659912109375,1022.219970703125,18.950000762939453,-1441153000000
2021-04-22,3177.52001953125,1025.7099609375,17.860000610351562,-299712000000
2021-04-23,3186.10009765625,1026.8199462890625,18.329999923706055,-13873000000
2021-04-26,3217.530029296875,1030.06005859375,18.360000610351562,457993000000
2021-04-27,3215.419921875,1021.010009765625,18.100000381469727,-443173000000
2021-04-28,3181.469970703125,998.27001953125,18.920000076293945,-518963000000
2021-04-29,3174.070068359375,990.6900024414062,18.920000076293945,-170455000000
2021-04-30,3147.860107421875,983.4500122070312,18.84000015258789,-518818000000
2021-05-03,3127.199951171875,961.8099975585938,18.09000015258789,-495598000000
2021-05-04,3147.3701171875,967.2000122070312,16.889999389648438,-105214000000
2021-05-06,3178.739990234375,969.989990234375,17.0,35284000000
2021-05-07,3197.199951171875,978.2999877929688,16.43000030517578,-158597000000
2021-05-10,3249.300048828125,992.7999877929688,17.34000015258789,268966000000
2021-05-11,3209.429931640625,978.6099853515625,20.0,-1158988000000
2021-05-12,3161.659912109375,967.0999755859375,22.170000076293945,-1996093000000
2021-05-13,3122.110107421875,951.77001953125,21.899999618530273,-553027000000
2021-05-14,3153.320068359375,966.719970703125,19.31999969482422,-433032000000
2021-05-17,3134.52001953125,962.5,19.290000915527344,-246506000000
2021-05-18,3173.050048828125,969.0999755859375,18.229999542236328,-276279000000
2021-05-20,3162.280029296875,971.1300048828125,19.1200008392334,-484659000000
2021-05-21,3156.419921875,965.6300048828125,20.09000015258789,-94717000000
2021-05-24,3144.300048828125,948.3699951171875,20.59000015258789,-84729000000
2021-05-25,3171.320068359375,962.0700073242188,18.989999771118164,223186000000
2021-05-26,3168.429931640625,966.0599975585938,18.68000030517578,122318000000
2021-05-27,3165.510009765625,974.0800170898438,18.290000915527344,-303309000000
2021-05-28,3188.72998046875,977.4600219726562,17.309999465942383,133112000000
2021-05-31,3203.919921875,981.780029296875,17.040000915527344,412523000000
2021-06-01,3221.8701171875,984.5900268554688,16.479999542236328,-27458000000
2021-06-02,3224.22998046875,981.0999755859375,16.6299991607666,-385000000
2021-06-03,3247.429931640625,990.1900024414062,17.479999542236328,10554000000
2021-06-04,3240.080078125,987.5800170898438,17.43000030517578,199375000000
2021-06-07,3252.1201171875,985.8599853515625,17.040000915527344,-116829000000
2021-06-08,3247.830078125,986.1199951171875,16.239999771118164,-273592000000
2021-06-09,3216.179931640625,978.7899780273438,16.579999923706055,-185427000000
2021-06-10,3224.639892578125,987.77001953125,15.4399995803833,-47237000000
2021-06-11,3249.320068359375,991.1300048828125,14.510000228881836,159553000000
2021-06-14,3252.1298828125,997.4099731445312,14.460000038146973,-90680000000
2021-06-15,3258.6298828125,997.3699951171875,14.329999923706055,-111844000000
2021-06-16,3278.679931640625,998.489990234375,14.699999809265137,62327000000
2021-06-17,3264.9599609375,1003.719970703125,14.979999542236328,-396977000000
2021-06-18,3267.929931640625,1015.8800048828125,14.619999885559082,-620622000000
2021-06-21,3240.7900390625,1010.989990234375,16.280000686645508,-985075000000
2021-06-22,3263.8798828125,1011.5599975585938,15.109999656677246,467842000000
2021-06-23,3276.18994140625,1016.4600219726562,14.75,-301148000000
2021-06-24,3286.10009765625,1012.6199951171875,14.84000015258789,-145960000000
2021-06-25,3302.840087890625,1012.1300048828125,14.819999694824219,230765000000
2021-06-28,3301.889892578125,1017.9099731445312,14.800000190734863,-237724000000
2021-06-29,3286.679931640625,1022.52001953125,14.520000457763672,-311088000000
2021-06-30,3296.679931640625,1029.9599609375,14.170000076293945,-32490000000
2021-07-01,3282.06005859375,1035.6400146484375,14.329999923706055,-582427000000
2021-07-02,3281.780029296875,1038.1800537109375,13.739999771118164,-6931000000
2021-07-05,3293.2099609375,1047.3299560546875,13.109999656677246,138076000000
2021-07-06,3305.2099609375,1044.9599609375,12.710000038146973,2579000000
2021-07-07,3285.340087890625,1047.3599853515625,13.289999961853027,-395922000000
2021-07-08,3252.679931640625,1034.47998046875,14.1899995803833,-384956000000
2021-07-09,3217.949951171875,1028.9300537109375,15.119999885559082,-1187293000000
2021-07-12,3246.469970703125,1034.6400146484375,13.619999885559082,131734000000
2021-07-13,3271.3798828125,1043.31005859375,12.550000190734863,228578000000
2021-07-14,3264.81005859375,1044.97998046875,12.970000267028809,-171164000000
2021-07-15,3286.219970703125,1054.31005859375,13.039999961853027,11686000000
2021-07-16,3276.909912109375,1051.97998046875,13.229999542236328,55589000000
2021-07-19,3244.0400390625,1049.8299560546875,15.25,-403929000000
2021-07-20,3232.699951171875,1043.6400146484375,15.680000305175781,49666000000
