ticker,trade_date,eps,bps,per,pbr
122870,2020-01-02,975,18407,28.21,1.49
122870,2020-01-03,975,18407,29.13,1.54
122870,2020-01-06,975,18407,30.77,1.63
122870,2020-01-07,975,18407,31.54,1.67
122870,2020-01-08,975,18407,31.33,1.66
122870,2020-01-09,975,18407,32.87,1.74
122870,2020-01-10,975,18407,32.56,1.72
122870,2020-01-13,975,18407,35.59,1.89
122870,2020-01-14,975,18407,35.9,1.9
122870,2020-01-15,975,18407,36.72,1.94
122870,2020-01-16,975,18407,36.05,1.91
122870,2020-01-17,975,18407,35.85,1.9
122870,2020-01-20,975,18407,35.33,1.87
122870,2020-01-21,975,18407,34.15,1.81
122870,2020-01-22,975,18407,34.82,1.84
122870,2020-01-23,975,18407,34.15,1.81
122870,2020-01-28,975,18407,32.1,1.7
122870,2020-01-29,975,18407,33.59,1.78
122870,2020-01-30,975,18407,33.38,1.77
122870,2020-01-31,975,18407,32.41,1.72
122870,2020-02-03,975,18407,34.82,1.84
122870,2020-02-04,975,18407,35.08,1.86
122870,2020-02-05,975,18407,34.36,1.82
122870,2020-02-06,975,18407,34.51,1.83
122870,2020-02-07,975,18407,34.77,1.84
122870,2020-02-10,975,18407,33.49,1.77
122870,2020-02-11,975,18407,32.82,1.74
122870,2020-02-12,975,18407,33.54,1.78
122870,2020-02-13,975,18407,34.05,1.8
122870,2020-02-14,975,18407,33.49,1.77
122870,2020-02-17,975,18407,35.49,1.88
122870,2020-02-18,975,18407,34.92,1.85
122870,2020-02-19,975,18407,34.77,1.84
122870,2020-02-20,975,18407,33.74,1.79
122870,2020-02-21,975,18407,31.85,1.69
122870,2020-02-24,975,18407,30.82,1.63
122870,2020-02-25,975,18407,31.38,1.66
122870,2020-02-26,975,18407,32.56,1.72
122870,2020-02-27,975,18407,32.82,1.74
122870,2020-02-28,975,18407,31.08,1.65
122870,2020-03-02,975,18407,31.69,1.68
122870,2020-03-03,975,18407,30.72,1.63
122870,2020-03-04,975,18407,30.46,1.61
122870,2020-03-05,975,18407,29.85,1.58
122870,2020-03-06,975,18407,27.13,1.44
122870,2020-03-09,975,18407,25.74,1.36
122870,2020-03-10,975,18407,25.95,1.37
122870,2020-03-11,975,18407,25.79,1.37
122870,2020-03-12,975,18407,23.85,1.26
122870,2020-03-13,975,18407,23.28,1.23
122870,2020-03-16,975,18407,22.77,1.21
122870,2020-03-17,975,18407,22.97,1.22
122870,2020-03-18,975,18407,21.54,1.14
122870,2020-03-19,975,18407,20.05,1.06
122870,2020-03-20,975,18407,21.9,1.16
122870,2020-03-23,975,18407,19.95,1.06
122870,2020-03-24,975,18407,21.95,1.16
122870,2020-03-25,975,18407,25.28,1.34
122870,2020-03-26,975,18407,25.28,1.34
122870,2020-03-27,975,18407,25.03,1.33
122870,2020-03-30,975,18407,24.41,1.29
122870,2020-03-31,975,18407,24.67,1.31
122870,2020-04-01,975,18407,23.69,1.25
122870,2020-04-02,975,18407,24.72,1.31
122870,2020-04-03,975,18407,24.26,1.28
122870,2020-04-06,975,18407,25.64,1.36
122870,2020-04-07,975,18407,25.95,1.37
122870,2020-04-08,975,18407,26.92,1.43
122870,2020-04-09,975,18407,27.23,1.44
122870,2020-04-10,975,18407,29.64,1.57
122870,2020-04-13,975,18407,28.72,1.52
122870,2020-04-14,975,18407,29.64,1.57
122870,2020-04-16,975,18407,31.33,1.66
122870,2020-04-17,975,18407,31.64,1.68
122870,2020-04-20,975,18407,30.36,1.61
122870,2020-04-21,975,18407,29.44,1.56
122870,2020-04-22,975,18407,30.0,1.59
122870,2020-04-23,975,18407,29.9,1.58
122870,2020-04-24,975,18407,28.77,1.52
122870,2020-04-27,975,18407,29.59,1.57
122870,2020-04-28,975,18407,30.31,1.61
122870,2020-04-29,975,18407,30.41,1.61
122870,2020-05-04,0,18508,0.0,1.61
122870,2020-05-06,0,18508,0.0,1.65
122870,2020-05-07,0,18508,0.0,1.67
122870,2020-05-08,0,18508,0.0,1.65
122870,2020-05-11,0,18508,0.0,1.62
122870,2020-05-12,0,18508,0.0,1.59
122870,2020-05-13,0,18508,0.0,1.66
122870,2020-05-14,0,18508,0.0,1.65
122870,2020-05-15,0,18508,0.0,1.59
122870,2020-05-18,0,18508,0.0,1.65
122870,2020-05-19,0,18508,0.0,1.79
122870,2020-05-20,0,18508,0.0,1.81
122870,2020-05-21,0,18508,0.0,1.78
122870,2020-05-22,0,18508,0.0,1.7
122870,2020-05-25,0,18508,0.0,1.7
122870,2020-05-26,0,18508,0.0,1.73
122870,2020-05-27,0,18508,0.0,1.74
122870,2020-05-28,0,18508,0.0,1.64
122870,2020-05-29,0,18508,0.0,1.6
122870,2020-06-01,0,18508,0.0,1.65
122870,2020-06-02,0,18508,0.0,1.63
122870,2020-06-03,0,18508,0.0,1.65
122870,2020-06-04,0,18508,0.0,1.62
122870,2020-06-05,0,18508,0.0,1.62
122870,2020-06-08,0,18508,0.0,1.72
122870,2020-06-09,0,18508,0.0,1.72
122870,2020-06-10,0,18508,0.0,1.73
122870,2020-06-11,0,18508,0.0,1.73
122870,2020-06-12,0,18508,0.0,1.64
122870,2020-06-15,0,18508,0.0,1.54
122870,2020-06-16,0,18508,0.0,1.61
122870,2020-06-17,0,18508,0.0,1.6
122870,2020-06-18,0,18508,0.0,1.6
122870,2020-06-19,0,18508,0.0,1.61
122870,2020-06-22,0,18508,0.0,1.65
122870,2020-06-23,0,18508,0.0,1.69
122870,2020-06-24,0,18508,0.0,1.7
