ticker,trade_date,eps,bps,per,pbr
222800,2020-01-02,208,8739,56.73,1.35
222800,2020-01-03,208,8739,55.29,1.32
222800,2020-01-06,208,8739,54.81,1.3
222800,2020-01-07,208,8739,55.05,1.31
222800,2020-01-08,208,8739,54.09,1.29
222800,2020-01-09,208,8739,57.45,1.37
222800,2020-01-10,208,8739,59.38,1.41
222800,2020-01-13,208,8739,61.06,1.45
222800,2020-01-14,208,8739,59.86,1.42
222800,2020-01-15,208,8739,59.86,1.42
222800,2020-01-16,208,8739,61.78,1.47
222800,2020-01-17,208,8739,60.58,1.44
222800,2020-01-20,208,8739,59.62,1.42
222800,2020-01-21,208,8739,59.62,1.42
222800,2020-01-22,208,8739,60.34,1.44
222800,2020-01-23,208,8739,58.89,1.4
222800,2020-01-28,208,8739,56.25,1.34
222800,2020-01-29,208,8739,56.49,1.34
222800,2020-01-30,208,8739,54.09,1.29
222800,2020-01-31,208,8739,52.64,1.25
222800,2020-02-03,208,8739,55.77,1.33
222800,2020-02-04,208,8739,57.21,1.36
222800,2020-02-05,208,8739,56.49,1.34
222800,2020-02-06,208,8739,67.31,1.6
222800,2020-02-07,208,8739,67.79,1.61
222800,2020-02-10,208,8739,69.47,1.65
222800,2020-02-11,208,8739,69.95,1.66
222800,2020-02-12,208,8739,67.31,1.6
222800,2020-02-13,208,8739,68.51,1.63
222800,2020-02-14,208,8739,68.03,1.62
222800,2020-02-17,208,8739,68.75,1.64
222800,2020-02-18,208,8739,67.07,1.6
222800,2020-02-19,208,8739,67.79,1.61
222800,2020-02-20,208,8739,66.83,1.59
222800,2020-02-21,208,8739,66.11,1.57
222800,2020-02-24,208,8739,66.35,1.58
222800,2020-02-25,208,8739,66.59,1.58
222800,2020-02-26,208,8739,55.77,1.33
222800,2020-02-27,208,8739,50.48,1.2
222800,2020-02-28,208,8739,50.24,1.2
222800,2020-03-02,208,8739,50.48,1.2
222800,2020-03-03,208,8739,54.33,1.29
222800,2020-03-04,208,8739,56.01,1.33
222800,2020-03-05,208,8739,57.45,1.37
222800,2020-03-06,208,8739,56.01,1.33
222800,2020-03-09,208,8739,52.4,1.25
222800,2020-03-10,208,8739,53.37,1.27
222800,2020-03-11,208,8739,50.72,1.21
222800,2020-03-12,208,8739,47.64,1.13
222800,2020-03-13,208,8739,45.14,1.07
222800,2020-03-16,208,8739,40.87,0.97
