ticker,trade_date,eps,bps,per,pbr
121600,2020-01-02,717,8132,23.5,2.07
121600,2020-01-03,717,8132,23.71,2.09
121600,2020-01-06,717,8132,23.08,2.04
121600,2020-01-07,717,8132,23.36,2.06
121600,2020-01-08,717,8132,21.69,1.91
121600,2020-01-09,717,8132,23.08,2.04
121600,2020-01-10,717,8132,23.85,2.1
121600,2020-01-13,717,8132,23.64,2.08
121600,2020-01-14,717,8132,23.78,2.1
121600,2020-01-15,717,8132,23.92,2.11
121600,2020-01-16,717,8132,23.85,2.1
121600,2020-01-17,717,8132,23.64,2.08
121600,2020-01-20,717,8132,23.57,2.08
121600,2020-01-21,717,8132,22.8,2.01
121600,2020-01-22,717,8132,23.22,2.05
121600,2020-01-23,717,8132,23.15,2.04
121600,2020-01-28,717,8132,22.18,1.96
121600,2020-01-29,717,8132,22.32,1.97
121600,2020-01-30,717,8132,22.87,2.02
121600,2020-01-31,717,8132,21.97,1.94
121600,2020-02-03,717,8132,22.45,1.98
121600,2020-02-04,717,8132,24.48,2.16
121600,2020-02-05,717,8132,25.87,2.28
121600,2020-02-06,717,8132,26.22,2.31
121600,2020-02-07,717,8132,26.92,2.37
121600,2020-02-10,717,8132,26.92,2.37
121600,2020-02-11,717,8132,26.85,2.37
121600,2020-02-12,717,8132,26.85,2.37
121600,2020-02-13,717,8132,26.15,2.31
121600,2020-02-14,717,8132,26.15,2.31
121600,2020-02-17,717,8132,25.66,2.26
121600,2020-02-18,717,8132,25.03,2.21
121600,2020-02-19,717,8132,25.17,2.22
121600,2020-02-20,717,8132,25.45,2.24
121600,2020-02-21,717,8132,24.69,2.18
121600,2020-02-24,717,8132,23.78,2.1
121600,2020-02-25,717,8132,24.62,2.17
121600,2020-02-26,717,8132,24.48,2.16
121600,2020-02-27,717,8132,23.15,2.04
121600,2020-02-28,717,8132,21.27,1.88
121600,2020-03-02,717,8132,21.9,1.93
121600,2020-03-03,717,8132,21.9,1.93
121600,2020-03-04,717,8132,22.11,1.95
121600,2020-03-05,717,8132,22.25,1.96
121600,2020-03-06,717,8132,21.62,1.91
121600,2020-03-09,717,8132,20.78,1.83
121600,2020-03-10,717,8132,20.43,1.8
121600,2020-03-11,717,8132,18.9,1.67
121600,2020-03-12,717,8132,17.22,1.52
121600,2020-03-13,717,8132,15.76,1.39
121600,2020-03-16,717,8132,14.78,1.3
121600,2020-03-17,717,8132,14.92,1.32
121600,2020-03-18,717,8132,13.71,1.21
121600,2020-03-19,717,8132,10.6,0.93
121600,2020-03-20,717,8132,12.09,1.07
121600,2020-03-23,717,8132,11.17,0.98
121600,2020-03-24,717,8132,11.91,1.05
121600,2020-03-25,717,8132,12.93,1.14
121600,2020-03-26,717,8132,13.61,1.2
121600,2020-03-27,717,8132,14.16,1.25
121600,2020-03-30,717,8132,14.57,1.29
121600,2020-03-31,717,8132,14.37,1.27
121600,2020-04-01,717,8132,14.02,1.24
121600,2020-04-02,717,8132,14.5,1.28
121600,2020-04-03,717,8132,14.64,1.29
121600,2020-04-06,717,8132,15.2,1.34
121600,2020-04-07,717,8132,15.97,1.41
121600,2020-04-08,717,8132,16.18,1.43
121600,2020-04-09,717,8132,16.74,1.48
121600,2020-04-10,717,8132,17.57,1.55
121600,2020-04-13,717,8132,16.81,1.48
121600,2020-04-14,717,8132,17.36,1.53
121600,2020-04-16,717,8132,17.92,1.58
121600,2020-04-17,717,8132,18.34,1.62
121600,2020-04-20,717,8132,18.06,1.59
121600,2020-04-21,717,8132,17.36,1.53
121600,2020-04-22,717,8132,17.02,1.5
121600,2020-04-23,717,8132,17.71,1.56
121600,2020-04-24,717,8132,17.02,1.5
121600,2020-04-27,717,8132,17.43,1.54
121600,2020-04-28,717,8132,17.71,1.56
121600,2020-04-29,717,8132,17.43,1.54
121600,2020-05-04,541,8591,23.01,1.45
121600,2020-05-06,541,8591,23.84,1.5
121600,2020-05-07,541,8591,24.4,1.54
121600,2020-05-08,541,8591,24.4,1.54
121600,2020-05-11,541,8591,23.94,1.51
121600,2020-05-12,541,8591,23.29,1.47
121600,2020-05-13,541,8591,24.12,1.52
121600,2020-05-14,541,8591,23.66,1.49
121600,2020-05-15,541,8591,25.05,1.58
121600,2020-05-18,541,8591,26.06,1.64
121600,2020-05-19,541,8591,26.43,1.66
121600,2020-05-20,541,8591,28.56,1.8
121600,2020-05-21,541,8591,28.56,1.8
121600,2020-05-22,541,8591,28.47,1.79
121600,2020-05-25,541,8591,29.3,1.84
121600,2020-05-26,541,8591,31.79,2.0
121600,2020-05-27,541,8591,31.24,1.97
121600,2020-05-28,541,8591,29.39,1.85
121600,2020-05-29,541,8591,30.87,1.94
121600,2020-06-01,541,8591,31.05,1.96
121600,2020-06-02,541,8591,30.31,1.91
121600,2020-06-03,541,8591,29.48,1.86
121600,2020-06-04,541,8591,30.96,1.95
121600,2020-06-05,541,8591,30.5,1.92
121600,2020-06-08,541,8591,30.87,1.94
121600,2020-06-09,541,8591,31.42,1.98
121600,2020-06-10,541,8591,30.96,1.95
121600,2020-06-11,541,8591,30.22,1.9
121600,2020-06-12,541,8591,30.04,1.89
121600,2020-06-15,541,8591,28.1,1.77
121600,2020-06-16,541,8591,34.1,2.15
121600,2020-06-17,541,8591,36.51,2.3
121600,2020-06-18,541,8591,37.15,2.34
121600,2020-06-19,541,8591,38.08,2.4
121600,2020-06-22,541,8591,38.82,2.44
121600,2020-06-23,541,8591,39.83,2.51
121600,2020-06-24,541,8591,40.11,2.53
121600,2020-06-25,541,8591,39.09,2.46
121600,2020-06-26,541,8591,37.71,2.37
121600,2020-06-29,541,8591,36.23,2.28
121600,2020-06-30,541,8591,35.86,2.26
121600,2020-07-01,541,8591,36.6,2.3
121600,2020-07-02,541,8591,36.32,2.29
