ticker,trade_date,eps,bps,per,pbr
060370,2020-01-02,0,4712,0.0,1.02
060370,2020-01-03,0,4712,0.0,1.06
060370,2020-01-06,0,4712,0.0,1.01
060370,2020-01-07,0,4712,0.0,1.0
060370,2020-01-08,0,4712,0.0,0.96
060370,2020-01-09,0,4712,0.0,1.04
060370,2020-01-10,0,4712,0.0,1.06
060370,2020-01-13,0,4712,0.0,1.06
060370,2020-01-14,0,4712,0.0,1.01
060370,2020-01-15,0,4712,0.0,1.01
060370,2020-01-16,0,4712,0.0,1.02
060370,2020-01-17,0,4712,0.0,1.0
060370,2020-01-20,0,4712,0.0,0.96
060370,2020-01-21,0,4712,0.0,0.95
060370,2020-01-22,0,4712,0.0,0.96
060370,2020-01-23,0,4712,0.0,0.97
060370,2020-01-28,0,4712,0.0,0.92
060370,2020-01-29,0,4712,0.0,0.94
060370,2020-01-30,0,4712,0.0,0.9
060370,2020-01-31,0,4712,0.0,0.87
060370,2020-02-03,0,4712,0.0,0.93
060370,2020-02-04,0,4712,0.0,0.94
060370,2020-02-05,0,4712,0.0,0.94
060370,2020-02-06,0,4712,0.0,0.95
060370,2020-02-07,0,4712,0.0,0.98
060370,2020-02-10,0,4712,0.0,0.98
060370,2020-02-11,0,4712,0.0,0.99
060370,2020-02-12,0,4712,0.0,0.98
060370,2020-02-13,0,4712,0.0,0.98
060370,2020-02-14,0,4712,0.0,0.97
060370,2020-02-17,0,4712,0.0,0.98
060370,2020-02-18,0,4712,0.0,0.96
060370,2020-02-19,0,4712,0.0,0.98
060370,2020-02-20,0,4712,0.0,0.94
060370,2020-02-21,0,4712,0.0,0.9
060370,2020-02-24,0,4712,0.0,0.84
060370,2020-02-25,0,4712,0.0,0.9
060370,2020-02-26,0,4712,0.0,0.89
060370,2020-02-27,0,4712,0.0,0.88
060370,2020-02-28,0,4712,0.0,0.8
060370,2020-03-02,0,4712,0.0,0.82
060370,2020-03-03,0,4712,0.0,0.85
060370,2020-03-04,0,4712,0.0,0.87
060370,2020-03-05,0,4712,0.0,0.87
060370,2020-03-06,0,4712,0.0,0.85
060370,2020-03-09,0,4712,0.0,0.81
060370,2020-03-10,0,4712,0.0,0.81
060370,2020-03-11,0,4712,0.0,0.76
060370,2020-03-12,0,4712,0.0,0.68
060370,2020-03-13,0,4712,0.0,0.59
060370,2020-03-16,0,4712,0.0,0.57
060370,2020-03-17,0,4712,0.0,0.56
060370,2020-03-18,0,4712,0.0,0.53
060370,2020-03-19,0,4712,0.0,0.43
060370,2020-03-20,0,4712,0.0,0.45
060370,2020-03-23,0,4712,0.0,0.42
060370,2020-03-24,0,4712,0.0,0.49
060370,2020-03-25,0,4712,0.0,0.52
060370,2020-03-26,0,4712,0.0,0.54
060370,2020-03-27,0,4712,0.0,0.55
060370,2020-03-30,0,4712,0.0,0.61
060370,2020-03-31,0,4712,0.0,0.64
060370,2020-04-01,0,4712,0.0,0.61
060370,2020-04-02,0,4712,0.0,0.65
060370,2020-04-03,0,4712,0.0,0.68
060370,2020-04-06,0,4712,0.0,0.7
060370,2020-04-07,0,4712,0.0,0.69
060370,2020-04-08,0,4712,0.0,0.68
060370,2020-04-09,0,4712,0.0,0.88
060370,2020-04-10,0,4712,0.0,0.79
060370,2020-04-13,0,4712,0.0,0.77
060370,2020-04-14,0,4712,0.0,0.8
060370,2020-04-16,0,4712,0.0,0.84
060370,2020-04-17,0,4712,0.0,0.83
060370,2020-04-20,0,4712,0.0,0.83
060370,2020-04-21,0,4712,0.0,0.79
060370,2020-04-22,0,4712,0.0,0.91
060370,2020-04-23,0,4712,0.0,0.86
060370,2020-04-24,0,4712,0.0,0.82
060370,2020-04-27,0,4712,0.0,0.83
060370,2020-04-28,0,4712,0.0,0.85
060370,2020-04-29,0,4712,0.0,0.87
060370,2020-05-04,24,4680,168.33,0.86
060370,2020-05-06,24,4680,170.83,0.88
060370,2020-05-07,24,4680,171.25,0.88
060370,2020-05-08,24,4680,172.08,0.88
060370,2020-05-11,24,4680,169.58,0.87
060370,2020-05-12,24,4680,172.5,0.88
060370,2020-05-13,24,4680,169.79,0.87
060370,2020-05-14,24,4680,172.08,0.88
060370,2020-05-15,24,4680,170.83,0.88
060370,2020-05-18,24,4680,172.29,0.88
060370,2020-05-19,24,4680,180.63,0.93
060370,2020-05-20,24,4680,178.54,0.92
060370,2020-05-21,24,4680,184.79,0.95
060370,2020-05-22,24,4680,182.5,0.94
060370,2020-05-25,24,4680,178.33,0.91
060370,2020-05-26,24,4680,181.46,0.93
060370,2020-05-27,24,4680,185.0,0.95
060370,2020-05-28,24,4680,176.25,0.9
060370,2020-05-29,24,4680,179.58,0.92
060370,2020-06-01,24,4680,185.0,0.95
060370,2020-06-02,24,4680,183.54,0.94
060370,2020-06-03,24,4680,183.13,0.94
060370,2020-06-04,24,4680,184.17,0.94
060370,2020-06-05,24,4680,185.0,0.95
060370,2020-06-08,24,4680,184.17,0.94
060370,2020-06-09,24,4680,179.58,0.92
060370,2020-06-10,24,4680,174.58,0.9
060370,2020-06-11,24,4680,171.88,0.88
060370,2020-06-12,24,4680,172.92,0.89
060370,2020-06-15,24,4680,160.21,0.82
060370,2020-06-16,24,4680,170.0,0.87
060370,2020-06-17,24,4680,168.13,0.86
060370,2020-06-18,24,4680,170.83,0.88
060370,2020-06-19,24,4680,171.25,0.88
060370,2020-06-22,24,4680,171.25,0.88
060370,2020-06-23,24,4680,168.96,0.87
060370,2020-06-24,24,4680,170.0,0.87
060370,2020-06-25,24,4680,169.58,0.87
060370,2020-06-26,24,4680,172.08,0.88
060370,2020-06-29,24,4680,171.67,0.88
060370,2020-06-30,24,4680,171.04,0.88
060370,2020-07-01,24,4680,176.67,0.91
060370,2020-07-02,24,4680,178.96,0.92
060370,2020-07-03,24,4680,180.63,0.93
060370,2020-07-06,24,4680,182.92,0.94
060370,2020-07-07,24,4680,181.46,0.93
060370,2020-07-08,24,4680,177.29,0.91
060370,2020-07-09,24,4680,184.17,0.94
060370,2020-07-10,24,4680,180.0,0.92
060370,2020-07-13,24,4680,181.25,0.93
060370,2020-07-14,24,4680,181.04,0.93
060370,2020-07-15,24,4680,179.17,0.92
060370,2020-07-16,24,4680,179.17,0.92
060370,2020-07-17,24,4680,180.0,0.92
060370,2020-07-20,24,4680,176.88,0.91
060370,2020-07-21,24,4680,176.46,0.9
060370,2020-07-22,24,4680,181.67,0.93
060370,2020-07-23,24,4680,177.5,0.91
060370,2020-07-24,24,4680,178.54,0.92
060370,2020-07-27,24,4680,179.79,0.92
060370,2020-07-28,24,4680,179.17,0.92
060370,2020-07-29,24,4680,179.58,0.92
060370,2020-07-30,24,4680,197.5,1.01
060370,2020-07-31,24,4680,197.5,1.01
060370,2020-08-03,24,4680,190.63,0.98
060370,2020-08-04,24,4680,192.08,0.99
060370,2020-08-05,24,4680,188.75,0.97
060370,2020-08-06,24,4680,187.71,0.96
060370,2020-08-07,24,4680,185.63,0.95
060370,2020-08-10,24,4680,187.29,0.96
060370,2020-08-11,24,4680,189.79,0.97
060370,2020-08-12,24,4680,184.58,0.95
060370,2020-08-13,24,4680,185.63,0.95
060370,2020-08-14,24,4680,179.38,0.92
060370,2020-08-18,24,4680,166.88,0.86
060370,2020-08-19,24,4680,170.21,0.87
060370,2020-08-20,24,4680,158.33,0.81
060370,2020-08-21,24,4680,162.71,0.83
060370,2020-08-24,24,4680,168.75,0.87
060370,2020-08-25,24,4680,172.08,0.88
060370,2020-08-26,24,4680,172.29,0.88
060370,2020-08-27,24,4680,173.54,0.89
060370,2020-08-28,24,4680,176.88,0.91
060370,2020-08-31,24,4680,172.92,0.89
060370,2020-09-01,24,4680,175.42,0.9
060370,2020-09-02,24,4680,173.33,0.89
060370,2020-09-03,24,4680,183.75,0.94
060370,2020-09-04,24,4680,238.75,1.22
060370,2020-09-07,24,4680,266.67,1.37
060370,2020-09-08,24,4680,261.25,1.34
060370,2020-09-09,24,4680,257.92,1.32
