ticker,event_date,event_type,description
006360,2020-01-28,실적발표,결산실적공시예고(안내공시)
006360,2020-01-31,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
006360,2020-01-31,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2020-01-31,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
006360,2020-02-06,배당락_배당결정,현금ㆍ현물배당결정
006360,2020-04-27,실적발표,결산실적공시예고(안내공시)
006360,2020-04-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2020-06-11,실적발표,증권발행실적보고서
006360,2020-07-24,실적발표,결산실적공시예고(안내공시)
006360,2020-07-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2020-10-16,실적발표,결산실적공시예고(안내공시)
006360,2020-10-19,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2021-01-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2021-01-22,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
006360,2021-01-22,실적발표,[기재정정]연결재무제표기준영업실적등에대한전망(공정공시)
006360,2021-01-25,실적발표,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)
006360,2021-01-28,실적발표,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)
006360,2021-01-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
006360,2021-02-04,배당락_배당결정,현금ㆍ현물배당결정
006360,2021-02-04,유상증자,유상증자결정(종속회사의주요경영사항)
006360,2021-03-26,유상증자,유상증자결정(종속회사의주요경영사항)
006360,2021-04-16,실적발표,증권발행실적보고서
006360,2021-04-23,실적발표,결산실적공시예고(안내공시)
006360,2021-04-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2021-06-30,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)
006360,2021-07-22,실적발표,결산실적공시예고(안내공시)
006360,2021-07-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2021-10-20,실적발표,결산실적공시예고(안내공시)
006360,2021-10-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2022-01-20,실적발표,결산실적공시예고(안내공시)
006360,2022-01-26,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
006360,2022-01-26,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
006360,2022-01-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2022-02-08,배당락_배당결정,현금ㆍ현물배당결정
006360,2022-04-21,실적발표,결산실적공시예고(안내공시)
006360,2022-04-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2022-07-21,실적발표,결산실적공시예고(안내공시)
006360,2022-07-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2022-10-21,실적발표,결산실적공시예고(안내공시)
006360,2022-10-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2023-01-19,실적발표,결산실적공시예고(안내공시)
006360,2023-01-30,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
006360,2023-01-30,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
006360,2023-01-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2023-02-07,배당락_배당결정,현금ㆍ현물배당결정
006360,2023-03-02,실적발표,증권발행실적보고서
006360,2023-04-21,실적발표,결산실적공시예고(안내공시)
006360,2023-04-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2023-07-19,실적발표,결산실적공시예고(안내공시)
006360,2023-07-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2023-10-23,실적발표,결산실적공시예고(안내공시)
006360,2023-10-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2024-01-24,실적발표,결산실적공시예고(안내공시)
006360,2024-01-31,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
006360,2024-01-31,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
006360,2024-01-31,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
006360,2024-04-18,실적발표,결산실적공시예고(안내공시)              
006360,2024-04-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2024-06-03,실적발표,증권발행실적보고서
006360,2024-07-18,실적발표,결산실적공시예고(안내공시)              
006360,2024-07-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2024-10-24,실적발표,결산실적공시예고(안내공시)              
006360,2024-10-31,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2024-12-13,배당락_배당결정,기타경영사항(자율공시)              (배당기준일 변경 안내))
006360,2025-01-22,실적발표,결산실적공시예고(안내공시)              
006360,2025-02-05,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              
006360,2025-02-05,배당락_배당결정,현금ㆍ현물배당결정              
006360,2025-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2025-02-05,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)              
006360,2025-02-05,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
006360,2025-04-25,실적발표,결산실적공시예고(안내공시)              
006360,2025-04-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2025-07-22,실적발표,결산실적공시예고(안내공시)              
006360,2025-07-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2025-10-27,실적발표,결산실적공시예고(안내공시)              
006360,2025-11-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
006360,2025-12-16,배당락_배당결정,기타경영사항(자율공시)              (배당기준일 변경 안내)
