ticker,event_date,event_type,description
055550,2020-01-29,실적발표,증권발행실적보고서(합병등)
055550,2020-01-29,실적발표,결산실적공시예고(안내공시)
055550,2020-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-02-05,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
055550,2020-02-05,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)
055550,2020-02-05,배당락_배당결정,현금ㆍ현물배당결정
055550,2020-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-02-05,배당락_배당결정,현금ㆍ현물배당결정(자회사의 주요경영사항)
055550,2020-02-05,배당락_배당결정,현금ㆍ현물배당결정(자회사의 주요경영사항)
055550,2020-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2020-02-06,실적발표,증권발행실적보고서
055550,2020-03-16,실적발표,증권발행실적보고서
055550,2020-04-10,실적발표,증권발행실적보고서
055550,2020-04-22,실적발표,증권발행실적보고서
055550,2020-04-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-04-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-04-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2020-05-28,실적발표,증권발행실적보고서
055550,2020-07-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-07-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2020-07-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-09-04,유상증자,주요사항보고서(유상증자결정)
055550,2020-09-07,유상증자,[기재정정]주요사항보고서(유상증자결정)
055550,2020-09-17,실적발표,증권발행실적보고서
055550,2020-10-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-10-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2020-10-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2020-10-29,실적발표,증권발행실적보고서
055550,2020-12-23,실적발표,증권발행실적보고서
055550,2021-01-04,실적발표,증권발행실적보고서(합병등)
055550,2021-01-29,실적발표,결산실적공시예고(안내공시)
055550,2021-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2021-02-05,배당락_배당결정,현금ㆍ현물배당결정(자회사의 주요경영사항)
055550,2021-02-05,배당락_배당결정,현금ㆍ현물배당결정(자회사의 주요경영사항)
055550,2021-02-05,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)
055550,2021-02-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-02-18,실적발표,증권발행실적보고서
055550,2021-02-24,실적발표,증권발행실적보고서
055550,2021-03-03,배당락_배당결정,현금ㆍ현물배당결정
055550,2021-03-16,실적발표,증권발행실적보고서
055550,2021-04-22,실적발표,증권발행실적보고서
055550,2021-04-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-04-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-04-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2021-05-28,실적발표,증권발행실적보고서
055550,2021-07-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-07-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2021-07-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-07-28,실적발표,증권발행실적보고서
055550,2021-08-13,배당락_배당결정,현금ㆍ현물배당결정
055550,2021-09-06,실적발표,증권발행실적보고서
055550,2021-10-26,배당락_배당결정,현금ㆍ현물배당결정
055550,2021-10-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-10-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2021-10-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2021-11-11,실적발표,증권발행실적보고서
055550,2022-01-25,실적발표,증권발행실적보고서
055550,2022-01-27,실적발표,결산실적공시예고(안내공시)
055550,2022-02-09,배당락_배당결정,현금ㆍ현물배당결정(자회사의 주요경영사항)
055550,2022-02-09,배당락_배당결정,현금ㆍ현물배당결정
055550,2022-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)
055550,2022-02-09,배당락_배당결정,현금ㆍ현물배당결정(자회사의 주요경영사항)
055550,2022-02-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-02-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-02-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2022-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
055550,2022-02-22,실적발표,증권발행실적보고서
055550,2022-03-23,실적발표,증권발행실적보고서
055550,2022-04-20,실적발표,증권발행실적보고서
055550,2022-04-22,배당락_배당결정,현금ㆍ현물배당결정
055550,2022-04-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2022-04-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-04-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-04-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-05-23,실적발표,증권발행실적보고서
055550,2022-07-18,실적발표,증권발행실적보고서
055550,2022-07-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-07-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-07-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2022-07-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-08-11,실적발표,증권발행실적보고서
055550,2022-08-12,배당락_배당결정,현금ㆍ현물배당결정
055550,2022-08-26,실적발표,증권발행실적보고서
055550,2022-10-06,배당락_배당결정,현금ㆍ현물배당결정
055550,2022-10-18,실적발표,증권발행실적보고서
055550,2022-10-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2022-10-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-10-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-10-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2022-11-10,실적발표,증권발행실적보고서
055550,2023-01-30,실적발표,결산실적공시예고(안내공시)
055550,2023-01-31,실적발표,증권발행실적보고서
055550,2023-01-31,실적발표,증권발행실적보고서
055550,2023-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
055550,2023-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2023-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
055550,2023-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)
