ticker,event_date,event_type,description
272210,2020-02-05,실적발표,결산실적공시예고(안내공시)
272210,2020-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
272210,2020-02-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2020-02-19,배당락_배당결정,현금ㆍ현물배당결정
272210,2020-05-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2020-08-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2020-11-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2021-02-15,실적발표,결산실적공시예고(안내공시)
272210,2021-02-19,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
272210,2021-02-19,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2021-02-19,배당락_배당결정,현금ㆍ현물배당결정
272210,2021-03-29,유상증자,주요사항보고서(유상증자결정)
272210,2021-03-30,유상증자,특수관계인의유상증자참여
272210,2021-03-30,유상증자,[기재정정]주요사항보고서(유상증자결정)
272210,2021-04-20,유상증자,[기재정정]주요사항보고서(유상증자결정)
272210,2021-04-20,유상증자,유상증자신주발행가액(안내공시)
272210,2021-05-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2021-06-01,유상증자,[기재정정]특수관계인의유상증자참여
272210,2021-06-01,유상증자,[기재정정]주요사항보고서(유상증자결정)
272210,2021-06-01,유상증자,유상증자신주발행가액(안내공시)
272210,2021-06-07,유상증자,유상증자또는주식관련사채등의청약결과(자율공시)
272210,2021-06-07,유상증자,[기재정정]특수관계인의유상증자참여
272210,2021-06-10,유상증자,유상증자또는주식관련사채등의청약결과(자율공시)
272210,2021-06-11,실적발표,증권발행실적보고서
272210,2021-06-11,유상증자,유상증자또는주식관련사채등의발행결과(자율공시)
272210,2021-07-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2021-10-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2022-02-17,실적발표,결산실적공시예고(안내공시)
272210,2022-02-22,유상증자,유상증자결정(종속회사의주요경영사항)
272210,2022-02-22,유상증자,유상증자결정(종속회사의주요경영사항)
272210,2022-02-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2022-02-22,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
272210,2022-02-22,배당락_배당결정,현금ㆍ현물배당결정
272210,2022-02-25,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)
272210,2022-04-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2022-07-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2022-10-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2022-12-16,유상증자,유상증자결정(종속회사의주요경영사항)
272210,2023-01-31,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)
272210,2023-02-20,실적발표,결산실적공시예고(안내공시)
272210,2023-02-22,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)
272210,2023-02-23,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
272210,2023-02-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2023-02-23,배당락_배당결정,현금ㆍ현물배당결정
272210,2023-04-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2023-07-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2023-10-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
272210,2024-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
272210,2024-02-20,실적발표,결산실적공시예고(안내공시)              
272210,2024-02-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2024-02-23,배당락_배당결정,현금ㆍ현물배당결정              
272210,2024-02-23,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경              
272210,2024-04-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2024-06-04,실적발표,증권발행실적보고서
272210,2024-07-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2024-10-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2024-12-17,유상증자,유상증자결정(종속회사의주요경영사항)              
272210,2025-01-14,실적발표,결산실적공시예고(안내공시)              
272210,2025-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
272210,2025-02-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2025-02-21,배당락_배당결정,현금ㆍ현물배당결정              
272210,2025-02-21,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경              
272210,2025-04-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2025-04-29,실적발표,증권발행실적보고서
272210,2025-06-25,유상증자,유상증자결정(종속회사의주요경영사항)              
272210,2025-07-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2025-10-29,실적발표,증권발행실적보고서
272210,2025-10-31,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
272210,2025-11-24,유상증자,유상증자결정(종속회사의주요경영사항)              
272210,2025-11-24,유상증자,유상증자결정(종속회사의주요경영사항)              
272210,2025-11-24,유상증자,유상증자결정(종속회사의주요경영사항)              
272210,2025-12-22,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)              
272210,2025-12-23,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)              
272210,2025-12-23,유상증자,[기재정정]유상증자결정(종속회사의주요경영사항)              
