ticker,event_date,event_type,description
278470,2021-01-14,합병,[첨부추가]주요사항보고서(회사합병결정)
278470,2021-03-31,합병,[기재정정]주요사항보고서(회사합병결정)
278470,2023-03-13,유상증자,주요사항보고서(유상증자결정)
278470,2023-06-14,유상증자,주요사항보고서(유상증자결정)
278470,2024-02-19,실적발표,증권발행실적보고서
278470,2024-02-28,유상증자,유상증자결정(종속회사의주요경영사항)              
278470,2024-02-29,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
278470,2024-04-25,실적발표,결산실적공시예고(안내공시)              
278470,2024-05-02,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
278470,2024-07-24,실적발표,결산실적공시예고(안내공시)              
278470,2024-07-31,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
278470,2024-07-31,액면분할,주식분할결정              
278470,2024-10-14,액면분할,[기재정정]주식분할결정              
278470,2024-10-30,실적발표,결산실적공시예고(안내공시)              
278470,2024-11-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
278470,2025-02-03,실적발표,결산실적공시예고(안내공시)              
278470,2025-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
278470,2025-02-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
278470,2025-04-28,실적발표,결산실적공시예고(안내공시)              
278470,2025-05-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
278470,2025-07-11,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              
278470,2025-07-23,실적발표,결산실적공시예고(안내공시)              
278470,2025-07-28,배당락_배당결정,현금ㆍ현물배당결정              
278470,2025-08-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
278470,2025-10-30,실적발표,결산실적공시예고(안내공시)              
278470,2025-11-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
