ticker,event_date,event_type,description
036460,2020-01-13,실적발표,영업(잠정)실적(공정공시)
036460,2020-02-14,실적발표,영업(잠정)실적(공정공시)
036460,2020-02-28,배당락_배당결정,현금ㆍ현물배당결정
036460,2020-02-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2020-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
036460,2020-03-16,실적발표,영업(잠정)실적(공정공시)
036460,2020-04-13,실적발표,영업(잠정)실적(공정공시)
036460,2020-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2020-05-18,실적발표,영업(잠정)실적(공정공시)
036460,2020-06-23,실적발표,영업(잠정)실적(공정공시)
036460,2020-07-14,실적발표,영업(잠정)실적(공정공시)
036460,2020-08-14,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2020-08-14,실적발표,영업(잠정)실적(공정공시)
036460,2020-09-14,실적발표,영업(잠정)실적(공정공시)
036460,2020-10-14,실적발표,영업(잠정)실적(공정공시)
036460,2020-11-09,실적발표,결산실적공시예고(안내공시)
036460,2020-11-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2020-11-13,실적발표,영업(잠정)실적(공정공시)
036460,2020-12-11,실적발표,영업(잠정)실적(공정공시)
036460,2021-01-12,실적발표,영업(잠정)실적(공정공시)
036460,2021-02-15,실적발표,영업(잠정)실적(공정공시)
036460,2021-02-23,실적발표,결산실적공시예고(안내공시)
036460,2021-02-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2021-02-26,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
036460,2021-03-12,실적발표,영업(잠정)실적(공정공시)
036460,2021-04-12,실적발표,영업(잠정)실적(공정공시)
036460,2021-05-07,실적발표,결산실적공시예고(안내공시)
036460,2021-05-12,실적발표,영업(잠정)실적(공정공시)
036460,2021-05-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2021-06-15,실적발표,영업(잠정)실적(공정공시)
036460,2021-07-13,실적발표,영업(잠정)실적(공정공시)
036460,2021-08-09,실적발표,결산실적공시예고(안내공시)
036460,2021-08-12,실적발표,영업(잠정)실적(공정공시)
036460,2021-08-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2021-09-15,실적발표,영업(잠정)실적(공정공시)
036460,2021-10-14,실적발표,영업(잠정)실적(공정공시)
036460,2021-11-03,실적발표,결산실적공시예고(안내공시)
036460,2021-11-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2021-11-12,실적발표,영업(잠정)실적(공정공시)
036460,2021-12-14,실적발표,영업(잠정)실적(공정공시)
036460,2022-01-14,실적발표,영업(잠정)실적(공정공시)
036460,2022-02-15,실적발표,영업(잠정)실적(공정공시)
036460,2022-02-21,실적발표,결산실적공시예고(안내공시)
036460,2022-02-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2022-02-25,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
036460,2022-02-25,배당락_배당결정,현금ㆍ현물배당결정
036460,2022-03-15,실적발표,영업(잠정)실적(공정공시)
036460,2022-04-14,실적발표,영업(잠정)실적(공정공시)
036460,2022-05-04,실적발표,결산실적공시예고(안내공시)
036460,2022-05-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2022-05-13,실적발표,영업(잠정)실적(공정공시)
036460,2022-06-15,실적발표,영업(잠정)실적(공정공시)
036460,2022-07-12,실적발표,영업(잠정)실적(공정공시)
036460,2022-08-05,실적발표,결산실적공시예고(안내공시)
036460,2022-08-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2022-08-12,실적발표,영업(잠정)실적(공정공시)
036460,2022-09-15,실적발표,영업(잠정)실적(공정공시)
036460,2022-10-12,실적발표,영업(잠정)실적(공정공시)
036460,2022-11-03,실적발표,결산실적공시예고(안내공시)
036460,2022-11-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2022-11-16,실적발표,영업(잠정)실적(공정공시)
036460,2022-12-14,실적발표,영업(잠정)실적(공정공시)
036460,2023-01-10,실적발표,영업(잠정)실적(공정공시)
036460,2023-02-13,실적발표,영업(잠정)실적(공정공시)
036460,2023-02-20,실적발표,결산실적공시예고(안내공시)
036460,2023-02-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2023-02-24,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
036460,2023-03-14,실적발표,영업(잠정)실적(공정공시)
036460,2023-04-13,실적발표,영업(잠정)실적(공정공시)
036460,2023-05-04,실적발표,결산실적공시예고(안내공시)
036460,2023-05-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2023-05-17,실적발표,영업(잠정)실적(공정공시)
036460,2023-06-15,실적발표,영업(잠정)실적(공정공시)
036460,2023-07-14,실적발표,영업(잠정)실적(공정공시)
036460,2023-08-08,실적발표,결산실적공시예고(안내공시)
036460,2023-08-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2023-08-14,실적발표,영업(잠정)실적(공정공시)
036460,2023-09-12,실적발표,영업(잠정)실적(공정공시)
036460,2023-10-13,실적발표,영업(잠정)실적(공정공시)
036460,2023-11-08,실적발표,결산실적공시예고(안내공시)
036460,2023-11-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
036460,2023-11-15,실적발표,영업(잠정)실적(공정공시)
036460,2023-12-15,실적발표,영업(잠정)실적(공정공시)
036460,2024-01-15,실적발표,영업(잠정)실적(공정공시)
036460,2024-02-14,실적발표,영업(잠정)실적(공정공시)              
036460,2024-02-21,실적발표,결산실적공시예고(안내공시)              
036460,2024-02-27,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
036460,2024-02-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2024-03-13,실적발표,영업(잠정)실적(공정공시)              
036460,2024-04-11,실적발표,영업(잠정)실적(공정공시)              
036460,2024-05-07,실적발표,결산실적공시예고(안내공시)              
036460,2024-05-10,실적발표,영업(잠정)실적(공정공시)              
036460,2024-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2024-06-13,실적발표,영업(잠정)실적(공정공시)              
036460,2024-07-12,실적발표,영업(잠정)실적(공정공시)              
036460,2024-08-05,실적발표,결산실적공시예고(안내공시)              
036460,2024-08-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2024-08-13,실적발표,영업(잠정)실적(공정공시)              
036460,2024-09-13,실적발표,영업(잠정)실적(공정공시)              
036460,2024-10-11,실적발표,영업(잠정)실적(공정공시)              
036460,2024-11-05,실적발표,결산실적공시예고(안내공시)              
036460,2024-11-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2024-11-14,실적발표,영업(잠정)실적(공정공시)              
036460,2024-12-12,실적발표,영업(잠정)실적(공정공시)              
036460,2025-01-09,실적발표,영업(잠정)실적(공정공시)              
036460,2025-02-14,실적발표,영업(잠정)실적(공정공시)              
036460,2025-02-17,실적발표,결산실적공시예고(안내공시)              
036460,2025-02-21,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2025-02-21,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
036460,2025-02-26,배당락_배당결정,현금ㆍ현물배당결정              
036460,2025-03-14,실적발표,영업(잠정)실적(공정공시)              
036460,2025-04-15,실적발표,영업(잠정)실적(공정공시)              
036460,2025-05-08,실적발표,결산실적공시예고(안내공시)              
036460,2025-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2025-05-15,실적발표,영업(잠정)실적(공정공시)              
036460,2025-06-12,실적발표,영업(잠정)실적(공정공시)              
036460,2025-07-14,실적발표,영업(잠정)실적(공정공시)              
036460,2025-08-05,실적발표,결산실적공시예고(안내공시)              
036460,2025-08-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2025-08-13,실적발표,영업(잠정)실적(공정공시)              
036460,2025-09-12,실적발표,영업(잠정)실적(공정공시)              
036460,2025-10-14,실적발표,영업(잠정)실적(공정공시)              
036460,2025-11-07,실적발표,결산실적공시예고(안내공시)              
036460,2025-11-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
036460,2025-11-14,실적발표,영업(잠정)실적(공정공시)              
036460,2025-12-09,실적발표,영업(잠정)실적(공정공시)              
