ticker,event_date,event_type,description
004370,2020-01-29,배당락_배당결정,현금ㆍ현물배당결정
004370,2020-02-06,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
004370,2021-01-29,배당락_배당결정,현금ㆍ현물배당결정
004370,2021-02-04,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
004370,2022-01-26,배당락_배당결정,현금ㆍ현물배당결정
004370,2022-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
004370,2022-11-30,실적발표,영업(잠정)실적(공정공시)
004370,2023-01-31,배당락_배당결정,현금ㆍ현물배당결정
004370,2023-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
004370,2024-01-31,배당락_배당결정,현금ㆍ현물배당결정
004370,2024-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
004370,2024-09-04,유상증자,유상증자또는주식관련사채등의발행결과(자율공시)              
004370,2025-02-03,배당락_배당결정,현금ㆍ현물배당결정              
004370,2025-02-12,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
004370,2025-03-12,배당락_배당결정,[기재정정]현금ㆍ현물배당결정              
004370,2025-12-16,배당락_배당결정,기타경영사항(자율공시)              (배당기준일 변경 안내)
