ticker,event_date,event_type,description
015760,2020-02-26,실적발표,결산실적공시예고(안내공시)
015760,2020-02-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2020-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2020-03-12,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2020-03-12,실적발표,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)
015760,2020-05-12,실적발표,결산실적공시예고(안내공시)
015760,2020-05-15,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2020-08-10,실적발표,결산실적공시예고(안내공시)
015760,2020-08-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2020-11-09,실적발표,결산실적공시예고(안내공시)
015760,2020-11-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2021-02-17,실적발표,결산실적공시예고(안내공시)
015760,2021-02-19,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2021-02-19,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2021-03-05,배당락_배당결정,현금ㆍ현물배당결정
015760,2021-03-09,실적발표,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)
015760,2021-03-09,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2021-05-11,실적발표,결산실적공시예고(안내공시)
015760,2021-05-14,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2021-08-11,실적발표,결산실적공시예고(안내공시)
015760,2021-08-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2021-11-10,실적발표,결산실적공시예고(안내공시)
015760,2021-11-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2022-02-22,실적발표,결산실적공시예고(안내공시)
015760,2022-02-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2022-02-24,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2022-03-14,실적발표,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)
015760,2022-03-14,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2022-05-11,실적발표,결산실적공시예고(안내공시)
015760,2022-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2022-08-09,실적발표,결산실적공시예고(안내공시)
015760,2022-08-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2022-11-09,실적발표,결산실적공시예고(안내공시)
015760,2022-11-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2023-02-21,실적발표,결산실적공시예고(안내공시)
015760,2023-02-24,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
015760,2023-02-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2023-05-09,실적발표,결산실적공시예고(안내공시)
015760,2023-05-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2023-08-08,실적발표,결산실적공시예고(안내공시)
015760,2023-08-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2023-11-09,실적발표,결산실적공시예고(안내공시)
015760,2023-11-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
015760,2024-02-20,실적발표,결산실적공시예고(안내공시)              
015760,2024-02-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2024-02-23,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
015760,2024-05-07,실적발표,결산실적공시예고(안내공시)              
015760,2024-05-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2024-08-05,실적발표,결산실적공시예고(안내공시)              
015760,2024-08-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2024-11-08,실적발표,결산실적공시예고(안내공시)              
015760,2024-11-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2025-02-25,실적발표,결산실적공시예고(안내공시)              
015760,2025-02-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2025-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
015760,2025-02-28,배당락_배당결정,현금ㆍ현물배당결정              
015760,2025-03-10,배당락_배당결정,[기재정정]현금ㆍ현물배당결정              
015760,2025-05-08,실적발표,결산실적공시예고(안내공시)              
015760,2025-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2025-08-07,실적발표,결산실적공시예고(안내공시)              
015760,2025-08-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
015760,2025-11-10,실적발표,결산실적공시예고(안내공시)              
015760,2025-11-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
