ticker,event_date,event_type,description
010140,2020-02-03,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
010140,2020-02-03,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
010140,2020-03-12,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경
010140,2020-04-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2020-07-31,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2020-10-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2021-02-02,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
010140,2021-02-02,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
010140,2021-03-09,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경
010140,2021-05-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2021-05-04,실적발표,[기재정정]연결재무제표기준영업실적등에대한전망(공정공시)
010140,2021-07-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2021-08-17,유상증자,주요사항보고서(유상증자결정)
010140,2021-09-14,유상증자,유상증자신주발행가액(안내공시)
010140,2021-09-15,유상증자,[기재정정]주요사항보고서(유상증자결정)
010140,2021-10-25,유상증자,유상증자신주발행가액(안내공시)
010140,2021-10-26,유상증자,[기재정정]주요사항보고서(유상증자결정)
010140,2021-10-28,유상증자,특수관계인의유상증자참여
010140,2021-10-28,유상증자,특수관계인의유상증자참여
010140,2021-10-28,유상증자,특수관계인의유상증자참여
010140,2021-10-28,유상증자,[기재정정]주요사항보고서(유상증자결정)
010140,2021-11-01,유상증자,유상증자또는주식관련사채등의청약결과(자율공시)
010140,2021-11-02,유상증자,[기재정정]유상증자또는주식관련사채등의청약결과(자율공시)
010140,2021-11-04,유상증자,유상증자또는주식관련사채등의청약결과(자율공시)
010140,2021-11-05,실적발표,증권발행실적보고서
010140,2021-11-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2022-01-27,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
010140,2022-01-27,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
010140,2022-04-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2022-07-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2022-10-28,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2023-01-30,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
010140,2023-01-30,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)
010140,2023-04-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2023-07-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2023-10-27,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
010140,2024-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
010140,2024-02-07,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)              
010140,2024-04-26,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
010140,2024-07-25,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
010140,2024-10-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
010140,2025-02-05,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
010140,2025-02-05,실적발표,연결재무제표기준영업실적등에대한전망(공정공시)              
010140,2025-04-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
010140,2025-07-24,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
010140,2025-09-30,실적발표,증권발행실적보고서
010140,2025-10-23,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
