ticker,event_date,event_type,description
011780,2020-01-22,실적발표,결산실적공시예고(안내공시)
011780,2020-01-30,배당락_배당결정,현금ㆍ현물배당결정
011780,2020-01-30,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
011780,2020-01-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2020-04-29,실적발표,결산실적공시예고(안내공시)
011780,2020-05-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2020-07-31,실적발표,결산실적공시예고(안내공시)
011780,2020-08-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2020-10-30,실적발표,결산실적공시예고(안내공시)
011780,2020-11-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2021-02-02,실적발표,결산실적공시예고(안내공시)
011780,2021-02-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2021-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
011780,2021-03-09,배당락_배당결정,현금ㆍ현물배당결정
011780,2021-03-10,배당락_배당결정,[기재정정]현금ㆍ현물배당결정
011780,2021-04-26,실적발표,결산실적공시예고(안내공시)
011780,2021-05-03,실적발표,[기재정정]결산실적공시예고(안내공시)
011780,2021-05-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2021-07-30,실적발표,결산실적공시예고(안내공시)
011780,2021-08-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2021-10-28,실적발표,결산실적공시예고(안내공시)
011780,2021-11-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2022-01-28,실적발표,결산실적공시예고(안내공시)
011780,2022-02-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2022-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
011780,2022-03-08,배당락_배당결정,현금ㆍ현물배당결정
011780,2022-04-15,실적발표,결산실적공시예고(안내공시)
011780,2022-05-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2022-07-13,실적발표,결산실적공시예고(안내공시)
011780,2022-08-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2022-10-13,실적발표,결산실적공시예고(안내공시)
011780,2022-11-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2023-01-17,실적발표,결산실적공시예고(안내공시)
011780,2023-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2023-02-08,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
011780,2023-03-08,배당락_배당결정,현금ㆍ현물배당결정
011780,2023-04-11,실적발표,결산실적공시예고(안내공시)
011780,2023-05-02,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2023-07-14,실적발표,결산실적공시예고(안내공시)
011780,2023-08-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2023-10-12,실적발표,결산실적공시예고(안내공시)
011780,2023-11-03,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2024-01-09,실적발표,결산실적공시예고(안내공시)
011780,2024-01-29,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경
011780,2024-01-29,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
011780,2024-03-06,배당락_배당결정,현금ㆍ현물배당결정              
011780,2024-04-05,실적발표,증권발행실적보고서
011780,2024-04-16,실적발표,결산실적공시예고(안내공시)              
011780,2024-05-07,실적발표,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              
011780,2024-05-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
011780,2024-07-11,실적발표,결산실적공시예고(안내공시)              
011780,2024-08-02,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
011780,2024-10-17,실적발표,결산실적공시예고(안내공시)              
011780,2024-11-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
011780,2025-01-14,실적발표,결산실적공시예고(안내공시)              
011780,2025-02-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
011780,2025-02-04,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변경              
011780,2025-03-06,배당락_배당결정,현금ㆍ현물배당결정              (현금 현물 배당 결정)
011780,2025-04-18,실적발표,결산실적공시예고(안내공시)              
011780,2025-05-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
011780,2025-06-09,실적발표,증권발행실적보고서
011780,2025-07-11,실적발표,결산실적공시예고(안내공시)              
011780,2025-08-01,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
011780,2025-10-17,실적발표,결산실적공시예고(안내공시)              
011780,2025-11-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
