ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
336570,2020-01-02,0,24000000,0,0,0,0,0,0,0
336570,2020-01-03,0,18000000,0,-57000000,0,0,0,0,0
336570,2020-01-06,0,24000000,0,0,0,0,0,0,0
336570,2020-01-07,-10000000,18000000,0,0,0,0,0,0,0
336570,2020-01-08,0,16000000,0,0,0,0,0,0,0
336570,2020-01-09,0,16000000,0,0,0,0,0,0,0
336570,2020-01-10,73000000,-50000000,0,-4000000,0,0,-4000000,19000000,0
336570,2020-01-13,0,0,0,3000000,0,0,-4000000,0,0
336570,2020-01-14,0,0,0,1000000,0,0,0,0,0
336570,2020-01-15,0,0,0,0,0,0,0,0,0
336570,2020-01-16,0,0,0,0,0,0,0,0,0
336570,2020-01-17,0,8000000,0,-13000000,0,0,0,0,0
336570,2020-01-20,0,0,0,-14000000,0,0,0,0,0
336570,2020-01-21,-9000000,16000000,0,34000000,0,0,0,-3000000,0
336570,2020-01-22,0,0,0,0,0,0,0,0,0
336570,2020-01-23,0,0,0,0,0,0,-7000000,0,0
336570,2020-01-28,0,0,0,-3000000,0,0,0,0,0
336570,2020-01-29,0,0,0,0,0,0,0,0,0
336570,2020-01-30,0,0,0,0,0,0,0,0,0
336570,2020-01-31,20000000,0,0,0,0,0,-21000000,0,0
336570,2020-02-03,20000000,0,0,0,0,0,-30000000,0,0
336570,2020-02-04,0,0,0,0,0,0,0,0,0
336570,2020-02-05,0,0,0,20000000,0,0,-28000000,0,0
336570,2020-02-06,0,0,0,10000000,0,0,-28000000,0,0
336570,2020-02-07,0,0,0,0,0,0,-4000000,0,0
336570,2020-02-10,0,0,0,0,0,0,0,0,0
336570,2020-02-11,0,0,0,0,0,0,0,0,0
336570,2020-02-12,0,0,0,0,0,0,0,0,0
336570,2020-02-13,0,0,0,-20000000,0,0,0,0,0
336570,2020-02-14,0,0,0,-149000000,0,0,0,57000000,0
336570,2020-02-17,0,0,0,-154000000,0,0,-2000000,0,0
336570,2020-02-18,0,0,0,-9000000,0,0,0,0,0
336570,2020-02-19,40000000,0,0,-152000000,0,0,0,8000000,0
336570,2020-02-20,10000000,0,0,-23000000,0,0,0,0,0
336570,2020-02-21,-60000000,0,0,0,0,0,0,-10000000,0
336570,2020-02-24,0,0,0,0,0,0,0,0,0
336570,2020-02-25,-30000000,0,0,-67000000,0,0,0,0,0
336570,2020-02-26,0,0,0,0,0,0,0,0,0
336570,2020-02-27,10000000,0,0,-20000000,0,0,0,0,0
336570,2020-02-28,30000000,-40000000,0,-29000000,0,0,0,0,0
336570,2020-03-02,0,0,0,-19000000,0,0,0,0,0
336570,2020-03-03,10000000,0,0,-40000000,0,0,0,0,0
336570,2020-03-04,9000000,0,0,0,0,0,0,0,0
336570,2020-03-05,0,0,0,0,0,0,0,0,0
336570,2020-03-06,0,0,0,0,0,0,0,0,0
336570,2020-03-09,20000000,0,0,0,0,0,0,0,0
336570,2020-03-10,0,0,0,0,0,0,0,0,0
336570,2020-03-11,0,40000000,0,0,0,0,0,0,0
336570,2020-03-12,0,0,0,0,0,0,0,0,0
336570,2020-03-13,0,0,0,0,0,0,0,0,0
336570,2020-03-16,0,0,0,0,0,0,0,0,0
336570,2020-03-17,22000000,0,0,0,0,0,0,0,0
336570,2020-03-18,17000000,0,0,-20000000,0,0,0,0,0
336570,2020-03-19,44000000,-9000000,0,0,0,0,0,0,0
336570,2020-03-20,0,0,0,0,0,0,0,0,0
336570,2020-03-23,0,0,0,0,0,0,0,0,0
336570,2020-03-24,0,0,0,0,0,0,0,0,0
336570,2020-03-25,0,0,0,0,0,0,0,0,0
336570,2020-03-26,0,0,0,1000000,0,0,0,0,0
336570,2020-03-27,0,0,0,17000000,0,0,0,0,0
336570,2020-03-30,9000000,0,0,-34000000,0,0,0,0,0
336570,2020-03-31,0,0,0,0,0,0,0,0,0
336570,2020-04-01,0,0,0,0,0,0,0,0,0
336570,2020-04-02,14000000,0,0,-7000000,0,0,0,0,0
336570,2020-04-03,13000000,0,0,-19000000,0,0,0,0,0
336570,2020-04-06,9000000,0,0,0,0,0,-15000000,0,0
336570,2020-04-07,0,0,0,0,0,0,0,0,0
336570,2020-04-08,0,0,0,0,0,0,-2000000,0,0
336570,2020-04-09,6000000,0,0,0,0,0,0,0,0
336570,2020-04-10,0,0,0,-1000000,0,0,0,0,0
336570,2020-04-13,0,-2000000,0,0,0,0,0,0,0
336570,2020-04-14,0,0,0,-3000000,0,0,0,0,0
336570,2020-04-16,0,-3000000,0,0,0,0,0,0,0
336570,2020-04-17,-3000000,0,0,0,0,0,0,2000000,0
336570,2020-04-20,-1000000,49000000,0,-5000000,0,0,0,0,0
336570,2020-04-21,0,0,0,0,0,0,0,0,0
336570,2020-04-22,0,-3000000,0,0,0,0,0,0,0
336570,2020-04-23,0,0,0,-7000000,0,0,-31000000,0,0
336570,2020-04-24,0,0,0,0,0,0,0,0,0
336570,2020-04-27,-48000000,0,0,-3000000,0,0,0,7000000,0
336570,2020-04-28,0,0,0,0,0,0,0,0,0
336570,2020-04-29,0,0,0,0,0,0,0,0,0
336570,2020-05-04,-2000000,0,0,0,0,0,0,0,0
336570,2020-05-06,0,0,0,0,0,0,0,0,0
336570,2020-05-07,19000000,-1000000,0,-5000000,0,0,0,0,0
336570,2020-05-08,4000000,-1000000,0,0,0,0,0,0,0
336570,2020-05-11,0,0,0,0,0,0,0,0,0
336570,2020-05-12,0,-1000000,0,0,0,0,0,0,0
336570,2020-05-13,8000000,-1000000,0,-7000000,0,0,0,0,0
336570,2020-05-14,1000000,0,0,0,0,0,0,0,0
336570,2020-05-15,0,0,0,-1000000,0,0,0,0,0
336570,2020-05-18,0,-1000000,0,0,0,0,0,0,0
336570,2020-05-19,0,-1000000,0,0,0,0,0,0,0
336570,2020-05-20,0,0,0,-2000000,0,0,0,6000000,0
336570,2020-05-21,0,0,0,-2000000,0,0,0,0,0
336570,2020-05-22,0,-1000000,0,0,0,0,0,0,0
336570,2020-05-25,0,-1000000,0,0,0,0,0,0,0
336570,2020-05-26,4000000,0,0,0,0,0,0,0,0
336570,2020-05-27,0,0,0,0,0,0,0,0,0
336570,2020-05-28,0,0,0,0,0,0,0,0,0
336570,2020-05-29,0,0,0,0,0,0,0,0,0
336570,2020-06-01,0,0,0,-5000000,0,0,0,0,0
336570,2020-06-02,0,0,0,-3000000,0,0,0,0,0
336570,2020-06-03,0,0,0,0,0,0,0,0,0
336570,2020-06-04,0,0,0,0,0,0,0,0,0
336570,2020-06-05,0,0,0,-1000000,0,0,0,0,0
336570,2020-06-08,0,0,0,0,0,0,0,0,0
336570,2020-06-09,0,0,0,-2000000,0,0,0,0,0
336570,2020-06-10,18000000,0,0,-12000000,0,0,0,0,0
336570,2020-06-11,26000000,0,0,-18000000,0,0,0,0,0
336570,2020-06-12,4000000,0,0,-24000000,0,0,0,0,0
336570,2020-06-15,0,0,0,-12000000,0,0,0,0,0
336570,2020-06-16,30000000,0,0,-14000000,0,0,0,0,0
336570,2020-06-17,30000000,0,0,-28000000,0,0,0,0,0
336570,2020-06-18,1000000,0,0,-23000000,0,0,0,0,0
336570,2020-06-19,0,0,0,-22000000,0,0,0,0,0
336570,2020-06-22,72000000,-3000000,0,-16000000,0,0,0,0,0
336570,2020-06-23,36000000,0,0,-23000000,0,0,0,12000000,0
336570,2020-06-24,0,-6000000,0,0,0,0,0,0,0
336570,2020-06-25,15000000,-6000000,0,0,0,0,0,0,0
336570,2020-06-26,6000000,-16000000,0,-13000000,0,0,0,0,0
336570,2020-06-29,0,0,0,-4000000,0,0,0,0,0
336570,2020-06-30,0,0,0,-13000000,0,0,0,0,0
336570,2020-07-01,19000000,0,0,-12000000,0,0,0,-56000000,0
336570,2020-07-02,13000000,-19000000,0,-14000000,0,0,0,9000000,0
336570,2020-07-03,11000000,-6000000,0,-6000000,0,0,0,0,0
336570,2020-07-06,0,0,0,-6000000,0,0,0,0,0
336570,2020-07-07,19000000,0,0,-49000000,0,0,0,0,0
336570,2020-07-08,0,0,0,-2000000,0,0,0,0,0
336570,2020-07-09,6000000,-18000000,0,0,0,0,0,0,0
336570,2020-07-10,0,0,0,0,0,0,0,0,0
336570,2020-07-13,0,0,0,0,0,0,0,0,0
336570,2020-07-14,0,0,0,0,0,0,0,0,0
336570,2020-07-15,0,0,0,-11000000,0,0,0,0,0
336570,2020-07-16,19000000,0,0,-23000000,0,0,0,0,0
336570,2020-07-17,0,0,0,0,0,0,0,0,0
336570,2020-07-20,11000000,0,0,-6000000,0,0,0,0,0
336570,2020-07-21,0,0,0,0,0,0,0,0,0
