ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
290650,2020-01-02,-61000000,-29000000,-78000000,85000000,0,-5000000,0,-6000000,4000000
290650,2020-01-03,0,-76000000,-119000000,163000000,0,-25000000,0,6000000,0
290650,2020-01-06,0,-49000000,0,-300000000,0,0,0,0,2000000
290650,2020-01-07,0,0,0,-5000000,0,0,0,38000000,0
290650,2020-01-08,0,-98000000,-63000000,-103000000,0,-25000000,0,-3000000,0
290650,2020-01-09,-101000000,-120000000,0,-21000000,0,-18000000,0,23000000,0
290650,2020-01-10,-99000000,0,-13000000,-58000000,0,-12000000,0,0,0
290650,2020-01-13,73000000,-2000000,2000000,1000000,0,-12000000,0,0,0
290650,2020-01-14,124000000,84000000,0,-103000000,0,0,0,120000000,0
290650,2020-01-15,-39000000,339000000,4000000,66000000,0,1000000,0,91000000,0
290650,2020-01-16,-63000000,-38000000,146000000,-118000000,0,-27000000,0,37000000,-4000000
290650,2020-01-17,140000000,122000000,-28000000,-40000000,0,-30000000,0,220000000,5000000
290650,2020-01-20,-16000000,442000000,-107000000,-202000000,0,-4000000,0,114000000,5000000
290650,2020-01-21,107000000,46000000,-39000000,323000000,0,-8000000,0,84000000,9000000
290650,2020-01-22,266000000,1771000000,-1255000000,-1203000000,0,14000000,0,75000000,-43000000
290650,2020-01-23,-329000000,846000000,-181000000,245000000,0,33000000,0,49000000,1000000
290650,2020-01-28,920000000,260000000,342000000,-372000000,0,115000000,0,-80000000,3000000
290650,2020-01-29,-36000000,25000000,-566000000,-538000000,0,25000000,0,32000000,-2000000
290650,2020-01-30,-75000000,382000000,-81000000,31000000,0,11000000,0,-59000000,-3000000
290650,2020-01-31,-216000000,503000000,-621000000,83000000,0,2000000,0,-1332000000,1000000
290650,2020-02-03,-224000000,346000000,-257000000,-132000000,0,20000000,0,-12000000,0
290650,2020-02-04,-263000000,258000000,-251000000,15000000,0,15000000,0,-65000000,0
290650,2020-02-05,-64000000,-31000000,-102000000,-293000000,0,-12000000,0,15000000,-1000000
290650,2020-02-06,-680000000,-51000000,-1523000000,-255000000,0,31000000,0,-256000000,-2000000
290650,2020-02-07,162000000,-174000000,-862000000,218000000,0,-22000000,0,-645000000,0
290650,2020-02-10,207000000,-493000000,-302000000,-8000000,0,-20000000,0,-744000000,43000000
