ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
178320,2020-01-02,224000000,884000000,715000000,705000000,0,176000000,7000000,-236000000,126000000
178320,2020-01-03,-651000000,-35000000,288000000,-153000000,-10000000,-102000000,44000000,126000000,159000000
178320,2020-01-06,-306000000,-238000000,575000000,-452000000,0,19000000,99000000,-44000000,-67000000
178320,2020-01-07,124000000,213000000,296000000,248000000,0,-34000000,0,-25000000,9000000
178320,2020-01-08,-69000000,431000000,104000000,-269000000,0,-83000000,0,-143000000,-19000000
178320,2020-01-09,346000000,572000000,27000000,391000000,0,-1000000,0,-452000000,-18000000
178320,2020-01-10,-478000000,-279000000,-56000000,97000000,297000000,-198000000,0,-193000000,9000000
178320,2020-01-13,-44000000,250000000,-135000000,-54000000,0,-94000000,0,163000000,-3000000
178320,2020-01-14,-235000000,-46000000,-13000000,-62000000,153000000,-131000000,0,28000000,-144000000
178320,2020-01-15,-360000000,-6000000,-2000000,-13000000,0,1000000,0,-15000000,-30000000
178320,2020-01-16,109000000,340000000,-313000000,84000000,0,-39000000,-13000000,196000000,-15000000
178320,2020-01-17,-940000000,-153000000,-666000000,-1405000000,0,-51000000,29000000,31000000,75000000
178320,2020-01-20,-410000000,-467000000,-5000000,-52000000,147000000,-4000000,0,-2000000,-23000000
178320,2020-01-21,-487000000,53000000,-245000000,157000000,152000000,4000000,0,-31000000,-1000000
178320,2020-01-22,143000000,-38000000,-142000000,0,30000000,-6000000,0,16000000,-12000000
178320,2020-01-23,-414000000,20000000,31000000,142000000,0,-12000000,0,-324000000,-43000000
178320,2020-01-28,-126000000,56000000,34000000,-426000000,0,42000000,0,174000000,33000000
178320,2020-01-29,-17000000,195000000,6000000,1138000000,0,20000000,0,50000000,9000000
178320,2020-01-30,-157000000,27000000,6000000,-519000000,146000000,1000000,-169000000,154000000,-14000000
178320,2020-01-31,140000000,-35000000,-24000000,-112000000,-25000000,-366000000,49000000,-171000000,58000000
178320,2020-02-03,313000000,-58000000,2000000,259000000,139000000,91000000,24000000,16000000,3000000
178320,2020-02-04,-77000000,430000000,289000000,420000000,0,122000000,-101000000,-44000000,34000000
178320,2020-02-05,-73000000,13000000,0,-66000000,28000000,0,-23000000,-13000000,1000000
178320,2020-02-06,33000000,190000000,-527000000,-145000000,0,-123000000,5000000,72000000,-1000000
178320,2020-02-07,-478000000,111000000,-19000000,-656000000,0,37000000,0,-44000000,0
178320,2020-02-10,-208000000,-94000000,-48000000,-330000000,-6000000,-43000000,135000000,-71000000,3000000
178320,2020-02-11,100000000,144000000,8000000,696000000,0,74000000,24000000,153000000,-53000000
178320,2020-02-12,233000000,314000000,728000000,1040000000,0,211000000,30000000,-156000000,-13000000
178320,2020-02-13,-100000000,139000000,-368000000,192000000,0,851000000,0,57000000,39000000
178320,2020-02-14,-304000000,150000000,-247000000,-210000000,-158000000,-63000000,66000000,124000000,-27000000
178320,2020-02-17,-8000000,332000000,-577000000,115000000,0,1000000,24000000,316000000,15000000
178320,2020-02-18,-421000000,-372000000,0,51000000,0,926000000,33000000,205000000,10000000
178320,2020-02-19,-129000000,-331000000,-218000000,491000000,0,25000000,0,-41000000,-20000000
178320,2020-02-20,-34000000,-68000000,-212000000,-336000000,-61000000,-32000000,0,193000000,66000000
178320,2020-02-21,-61000000,19000000,-130000000,169000000,0,33000000,0,14000000,3000000
178320,2020-02-24,261000000,-42000000,95000000,-221000000,0,-21000000,0,-59000000,63000000
178320,2020-02-25,368000000,-134000000,28000000,122000000,46000000,78000000,4000000,99000000,44000000
178320,2020-02-26,-81000000,-130000000,-3000000,155000000,0,0,-223000000,61000000,58000000
178320,2020-02-27,-347000000,74000000,-51000000,-36000000,-21000000,-445000000,52000000,175000000,-12000000
178320,2020-02-28,-267000000,-718000000,-285000000,961000000,0,387000000,33000000,-883000000,26000000
178320,2020-03-02,-440000000,-45000000,8000000,-648000000,0,19000000,0,-127000000,29000000
178320,2020-03-03,-520000000,-93000000,-72000000,-294000000,0,8000000,-22000000,71000000,24000000
178320,2020-03-04,81000000,-40000000,-7000000,-3000000,0,0,56000000,-42000000,0
178320,2020-03-05,-540000000,-64000000,-18000000,-70000000,0,73000000,0,-6000000,32000000
178320,2020-03-06,-403000000,286000000,16000000,-280000000,0,34000000,41000000,8000000,18000000
178320,2020-03-09,-1000000,-95000000,30000000,-293000000,-24000000,392000000,-156000000,123000000,-24000000
178320,2020-03-10,676000000,19000000,45000000,-958000000,0,7000000,27000000,144000000,7000000
178320,2020-03-11,50000000,-6000000,-138000000,-109000000,249000000,-205000000,26000000,-189000000,-21000000
178320,2020-03-12,-38000000,-309000000,-276000000,22000000,-7000000,227000000,178000000,114000000,21000000
