ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
095660,2020-01-02,5000000,4000000,170000000,55000000,0,5000000,0,0,1000000
095660,2020-01-03,8000000,-23000000,45000000,0,0,105000000,0,3000000,0
095660,2020-01-06,1000000,0,93000000,85000000,0,-5000000,55000000,0,0
095660,2020-01-07,32000000,-72000000,-18000000,10000000,0,-244000000,0,0,0
095660,2020-01-08,1000000,-2000000,47000000,156000000,0,69000000,0,0,0
095660,2020-01-09,-28000000,202000000,-114000000,542000000,0,-225000000,0,0,0
095660,2020-01-10,334000000,190000000,188000000,958000000,0,-14000000,0,0,-1000000
095660,2020-01-13,35000000,412000000,-627000000,635000000,0,61000000,0,-151000000,0
095660,2020-01-14,0,-35000000,44000000,143000000,0,-24000000,0,0,0
095660,2020-01-15,7000000,95000000,-48000000,-50000000,0,-15000000,-45000000,5000000,0
095660,2020-01-16,-1000000,-264000000,11000000,-51000000,0,-16000000,1000000,183000000,0
095660,2020-01-17,-114000000,16000000,-180000000,-271000000,0,236000000,33000000,6000000,0
095660,2020-01-20,-275000000,-620000000,-191000000,-263000000,0,111000000,12000000,-3000000,0
095660,2020-01-21,14000000,-298000000,87000000,-423000000,0,-69000000,0,-4000000,-1000000
095660,2020-01-22,26000000,-6000000,-252000000,157000000,0,7000000,0,0,0
095660,2020-01-23,-40000000,54000000,-464000000,203000000,0,29000000,0,-13000000,1000000
095660,2020-01-28,-37000000,-389000000,-435000000,-178000000,0,43000000,0,-191000000,0
095660,2020-01-29,62000000,1067000000,-64000000,-17000000,0,-31000000,0,-17000000,0
095660,2020-01-30,-51000000,216000000,90000000,19000000,-19000000,-228000000,0,-9000000,0
095660,2020-01-31,-181000000,0,17000000,-25000000,0,-88000000,0,-5000000,0
095660,2020-02-03,-370000000,216000000,-239000000,-161000000,0,99000000,0,52000000,0
095660,2020-02-04,-133000000,-385000000,-219000000,0,0,-239000000,0,0,0
095660,2020-02-05,-70000000,142000000,-68000000,0,0,-128000000,0,-21000000,0
095660,2020-02-06,-166000000,-202000000,-214000000,-1000000,-10000000,-287000000,0,-89000000,0
095660,2020-02-07,-19000000,-19000000,0,89000000,0,-6000000,0,-10000000,0
095660,2020-02-10,65000000,-22000000,-231000000,837000000,0,-136000000,0,219000000,389000000
095660,2020-02-11,78000000,-26000000,110000000,487000000,0,0,0,8000000,-386000000
095660,2020-02-12,297000000,218000000,-597000000,123000000,0,-7000000,0,-9000000,-9000000
095660,2020-02-13,243000000,122000000,-798000000,-45000000,0,114000000,-36000000,-6000000,0
095660,2020-02-14,1000000,0,99000000,0,0,2000000,0,-39000000,0
095660,2020-02-17,6000000,0,-708000000,0,0,18000000,0,-76000000,0
095660,2020-02-18,-230000000,294000000,-1264000000,190000000,0,0,0,0,-2000000
095660,2020-02-19,-152000000,-7000000,0,-25000000,0,0,0,0,1000000
095660,2020-02-20,-80000000,16000000,58000000,19000000,0,-2000000,0,3000000,0
095660,2020-02-21,-12000000,206000000,179000000,-322000000,0,97000000,0,3000000,0
095660,2020-02-24,138000000,496000000,1590000000,225000000,0,167000000,95000000,-77000000,7000000
095660,2020-02-25,362000000,6000000,0,-86000000,-33000000,78000000,207000000,16000000,5000000
095660,2020-02-26,-18000000,-42000000,0,-10000000,0,99000000,0,0,0
095660,2020-02-27,-294000000,97000000,0,-340000000,15000000,-26000000,34000000,0,0
095660,2020-02-28,-6000000,-3000000,112000000,66000000,-27000000,1000000,0,-35000000,0
095660,2020-03-02,1000000,-69000000,679000000,-992000000,0,3000000,0,0,0
095660,2020-03-03,-17000000,223000000,993000000,289000000,-6000000,0,0,40000000,-1000000
095660,2020-03-04,-81000000,90000000,956000000,-565000000,0,-163000000,0,35000000,-5000000
095660,2020-03-05,-19000000,-53000000,0,281000000,0,0,0,-1000000,3000000
095660,2020-03-06,256000000,456000000,-105000000,482000000,188000000,571000000,0,15000000,-5000000
095660,2020-03-09,-119000000,335000000,279000000,-4000000,0,452000000,19000000,29000000,9000000
095660,2020-03-10,18000000,189000000,0,154000000,3000000,167000000,0,0,-3000000
095660,2020-03-11,-89000000,-260000000,83000000,518000000,17000000,29000000,0,-86000000,0
095660,2020-03-12,-59000000,419000000,44000000,259000000,55000000,0,8000000,-3000000,0
095660,2020-03-13,2000000,-319000000,726000000,-250000000,0,273000000,2000000,-21000000,0
095660,2020-03-16,40000000,569000000,92000000,-228000000,19000000,0,0,56000000,11000000
095660,2020-03-17,101000000,547000000,133000000,446000000,-33000000,99000000,0,27000000,4000000
095660,2020-03-18,42000000,91000000,364000000,6000000,0,50000000,0,-11000000,-2000000
095660,2020-03-19,24000000,-230000000,136000000,-159000000,0,41000000,50000000,-33000000,0
095660,2020-03-20,13000000,-259000000,104000000,-276000000,0,-191000000,143000000,14000000,0
095660,2020-03-23,-52000000,-244000000,262000000,-15000000,0,-11000000,0,6000000,3000000
095660,2020-03-24,12000000,134000000,39000000,-21000000,0,57000000,-18000000,10000000,-3000000
095660,2020-03-25,1000000,-58000000,427000000,-85000000,-2000000,30000000,-89000000,113000000,-7000000
095660,2020-03-26,51000000,-19000000,33000000,-3000000,72000000,0,0,4000000,-27000000
095660,2020-03-27,-6000000,3000000,13000000,324000000,36000000,90000000,0,31000000,0
095660,2020-03-30,93000000,-187000000,48000000,7000000,35000000,7000000,0,76000000,0
095660,2020-03-31,116000000,176000000,94000000,313000000,9000000,297000000,0,-1000000,12000000
095660,2020-04-01,83000000,245000000,394000000,-546000000,39000000,496000000,-333000000,-4000000,-8000000
095660,2020-04-02,-29000000,-15000000,231000000,-252000000,-48000000,-174000000,0,13000000,0
095660,2020-04-03,-17000000,88000000,-40000000,92000000,62000000,270000000,0,1000000,2000000
095660,2020-04-06,-194000000,149000000,-101000000,357000000,0,126000000,24000000,-99000000,29000000
095660,2020-04-07,-30000000,-147000000,-223000000,-35000000,0,-27000000,0,-36000000,-4000000
095660,2020-04-08,-51000000,17000000,19000000,-174000000,0,-39000000,0,28000000,0
095660,2020-04-09,-38000000,-284000000,-478000000,-289000000,-61000000,-489000000,-44000000,-34000000,0
095660,2020-04-10,-32000000,-1162000000,-1232000000,-32000000,0,-1000000,0,-33000000,11000000
095660,2020-04-13,22000000,72000000,251000000,-153000000,0,261000000,0,-37000000,-23000000
095660,2020-04-14,11000000,159000000,0,174000000,0,29000000,0,163000000,6000000
095660,2020-04-16,-143000000,33000000,-130000000,83000000,-40000000,-1086000000,0,40000000,31000000
095660,2020-04-17,30000000,-401000000,80000000,-136000000,0,-192000000,0,-33000000,-12000000
095660,2020-04-20,188000000,77000000,-696000000,0,0,1000000,0,373000000,-3000000
095660,2020-04-21,-13000000,-512000000,532000000,-1835000000,-221000000,45000000,0,140000000,9000000
095660,2020-04-22,-64000000,-19000000,26000000,574000000,-75000000,-172000000,0,2000000,0
095660,2020-04-23,0,49000000,-13000000,188000000,0,-1000000,17000000,-45000000,8000000
095660,2020-04-24,3000000,228000000,41000000,0,0,118000000,0,-85000000,-2000000
095660,2020-04-27,-61000000,125000000,-1230000000,-28000000,37000000,0,0,-272000000,3000000
095660,2020-04-28,50000000,-13000000,-427000000,-272000000,0,0,-22000000,9000000,-9000000
095660,2020-04-29,50000000,-2000000,-1000000,91000000,0,118000000,0,72000000,-3000000
095660,2020-05-04,14000000,-24000000,0,-219000000,0,41000000,0,95000000,8000000
095660,2020-05-06,19000000,-7000000,0,-245000000,0,-14000000,0,-264000000,-20000000
095660,2020-05-07,419000000,-98000000,145000000,228000000,0,-4000000,0,-117000000,23000000
095660,2020-05-08,72000000,153000000,-263000000,236000000,0,28000000,0,4000000,-5000000
095660,2020-05-11,487000000,32000000,-41000000,918000000,0,-60000000,57000000,-81000000,11000000
095660,2020-05-12,1021000000,1842000000,-1013000000,2149000000,-25000000,-882000000,139000000,210000000,449000000
095660,2020-05-13,303000000,928000000,-12000000,553000000,0,40000000,-10000000,111000000,-125000000
095660,2020-05-14,-222000000,-50000000,-98000000,-166000000,-38000000,-240000000,-24000000,148000000,-229000000
095660,2020-05-15,-631000000,-435000000,221000000,-2109000000,0,-420000000,-8000000,-116000000,-58000000
095660,2020-05-18,-334000000,-827000000,216000000,-1861000000,0,-410000000,0,29000000,-132000000
095660,2020-05-19,231000000,-1024000000,-8000000,-1176000000,0,-107000000,0,70000000,4000000
095660,2020-05-20,360000000,-454000000,-53000000,-270000000,0,-31000000,0,144000000,6000000
095660,2020-05-21,175000000,-284000000,39000000,-200000000,0,0,0,-324000000,-12000000
095660,2020-05-22,-128000000,213000000,-652000000,-2186000000,0,-417000000,0,259000000,13000000
095660,2020-05-25,-415000000,-133000000,-33000000,-942000000,0,-3000000,0,661000000,19000000
095660,2020-05-26,-240000000,-29000000,-12000000,-513000000,0,-1000000,0,183000000,18000000
095660,2020-05-27,-268000000,-144000000,31000000,657000000,0,-82000000,0,14000000,2000000
095660,2020-05-28,-883000000,-486000000,-45000000,-677000000,0,-313000000,-43000000,184000000,-2000000
095660,2020-05-29,70000000,-115000000,-22000000,114000000,0,0,0,-78000000,26000000
095660,2020-06-01,-120000000,-25000000,0,264000000,0,0,0,-468000000,10000000
095660,2020-06-02,23000000,0,-230000000,-98000000,0,25000000,4000000,-16000000,5000000
095660,2020-06-03,-126000000,0,0,4000000,60000000,0,0,-42000000,-2000000
095660,2020-06-04,-101000000,-300000000,-1512000000,-799000000,0,-176000000,-56000000,34000000,14000000
095660,2020-06-05,-12000000,-22000000,-356000000,-3000000,0,-187000000,0,-96000000,10000000
095660,2020-06-08,-5000000,-43000000,-549000000,1000000,0,-2000000,0,18000000,2000000
095660,2020-06-09,-196000000,-48000000,-124000000,52000000,0,8000000,0,226000000,-20000000
095660,2020-06-10,229000000,16000000,0,2000000,0,-1000000,-16000000,121000000,0
095660,2020-06-11,115000000,0,0,13000000,0,0,-15000000,20000000,-4000000
095660,2020-06-12,57000000,9000000,0,0,0,31000000,0,72000000,2000000
095660,2020-06-15,16000000,-8000000,-98000000,6000000,0,-5000000,0,-194000000,0
095660,2020-06-16,141000000,45000000,0,-1000000,0,-9000000,0,-24000000,21000000
095660,2020-06-17,-42000000,-18000000,17000000,11000000,0,42000000,0,248000000,-15000000
095660,2020-06-18,7000000,104000000,0,224000000,0,-43000000,0,64000000,-25000000
095660,2020-06-19,-17000000,107000000,0,99000000,0,22000000,0,3000000,-9000000
095660,2020-06-22,-120000000,-153000000,-232000000,0,0,-147000000,0,-71000000,7000000
095660,2020-06-23,14000000,810000000,-1199000000,-107000000,57000000,0,-5000000,-129000000,-25000000
095660,2020-06-24,8000000,65000000,8000000,-78000000,0,26000000,0,-38000000,-6000000
095660,2020-06-25,-107000000,-13000000,0,4000000,9000000,7000000,0,487000000,5000000
095660,2020-06-26,148000000,-54000000,-22000000,11000000,0,3000000,0,194000000,6000000
095660,2020-06-29,-53000000,-54000000,-16000000,-565000000,0,0,0,-107000000,11000000
095660,2020-06-30,-24000000,248000000,0,118000000,0,0,0,-946000000,0
095660,2020-07-01,38000000,-25000000,0,81000000,0,8000000,0,10000000,21000000
095660,2020-07-02,18000000,186000000,0,72000000,-13000000,0,0,-481000000,-3000000
095660,2020-07-03,22000000,-51000000,1000000,0,0,-44000000,-25000000,130000000,4000000
095660,2020-07-06,-95000000,-57000000,0,4000000,0,-100000000,0,211000000,3000000
095660,2020-07-07,10000000,-10000000,0,2000000,0,0,0,47000000,-1000000
