ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
140860,2020-01-02,51000000,169000000,0,-151000000,0,0,0,-55000000,-4000000
140860,2020-01-03,107000000,107000000,0,3000000,0,0,0,-24000000,0
140860,2020-01-06,13000000,0,0,7000000,0,0,0,-1000000,0
140860,2020-01-07,-13000000,106000000,0,11000000,0,0,0,86000000,0
140860,2020-01-08,0,-9000000,0,8000000,0,0,0,-21000000,0
140860,2020-01-09,0,73000000,39000000,8000000,0,0,0,42000000,0
140860,2020-01-10,0,-21000000,0,5000000,0,0,0,0,-2000000
140860,2020-01-13,0,-90000000,0,4000000,-2000000,0,0,0,0
140860,2020-01-14,0,0,0,0,0,0,0,0,0
140860,2020-01-15,0,0,0,4000000,-11000000,0,0,0,0
140860,2020-01-16,-14000000,0,0,4000000,0,0,0,0,0
140860,2020-01-17,-22000000,-20000000,0,0,0,0,0,-12000000,0
140860,2020-01-20,0,-41000000,0,0,0,0,0,0,0
140860,2020-01-21,-40000000,-30000000,0,0,0,0,0,18000000,0
140860,2020-01-22,-43000000,-88000000,0,0,0,0,0,-25000000,0
140860,2020-01-23,9000000,60000000,0,2000000,0,0,0,0,-1000000
140860,2020-01-28,0,0,97000000,0,0,0,0,0,0
140860,2020-01-29,0,0,145000000,5000000,0,0,0,24000000,0
140860,2020-01-30,4000000,233000000,0,3000000,0,0,0,-69000000,-4000000
140860,2020-01-31,3000000,65000000,0,10000000,0,0,0,-74000000,13000000
140860,2020-02-03,61000000,29000000,0,72000000,0,0,0,-90000000,5000000
140860,2020-02-04,0,0,0,51000000,0,0,0,-21000000,0
140860,2020-02-05,-4000000,0,0,0,0,0,0,0,-8000000
140860,2020-02-06,0,0,0,0,0,0,0,0,0
140860,2020-02-07,0,0,0,0,0,0,0,-3000000,0
140860,2020-02-10,0,0,0,0,0,0,0,0,0
140860,2020-02-11,21000000,0,0,0,0,0,0,-58000000,0
140860,2020-02-12,0,0,0,0,0,0,0,-4000000,-4000000
140860,2020-02-13,-12000000,0,0,63000000,0,0,0,0,0
140860,2020-02-14,0,-21000000,0,0,0,0,0,-3000000,0
140860,2020-02-17,0,-359000000,0,0,0,0,0,0,-2000000
140860,2020-02-18,0,-168000000,0,-24000000,0,0,0,0,0
140860,2020-02-19,12000000,-21000000,0,32000000,0,0,0,-19000000,0
140860,2020-02-20,0,0,0,-14000000,0,0,0,0,0
140860,2020-02-21,7000000,0,0,22000000,0,0,0,10000000,0
140860,2020-02-24,0,110000000,0,0,0,0,0,14000000,0
140860,2020-02-25,-70000000,0,0,9000000,0,0,0,1000000,0
140860,2020-02-26,0,0,0,-24000000,0,0,0,39000000,0
140860,2020-02-27,0,0,0,-37000000,0,0,0,12000000,0
140860,2020-02-28,0,0,0,6000000,0,0,0,-4000000,-1000000
140860,2020-03-02,67000000,0,0,176000000,0,0,0,1000000,0
140860,2020-03-03,0,152000000,219000000,33000000,0,0,0,-4000000,0
140860,2020-03-04,0,0,0,11000000,0,0,0,-30000000,0
140860,2020-03-05,0,-75000000,0,0,0,0,0,0,0
140860,2020-03-06,0,0,0,-35000000,0,0,0,0,0
140860,2020-03-09,0,0,0,-35000000,0,0,0,0,0
140860,2020-03-10,0,0,0,5000000,0,0,0,0,0
140860,2020-03-11,0,0,0,0,0,0,0,0,0
140860,2020-03-12,18000000,67000000,-21000000,61000000,0,0,0,20000000,1000000
140860,2020-03-13,-253000000,184000000,577000000,10000000,0,33000000,63000000,20000000,5000000
140860,2020-03-16,355000000,379000000,0,25000000,0,0,0,8000000,0
140860,2020-03-17,13000000,183000000,13000000,16000000,0,0,0,49000000,6000000
140860,2020-03-18,69000000,-8000000,0,492000000,0,0,0,-73000000,0
140860,2020-03-19,-1494000000,239000000,101000000,128000000,0,-19000000,0,-75000000,4000000
140860,2020-03-20,294000000,130000000,0,526000000,-7000000,0,4000000,111000000,-2000000
140860,2020-03-23,360000000,199000000,29000000,55000000,0,0,0,-16000000,0
140860,2020-03-24,102000000,51000000,0,-82000000,0,0,6000000,-30000000,0
140860,2020-03-25,-57000000,59000000,0,-530000000,149000000,221000000,6000000,-91000000,0
140860,2020-03-26,157000000,165000000,52000000,-8000000,0,0,3000000,17000000,0
140860,2020-03-27,50000000,160000000,0,-86000000,6000000,0,0,-3000000,0
140860,2020-03-30,2000000,-74000000,0,0,0,0,0,-10000000,0
140860,2020-03-31,0,0,0,0,0,0,0,19000000,0
140860,2020-04-01,0,-112000000,0,22000000,0,0,0,8000000,0
140860,2020-04-02,7000000,-83000000,0,-6000000,0,0,0,24000000,1000000
140860,2020-04-03,-27000000,-30000000,0,12000000,0,0,0,-5000000,0
140860,2020-04-06,-34000000,-31000000,0,0,0,0,0,1000000,0
140860,2020-04-07,-42000000,-33000000,112000000,0,0,0,0,1000000,0
140860,2020-04-08,-8000000,-36000000,0,0,0,0,0,16000000,0
140860,2020-04-09,68000000,0,0,-13000000,0,0,0,-13000000,0
140860,2020-04-10,-93000000,-51000000,-32000000,0,0,0,0,3000000,0
140860,2020-04-13,0,-48000000,-32000000,-48000000,0,0,0,68000000,0
140860,2020-04-14,-40000000,-14000000,-19000000,154000000,0,0,0,18000000,-2000000
140860,2020-04-16,0,-34000000,0,0,0,0,0,8000000,0
140860,2020-04-17,2000000,-114000000,0,-11000000,0,0,0,2000000,0
140860,2020-04-20,-36000000,-64000000,0,-7000000,0,0,0,7000000,0
140860,2020-04-21,-1000000,362000000,0,0,-25000000,-33000000,0,-40000000,0
140860,2020-04-22,0,-127000000,-84000000,0,0,0,0,35000000,0
140860,2020-04-23,6000000,0,0,0,0,0,0,11000000,0
140860,2020-04-24,31000000,188000000,0,0,0,0,0,3000000,0
140860,2020-04-27,-28000000,89000000,0,0,0,0,0,0,0
140860,2020-04-28,0,0,0,0,0,0,0,4000000,0
140860,2020-04-29,0,36000000,0,-39000000,0,0,0,3000000,0
140860,2020-05-04,0,0,0,0,0,0,0,-14000000,0
140860,2020-05-06,170000000,64000000,0,0,0,0,0,-1000000,0
140860,2020-05-07,2000000,104000000,-19000000,43000000,0,0,0,14000000,0
140860,2020-05-08,40000000,71000000,-21000000,87000000,0,71000000,0,25000000,3000000
140860,2020-05-11,-11000000,-942000000,0,160000000,0,0,0,153000000,9000000
140860,2020-05-12,-165000000,28000000,0,0,0,0,0,-41000000,-8000000
140860,2020-05-13,17000000,0,0,0,-34000000,-126000000,0,16000000,-25000000
140860,2020-05-14,32000000,46000000,0,-38000000,0,3000000,0,21000000,0
140860,2020-05-15,109000000,63000000,-64000000,66000000,0,0,0,-25000000,0
140860,2020-05-18,89000000,324000000,45000000,-15000000,0,7000000,0,-239000000,-194000000
140860,2020-05-19,0,962000000,0,76000000,0,0,0,-4000000,10000000
140860,2020-05-20,179000000,299000000,44000000,-345000000,5000000,3000000,0,-256000000,-10000000
140860,2020-05-21,-1000000,195000000,0,0,0,0,0,243000000,-4000000
140860,2020-05-22,0,0,0,241000000,0,0,0,62000000,-2000000
140860,2020-05-25,-10000000,0,0,216000000,-21000000,-32000000,0,47000000,-279000000
140860,2020-05-26,-85000000,225000000,0,0,-33000000,-49000000,0,0,1000000
140860,2020-05-27,-2000000,-21000000,0,22000000,-29000000,-45000000,0,33000000,-1000000
140860,2020-05-28,-90000000,-111000000,0,209000000,-34000000,-51000000,0,-219000000,1000000
