ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
014820,2020-01-02,-11000000,42000000,-77000000,28000000,0,28000000,0,0,4000000
014820,2020-01-03,-77000000,60000000,-51000000,34000000,0,29000000,0,0,0
014820,2020-01-06,-33000000,81000000,26000000,0,0,24000000,0,0,-4000000
014820,2020-01-07,-7000000,82000000,33000000,0,0,-72000000,0,0,1000000
014820,2020-01-08,-73000000,63000000,23000000,0,22000000,1000000,0,0,0
014820,2020-01-09,28000000,-77000000,53000000,-60000000,0,-63000000,0,3000000,0
014820,2020-01-10,-87000000,-136000000,35000000,0,0,-33000000,0,0,0
014820,2020-01-13,-24000000,-23000000,34000000,-8000000,0,-126000000,0,0,0
014820,2020-01-14,-107000000,-85000000,-15000000,-54000000,0,-37000000,0,0,0
014820,2020-01-15,-8000000,-160000000,69000000,1000000,0,4000000,0,0,0
014820,2020-01-16,-39000000,-75000000,68000000,0,0,0,0,-3000000,0
014820,2020-01-17,-48000000,-4000000,66000000,-1000000,0,2000000,0,0,0
014820,2020-01-20,-22000000,-1000000,-140000000,0,102000000,-3000000,0,0,0
014820,2020-01-21,-1000000,2000000,0,0,0,0,0,-19000000,0
014820,2020-01-22,18000000,4000000,2000000,-7000000,0,0,0,-13000000,0
014820,2020-01-23,-73000000,1000000,-156000000,-1000000,0,0,0,0,0
014820,2020-01-28,22000000,-5000000,19000000,-8000000,0,0,0,0,0
014820,2020-01-29,-53000000,-3000000,0,-4000000,0,0,0,0,0
014820,2020-01-30,-185000000,42000000,1000000,-7000000,51000000,0,0,0,0
014820,2020-01-31,-8000000,0,106000000,0,0,0,0,0,0
014820,2020-02-03,4000000,6000000,5000000,0,0,1000000,0,0,0
014820,2020-02-04,-102000000,18000000,19000000,-2000000,12000000,-33000000,0,0,0
014820,2020-02-05,-144000000,3000000,3000000,-2000000,1000000,-20000000,0,1000000,0
014820,2020-02-06,74000000,0,106000000,1000000,-13000000,-107000000,0,0,0
014820,2020-02-07,-39000000,-13000000,64000000,0,0,-30000000,0,0,0
014820,2020-02-10,-23000000,0,48000000,0,0,-46000000,0,0,0
014820,2020-02-11,37000000,0,3000000,0,-1000000,-90000000,0,-1000000,0
014820,2020-02-12,13000000,-78000000,-310000000,2000000,12000000,-2000000,0,11000000,0
014820,2020-02-13,-40000000,-7000000,-465000000,0,12000000,-3000000,0,10000000,0
014820,2020-02-14,-20000000,10000000,-376000000,2000000,12000000,-3000000,0,-1000000,0
014820,2020-02-17,-9000000,-67000000,-10000000,0,0,1000000,0,0,0
014820,2020-02-18,15000000,-3000000,-309000000,-2000000,0,0,0,0,0
014820,2020-02-19,7000000,-3000000,-187000000,-2000000,0,0,0,0,0
014820,2020-02-20,-29000000,-91000000,-253000000,-9000000,11000000,-1000000,0,15000000,0
014820,2020-02-21,-31000000,15000000,-267000000,1000000,1000000,-10000000,0,10000000,1000000
014820,2020-02-24,5000000,46000000,-46000000,0,23000000,-1000000,0,17000000,0
014820,2020-02-25,-39000000,0,-149000000,2000000,0,-1000000,0,0,-7000000
014820,2020-02-26,-40000000,2000000,2000000,0,0,3000000,0,0,0
014820,2020-02-27,-22000000,-32000000,6000000,-30000000,-81000000,7000000,0,-25000000,0
014820,2020-02-28,48000000,32000000,-61000000,9000000,0,0,0,5000000,0
014820,2020-03-02,14000000,-115000000,-277000000,356000000,0,0,-1000000,1000000,0
014820,2020-03-03,-65000000,29000000,-64000000,2000000,0,0,0,0,0
014820,2020-03-04,-25000000,0,-169000000,3000000,0,0,0,0,0
014820,2020-03-05,-39000000,4000000,-206000000,-3000000,0,1000000,0,1000000,0
014820,2020-03-06,-68000000,3000000,79000000,1000000,0,0,0,1000000,0
014820,2020-03-09,-34000000,17000000,68000000,1000000,0,0,0,1000000,0
014820,2020-03-10,51000000,175000000,4000000,-5000000,0,0,1000000,1000000,0
014820,2020-03-11,-23000000,155000000,19000000,0,0,93000000,0,0,0
014820,2020-03-12,43000000,0,1000000,0,0,121000000,0,0,0
014820,2020-03-13,10000000,-63000000,15000000,1000000,19000000,40000000,0,0,1000000
014820,2020-03-16,-44000000,16000000,85000000,-4000000,0,1000000,0,0,0
014820,2020-03-17,5000000,27000000,77000000,-1000000,18000000,-3000000,0,0,0
014820,2020-03-18,-31000000,16000000,70000000,-4000000,0,-1000000,0,0,0
014820,2020-03-19,41000000,-28000000,37000000,-201000000,0,5000000,0,0,0
014820,2020-03-20,-9000000,-177000000,26000000,0,0,53000000,0,0,0
014820,2020-03-23,-20000000,-112000000,-17000000,-71000000,0,-1000000,-1000000,0,0
014820,2020-03-24,3000000,-189000000,54000000,-2000000,13000000,-1000000,0,-13000000,0
014820,2020-03-25,-8000000,-125000000,103000000,-2000000,-15000000,-12000000,0,88000000,0
014820,2020-03-26,-159000000,3000000,0,-68000000,-9000000,-26000000,0,80000000,0
014820,2020-03-27,25000000,-72000000,44000000,0,8000000,-7000000,0,10000000,3000000
