ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
004990,2020-01-02,-376000000,-180000000,-117000000,99000000,0,-175000000,0,0,-39000000
004990,2020-01-03,-671000000,8000000,-29000000,-47000000,0,20000000,0,30000000,8000000
004990,2020-01-06,-292000000,263000000,-226000000,129000000,0,52000000,-19000000,12000000,36000000
004990,2020-01-07,49000000,5000000,28000000,-11000000,0,-7000000,0,0,2000000
004990,2020-01-08,-531000000,-31000000,-37000000,-3000000,0,-106000000,0,195000000,11000000
004990,2020-01-09,-7000000,-17000000,81000000,-154000000,0,21000000,0,3000000,-7000000
004990,2020-01-10,-417000000,-138000000,-330000000,-77000000,21000000,-59000000,0,254000000,0
004990,2020-01-13,-350000000,227000000,354000000,-11000000,0,79000000,0,-331000000,-11000000
004990,2020-01-14,-35000000,-21000000,-21000000,-93000000,0,-11000000,0,-3000000,0
004990,2020-01-15,44000000,372000000,6000000,28000000,2000000,-1000000,4000000,0,-189000000
004990,2020-01-16,-547000000,238000000,-68000000,-42000000,4000000,-2000000,3000000,16000000,0
004990,2020-01-17,-47000000,-28000000,-62000000,-449000000,0,2000000,0,121000000,-258000000
004990,2020-01-20,-351000000,-2429000000,-6750000000,-2123000000,10000000,-2148000000,0,-480000000,4000000
004990,2020-01-21,334000000,158000000,29000000,169000000,2000000,-20000000,0,-18000000,-15000000
004990,2020-01-22,368000000,1141000000,460000000,20000000,3000000,120000000,0,77000000,-2000000
004990,2020-01-23,46000000,1671000000,1071000000,1471000000,2000000,473000000,0,9000000,-44000000
004990,2020-01-28,834000000,848000000,634000000,1061000000,0,271000000,0,-583000000,15000000
004990,2020-01-29,-243000000,57000000,-214000000,533000000,0,138000000,0,69000000,15000000
004990,2020-01-30,-41000000,117000000,339000000,-364000000,0,73000000,0,464000000,110000000
004990,2020-01-31,91000000,-45000000,407000000,91000000,0,30000000,0,37000000,1000000
