ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
097950,2020-01-02,-1010000000,150000000,6000000,-88000000,5000000,398000000,9000000,-3000000,-26000000
097950,2020-01-03,-898000000,-519000000,-924000000,-124000000,0,372000000,9000000,46000000,1000000
097950,2020-01-06,-471000000,-338000000,-315000000,166000000,8000000,83000000,0,-350000000,0
097950,2020-01-07,-172000000,-76000000,-1152000000,47000000,0,-158000000,0,-5000000,0
097950,2020-01-08,-912000000,-69000000,-813000000,-131000000,0,278000000,0,3000000,1000000
097950,2020-01-09,-1320000000,137000000,-2021000000,-5000000,118000000,313000000,0,-1000000,43000000
097950,2020-01-10,-1379000000,-691000000,-471000000,-65000000,46000000,37000000,8000000,-4000000,0
097950,2020-01-13,-838000000,307000000,1128000000,47000000,0,-173000000,0,28000000,-1000000
097950,2020-01-14,-559000000,1330000000,300000000,-7000000,-120000000,771000000,0,-121000000,-4000000
097950,2020-01-15,-3000000,2126000000,1394000000,733000000,-11000000,184000000,-23000000,11000000,-4000000
097950,2020-01-16,232000000,1010000000,1532000000,148000000,17000000,485000000,33000000,13000000,22000000
097950,2020-01-17,-817000000,1329000000,2373000000,-83000000,0,725000000,13000000,-134000000,-7000000
097950,2020-01-20,-404000000,230000000,1828000000,-6000000,332000000,187000000,8000000,9000000,0
097950,2020-01-21,-37000000,1229000000,1980000000,-297000000,4000000,585000000,0,-25000000,0
097950,2020-01-22,-297000000,722000000,2266000000,-202000000,8000000,194000000,30000000,-88000000,-1000000
097950,2020-01-23,-1645000000,95000000,2714000000,-76000000,6000000,671000000,-1000000,0,0
097950,2020-01-28,466000000,-110000000,1488000000,-576000000,32000000,70000000,64000000,0,-1000000
097950,2020-01-29,-882000000,-138000000,247000000,176000000,0,-225000000,0,20000000,0
097950,2020-01-30,-552000000,-418000000,74000000,-115000000,-141000000,113000000,0,0,0
097950,2020-01-31,-377000000,42000000,2806000000,-31000000,-6000000,-122000000,91000000,392000000,0
097950,2020-02-03,-450000000,-33000000,1949000000,-44000000,-90000000,87000000,-91000000,0,2000000
097950,2020-02-04,-1839000000,123000000,2028000000,122000000,0,-55000000,65000000,-72000000,0
097950,2020-02-05,-1775000000,613000000,1039000000,-110000000,45000000,-641000000,8000000,0,0
097950,2020-02-06,1256000000,799000000,128000000,19000000,83000000,-1730000000,-15000000,-10000000,0
097950,2020-02-07,-602000000,107000000,-346000000,-179000000,0,-392000000,-31000000,0,0
097950,2020-02-10,-409000000,528000000,89000000,1165000000,0,-357000000,0,0,0
097950,2020-02-11,1262000000,1468000000,838000000,873000000,80000000,731000000,8000000,-225000000,0
097950,2020-02-12,1056000000,4916000000,748000000,1332000000,184000000,1159000000,0,-44000000,0
097950,2020-02-13,846000000,4415000000,4534000000,-406000000,7000000,1607000000,985000000,-1413000000,-22000000
097950,2020-02-14,-27000000,-942000000,-1076000000,65000000,0,78000000,0,55000000,0
097950,2020-02-17,502000000,-78000000,50000000,372000000,0,-142000000,0,-793000000,-29000000
097950,2020-02-18,831000000,-894000000,-434000000,-60000000,0,-235000000,0,-16000000,19000000
097950,2020-02-19,235000000,940000000,418000000,630000000,-123000000,1288000000,-28000000,-262000000,0
097950,2020-02-20,-837000000,415000000,986000000,58000000,0,399000000,0,-46000000,0
097950,2020-02-21,-828000000,754000000,-783000000,46000000,0,176000000,0,96000000,23000000
097950,2020-02-24,-1161000000,1270000000,-181000000,-766000000,0,147000000,-50000000,195000000,298000000
097950,2020-02-25,-259000000,534000000,1568000000,-1887000000,255000000,193000000,5000000,-5000000,2000000
097950,2020-02-26,436000000,0,893000000,-738000000,91000000,-170000000,143000000,-198000000,3000000
097950,2020-02-27,-848000000,471000000,19000000,194000000,0,-254000000,0,0,38000000
097950,2020-02-28,2263000000,-144000000,-226000000,-1358000000,13000000,296000000,0,-1000000,-268000000
097950,2020-03-02,93000000,-153000000,1359000000,-476000000,244000000,-274000000,97000000,17000000,8000000
097950,2020-03-03,-1728000000,-306000000,-38000000,-458000000,301000000,295000000,83000000,-4000000,12000000
097950,2020-03-04,-325000000,608000000,598000000,-321000000,34000000,327000000,123000000,10000000,0
097950,2020-03-05,5000000,-159000000,209000000,373000000,140000000,-493000000,0,30000000,-1000000
097950,2020-03-06,-569000000,464000000,2553000000,211000000,180000000,30000000,203000000,2000000,0
097950,2020-03-09,-1391000000,361000000,832000000,-452000000,-29000000,656000000,51000000,-18000000,-26000000
097950,2020-03-10,973000000,246000000,464000000,-701000000,-130000000,133000000,33000000,22000000,0
097950,2020-03-11,-911000000,-429000000,35000000,-53000000,0,175000000,0,-96000000,0
097950,2020-03-12,-782000000,140000000,1406000000,-1150000000,-178000000,619000000,-159000000,-174000000,1000000
097950,2020-03-13,520000000,862000000,688000000,-1073000000,-144000000,717000000,4000000,-87000000,1000000
097950,2020-03-16,-1599000000,-658000000,1691000000,-220000000,32000000,-42000000,6000000,-215000000,12000000
097950,2020-03-17,836000000,-51000000,410000000,-2000000,-78000000,-259000000,-22000000,-5000000,5000000
097950,2020-03-18,-160000000,-640000000,1157000000,-76000000,-3000000,-307000000,-20000000,0,-6000000
097950,2020-03-19,502000000,-756000000,-1752000000,572000000,-228000000,-350000000,-110000000,271000000,10000000
097950,2020-03-20,-469000000,756000000,2343000000,-475000000,31000000,317000000,-5000000,-252000000,41000000
097950,2020-03-23,-787000000,-1116000000,1932000000,-137000000,6000000,438000000,-24000000,93000000,0
097950,2020-03-24,1000000,-8000000,1077000000,-516000000,272000000,-630000000,-74000000,68000000,-2000000
097950,2020-03-25,-83000000,250000000,659000000,79000000,-12000000,-1040000000,-2000000,-94000000,-11000000
097950,2020-03-26,-646000000,-45000000,726000000,-224000000,151000000,-739000000,7000000,-995000000,-13000000
097950,2020-03-27,3000000,-202000000,-723000000,127000000,-7000000,318000000,86000000,-3000000,-2000000
097950,2020-03-30,126000000,1061000000,1251000000,365000000,-87000000,-80000000,26000000,158000000,8000000
097950,2020-03-31,-395000000,273000000,-91000000,25000000,49000000,98000000,0,210000000,-5000000
097950,2020-04-01,-491000000,665000000,-258000000,-331000000,254000000,905000000,39000000,77000000,7000000
097950,2020-04-02,582000000,811000000,1625000000,628000000,50000000,1123000000,5000000,-130000000,-5000000
097950,2020-04-03,153000000,1125000000,999000000,155000000,58000000,802000000,0,-11000000,26000000
097950,2020-04-06,1674000000,2000000000,612000000,942000000,36000000,1597000000,0,-41000000,36000000
097950,2020-04-07,-539000000,-1170000000,-2341000000,10000000,-117000000,-2023000000,-6000000,219000000,-24000000
097950,2020-04-08,-865000000,-1173000000,-817000000,131000000,456000000,-45000000,0,-11000000,-29000000
097950,2020-04-09,1196000000,-1871000000,-3942000000,-331000000,64000000,-1330000000,-46000000,-270000000,24000000
097950,2020-04-10,-1348000000,-3950000000,-2596000000,-184000000,-62000000,-1204000000,-71000000,-45000000,32000000
097950,2020-04-13,-1227000000,-1392000000,994000000,-71000000,517000000,253000000,-40000000,-357000000,34000000
097950,2020-04-14,133000000,-550000000,1241000000,464000000,0,107000000,0,-6000000,-35000000
097950,2020-04-16,-458000000,44000000,510000000,-636000000,-19000000,-47000000,1000000,-418000000,-30000000
097950,2020-04-17,536000000,-999000000,-2504000000,-323000000,-93000000,-1814000000,0,41000000,9000000
097950,2020-04-20,-207000000,-716000000,-1126000000,-24000000,0,-219000000,-63000000,-10000000,11000000
097950,2020-04-21,-695000000,-2000000,577000000,-139000000,3000000,493000000,0,16000000,24000000
097950,2020-04-22,-1298000000,-568000000,-2112000000,83000000,363000000,-29000000,-1000000,21000000,28000000
097950,2020-04-23,1101000000,774000000,1729000000,2444000000,12000000,481000000,230000000,-48000000,-38000000
097950,2020-04-24,806000000,2470000000,1841000000,2108000000,113000000,3389000000,106000000,-199000000,-82000000
097950,2020-04-27,1305000000,2441000000,1549000000,1279000000,293000000,3000000000,0,-50000000,-23000000
097950,2020-04-28,2348000000,-1126000000,-574000000,113000000,51000000,-436000000,0,15000000,59000000
097950,2020-04-29,1511000000,-473000000,-1204000000,-163000000,-40000000,-471000000,0,180000000,7000000
097950,2020-05-04,-1532000000,-205000000,-512000000,956000000,464000000,537000000,0,-16000000,14000000
097950,2020-05-06,534000000,-325000000,729000000,306000000,152000000,-1007000000,86000000,14000000,-14000000
097950,2020-05-07,-91000000,-402000000,-846000000,-102000000,-18000000,-1041000000,0,235000000,12000000
097950,2020-05-08,-1894000000,-3243000000,-3108000000,-531000000,-573000000,-1840000000,-3000000,175000000,43000000
097950,2020-05-11,-819000000,-201000000,-1209000000,-95000000,4000000,-457000000,0,7000000,-35000000
097950,2020-05-12,-561000000,2602000000,778000000,-76000000,-41000000,695000000,0,52000000,26000000
097950,2020-05-13,331000000,372000000,-818000000,66000000,41000000,220000000,155000000,554000000,2000000
097950,2020-05-14,-581000000,-31000000,5091000000,506000000,115000000,751000000,22000000,-194000000,-78000000
097950,2020-05-15,553000000,-111000000,4535000000,1592000000,-60000000,-38000000,26000000,66000000,-124000000
097950,2020-05-18,-940000000,-201000000,1130000000,51000000,61000000,-142000000,69000000,235000000,-55000000
097950,2020-05-19,-3384000000,-1204000000,-3966000000,-2120000000,-76000000,-2160000000,7000000,835000000,-758000000
097950,2020-05-20,233000000,-1840000000,-807000000,-2473000000,13000000,-1257000000,47000000,359000000,37000000
097950,2020-05-21,-1617000000,-504000000,1430000000,-847000000,-65000000,-819000000,34000000,-150000000,11000000
097950,2020-05-22,-598000000,-339000000,-1180000000,888000000,-633000000,182000000,27000000,-57000000,-86000000
097950,2020-05-25,921000000,1255000000,582000000,-258000000,-103000000,-74000000,0,49000000,-70000000
097950,2020-05-26,19000000,-2238000000,-752000000,-965000000,-110000000,-968000000,-107000000,-163000000,15000000
097950,2020-05-27,366000000,-175000000,2391000000,-46000000,0,-154000000,0,18000000,-16000000
097950,2020-05-28,639000000,-52000000,-87000000,-174000000,0,17000000,-5000000,-410000000,35000000
097950,2020-05-29,-723000000,103000000,-599000000,87000000,50000000,-326000000,-4000000,-103000000,7000000
097950,2020-06-01,420000000,1011000000,-115000000,-138000000,0,681000000,-23000000,-34000000,13000000
097950,2020-06-02,585000000,114000000,504000000,-279000000,302000000,394000000,-20000000,-30000000,-25000000
097950,2020-06-03,2053000000,-2287000000,-4697000000,179000000,864000000,-1326000000,0,1000000,19000000
097950,2020-06-04,1688000000,-1798000000,487000000,60000000,617000000,-1677000000,-9000000,-20000000,26000000
097950,2020-06-05,749000000,-2047000000,-156000000,96000000,0,-802000000,0,-32000000,16000000
097950,2020-06-08,-422000000,-1952000000,-3324000000,-333000000,-115000000,-713000000,0,6000000,14000000
097950,2020-06-09,147000000,1148000000,694000000,238000000,78000000,1468000000,0,11000000,-23000000
097950,2020-06-10,3983000000,6167000000,5492000000,2065000000,-12000000,220000000,0,106000000,-111000000
097950,2020-06-11,291000000,333000000,6101000000,-326000000,-178000000,577000000,-44000000,31000000,19000000
097950,2020-06-12,1462000000,3605000000,8216000000,1620000000,637000000,2853000000,173000000,-107000000,3000000
097950,2020-06-15,834000000,2586000000,3317000000,2058000000,59000000,2143000000,59000000,714000000,18000000
097950,2020-06-16,1427000000,3123000000,3953000000,-136000000,434000000,1642000000,37000000,127000000,-15000000
097950,2020-06-17,-354000000,963000000,520000000,215000000,29000000,731000000,70000000,-422000000,9000000
097950,2020-06-18,922000000,1459000000,858000000,163000000,0,-687000000,-58000000,14000000,202000000
097950,2020-06-19,-26000000,1076000000,-379000000,134000000,178000000,-25000000,0,70000000,-26000000
097950,2020-06-22,146000000,-30000000,456000000,701000000,-281000000,-1013000000,0,-38000000,-2000000
097950,2020-06-23,-138000000,-6000000,2733000000,254000000,102000000,166000000,-46000000,94000000,-3000000
097950,2020-06-24,-248000000,4690000000,-214000000,427000000,651000000,366000000,0,491000000,-7000000
097950,2020-06-25,-1728000000,796000000,-156000000,-125000000,-1719000000,274000000,0,152000000,1000000
097950,2020-06-26,-668000000,-467000000,-320000000,-88000000,-609000000,191000000,0,76000000,17000000
097950,2020-06-29,-978000000,744000000,-211000000,-18000000,-2317000000,107000000,10000000,-38000000,7000000
097950,2020-06-30,104000000,160000000,-1254000000,-15000000,30000000,-726000000,0,-19000000,8000000
097950,2020-07-01,449000000,3866000000,-54000000,351000000,-8000000,490000000,10000000,531000000,74000000
097950,2020-07-02,2247000000,1944000000,1769000000,1220000000,101000000,767000000,11000000,267000000,-3000000
097950,2020-07-03,-1286000000,-326000000,1451000000,40000000,0,-227000000,0,488000000,192000000
097950,2020-07-06,1462000000,-116000000,-293000000,455000000,55000000,537000000,42000000,-62000000,-22000000
097950,2020-07-07,388000000,116000000,-881000000,-42000000,520000000,-87000000,-134000000,-110000000,-93000000
097950,2020-07-08,-543000000,728000000,520000000,-75000000,-4000000,27000000,0,183000000,-23000000
097950,2020-07-09,-766000000,92000000,-5086000000,2485000000,-71000000,-339000000,0,-674000000,61000000
097950,2020-07-10,-1014000000,1819000000,203000000,-969000000,-74000000,-777000000,75000000,26000000,-31000000
097950,2020-07-13,-1191000000,-756000000,1185000000,-96000000,-33000000,504000000,10000000,-56000000,4000000
097950,2020-07-14,-2523000000,332000000,-1779000000,593000000,367000000,-763000000,-48000000,-349000000,17000000
097950,2020-07-15,-3870000000,-1679000000,-3508000000,-107000000,-388000000,662000000,-45000000,-16000000,56000000
097950,2020-07-16,157000000,-1894000000,-1331000000,346000000,76000000,-1265000000,0,-35000000,75000000
097950,2020-07-17,-472000000,-1663000000,-5596000000,-104000000,0,-1230000000,-149000000,-49000000,-8000000
097950,2020-07-20,-1736000000,-2324000000,-475000000,-32000000,29000000,-284000000,0,402000000,87000000
097950,2020-07-21,2478000000,-939000000,-3104000000,-147000000,-210000000,-1916000000,-30000000,330000000,2000000
097950,2020-07-22,-338000000,-1450000000,-5525000000,-1026000000,0,-362000000,-53000000,558000000,109000000
097950,2020-07-23,-1109000000,348000000,-2669000000,-375000000,-65000000,-262000000,-46000000,-436000000,4000000
097950,2020-07-24,-71000000,296000000,452000000,-27000000,-135000000,-1821000000,0,773000000,-183000000
097950,2020-07-27,626000000,1034000000,-1263000000,-673000000,-315000000,-381000000,0,-231000000,34000000
097950,2020-07-28,-119000000,-2812000000,-1474000000,-682000000,0,-1266000000,-50000000,-463000000,58000000
097950,2020-07-29,-392000000,119000000,-2777000000,187000000,68000000,814000000,38000000,-114000000,-9000000
097950,2020-07-30,614000000,-2466000000,-5180000000,50000000,-46000000,-792000000,0,57000000,58000000
097950,2020-07-31,2159000000,1933000000,-756000000,3656000000,391000000,1274000000,0,4000000,-69000000
097950,2020-08-03,2159000000,-1201000000,1574000000,3633000000,-118000000,-424000000,-112000000,-1859000000,-223000000
097950,2020-08-04,2139000000,1443000000,-428000000,-1142000000,-292000000,-1161000000,-47000000,-599000000,-12000000
097950,2020-08-05,1827000000,-979000000,-1394000000,1792000000,0,151000000,0,-123000000,79000000
097950,2020-08-06,860000000,-932000000,-2728000000,303000000,-29000000,-1193000000,-310000000,-165000000,1000000
097950,2020-08-07,-341000000,476000000,-1921000000,-226000000,-358000000,187000000,0,1077000000,-207000000
097950,2020-08-10,724000000,-924000000,-2293000000,-1937000000,182000000,1347000000,-2000000,-1264000000,-4000000
097950,2020-08-11,-811000000,-5140000000,-4887000000,-1827000000,41000000,-2890000000,-117000000,-821000000,191000000
097950,2020-08-12,-5512000000,-4825000000,-2239000000,-7773000000,395000000,473000000,-68000000,-98000000,31000000
097950,2020-08-13,2204000000,-6326000000,-10435000000,-1594000000,69000000,-2469000000,22000000,-334000000,62000000
097950,2020-08-14,-1256000000,-2780000000,-2894000000,367000000,-47000000,-2855000000,-29000000,-274000000,110000000
097950,2020-08-18,2706000000,-1942000000,23000000,-886000000,-42000000,535000000,-40000000,14000000,-22000000
097950,2020-08-19,-388000000,-2323000000,-1951000000,-83000000,-34000000,-826000000,-14000000,77000000,-221000000
097950,2020-08-20,-1177000000,-169000000,-3608000000,-65000000,-94000000,-350000000,14000000,110000000,31000000
097950,2020-08-21,702000000,-828000000,-5089000000,230000000,72000000,-1541000000,-15000000,-6000000,14000000
097950,2020-08-24,941000000,-808000000,-83000000,-467000000,28000000,-13000000,0,172000000,-6000000
097950,2020-08-25,-383000000,-936000000,-2291000000,1000000,-40000000,125000000,0,-77000000,132000000
097950,2020-08-26,-1910000000,-330000000,-1582000000,375000000,0,-468000000,0,-39000000,-12000000
097950,2020-08-27,-635000000,-1459000000,492000000,270000000,-43000000,-587000000,22000000,-50000000,-36000000
097950,2020-08-28,445000000,-1270000000,-2282000000,-846000000,-251000000,-1313000000,15000000,56000000,-12000000
097950,2020-08-31,-292000000,-3007000000,-1891000000,-25000000,-81000000,-1241000000,0,96000000,36000000
097950,2020-09-01,-565000000,-1831000000,-1091000000,6000000,-378000000,-713000000,-19000000,244000000,18000000
097950,2020-09-02,-57000000,-1629000000,-1693000000,-101000000,0,-1325000000,0,-74000000,15000000
097950,2020-09-03,-996000000,-2156000000,-1977000000,-1048000000,-115000000,-959000000,0,124000000,17000000
