ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
047810,2020-01-02,-1251000000,13000000,-223000000,25000000,0,97000000,0,-32000000,5000000
047810,2020-01-03,-1531000000,-140000000,86000000,454000000,0,-82000000,0,-91000000,-2000000
047810,2020-01-06,-636000000,80000000,284000000,145000000,0,168000000,0,7000000,1000000
047810,2020-01-07,-82000000,38000000,-148000000,27000000,0,29000000,0,4000000,-1000000
047810,2020-01-08,-1460000000,-89000000,-125000000,-245000000,0,-40000000,0,-176000000,8000000
047810,2020-01-09,214000000,-1000000,386000000,48000000,0,221000000,0,-6000000,-3000000
047810,2020-01-10,-1173000000,-77000000,90000000,-40000000,0,41000000,0,2000000,53000000
047810,2020-01-13,-394000000,461000000,104000000,33000000,0,698000000,0,14000000,-51000000
047810,2020-01-14,-687000000,-146000000,-162000000,-46000000,0,-133000000,0,-1000000,49000000
047810,2020-01-15,-79000000,-4000000,52000000,2000000,4000000,51000000,7000000,-382000000,3000000
047810,2020-01-16,-836000000,70000000,71000000,13000000,0,-17000000,0,33000000,27000000
047810,2020-01-17,-832000000,-11000000,-53000000,-20000000,0,11000000,0,-2000000,-7000000
047810,2020-01-20,-350000000,-389000000,-100000000,12000000,26000000,-227000000,0,-1000000,41000000
047810,2020-01-21,73000000,-12000000,16000000,60000000,6000000,-12000000,0,3000000,17000000
047810,2020-01-22,516000000,31000000,17000000,-46000000,9000000,4000000,0,7000000,3000000
047810,2020-01-23,-897000000,4000000,-111000000,21000000,7000000,-10000000,0,48000000,-32000000
047810,2020-01-28,285000000,-327000000,-25000000,-82000000,0,-18000000,0,13000000,21000000
047810,2020-01-29,-741000000,-47000000,-46000000,-117000000,0,1000000,0,-42000000,21000000
047810,2020-01-30,-879000000,-26000000,-4000000,-117000000,0,3000000,0,-3000000,1000000
047810,2020-01-31,-357000000,-142000000,542000000,81000000,0,-449000000,0,-29000000,3000000
047810,2020-02-03,232000000,33000000,-180000000,231000000,0,-15000000,-5000000,14000000,5000000
047810,2020-02-04,-2918000000,4000000,-117000000,17000000,0,19000000,-1000000,3000000,5000000
047810,2020-02-05,-2222000000,29000000,33000000,7000000,0,-40000000,0,2000000,16000000
047810,2020-02-06,466000000,105000000,338000000,63000000,0,-55000000,0,-15000000,-1000000
047810,2020-02-07,-1089000000,34000000,-1188000000,64000000,0,-88000000,0,9000000,0
047810,2020-02-10,-407000000,44000000,156000000,546000000,0,7000000,0,8000000,16000000
047810,2020-02-11,392000000,1000000,-67000000,17000000,0,-1000000,0,-10000000,1000000
047810,2020-02-12,520000000,-100000000,630000000,-1000000,0,-10000000,-18000000,-1000000,-13000000
047810,2020-02-13,-411000000,-148000000,-130000000,-262000000,0,-86000000,0,7000000,1000000
047810,2020-02-14,-155000000,9000000,75000000,-98000000,0,165000000,0,63000000,1000000
047810,2020-02-17,275000000,-24000000,-528000000,-69000000,0,18000000,0,-50000000,6000000
047810,2020-02-18,-681000000,-17000000,-94000000,-20000000,0,64000000,0,-3000000,0
047810,2020-02-19,-523000000,-38000000,-47000000,-49000000,0,-15000000,0,40000000,7000000
047810,2020-02-20,-513000000,-1000000,-190000000,-49000000,0,291000000,0,1000000,-14000000
047810,2020-02-21,-787000000,-8000000,-853000000,-33000000,0,20000000,0,1000000,-9000000
047810,2020-02-24,317000000,59000000,31000000,-27000000,0,-4000000,0,44000000,8000000
047810,2020-02-25,-172000000,-10000000,-739000000,-45000000,201000000,176000000,0,0,0
047810,2020-02-26,-249000000,-18000000,63000000,0,0,-11000000,0,30000000,3000000
047810,2020-02-27,-316000000,101000000,144000000,1000000,0,35000000,0,127000000,0
047810,2020-02-28,-93000000,-234000000,1004000000,320000000,-181000000,-972000000,-52000000,-70000000,-4000000
047810,2020-03-02,-300000000,-209000000,257000000,0,0,-252000000,0,1000000,5000000
047810,2020-03-03,-1218000000,19000000,422000000,-61000000,0,52000000,0,11000000,-23000000
047810,2020-03-04,-539000000,14000000,-23000000,279000000,0,-240000000,0,-7000000,-1000000
047810,2020-03-05,-1025000000,120000000,537000000,-7000000,0,104000000,0,-8000000,0
047810,2020-03-06,-804000000,-28000000,86000000,-60000000,0,-68000000,0,119000000,2000000
047810,2020-03-09,-506000000,-64000000,405000000,68000000,0,7000000,15000000,21000000,2000000
047810,2020-03-10,1332000000,-100000000,13000000,-145000000,0,-58000000,-35000000,9000000,2000000
047810,2020-03-11,-519000000,-65000000,-85000000,284000000,0,-18000000,17000000,15000000,-1000000
047810,2020-03-12,464000000,-203000000,-35000000,-533000000,-1000000,-8000000,0,-178000000,-4000000
047810,2020-03-13,135000000,18000000,635000000,-305000000,-3000000,41000000,20000000,-53000000,-33000000
047810,2020-03-16,-986000000,14000000,403000000,-81000000,0,-32000000,0,-1000000,5000000
047810,2020-03-17,382000000,-6000000,-23000000,-20000000,6000000,-65000000,0,-84000000,-3000000
