ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
005250,2020-01-02,-239000000,-9000000,-48000000,16000000,0,74000000,0,0,0
005250,2020-01-03,-271000000,-10000000,-13000000,-57000000,0,-102000000,0,35000000,0
005250,2020-01-06,-135000000,-19000000,-33000000,1000000,0,39000000,0,159000000,0
005250,2020-01-07,-2000000,-69000000,279000000,-11000000,0,-14000000,0,-95000000,0
005250,2020-01-08,-262000000,-12000000,-44000000,20000000,0,18000000,0,0,0
005250,2020-01-09,103000000,0,7000000,0,0,9000000,0,0,0
005250,2020-01-10,-245000000,107000000,-23000000,-10000000,0,17000000,0,0,0
005250,2020-01-13,-77000000,-23000000,-12000000,0,0,21000000,0,0,0
005250,2020-01-14,-145000000,-4000000,189000000,-2000000,0,-10000000,0,0,0
005250,2020-01-15,-88000000,10000000,-19000000,12000000,1000000,35000000,1000000,0,0
005250,2020-01-16,-146000000,-1000000,-23000000,1000000,0,-4000000,0,0,0
005250,2020-01-17,-163000000,30000000,-34000000,-69000000,0,-2000000,0,0,0
005250,2020-01-20,-41000000,-21000000,190000000,-29000000,5000000,-2000000,0,0,0
005250,2020-01-21,-5000000,0,-63000000,-35000000,1000000,-4000000,0,0,0
005250,2020-01-22,5000000,6000000,220000000,-51000000,1000000,1000000,0,0,0
005250,2020-01-23,-204000000,-57000000,-23000000,-4000000,1000000,-2000000,0,0,0
005250,2020-01-28,45000000,-27000000,-44000000,-133000000,0,0,-169000000,-114000000,0
005250,2020-01-29,-352000000,-10000000,6000000,44000000,0,-3000000,0,0,0
005250,2020-01-30,-154000000,208000000,7000000,23000000,0,-1000000,0,0,0
005250,2020-01-31,-26000000,264000000,-7000000,0,0,0,0,0,0
005250,2020-02-03,91000000,11000000,-519000000,193000000,0,4000000,0,0,0
005250,2020-02-04,-408000000,1000000,-382000000,20000000,0,-37000000,-1000000,0,0
005250,2020-02-05,-435000000,206000000,-84000000,-7000000,0,-29000000,0,0,0
005250,2020-02-06,133000000,47000000,-91000000,5000000,0,-61000000,0,0,0
005250,2020-02-07,-161000000,-2000000,-247000000,0,0,-51000000,0,1000000,0
005250,2020-02-10,-24000000,55000000,-6000000,53000000,0,4000000,0,0,1000000
005250,2020-02-11,178000000,53000000,-77000000,-7000000,0,21000000,0,0,0
005250,2020-02-12,164000000,36000000,-239000000,67000000,0,-3000000,0,0,0
005250,2020-02-13,-107000000,197000000,-75000000,-1000000,0,-32000000,0,-2000000,497000000
005250,2020-02-14,-122000000,-26000000,102000000,7000000,0,-7000000,0,0,111000000
005250,2020-02-17,-39000000,298000000,-65000000,-1000000,0,1000000,0,0,0
005250,2020-02-18,-57000000,289000000,-185000000,-4000000,0,0,0,0,0
005250,2020-02-19,22000000,-8000000,-87000000,0,0,3000000,0,0,0
005250,2020-02-20,-97000000,-9000000,-272000000,-10000000,0,-12000000,0,0,-1000000
005250,2020-02-21,-120000000,-9000000,-106000000,0,0,0,0,49000000,0
005250,2020-02-24,59000000,3000000,-92000000,-1000000,0,-1000000,0,68000000,0
005250,2020-02-25,-41000000,2000000,-199000000,3000000,0,-21000000,0,14000000,0
005250,2020-02-26,-214000000,-35000000,-74000000,0,0,0,0,0,0
005250,2020-02-27,-43000000,58000000,-75000000,0,0,-4000000,0,0,0
005250,2020-02-28,147000000,26000000,-82000000,-1000000,0,2000000,0,0,0
005250,2020-03-02,-14000000,2000000,-8000000,0,0,1000000,0,0,0
005250,2020-03-03,-251000000,3000000,-25000000,3000000,0,-1000000,0,-17000000,0
005250,2020-03-04,-71000000,3000000,-6000000,6000000,0,-17000000,0,0,0
005250,2020-03-05,-142000000,85000000,-197000000,-3000000,0,4000000,0,0,0
005250,2020-03-06,-222000000,11000000,-93000000,-1000000,0,-14000000,0,0,0
005250,2020-03-09,-137000000,-10000000,320000000,-4000000,0,0,2000000,-29000000,0
005250,2020-03-10,300000000,-63000000,17000000,-19000000,0,-6000000,0,67000000,0
005250,2020-03-11,-130000000,0,-9000000,-22000000,0,-2000000,0,5000000,0
005250,2020-03-12,180000000,189000000,-505000000,1000000,0,6000000,0,84000000,175000000
005250,2020-03-13,48000000,55000000,228000000,60000000,0,2000000,0,801000000,0
005250,2020-03-16,-192000000,4000000,274000000,-21000000,0,-3000000,42000000,3000000,0
005250,2020-03-17,98000000,-5000000,222000000,-18000000,0,-21000000,0,190000000,0
005250,2020-03-18,-176000000,-17000000,138000000,-19000000,0,-2000000,-20000000,-59000000,0
005250,2020-03-19,182000000,1000000,226000000,-5000000,0,0,-1000000,195000000,0
005250,2020-03-20,-35000000,45000000,24000000,-9000000,0,29000000,0,-78000000,0
005250,2020-03-23,-108000000,-11000000,-33000000,-2000000,0,-25000000,-3000000,47000000,0
005250,2020-03-24,51000000,83000000,19000000,-24000000,0,-12000000,-1000000,15000000,0
005250,2020-03-25,-32000000,-27000000,-79000000,-13000000,0,-6000000,1000000,91000000,0
005250,2020-03-26,-105000000,41000000,-31000000,2000000,0,-9000000,0,-439000000,0
005250,2020-03-27,174000000,-25000000,232000000,-2000000,20000000,-2000000,33000000,-54000000,2000000
005250,2020-03-30,15000000,-2000000,31000000,-1000000,2000000,2000000,2000000,-332000000,-1000000
005250,2020-03-31,-145000000,-56000000,30000000,5000000,0,-1000000,0,-94000000,3000000
005250,2020-04-01,-96000000,250000000,347000000,438000000,0,-62000000,0,-590000000,-3000000
005250,2020-04-02,310000000,16000000,239000000,67000000,0,41000000,0,-113000000,3000000
005250,2020-04-03,-33000000,-70000000,1000000,-394000000,0,156000000,0,0,-1000000
005250,2020-04-06,449000000,-75000000,41000000,-219000000,0,22000000,0,8000000,-1000000
005250,2020-04-07,96000000,277000000,-260000000,-54000000,0,51000000,10000000,-12000000,50000000
005250,2020-04-08,-110000000,111000000,-115000000,-34000000,0,109000000,1000000,0,8000000
005250,2020-04-09,-96000000,-2000000,-217000000,-42000000,0,17000000,0,0,-1000000
005250,2020-04-10,-152000000,-271000000,131000000,-80000000,0,53000000,0,0,2000000
005250,2020-04-13,-220000000,-239000000,-299000000,-25000000,0,55000000,0,0,-2000000
005250,2020-04-14,113000000,-140000000,-559000000,13000000,0,51000000,0,0,0
005250,2020-04-16,-67000000,-154000000,-464000000,-5000000,17000000,-9000000,0,85000000,0
005250,2020-04-17,20000000,-119000000,-509000000,-9000000,0,-11000000,0,-21000000,0
005250,2020-04-20,-195000000,6000000,-25000000,-3000000,0,-3000000,0,151000000,0
005250,2020-04-21,-117000000,0,15000000,-68000000,0,0,0,34000000,1000000
005250,2020-04-22,-200000000,10000000,54000000,-8000000,0,-1000000,0,-110000000,22000000
005250,2020-04-23,-38000000,299000000,-229000000,-1000000,0,-3000000,-8000000,-110000000,116000000
005250,2020-04-24,-125000000,100000000,162000000,202000000,0,-3000000,0,-330000000,167000000
005250,2020-04-27,171000000,-41000000,51000000,0,-25000000,35000000,0,-131000000,281000000
005250,2020-04-28,105000000,-3000000,-120000000,-6000000,0,6000000,0,-47000000,49000000
005250,2020-04-29,61000000,6000000,-8000000,0,0,-57000000,0,-125000000,174000000
005250,2020-05-04,-391000000,-20000000,-69000000,31000000,0,-94000000,0,75000000,206000000
005250,2020-05-06,-16000000,-2000000,125000000,-5000000,0,-46000000,0,-102000000,68000000
005250,2020-05-07,48000000,76000000,76000000,0,0,-32000000,0,0,269000000
005250,2020-05-08,22000000,253000000,746000000,-2000000,0,25000000,0,-782000000,117000000
005250,2020-05-11,-96000000,208000000,-81000000,0,0,641000000,0,-803000000,2000000
005250,2020-05-12,-314000000,508000000,78000000,203000000,0,36000000,0,-122000000,2000000
005250,2020-05-13,218000000,421000000,277000000,-751000000,0,-139000000,0,-676000000,-4000000
005250,2020-05-14,214000000,-381000000,58000000,5000000,0,-37000000,0,-2000000,0
005250,2020-05-15,-3000000,-693000000,897000000,114000000,0,-17000000,35000000,-832000000,5000000
005250,2020-05-18,-55000000,-705000000,143000000,1000000,0,-25000000,0,-38000000,53000000
005250,2020-05-19,244000000,-655000000,579000000,-15000000,0,-127000000,0,56000000,-7000000
005250,2020-05-20,27000000,-546000000,-99000000,-28000000,0,30000000,0,-11000000,0
005250,2020-05-21,-280000000,-486000000,757000000,-1000000,0,48000000,0,-1124000000,0
005250,2020-05-22,-106000000,-772000000,432000000,-2000000,0,27000000,0,-5000000,1000000
005250,2020-05-25,-36000000,-254000000,156000000,44000000,0,-19000000,0,-114000000,1000000
005250,2020-05-26,87000000,-504000000,591000000,13000000,0,-11000000,0,-303000000,1000000
005250,2020-05-27,-81000000,11000000,877000000,-6000000,0,55000000,0,-256000000,-2000000
005250,2020-05-28,21000000,-27000000,-134000000,218000000,0,0,0,11000000,-2000000
005250,2020-05-29,32000000,-1000000,-24000000,0,0,0,0,-67000000,2000000
005250,2020-06-01,5000000,49000000,80000000,23000000,0,39000000,0,-334000000,0
005250,2020-06-02,-32000000,-39000000,-3000000,397000000,0,29000000,0,-363000000,-4000000
005250,2020-06-03,549000000,-11000000,-167000000,0,-9000000,-101000000,0,-135000000,0
005250,2020-06-04,252000000,-3000000,-85000000,35000000,0,-27000000,0,-481000000,0
005250,2020-06-05,159000000,-21000000,-33000000,-4000000,0,35000000,0,0,-1000000
005250,2020-06-08,-59000000,-2000000,-139000000,-4000000,0,-28000000,0,-8000000,-3000000
005250,2020-06-09,-137000000,-12000000,-44000000,12000000,0,-12000000,0,-1001000000,0
005250,2020-06-10,94000000,8000000,-1000000,-2000000,0,57000000,0,-646000000,4000000
005250,2020-06-11,-599000000,220000000,114000000,38000000,0,17000000,0,-364000000,0
005250,2020-06-12,250000000,285000000,406000000,-19000000,50000000,24000000,34000000,-35000000,0
005250,2020-06-15,-126000000,149000000,35000000,-19000000,0,8000000,0,-203000000,0
005250,2020-06-16,321000000,125000000,-229000000,3000000,0,-13000000,0,-716000000,0
005250,2020-06-17,-159000000,73000000,-23000000,37000000,0,-20000000,0,483000000,0
005250,2020-06-18,-48000000,153000000,482000000,2000000,0,123000000,0,-797000000,-93000000
005250,2020-06-19,-61000000,90000000,12000000,-12000000,0,-131000000,0,-50000000,0
005250,2020-06-22,-74000000,160000000,260000000,35000000,-52000000,-5000000,0,-25000000,0
005250,2020-06-23,-99000000,138000000,272000000,-15000000,0,50000000,0,0,24000000
005250,2020-06-24,-36000000,176000000,286000000,0,0,50000000,0,0,0
005250,2020-06-25,-378000000,143000000,165000000,-8000000,0,65000000,0,-31000000,0
005250,2020-06-26,-159000000,-12000000,-4000000,-2000000,0,-48000000,0,0,-2000000
005250,2020-06-29,-99000000,234000000,242000000,-2000000,0,76000000,0,-327000000,0
005250,2020-06-30,104000000,32000000,28000000,-23000000,0,41000000,0,0,-3000000
005250,2020-07-01,183000000,69000000,68000000,4000000,0,40000000,0,-383000000,0
005250,2020-07-02,261000000,44000000,177000000,-16000000,0,52000000,0,-435000000,0
005250,2020-07-03,44000000,29000000,-13000000,3000000,0,-6000000,0,-2000000,7000000
005250,2020-07-06,291000000,108000000,206000000,8000000,0,43000000,0,-334000000,-8000000
005250,2020-07-07,-45000000,-9000000,-272000000,2000000,0,25000000,-26000000,-61000000,7000000
005250,2020-07-08,-62000000,-26000000,-296000000,-6000000,0,1000000,0,-102000000,0
005250,2020-07-09,-67000000,-266000000,-151000000,-22000000,0,-5000000,0,-203000000,0
005250,2020-07-10,-329000000,141000000,-1002000000,82000000,0,34000000,0,-466000000,1000000
005250,2020-07-13,-80000000,213000000,1085000000,-87000000,0,89000000,0,-161000000,8000000
005250,2020-07-14,-90000000,29000000,-439000000,52000000,0,-71000000,0,2000000,2000000
005250,2020-07-15,241000000,57000000,-327000000,1000000,0,-75000000,0,41000000,0
005250,2020-07-16,9000000,-1000000,-130000000,48000000,0,126000000,0,0,0
005250,2020-07-17,-37000000,9000000,-64000000,67000000,0,-7000000,0,-5000000,2000000
005250,2020-07-20,-173000000,138000000,-53000000,-99000000,0,4000000,0,-2501000000,-14000000
005250,2020-07-21,97000000,-2206000000,-5453000000,-28000000,0,-296000000,-48000000,-5574000000,167000000
005250,2020-07-22,-124000000,-18000000,-250000000,5000000,0,-6000000,0,29000000,21000000
005250,2020-07-23,-261000000,-195000000,-109000000,-50000000,0,33000000,0,-220000000,-7000000
005250,2020-07-24,-77000000,-56000000,595000000,0,0,-117000000,0,-5000000,45000000
005250,2020-07-27,108000000,-27000000,950000000,-22000000,0,-15000000,25000000,-403000000,18000000
005250,2020-07-28,-229000000,-72000000,692000000,-1000000,0,-12000000,0,-11000000,5000000
005250,2020-07-29,136000000,-75000000,-132000000,-20000000,0,-32000000,0,-555000000,-8000000
005250,2020-07-30,-9000000,-38000000,-89000000,-2000000,0,-74000000,0,-203000000,-22000000
005250,2020-07-31,-132000000,-5000000,-98000000,-85000000,0,-64000000,0,-84000000,10000000
005250,2020-08-03,-166000000,-30000000,-4000000,4000000,0,-1000000,0,-325000000,9000000
005250,2020-08-04,130000000,-7000000,-399000000,-17000000,0,-9000000,0,-992000000,0
005250,2020-08-05,167000000,431000000,-583000000,-21000000,0,143000000,0,-5770000000,25000000
005250,2020-08-06,81000000,-202000000,-458000000,-8000000,0,-10000000,0,123000000,-43000000
005250,2020-08-07,-722000000,-120000000,-933000000,-80000000,0,-5000000,0,-252000000,-4000000
005250,2020-08-10,-14000000,-55000000,-795000000,-10000000,0,-531000000,0,-561000000,21000000
005250,2020-08-11,84000000,-32000000,-868000000,0,0,-479000000,0,-2000000,101000000
005250,2020-08-12,-84000000,-55000000,-495000000,11000000,0,1000000,0,-297000000,-35000000
005250,2020-08-13,145000000,-674000000,-812000000,9000000,0,6000000,0,-460000000,25000000
005250,2020-08-14,262000000,-64000000,-758000000,16000000,0,-42000000,0,-5000000,-4000000
005250,2020-08-18,653000000,-13000000,-778000000,11000000,0,24000000,0,0,5000000
005250,2020-08-19,128000000,-337000000,-552000000,-50000000,0,-67000000,0,-471000000,18000000
005250,2020-08-20,-227000000,57000000,-1803000000,0,0,-84000000,0,-238000000,-35000000
005250,2020-08-21,-40000000,177000000,-720000000,-20000000,0,34000000,0,-37000000,-46000000
005250,2020-08-24,40000000,24000000,-587000000,-20000000,0,20000000,0,-359000000,-138000000
005250,2020-08-25,-218000000,-232000000,-77000000,5000000,0,-111000000,0,0,-2000000
005250,2020-08-26,-276000000,-26000000,350000000,-17000000,0,-2000000,0,0,10000000
005250,2020-08-27,-251000000,115000000,230000000,-10000000,0,2000000,0,18000000,17000000
005250,2020-08-28,-35000000,-151000000,-222000000,-16000000,0,-193000000,0,13000000,9000000
005250,2020-08-31,2000000,-54000000,7000000,0,0,-31000000,0,-311000000,4000000
005250,2020-09-01,2000000,-32000000,21000000,0,0,-48000000,0,-139000000,2000000
005250,2020-09-02,-217000000,-33000000,-3000000,0,0,-14000000,0,-145000000,0
005250,2020-09-03,-149000000,-660000000,-39000000,0,0,-3000000,0,-161000000,-5000000
005250,2020-09-04,-288000000,-33000000,72000000,48000000,0,-11000000,0,0,17000000
005250,2020-09-07,-148000000,-13000000,-333000000,-6000000,0,-7000000,0,-146000000,2000000
005250,2020-09-08,26000000,-17000000,-193000000,-1000000,0,-17000000,0,-1272000000,-9000000
