ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
000080,2020-01-02,-886000000,-342000000,466000000,246000000,5000000,-480000000,-22000000,-64000000,29000000
000080,2020-01-03,-240000000,-223000000,-425000000,854000000,-2000000,-400000000,-15000000,-99000000,30000000
000080,2020-01-06,120000000,-66000000,256000000,250000000,0,556000000,3000000,-83000000,-27000000
000080,2020-01-07,254000000,10000000,-747000000,938000000,0,20000000,0,75000000,57000000
000080,2020-01-08,-380000000,350000000,-1177000000,413000000,0,459000000,0,-894000000,0
000080,2020-01-09,1905000000,-1448000000,-1088000000,124000000,-1000000,55000000,0,3000000,-55000000
000080,2020-01-10,1616000000,-817000000,-1146000000,336000000,-4000000,-580000000,0,1000000,0
000080,2020-01-13,-11000000,-237000000,-42000000,100000000,0,-284000000,0,60000000,0
000080,2020-01-14,-400000000,-89000000,806000000,636000000,0,122000000,0,-42000000,4000000
000080,2020-01-15,695000000,1462000000,2090000000,3142000000,-25000000,142000000,-18000000,-50000000,-31000000
000080,2020-01-16,-257000000,437000000,-1227000000,1860000000,0,-10000000,0,-4000000,-1000000
000080,2020-01-17,-119000000,738000000,890000000,2504000000,41000000,-92000000,0,-6000000,-7000000
000080,2020-01-20,-527000000,-328000000,339000000,374000000,191000000,-627000000,0,22000000,0
000080,2020-01-21,-340000000,93000000,397000000,-232000000,36000000,9000000,-2000000,21000000,0
000080,2020-01-22,-260000000,-123000000,342000000,-2011000000,4000000,-347000000,0,427000000,0
000080,2020-01-23,695000000,52000000,-264000000,-478000000,3000000,179000000,0,5000000,98000000
000080,2020-01-28,1624000000,-799000000,-485000000,-763000000,-2000000,458000000,-2000000,-13000000,-1000000
000080,2020-01-29,-1091000000,351000000,-428000000,233000000,0,256000000,1000000,-3000000,0
000080,2020-01-30,541000000,-73000000,-665000000,885000000,0,5000000,-15000000,-15000000,0
000080,2020-01-31,743000000,-527000000,-1432000000,-514000000,0,7000000,0,55000000,0
000080,2020-02-03,565000000,-188000000,-237000000,563000000,2000000,170000000,-7000000,-26000000,-2000000
000080,2020-02-04,-1337000000,230000000,-203000000,807000000,0,435000000,-3000000,-33000000,0
000080,2020-02-05,-702000000,230000000,376000000,401000000,88000000,84000000,16000000,102000000,2000000
000080,2020-02-06,-1458000000,-615000000,-485000000,698000000,-10000000,-391000000,0,270000000,-88000000
000080,2020-02-07,1627000000,1117000000,879000000,-37000000,15000000,-276000000,2000000,21000000,-1000000
000080,2020-02-10,-434000000,641000000,-286000000,177000000,0,71000000,0,-58000000,0
000080,2020-02-11,603000000,399000000,-1408000000,-413000000,0,-358000000,15000000,74000000,3000000
000080,2020-02-12,598000000,27000000,618000000,323000000,0,-147000000,0,130000000,58000000
000080,2020-02-13,206000000,16000000,-668000000,426000000,-17000000,-144000000,-7000000,48000000,0
000080,2020-02-14,192000000,-29000000,242000000,176000000,0,414000000,0,-7000000,0
000080,2020-02-17,-108000000,148000000,-799000000,-201000000,0,250000000,104000000,-79000000,-1000000
000080,2020-02-18,102000000,28000000,-472000000,203000000,0,40000000,0,3000000,80000000
000080,2020-02-19,1792000000,1054000000,925000000,3037000000,124000000,1095000000,15000000,-123000000,-87000000
000080,2020-02-20,2601000000,899000000,339000000,-2051000000,-1000000,799000000,22000000,337000000,0
000080,2020-02-21,-200000000,390000000,2863000000,244000000,-20000000,812000000,0,101000000,26000000
000080,2020-02-24,6835000000,-1615000000,-820000000,1023000000,64000000,-119000000,26000000,-13000000,-7000000
000080,2020-02-25,-1541000000,-192000000,-381000000,1014000000,250000000,722000000,-20000000,8000000,12000000
000080,2020-02-26,885000000,953000000,-1296000000,-66000000,3000000,306000000,26000000,76000000,1000000
000080,2020-02-27,-1162000000,799000000,586000000,495000000,0,381000000,0,37000000,0
000080,2020-02-28,-34000000,598000000,786000000,-147000000,0,42000000,0,116000000,-2000000
000080,2020-03-02,158000000,-898000000,-183000000,321000000,0,-947000000,-53000000,144000000,0
000080,2020-03-03,-1505000000,1378000000,734000000,279000000,415000000,613000000,21000000,261000000,56000000
000080,2020-03-04,-1250000000,3108000000,2264000000,2767000000,97000000,1186000000,26000000,135000000,-73000000
000080,2020-03-05,-795000000,1201000000,1038000000,2373000000,-169000000,113000000,-49000000,-22000000,0
000080,2020-03-06,-633000000,1569000000,170000000,1184000000,79000000,1307000000,-15000000,-7000000,-2000000
000080,2020-03-09,567000000,1040000000,-584000000,1825000000,67000000,510000000,-26000000,-265000000,29000000
000080,2020-03-10,1074000000,1448000000,-729000000,66000000,-60000000,810000000,0,206000000,-24000000
000080,2020-03-11,-62000000,279000000,-2402000000,1567000000,-329000000,9000000,-45000000,-159000000,105000000
000080,2020-03-12,1942000000,609000000,-1243000000,-398000000,-37000000,259000000,-18000000,13000000,1000000
000080,2020-03-13,-705000000,1469000000,824000000,-363000000,0,313000000,19000000,139000000,-12000000
000080,2020-03-16,-279000000,972000000,-1006000000,-165000000,0,698000000,28000000,-8000000,-2000000
000080,2020-03-17,675000000,1451000000,1134000000,-1562000000,0,-1388000000,-1000000,0,0
000080,2020-03-18,-1248000000,1863000000,972000000,-808000000,141000000,-508000000,17000000,38000000,7000000
000080,2020-03-19,-528000000,976000000,1046000000,-910000000,-10000000,218000000,-1000000,17000000,0
000080,2020-03-20,-1295000000,1637000000,1251000000,1039000000,1000000,-42000000,204000000,179000000,12000000
000080,2020-03-23,-624000000,155000000,-79000000,-1480000000,-119000000,-61000000,-9000000,55000000,4000000
000080,2020-03-24,-442000000,359000000,463000000,-1686000000,0,-378000000,-3000000,5000000,-2000000
000080,2020-03-25,-1040000000,243000000,104000000,687000000,8000000,642000000,3000000,355000000,-123000000
000080,2020-03-26,-816000000,309000000,1719000000,217000000,127000000,886000000,0,-171000000,-2000000
000080,2020-03-27,-408000000,-527000000,-712000000,1230000000,0,-69000000,0,24000000,7000000
000080,2020-03-30,-453000000,552000000,818000000,1967000000,121000000,271000000,0,10000000,3000000
000080,2020-03-31,162000000,1077000000,1362000000,-1395000000,225000000,1007000000,0,-20000000,-33000000
000080,2020-04-01,-1285000000,1162000000,969000000,-1733000000,603000000,1698000000,0,-16000000,13000000
000080,2020-04-02,389000000,38000000,534000000,464000000,0,29000000,0,-55000000,-20000000
000080,2020-04-03,-57000000,149000000,1454000000,1176000000,405000000,925000000,0,-2000000,-2000000
000080,2020-04-06,293000000,444000000,1420000000,852000000,159000000,118000000,-15000000,-93000000,-19000000
000080,2020-04-07,-247000000,-1099000000,175000000,218000000,-15000000,-833000000,-80000000,-306000000,119000000
000080,2020-04-08,-809000000,-339000000,705000000,-211000000,104000000,-71000000,0,146000000,-2000000
000080,2020-04-09,18000000,-1607000000,-1210000000,-1084000000,0,-434000000,-38000000,-154000000,26000000
000080,2020-04-10,-472000000,-410000000,172000000,-1780000000,0,-418000000,-12000000,-55000000,-80000000
000080,2020-04-13,-96000000,-244000000,51000000,-240000000,0,553000000,0,-110000000,1000000
000080,2020-04-14,1749000000,139000000,854000000,-878000000,81000000,812000000,0,-32000000,-2000000
000080,2020-04-16,-511000000,-243000000,439000000,-110000000,-19000000,300000000,0,55000000,0
000080,2020-04-17,317000000,-755000000,-776000000,429000000,-76000000,187000000,0,-53000000,20000000
000080,2020-04-20,-533000000,357000000,714000000,-1650000000,0,104000000,0,0,11000000
000080,2020-04-21,-387000000,-842000000,734000000,-681000000,-3000000,234000000,1000000,0,-40000000
000080,2020-04-22,-1704000000,529000000,2861000000,-79000000,-45000000,982000000,-36000000,-23000000,-20000000
000080,2020-04-23,-114000000,47000000,418000000,-312000000,22000000,358000000,0,124000000,9000000
000080,2020-04-24,266000000,1610000000,2938000000,220000000,302000000,1359000000,122000000,642000000,-37000000
000080,2020-04-27,325000000,440000000,1510000000,866000000,-18000000,377000000,-7000000,79000000,-15000000
000080,2020-04-28,20000000,-543000000,-211000000,657000000,-117000000,-352000000,0,-208000000,4000000
000080,2020-04-29,-684000000,1157000000,955000000,231000000,-169000000,52000000,24000000,-66000000,-16000000
000080,2020-05-04,-2631000000,1941000000,709000000,-1078000000,-6000000,1155000000,0,-157000000,-18000000
000080,2020-05-06,-1338000000,2252000000,1908000000,1547000000,-20000000,-702000000,-35000000,-390000000,-4000000
000080,2020-05-07,-1813000000,513000000,495000000,669000000,637000000,-923000000,-8000000,246000000,0
000080,2020-05-08,320000000,-1738000000,-262000000,-4307000000,-4000000,-1107000000,-19000000,-549000000,18000000
000080,2020-05-11,185000000,-516000000,2446000000,-18000000,211000000,-219000000,11000000,-255000000,-2000000
000080,2020-05-12,-903000000,1156000000,710000000,-518000000,-4000000,-140000000,0,-114000000,-5000000
000080,2020-05-13,-1290000000,1016000000,-2935000000,-89000000,-28000000,-950000000,13000000,-9000000,7000000
000080,2020-05-14,297000000,-141000000,313000000,-206000000,365000000,384000000,25000000,335000000,-9000000
000080,2020-05-15,1670000000,22000000,2961000000,1474000000,-454000000,-629000000,-93000000,-625000000,31000000
000080,2020-05-18,-273000000,-1351000000,-213000000,-3579000000,0,-1392000000,-15000000,-238000000,190000000
000080,2020-05-19,489000000,-2236000000,-646000000,-3681000000,-179000000,-1759000000,-20000000,-174000000,-11000000
000080,2020-05-20,-144000000,330000000,807000000,-16000000,-185000000,48000000,0,-764000000,13000000
000080,2020-05-21,-2137000000,-1171000000,-1039000000,-1805000000,-21000000,-893000000,0,-766000000,1000000
000080,2020-05-22,-363000000,-893000000,-95000000,-335000000,170000000,-584000000,0,-447000000,4000000
000080,2020-05-25,34000000,155000000,240000000,-15000000,0,1004000000,0,-735000000,-20000000
000080,2020-05-26,210000000,-1412000000,-2981000000,-195000000,0,-826000000,-31000000,-154000000,4000000
000080,2020-05-27,-867000000,-30000000,-584000000,-73000000,0,-270000000,0,-641000000,3000000
000080,2020-05-28,-991000000,-600000000,-1915000000,-2836000000,-410000000,-768000000,-70000000,-185000000,8000000
000080,2020-05-29,-605000000,1317000000,-139000000,-229000000,-187000000,624000000,-1000000,-717000000,-37000000
000080,2020-06-01,-428000000,1426000000,650000000,-65000000,55000000,662000000,-178000000,150000000,-167000000
