ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
120110,2020-01-02,-477000000,-36000000,-32000000,217000000,0,181000000,0,-4000000,0
120110,2020-01-03,-567000000,364000000,433000000,104000000,-3000000,116000000,0,198000000,0
120110,2020-01-06,-254000000,145000000,-350000000,46000000,0,117000000,0,-197000000,-24000000
120110,2020-01-07,-1000000,181000000,-471000000,-147000000,0,-73000000,0,196000000,1000000
120110,2020-01-08,-182000000,-261000000,-188000000,-754000000,0,3000000,-2000000,-117000000,17000000
120110,2020-01-09,178000000,20000000,-279000000,-240000000,-11000000,-98000000,-1000000,14000000,0
120110,2020-01-10,-463000000,114000000,723000000,-143000000,0,-54000000,71000000,-15000000,0
120110,2020-01-13,-175000000,-267000000,-348000000,46000000,0,-394000000,0,14000000,11000000
120110,2020-01-14,-239000000,-62000000,-358000000,-82000000,0,61000000,0,1000000,0
120110,2020-01-15,-135000000,289000000,72000000,20000000,2000000,74000000,3000000,1000000,0
120110,2020-01-16,-196000000,-37000000,-226000000,-12000000,0,68000000,4000000,2000000,-30000000
120110,2020-01-17,-256000000,-414000000,-81000000,-160000000,0,-44000000,4000000,4000000,4000000
120110,2020-01-20,82000000,-125000000,-276000000,-7000000,9000000,17000000,0,-13000000,-25000000
120110,2020-01-21,-11000000,134000000,-281000000,133000000,184000000,-2000000,0,0,-4000000
120110,2020-01-22,36000000,54000000,-106000000,140000000,3000000,25000000,0,20000000,0
120110,2020-01-23,-310000000,67000000,-311000000,-52000000,2000000,188000000,-67000000,90000000,7000000
120110,2020-01-28,481000000,-164000000,-273000000,-131000000,-1000000,60000000,0,-20000000,2000000
120110,2020-01-29,-585000000,218000000,55000000,2000000,0,438000000,0,0,0
120110,2020-01-30,-244000000,-65000000,90000000,-446000000,-166000000,136000000,0,38000000,0
120110,2020-01-31,-152000000,-89000000,109000000,0,0,-77000000,0,0,0
120110,2020-02-03,-175000000,-403000000,-2095000000,74000000,0,-166000000,-6000000,-132000000,0
120110,2020-02-04,-660000000,-48000000,-53000000,-65000000,0,-45000000,40000000,14000000,-2000000
120110,2020-02-05,-733000000,-256000000,26000000,-17000000,0,-248000000,0,63000000,3000000
120110,2020-02-06,106000000,90000000,829000000,-22000000,102000000,-116000000,62000000,6000000,-2000000
120110,2020-02-07,-377000000,-402000000,-346000000,-12000000,0,-84000000,0,27000000,0
120110,2020-02-10,-236000000,44000000,-265000000,181000000,0,-14000000,0,-6000000,2000000
120110,2020-02-11,161000000,-132000000,-147000000,166000000,-28000000,-189000000,0,-14000000,0
120110,2020-02-12,38000000,24000000,159000000,-53000000,0,-91000000,0,8000000,0
120110,2020-02-13,-651000000,-333000000,-145000000,-22000000,0,-273000000,0,-9000000,0
120110,2020-02-14,-116000000,-26000000,-36000000,597000000,0,5000000,0,4000000,0
120110,2020-02-17,-43000000,-18000000,-81000000,-2000000,0,-57000000,0,0,0
120110,2020-02-18,-216000000,-70000000,-99000000,-232000000,0,-111000000,-76000000,4000000,6000000
120110,2020-02-19,203000000,-988000000,-1999000000,-358000000,0,-254000000,0,-38000000,3000000
120110,2020-02-20,488000000,-1263000000,-237000000,-60000000,0,-1296000000,0,121000000,4000000
120110,2020-02-21,625000000,-1080000000,-816000000,-139000000,0,-1574000000,-1000000,-198000000,5000000
120110,2020-02-24,599000000,-826000000,-351000000,-40000000,-42000000,-534000000,-4000000,138000000,2000000
120110,2020-02-25,-34000000,65000000,613000000,-266000000,-4000000,64000000,-9000000,-3000000,0
120110,2020-02-26,-128000000,-210000000,360000000,-38000000,0,9000000,0,-4000000,0
120110,2020-02-27,-60000000,-158000000,35000000,-26000000,0,-13000000,0,13000000,-13000000
120110,2020-02-28,580000000,-435000000,157000000,-188000000,0,-2000000,-13000000,129000000,0
120110,2020-03-02,35000000,-83000000,-1722000000,0,0,37000000,52000000,13000000,-3000000
120110,2020-03-03,-344000000,42000000,-2282000000,-173000000,0,17000000,0,-41000000,0
120110,2020-03-04,-145000000,-122000000,1000000,7000000,0,5000000,0,44000000,0
120110,2020-03-05,-262000000,-280000000,17000000,-76000000,-8000000,18000000,0,150000000,0
120110,2020-03-06,-304000000,-116000000,387000000,-3000000,0,-31000000,0,98000000,103000000
120110,2020-03-09,-254000000,-463000000,133000000,82000000,0,57000000,3000000,60000000,99000000
120110,2020-03-10,371000000,-12000000,-2824000000,-105000000,0,50000000,5000000,14000000,8000000
120110,2020-03-11,-193000000,-2000000,119000000,-119000000,0,-96000000,0,33000000,4000000
120110,2020-03-12,211000000,34000000,-32000000,115000000,0,10000000,0,133000000,0
120110,2020-03-13,60000000,-1000000,81000000,6000000,-1000000,-57000000,0,-165000000,-149000000
120110,2020-03-16,-264000000,152000000,90000000,-25000000,0,-2000000,0,63000000,0
120110,2020-03-17,99000000,18000000,-2000000,94000000,2000000,203000000,-6000000,-45000000,0
120110,2020-03-18,-135000000,-35000000,292000000,-18000000,0,-4000000,-4000000,-13000000,-1000000
120110,2020-03-19,115000000,-7000000,54000000,-7000000,-41000000,64000000,-3000000,2000000,0
120110,2020-03-20,34000000,69000000,28000000,11000000,0,-254000000,0,-57000000,0
120110,2020-03-23,-134000000,-105000000,86000000,9000000,0,8000000,-16000000,10000000,0
120110,2020-03-24,40000000,138000000,21000000,-10000000,0,-27000000,22000000,0,0
120110,2020-03-25,-62000000,-70000000,298000000,-15000000,0,-26000000,0,-13000000,0
120110,2020-03-26,-111000000,23000000,541000000,-11000000,0,-45000000,0,0,9000000
120110,2020-03-27,18000000,-41000000,341000000,3000000,0,-1000000,10000000,24000000,0
120110,2020-03-30,33000000,-16000000,322000000,-30000000,2000000,-61000000,6000000,-2000000,78000000
120110,2020-03-31,-119000000,-199000000,-146000000,-50000000,0,-159000000,1000000,42000000,0
120110,2020-04-01,-107000000,-64000000,329000000,-13000000,0,-236000000,0,-105000000,41000000
120110,2020-04-02,209000000,-21000000,-496000000,-1000000,0,31000000,-57000000,-3000000,-45000000
120110,2020-04-03,-62000000,-16000000,35000000,-228000000,0,59000000,0,-31000000,23000000
120110,2020-04-06,413000000,-280000000,455000000,1000000,0,8000000,0,-172000000,-32000000
120110,2020-04-07,72000000,-133000000,-161000000,0,0,8000000,0,-176000000,-16000000
120110,2020-04-08,-290000000,-108000000,-631000000,-4000000,0,11000000,-47000000,96000000,24000000
120110,2020-04-09,-35000000,-391000000,-5000000,-17000000,0,-138000000,0,0,0
120110,2020-04-10,-202000000,-513000000,-163000000,-25000000,0,-42000000,0,0,-2000000
120110,2020-04-13,-1629000000,-3866000000,-14924000000,-1034000000,0,-4519000000,0,-381000000,45000000
120110,2020-04-14,135000000,-534000000,-3769000000,52000000,0,-1576000000,0,271000000,25000000
120110,2020-04-16,-92000000,-193000000,-28000000,2000000,0,1000000,0,103000000,26000000
120110,2020-04-17,9000000,0,-2000000,-6000000,0,-21000000,0,51000000,0
120110,2020-04-20,-210000000,0,-27000000,3000000,0,-35000000,0,0,-25000000
120110,2020-04-21,-143000000,0,-20000000,-5000000,0,0,0,-99000000,-43000000
120110,2020-04-22,-203000000,-31000000,328000000,-9000000,0,-6000000,0,0,0
120110,2020-04-23,7000000,-5000000,55000000,-1000000,0,-26000000,0,18000000,13000000
120110,2020-04-24,-21000000,-2000000,-53000000,6000000,0,-2000000,0,-31000000,-1000000
120110,2020-04-27,183000000,-12000000,48000000,155000000,0,55000000,100000000,-17000000,-3000000
120110,2020-04-28,74000000,-12000000,-1000000,-10000000,0,0,0,0,0
120110,2020-04-29,116000000,0,38000000,82000000,0,-125000000,0,0,0
120110,2020-05-04,-360000000,-53000000,-78000000,-6000000,0,-140000000,0,1000000,3000000
120110,2020-05-06,-12000000,-6000000,65000000,-160000000,0,-129000000,-101000000,-1000000,-12000000
120110,2020-05-07,52000000,-36000000,-489000000,0,0,-58000000,-64000000,9000000,0
120110,2020-05-08,24000000,-10000000,-14000000,-1000000,0,8000000,0,-61000000,-3000000
120110,2020-05-11,-56000000,-11000000,-101000000,0,0,342000000,0,-2000000,-1000000
120110,2020-05-12,-278000000,62000000,-76000000,2000000,0,-3000000,0,32000000,-3000000
120110,2020-05-13,15000000,44000000,64000000,13000000,0,19000000,0,6000000,-72000000
120110,2020-05-14,-5000000,5000000,-55000000,5000000,0,-27000000,-3000000,34000000,1000000
120110,2020-05-15,2000000,-37000000,19000000,-19000000,0,-8000000,0,1000000,0
120110,2020-05-18,2000000,-2000000,-7000000,0,0,-3000000,0,2000000,21000000
120110,2020-05-19,278000000,-14000000,218000000,0,0,-859000000,0,-93000000,27000000
120110,2020-05-20,-19000000,9000000,-30000000,-1000000,0,13000000,0,0,-12000000
120110,2020-05-21,-257000000,22000000,-26000000,26000000,0,36000000,0,15000000,3000000
120110,2020-05-22,-115000000,-9000000,-25000000,-3000000,0,42000000,0,-3000000,24000000
120110,2020-05-25,-43000000,-36000000,-208000000,-19000000,0,-60000000,0,88000000,9000000
120110,2020-05-26,1000000,4000000,-138000000,9000000,0,337000000,0,313000000,-18000000
120110,2020-05-27,-292000000,381000000,205000000,119000000,0,158000000,0,5000000,-69000000
120110,2020-05-28,40000000,174000000,1470000000,-13000000,0,6000000,0,-39000000,18000000
120110,2020-05-29,-278000000,550000000,395000000,-12000000,0,15000000,0,36000000,0
120110,2020-06-01,242000000,406000000,654000000,12000000,0,66000000,0,66000000,0
120110,2020-06-02,220000000,-18000000,27000000,6000000,0,27000000,3000000,-17000000,1000000
120110,2020-06-03,693000000,6000000,-167000000,-26000000,-16000000,267000000,0,-128000000,10000000
120110,2020-06-04,293000000,53000000,-106000000,39000000,0,-104000000,-2000000,42000000,0
120110,2020-06-05,225000000,305000000,625000000,-8000000,0,107000000,0,-13000000,0
120110,2020-06-08,-55000000,-7000000,-143000000,0,0,14000000,0,-9000000,0
120110,2020-06-09,-496000000,-4000000,-34000000,32000000,0,77000000,0,-110000000,-9000000
120110,2020-06-10,51000000,-569000000,3000000,31000000,0,-212000000,0,0,0
120110,2020-06-11,-696000000,318000000,-102000000,167000000,0,1000000,2000000,-22000000,-19000000
120110,2020-06-12,-138000000,338000000,-101000000,97000000,0,-328000000,0,27000000,29000000
120110,2020-06-15,-199000000,-148000000,-528000000,122000000,0,15000000,0,490000000,70000000
120110,2020-06-16,-675000000,130000000,-279000000,-170000000,0,-18000000,0,-9000000,0
120110,2020-06-17,-136000000,-207000000,-522000000,41000000,0,-28000000,0,47000000,1000000
120110,2020-06-18,-19000000,-2000000,-416000000,15000000,0,-87000000,0,89000000,19000000
120110,2020-06-19,-184000000,-14000000,-90000000,-20000000,0,-197000000,0,37000000,0
120110,2020-06-22,-89000000,-31000000,-5000000,-10000000,0,-115000000,0,-60000000,5000000
120110,2020-06-23,-98000000,60000000,-322000000,-27000000,0,-9000000,0,-405000000,0
120110,2020-06-24,-43000000,-7000000,13000000,-9000000,0,0,0,-152000000,-35000000
120110,2020-06-25,-441000000,46000000,-78000000,-29000000,0,10000000,0,97000000,10000000
120110,2020-06-26,-201000000,-52000000,-95000000,-13000000,0,100000000,0,265000000,0
120110,2020-06-29,-129000000,-3000000,8000000,-3000000,0,-313000000,0,61000000,15000000
120110,2020-06-30,62000000,2000000,40000000,10000000,0,14000000,0,-413000000,-16000000
120110,2020-07-01,200000000,-110000000,-893000000,0,0,-1000000,0,99000000,16000000
120110,2020-07-02,213000000,0,-207000000,-17000000,0,-20000000,0,33000000,16000000
120110,2020-07-03,57000000,-160000000,10000000,4000000,0,-184000000,0,-33000000,0
120110,2020-07-06,225000000,-153000000,-348000000,59000000,0,87000000,0,26000000,-74000000
