ticker,trade_date,fin_inv_net_amt,trust_net_amt,pension_net_amt,private_equity_net_amt,bank_net_amt,insurance_net_amt,etc_finance_net_amt,etc_corp_net_amt,etc_foreign_net_amt
010140,2020-01-02,-1731000000,45000000,-590000000,86000000,0,327000000,0,644000000,0
010140,2020-01-03,-1193000000,-579000000,-273000000,-334000000,-25000000,61000000,0,103000000,149000000
010140,2020-01-06,-1295000000,376000000,-739000000,23000000,0,82000000,19000000,18000000,19000000
010140,2020-01-07,-404000000,228000000,-524000000,-4000000,0,-9000000,0,-7000000,-15000000
010140,2020-01-08,-2126000000,-693000000,-807000000,-70000000,0,-62000000,0,-341000000,25000000
010140,2020-01-09,389000000,-501000000,-308000000,334000000,0,206000000,0,-36000000,-59000000
010140,2020-01-10,-2137000000,104000000,3108000000,2414000000,0,1081000000,0,88000000,-44000000
010140,2020-01-13,-939000000,-339000000,-215000000,381000000,-35000000,74000000,88000000,222000000,1000000
010140,2020-01-14,-1006000000,34000000,-573000000,-1193000000,106000000,-112000000,173000000,-168000000,-3000000
010140,2020-01-15,15000000,-153000000,533000000,-140000000,9000000,134000000,36000000,-137000000,-17000000
010140,2020-01-16,-705000000,286000000,-1621000000,-104000000,170000000,-49000000,17000000,36000000,55000000
010140,2020-01-17,-941000000,21000000,513000000,-485000000,65000000,3000000,15000000,-375000000,-43000000
010140,2020-01-20,-198000000,299000000,-414000000,-1184000000,134000000,-24000000,0,-41000000,8000000
010140,2020-01-21,667000000,6000000,-77000000,-49000000,81000000,-16000000,0,44000000,-106000000
010140,2020-01-22,594000000,62000000,-853000000,-70000000,13000000,-32000000,0,-4000000,-14000000
010140,2020-01-23,-1814000000,-508000000,-691000000,-494000000,10000000,-144000000,16000000,-117000000,23000000
010140,2020-01-28,-37000000,0,-748000000,69000000,0,29000000,0,-254000000,56000000
010140,2020-01-29,-2256000000,-675000000,-623000000,-296000000,0,50000000,0,249000000,9000000
010140,2020-01-30,-1366000000,-220000000,276000000,-631000000,-266000000,13000000,0,-282000000,6000000
010140,2020-01-31,-360000000,29000000,374000000,-12000000,0,99000000,0,725000000,7000000
010140,2020-02-03,218000000,-201000000,-751000000,166000000,0,40000000,-4000000,0,-55000000
010140,2020-02-04,-3114000000,-2217000000,-2957000000,-290000000,0,-1943000000,9000000,83000000,11000000
010140,2020-02-05,-2934000000,-1278000000,-1298000000,-701000000,-40000000,-343000000,0,529000000,78000000
010140,2020-02-06,697000000,-945000000,649000000,988000000,105000000,48000000,193000000,-1201000000,3000000
010140,2020-02-07,-1537000000,-1441000000,-689000000,158000000,0,-527000000,0,282000000,281000000
010140,2020-02-10,117000000,120000000,-642000000,25000000,54000000,783000000,0,-128000000,-36000000
010140,2020-02-11,178000000,-556000000,-927000000,-345000000,0,127000000,0,-200000000,68000000
010140,2020-02-12,862000000,-90000000,-2953000000,-514000000,0,-160000000,0,-99000000,-31000000
010140,2020-02-13,-1647000000,-831000000,-1396000000,-571000000,0,-639000000,0,119000000,138000000
010140,2020-02-14,-1204000000,-831000000,-282000000,137000000,-18000000,-547000000,0,3000000,22000000
010140,2020-02-17,46000000,-414000000,30000000,-240000000,0,-56000000,0,95000000,-6000000
010140,2020-02-18,-704000000,-258000000,58000000,-31000000,0,-92000000,0,7000000,30000000
010140,2020-02-19,392000000,-585000000,107000000,36000000,-22000000,-277000000,-12000000,-21000000,11000000
010140,2020-02-20,-826000000,119000000,-288000000,-63000000,0,79000000,25000000,15000000,93000000
010140,2020-02-21,-1072000000,-82000000,194000000,-26000000,-51000000,56000000,0,-31000000,-348000000
010140,2020-02-24,541000000,-83000000,-594000000,203000000,49000000,-590000000,0,-20000000,17000000
010140,2020-02-25,-684000000,-116000000,123000000,-55000000,112000000,-157000000,7000000,7000000,25000000
010140,2020-02-26,-286000000,-42000000,-25000000,8000000,0,-95000000,0,-28000000,-35000000
010140,2020-02-27,-506000000,-276000000,410000000,-74000000,0,-59000000,0,90000000,4000000
010140,2020-02-28,1130000000,-748000000,-349000000,-214000000,-353000000,-294000000,-13000000,-232000000,-155000000
010140,2020-03-02,498000000,55000000,939000000,10000000,-2000000,13000000,48000000,-13000000,10000000
010140,2020-03-03,-2129000000,-252000000,-411000000,-1053000000,0,-2000000,0,-4000000,-2000000
010140,2020-03-04,-520000000,-421000000,-723000000,19000000,0,-816000000,0,10000000,-10000000
010140,2020-03-05,-1135000000,194000000,-865000000,-39000000,0,55000000,0,-6000000,-4000000
010140,2020-03-06,-1273000000,-37000000,-962000000,-87000000,-157000000,-40000000,0,-47000000,-39000000
010140,2020-03-09,-3015000000,-3440000000,-13207000000,-1419000000,-627000000,-2614000000,-455000000,279000000,46000000
010140,2020-03-10,1569000000,-2100000000,-1996000000,-298000000,0,-1710000000,66000000,-25000000,-21000000
010140,2020-03-11,-817000000,2000000,-1255000000,63000000,-3000000,-849000000,4000000,173000000,3000000
010140,2020-03-12,677000000,-836000000,-3388000000,-23000000,-15000000,-1260000000,-154000000,350000000,46000000
010140,2020-03-13,218000000,-719000000,178000000,-446000000,-4000000,-1499000000,-18000000,-991000000,25000000
010140,2020-03-16,-875000000,-531000000,-975000000,-754000000,0,-1233000000,0,63000000,2000000
010140,2020-03-17,916000000,-1301000000,-1697000000,-869000000,8000000,-169000000,-189000000,14000000,8000000
010140,2020-03-18,-1645000000,-1612000000,-2546000000,-476000000,0,-482000000,0,18000000,-14000000
010140,2020-03-19,447000000,-549000000,-1345000000,-18000000,0,-140000000,-49000000,251000000,-35000000
010140,2020-03-20,217000000,-467000000,-4186000000,-286000000,0,31000000,100000000,-20000000,3000000
010140,2020-03-23,-1049000000,-221000000,-1014000000,-90000000,0,22000000,100000000,629000000,38000000
010140,2020-03-24,464000000,123000000,-336000000,-61000000,0,-9000000,-168000000,705000000,-34000000
010140,2020-03-25,-360000000,-484000000,-2596000000,0,0,-348000000,0,-45000000,-88000000
010140,2020-03-26,-670000000,-520000000,-718000000,89000000,0,91000000,6000000,48000000,184000000
010140,2020-03-27,-205000000,-331000000,-934000000,37000000,0,-146000000,-17000000,45000000,62000000
010140,2020-03-30,208000000,-80000000,-357000000,3000000,0,-102000000,-52000000,98000000,-10000000
010140,2020-03-31,-663000000,115000000,-246000000,5000000,0,-97000000,0,1000000,-29000000
010140,2020-04-01,-582000000,-153000000,-325000000,-61000000,0,-36000000,0,-13000000,29000000
010140,2020-04-02,287000000,229000000,537000000,31000000,0,19000000,0,165000000,45000000
010140,2020-04-03,-651000000,66000000,1009000000,-147000000,0,-101000000,6000000,-107000000,-269000000
010140,2020-04-06,1733000000,670000000,1635000000,19000000,50000000,-34000000,0,-22000000,-36000000
010140,2020-04-07,-132000000,-18000000,-287000000,-14000000,0,-45000000,0,-65000000,-24000000
010140,2020-04-08,-1011000000,-61000000,-673000000,-108000000,0,-196000000,0,-8000000,31000000
010140,2020-04-09,-506000000,-154000000,470000000,-57000000,0,643000000,0,256000000,-33000000
