ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
034730,2026-01-02,10:05:00,256500,257500,255500,256000,7244,1855370000,2176,5057
034730,2026-01-02,10:10:00,256500,257000,255000,255000,3162,809680000,907,2255
034730,2026-01-02,10:15:00,255000,255500,254500,255000,2517,642230000,1352,1165
034730,2026-01-02,10:20:00,255000,255000,253500,253500,3054,775620000,836,2218
034730,2026-01-02,10:25:00,253500,254500,252000,254000,13364,3375330000,3274,10090
034730,2026-01-02,10:30:00,254000,255500,253000,253500,3506,890060000,956,2550
034730,2026-01-02,10:35:00,253500,254500,253000,254000,2230,565450000,1074,1156
034730,2026-01-02,10:40:00,254000,255000,253000,254000,1354,343550000,639,715
034730,2026-01-02,10:45:00,254500,254500,253500,254000,736,187070000,293,443
034730,2026-01-02,10:50:00,254500,254500,253500,253500,1561,396550000,526,1035
034730,2026-01-02,10:55:00,253500,255000,253500,255000,1742,442290000,665,1077
034730,2026-01-02,11:00:00,255000,255000,254500,254500,899,229000000,404,495
034730,2026-01-02,11:05:00,254500,257000,254500,256500,3128,800180000,2273,855
034730,2026-01-02,11:10:00,256750,257000,255500,255500,1647,421980000,859,788
034730,2026-01-02,11:15:00,255500,256500,255500,256000,891,228280000,444,447
034730,2026-01-02,11:20:00,256500,257000,256000,256000,805,206290000,334,471
034730,2026-01-02,11:25:00,256500,257000,256000,256000,1026,262960000,484,542
034730,2026-01-02,11:30:00,256500,257000,256000,256500,1421,364520000,646,775
034730,2026-01-02,11:35:00,256500,257000,256000,256000,1079,276850000,264,815
034730,2026-01-02,11:40:00,256000,257000,256000,256500,698,178980000,366,332
034730,2026-01-02,11:45:00,257000,257000,256000,256500,769,197130000,234,535
034730,2026-01-02,11:50:00,256500,257500,255500,257500,1361,349620000,870,491
034730,2026-01-02,11:55:00,257500,258000,257000,257000,931,239550000,459,472
034730,2026-01-02,12:00:00,257000,257500,257000,257500,719,184960000,313,406
034730,2026-01-02,12:05:00,257500,258000,256500,256500,1279,329040000,316,963
034730,2026-01-02,12:10:00,257000,257500,256500,257000,567,145720000,123,444
034730,2026-01-02,12:15:00,257500,257500,256500,256500,938,241130000,58,880
034730,2026-01-02,12:20:00,257000,257500,256500,256500,914,234920000,383,531
034730,2026-01-02,12:25:00,257000,257500,256500,257000,1011,259870000,711,300
034730,2026-01-02,12:30:00,257000,258000,256500,257500,1109,285460000,527,582
034730,2026-01-02,12:35:00,257500,258500,257500,258500,1371,353780000,655,716
034730,2026-01-02,12:40:00,258500,258500,257500,258000,1290,332840000,169,1121
034730,2026-01-02,12:45:00,257500,258500,257500,258000,716,184670000,263,453
034730,2026-01-02,12:50:00,258000,258000,257000,257000,841,216660000,251,590
034730,2026-01-02,12:55:00,258000,258000,257000,257500,1028,264420000,444,584
034730,2026-01-02,13:00:00,257000,257750,257000,257000,1197,308030000,583,614
034730,2026-01-02,13:05:00,257000,258000,257000,257000,1285,330910000,721,564
034730,2026-01-02,13:10:00,257000,258000,257000,257500,763,196480000,121,642
034730,2026-01-02,13:15:00,258000,258000,257000,257500,1204,309970000,453,751
034730,2026-01-02,13:20:00,257000,258000,257000,258000,832,214200000,201,631
034730,2026-01-02,13:25:00,257500,258000,257000,257500,740,190320000,202,538
034730,2026-01-02,13:30:00,257500,257500,257000,257000,999,256910000,331,668
034730,2026-01-02,13:35:00,257000,258000,257000,258000,1380,355150000,812,568
034730,2026-01-02,13:40:00,257500,258000,257000,257000,966,248370000,197,769
034730,2026-01-02,13:45:00,257500,259000,257000,258000,4068,1050310000,3219,849
034730,2026-01-02,13:50:00,258000,259000,257000,257500,1970,508540000,838,1132
034730,2026-01-02,13:55:00,257500,258000,257000,257500,882,227130000,339,543
034730,2026-01-02,14:00:00,257000,258000,257000,258000,1268,326510000,786,482
034730,2026-01-02,14:05:00,257500,258000,257500,257500,910,234440000,228,682
034730,2026-01-02,14:10:00,257500,258000,257000,257500,840,216320000,304,536
034730,2026-01-02,14:15:00,258000,258000,257500,257500,1215,313170000,359,856
034730,2026-01-02,14:20:00,257500,258500,257000,257500,1791,461310000,808,983
034730,2026-01-02,14:25:00,257500,258000,257000,257500,1424,366790000,398,1026
034730,2026-01-02,14:30:00,257500,258000,257000,257000,1670,429960000,383,1287
034730,2026-01-02,14:35:00,257000,258000,257000,257000,1174,302340000,331,843
034730,2026-01-02,14:40:00,258000,258500,257000,258000,2063,531640000,778,1285
034730,2026-01-02,14:45:00,258000,258500,257500,257500,2166,558880000,1071,1095
034730,2026-01-02,14:50:00,257500,258500,257500,257500,1208,311470000,501,707
034730,2026-01-02,14:55:00,257500,258500,257500,258000,2130,549760000,1152,978
034730,2026-01-02,15:00:00,258000,258500,258000,258000,1449,374070000,463,986
034730,2026-01-02,15:05:00,258000,258500,258000,258000,981,253280000,356,625
034730,2026-01-02,15:10:00,258000,259000,258000,258750,1570,405880000,1038,532
034730,2026-01-02,15:15:00,258500,259000,258000,258500,1548,400110000,1092,456
034730,2026-01-02,15:20:00,258500,259500,258000,258500,4048,1047730000,2761,1287
034730,2026-01-02,15:30:00,259000,259000,259000,259000,7335,1899770000,7328,0
034730,2026-01-05,09:05:00,262500,273500,261500,271500,32617,8735620000,26272,6345
034730,2026-01-05,09:10:00,271500,274500,271000,271500,19995,5448850000,12934,7061
034730,2026-01-05,09:15:00,272000,273000,268000,268500,11308,3067990000,5101,6207
034730,2026-01-05,09:20:00,268500,269000,267500,267500,3375,905470000,1007,2368
034730,2026-01-05,09:25:00,268000,268000,266000,266000,4609,1229110000,1937,2672
034730,2026-01-05,09:30:00,266000,267000,265500,265500,4149,1103330000,1528,2621
034730,2026-01-05,09:35:00,265500,266000,264000,264000,6358,1684010000,2086,4272
034730,2026-01-05,09:40:00,264500,264500,263000,263500,6209,1636980000,1974,4235
034730,2026-01-05,09:45:00,263500,265000,263000,264000,3708,979480000,2061,1647
034730,2026-01-05,09:50:00,264500,265000,264000,264500,1524,402850000,643,881
034730,2026-01-05,09:55:00,264500,265000,263000,264000,2699,712240000,810,1889
034730,2026-01-05,10:00:00,264000,264500,263000,263500,3082,812200000,1069,2013
034730,2026-01-05,10:05:00,263500,264500,263500,264250,2422,639870000,1114,1308
034730,2026-01-05,10:10:00,264250,264500,263000,263500,1960,516470000,186,1774
034730,2026-01-05,10:15:00,263000,263500,263000,263000,1887,496830000,1057,830
034730,2026-01-05,10:20:00,263000,264000,263000,263500,1491,392750000,777,714
034730,2026-01-05,10:25:00,263000,264500,263000,264500,1222,322270000,845,377
034730,2026-01-05,10:30:00,264250,265250,264000,265000,3595,951510000,2525,1070
034730,2026-01-05,10:35:00,265000,266500,264750,266000,1956,519770000,1230,726
034730,2026-01-05,10:40:00,266000,267000,266000,266000,3010,802270000,2116,894
034730,2026-01-05,10:45:00,266000,267000,266000,267000,1137,303080000,517,620
034730,2026-01-05,10:50:00,266500,268000,266500,268000,2484,664000000,1877,607
034730,2026-01-05,10:55:00,268000,269000,267500,269000,2650,710700000,1898,752
034730,2026-01-05,11:00:00,269000,269500,267500,267500,2539,681990000,1183,1356
034730,2026-01-05,11:05:00,267500,268000,266250,267500,2361,630710000,567,1794
034730,2026-01-05,11:10:00,267500,268500,267000,267500,1335,357380000,853,482
034730,2026-01-05,11:15:00,268000,269500,267500,269500,2899,779050000,2410,489
034730,2026-01-05,11:20:00,269000,269500,266500,266500,2346,628900000,464,1882
034730,2026-01-05,11:25:00,266500,267500,266500,266500,1133,302390000,719,414
034730,2026-01-05,11:30:00,266500,267000,266000,266000,2352,626740000,1720,632
034730,2026-01-05,11:35:00,266500,266500,266000,266250,995,264900000,394,601
034730,2026-01-05,11:40:00,266250,266500,266000,266000,679,180740000,188,491
034730,2026-01-05,11:45:00,266000,266500,266000,266000,1068,284180000,139,929
034730,2026-01-05,11:50:00,266500,267000,266000,267000,2132,567970000,1286,846
034730,2026-01-05,11:55:00,267000,267000,266000,266500,1197,319020000,422,775
