ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
007340,2020-01-02,8924322,77867355,-86791677,293338000000
007340,2020-01-03,-1027075,-962516,1989591,292839000000
007340,2020-01-06,-17925730,-5657991,23583721,291342000000
007340,2020-01-07,62893542,-57790570,-5102972,293338000000
007340,2020-01-08,21580272,-17211888,-4368384,283808000000
007340,2020-01-09,19900348,-31582096,11681748,282810000000
007340,2020-01-10,80473734,56246178,-136719912,282311000000
007340,2020-01-13,-57761652,-15387396,73149048,286802000000
007340,2020-01-14,-107295867,17641449,89654418,292340000000
007340,2020-01-15,-45265411,-18073410,63338821,291841000000
007340,2020-01-16,8266207,-23549686,15283479,289845000000
007340,2020-01-17,59416990,37182240,-96599230,286303000000
007340,2020-01-20,-67167567,-7770057,74937624,290843000000
007340,2020-01-21,-39777096,3987036,35790060,290843000000
007340,2020-01-22,-30788778,-11786238,42575016,290843000000
007340,2020-01-23,-23904437,-2083495,25987932,292839000000
007340,2020-01-28,-5516412,-3049156,8565568,290344000000
007340,2020-01-29,24502362,4525211,-29027573,289845000000
007340,2020-01-30,-6000697,-8062892,14063589,289845000000
007340,2020-01-31,18058086,22152180,-40210266,289346000000
007340,2020-02-03,-2762872,-20476400,23239272,287800000000
007340,2020-02-04,-50462898,-54516399,104979297,289346000000
007340,2020-02-05,-16000605,-15948144,31948749,290843000000
007340,2020-02-06,-65969022,7812582,58156440,291342000000
007340,2020-02-07,-50339244,-5473431,55812675,290843000000
007340,2020-02-10,284647758,-165518946,-119128812,285305000000
007340,2020-02-11,132322528,-87655584,-44666944,285804000000
007340,2020-02-12,58248018,-75582018,17334000,288299000000
007340,2020-02-13,-35782168,-6759364,42541532,286303000000
007340,2020-02-14,114693318,-114857400,164082,282311000000
007340,2020-02-17,22619872,-16903328,-5716544,285804000000
007340,2020-02-18,36039850,-5999994,-30039856,284307000000
007340,2020-02-19,-10984584,76716380,-65731796,282810000000
007340,2020-02-20,26637324,21662172,-48299496,280814000000
007340,2020-02-21,-16871468,26841224,-9969756,276823000000
007340,2020-02-24,82620,6378264,-6460884,274827000000
007340,2020-02-25,-38194920,-21153672,59348592,283808000000
007340,2020-02-26,-59791732,78609492,-18817760,282810000000
007340,2020-02-27,-27712884,-6551964,34264848,282311000000
