ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
361610,2021-05-12,-51798755000,46880957500,4917797500,10516307000000
361610,2021-05-13,-2253168000,-2823264000,5076432000,10266768000000
361610,2021-05-14,20856156000,-21010974000,154818000,10052877000000
361610,2021-05-17,4054026000,-5613426000,1559400000,9838986000000
361610,2021-05-18,-17305344000,14397120000,2908224000,10266768000000
361610,2021-05-20,3622136000,-4805706000,1183570000,10124174000000
361610,2021-05-21,-5253535000,-2165845500,7419380500,10231119000000
361610,2021-05-24,-7378365000,2296815000,5081550000,10159822000000
361610,2021-05-25,-2469380000,-169832000,2639212000,10124174000000
361610,2021-05-26,1549849500,-4965801000,3415951500,10088525000000
361610,2021-05-27,-1413894000,131350000,1282544000,10124174000000
361610,2021-05-28,-14356740000,1995925000,12360815000,10338065000000
361610,2021-05-31,-20743482000,15463518000,5279964000,10623253000000
361610,2021-06-01,-17335950000,16549650000,786300000,10694550000000
361610,2021-06-02,-14710351500,11278878000,3431473500,10658901000000
361610,2021-06-03,-7545265000,3141144500,4404120500,10658901000000
361610,2021-06-04,-1180000000,-6203850000,7383850000,10516307000000
361610,2021-06-07,12333464000,-12181741000,-151723000,10195471000000
361610,2021-06-08,-481910000,-285285000,767195000,10195471000000
361610,2021-06-09,-6472502000,1031630000,5440872000,10124174000000
361610,2021-06-10,-8609850000,-10819597500,19429447500,10159822000000
361610,2021-06-11,-43503547500,-30124867500,73628415000,11229277000000
361610,2021-06-14,9928728000,-12989812000,3061084000,10551956000000
361610,2021-06-15,-3060863000,-8400853500,11461716500,10658901000000
361610,2021-06-16,-23261168000,10918312000,12342856000,10837144000000
361610,2021-06-17,-28193412000,11348844000,16844568000,11122332000000
361610,2021-06-18,-22797662000,15709624000,7088038000,11264926000000
361610,2021-06-21,93990500,-1190493500,1096503000,11300574000000
361610,2021-06-22,-8673132000,745392000,7927740000,11336223000000
361610,2021-06-23,-70198065000,37163799000,33034266000,11870950000000
361610,2021-06-24,-18477204500,6221020000,12256184500,12013544000000
361610,2021-06-25,-24382012500,4346482500,20035530000,12298732000000
361610,2021-06-28,3550086000,-3116721000,-433365000,11906599000000
361610,2021-06-29,-22977687000,12537656000,10440031000,12334381000000
361610,2021-06-30,-56016300000,38673390000,17342910000,13047351000000
361610,2021-07-01,-22363401500,2999666000,19363735500,13296890000000
361610,2021-07-02,11322006000,-13816080000,2494074000,13261242000000
361610,2021-07-05,-17201229500,17424757000,-223527500,13225593000000
361610,2021-07-06,-37787663000,33757823000,4029840000,13760321000000
361610,2021-07-07,-38068501000,14800625000,23267876000,14188103000000
361610,2021-07-08,-57953090000,38080390000,19872700000,14615885000000
361610,2021-07-09,6677550000,-25397053000,18719503000,14901073000000
361610,2021-07-12,-1364160000,1620570000,-256410000,14972370000000
361610,2021-07-13,-12407224500,28350729000,-15943504500,15079315000000
361610,2021-07-14,-14195698000,30944331000,-16748633000,14901073000000
361610,2021-07-15,-22604612000,31973984000,-9369372000,14580236000000
361610,2021-07-16,-23618292000,25292046000,-1673754000,15186261000000
361610,2021-07-19,14690875000,-11787726000,-2903149000,15043667000000
361610,2021-07-20,-27119578000,26228910000,890668000,15257558000000
361610,2021-07-21,-12455640000,6223392000,6232248000,15400152000000
361610,2021-07-22,-50106090000,45010657000,5095433000,16433958000000
361610,2021-07-23,-2617582500,2556352500,61230000,16790443000000
361610,2021-07-26,5449248000,9416844000,-14866092000,16362661000000
361610,2021-07-27,-8665177000,12014987000,-3349810000,16291364000000
361610,2021-07-28,-7295116500,-1315723500,8610840000,16362661000000
361610,2021-07-29,3010050000,-3528225000,518175000,16041825000000
361610,2021-07-30,-7703756500,9606525500,-1902769000,16077473000000
361610,2021-08-02,-15755303500,13877490500,1877813000,16291364000000
361610,2021-08-03,33004409000,-27404469000,-5599940000,15043667000000
361610,2021-08-04,-22874404000,23094008000,-219604000,15471449000000
361610,2021-08-05,-7828856500,2816015500,5012841000,15435800000000
361610,2021-08-06,-873800000,2683450000,-1809650000,15150612000000
361610,2021-08-09,1717690500,12186196000,-13903886500,14936721000000
361610,2021-08-10,-1007032000,4578585500,-3571553500,15008018000000
361610,2021-08-11,64381230000,34235662500,-98616892500,14437642000000
361610,2021-08-12,-6627007500,49515615000,-42888607500,15507097000000
361610,2021-08-13,5765974500,-1579578000,-4186396500,15293206000000
361610,2021-08-17,-13174489500,8448628500,4725861000,14865424000000
361610,2021-08-18,-6063057000,10030020000,-3966963000,15293206000000
361610,2021-08-19,-3742860000,3986392000,-243532000,15257558000000
361610,2021-08-20,11797750000,-11057290000,-740460000,14615885000000
361610,2021-08-23,-15929774000,12899102000,3030672000,14687182000000
361610,2021-08-24,1207272000,5600616000,-6807888000,14544588000000
361610,2021-08-25,-12010336000,13824928000,-1814592000,14829776000000
361610,2021-08-26,-16371180000,25555736500,-9184556500,15221909000000
361610,2021-08-27,-13957800000,10259155000,3698645000,15328855000000
361610,2021-08-30,-1065064000,3021931000,-1956867000,14901073000000
361610,2021-08-31,-400682500,11365397500,-10964715000,14794127000000
361610,2021-09-01,-3486120000,1111930500,2374189500,14865424000000
361610,2021-09-02,-231781000,866514000,-634733000,14901073000000
361610,2021-09-03,7400690000,-6330192000,-1070498000,14901073000000
361610,2021-09-06,975104000,-1699568000,724464000,14829776000000
361610,2021-09-07,-3483775500,5372418000,-1888642500,14936721000000
361610,2021-09-08,6403358500,-9580361000,3177002500,14722830000000
361610,2021-09-09,-2738400000,-4328940000,7067340000,14972370000000
361610,2021-09-10,-46666323000,50398799000,-3732476000,16077473000000
361610,2021-09-13,-1522422000,14252610000,-12730188000,16612201000000
361610,2021-09-14,13934147500,-12239727500,-1694420000,16220067000000
361610,2021-09-15,-16993855000,18764189000,-1770334000,16612201000000
361610,2021-09-16,-1995627000,5474427000,-3478800000,15899231000000
361610,2021-09-17,-12829726000,6961296000,5868430000,16006176000000
361610,2021-09-23,-5063080000,4910840000,152240000,15685340000000
361610,2021-09-24,13098771000,-5484675000,-7614096000,15471449000000
361610,2021-09-27,7124028000,2944228500,-10068256500,14865424000000
361610,2021-09-28,-17707751500,-1244875000,18952626500,15435800000000
361610,2021-09-29,-1624072500,-3120907500,4744980000,15507097000000
361610,2021-09-30,-46441870000,33085270000,13356600000,16113122000000
361610,2021-10-01,-20875627500,11191180000,9684447500,16220067000000
361610,2021-10-05,14906780000,-12597888000,-2308892000,15114964000000
361610,2021-10-06,9177600000,-5633000000,-3544600000,14259400000000
361610,2021-10-07,7097733000,1119375000,-8217108000,14188103000000
361610,2021-10-08,-5695592000,2354108000,3341484000,14401994000000
361610,2021-10-12,6224524500,-3397399000,-2827125500,13938563000000
361610,2021-10-13,-10532002000,6477620500,4054381500,14366345000000
361610,2021-10-14,253031000,4029448500,-4282479500,14295048000000
361610,2021-10-15,30296101500,-24174148500,-6121953000,13795969000000
361610,2021-10-18,4529460000,-1945320000,-2584140000,13902915000000
361610,2021-10-19,3153082500,-18769500,-3134313000,13795969000000
361610,2021-10-20,55335702000,-32320419000,-23015283000,12762163000000
361610,2021-10-21,-17279884000,8932574000,8347310000,12690866000000
361610,2021-10-22,3799482000,-7094160000,3294678000,12619569000000
361610,2021-10-25,-5959875500,4540462500,1419413000,12583920000000
361610,2021-10-26,3842484000,-7593996000,3751512000,12869108000000
361610,2021-10-27,1456574000,-1095946000,-360628000,12690866000000
361610,2021-10-28,3303520000,-3376032000,72512000,12548272000000
361610,2021-10-29,16685131500,-9432891000,-7252240500,11870950000000
361610,2021-11-01,6199053000,8959784000,-15158837000,11621411000000
361610,2021-11-02,4818366000,-2281932000,-2536434000,11550114000000
361610,2021-11-03,10863020000,3222295000,-14085315000,11051035000000
361610,2021-11-04,9126536000,-2334264000,-6792272000,10837144000000
361610,2021-11-05,2947684500,3963711000,-6911395500,10373713000000
361610,2021-11-08,-13001279500,14652374000,-1651094500,11300574000000
361610,2021-11-09,12266485000,-6518519000,-5747966000,10765847000000
361610,2021-11-10,1996722000,-8582105000,6585383000,11478817000000
361610,2021-11-11,84525000000,-25171545000,-59353455000,11478817000000
361610,2021-11-12,-27552096000,43468656000,-15916560000,12548272000000
361610,2021-11-15,15598060000,-8670760000,-6927300000,12762163000000
361610,2021-11-16,103452630000,313852810500,-417305440500,12084841000000
361610,2021-11-17,37963707500,-25330857500,-12632850000,11942247000000
361610,2021-11-18,32640583500,-24377419500,-8263164000,11728356000000
361610,2021-11-19,34991085000,-28102982500,-6888102500,11942247000000
361610,2021-11-22,-13012106500,13515392000,-503285500,11799653000000
361610,2021-11-23,-1480232000,4999920500,-3519688500,11799653000000
361610,2021-11-24,46132185000,-25801996000,-20330189000,11371871000000
361610,2021-11-25,16532257000,-7571011000,-8961246000,11193629000000
361610,2021-11-26,-12448475000,8512887500,3935587500,11585762000000
361610,2021-11-29,-8141607000,7881606500,260000500,11799653000000
361610,2021-11-30,23473036000,-19788308000,-3684728000,11086683000000
361610,2021-12-01,-4510110000,7732678000,-3222568000,11264926000000
361610,2021-12-02,-8736817500,11799960000,-3063142500,11443168000000
361610,2021-12-03,-38898385500,34016446500,4881939000,12084841000000
361610,2021-12-06,2190230000,-3729220000,1538990000,11942247000000
361610,2021-12-07,-215315500,635685500,-420370000,11799653000000
361610,2021-12-08,-6926192500,6340655000,585537500,12013544000000
361610,2021-12-09,-18169080000,-32922142500,51091222500,12298732000000
361610,2021-12-10,-31901760000,1362944000,30538816000,12548272000000
361610,2021-12-13,-8089826000,-1991403000,10081229000,12334381000000
361610,2021-12-14,-4933588000,-5518744000,10452332000,12156138000000
361610,2021-12-15,-8327561000,7061257500,1266303500,12156138000000
361610,2021-12-16,-12870508000,11198809000,1671699000,12334381000000
361610,2021-12-17,-6349101500,5902687000,446414500,12227435000000
361610,2021-12-20,6542711500,-6161565000,-381146500,11799653000000
361610,2021-12-21,6268752000,-4263192000,-2005560000,11550114000000
361610,2021-12-22,27222236000,-17412659500,-9809576500,11157980000000
361610,2021-12-23,-36328517000,42245322000,-5916805000,11300574000000
361610,2021-12-24,-8715276000,3786750000,4928526000,11550114000000
361610,2021-12-27,4311040000,-2899680000,-1411360000,11407520000000
361610,2021-12-28,-31956162000,11618008000,20338154000,11835302000000
361610,2021-12-29,-893050000,4004739500,-3111689500,12013544000000
361610,2021-12-30,2810472000,-4923408000,2112936000,11977896000000
361610,2022-01-03,5512066000,1201014500,-6713080500,11728356000000
361610,2022-01-04,33678397000,-18868791000,-14809606000,11300574000000
361610,2022-01-05,32829590000,-17241955000,-15587635000,10872792000000
361610,2022-01-06,14072051000,-7552842500,-6519208500,10730198000000
361610,2022-01-07,-549530000,3080284500,-2530754500,10944089000000
361610,2022-01-10,28301469000,-16276281000,-12025188000,10480659000000
361610,2022-01-11,4017804000,518910000,-4536714000,10480659000000
361610,2022-01-12,4919882000,1352356000,-6272238000,10765847000000
361610,2022-01-13,-9952466500,6213469000,3738997500,11086683000000
361610,2022-01-14,10939243000,-7881986000,-3057257000,10730198000000
361610,2022-01-17,11847437000,-7582908000,-4264529000,10623253000000
361610,2022-01-18,-788469500,4215354500,-3426885000,10730198000000
361610,2022-01-19,43961786000,-32208937500,-11752848500,10088525000000
361610,2022-01-20,12282595500,-9198493500,-3084102000,10231119000000
361610,2022-01-21,-18741598500,17024618500,1716980000,10445010000000
361610,2022-01-24,-2633358000,3728214000,-1094856000,10480659000000
361610,2022-01-25,4765332000,-2259686000,-2505646000,10195471000000
361610,2022-01-26,7592750000,-6970975000,-621775000,9803337000000
361610,2022-01-27,13881100000,-8277860000,-5603240000,9054719000000
361610,2022-01-28,45954920000,-25644770000,-20310150000,8199155000000
361610,2022-02-03,21127164000,-20498682000,-628482000,8127858000000
