ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
004990,2020-01-02,1050736700,-310157900,-740578800,3955069000000
004990,2020-01-03,-3203733600,3918874050,-715140450,3918351000000
004990,2020-01-06,-330692950,425030050,-94337100,3844914000000
004990,2020-01-07,-4351236750,4287806250,63430500,3855405000000
004990,2020-01-08,165338800,533309800,-698648600,3719024000000
004990,2020-01-09,-150467400,228583000,-78115600,3755742000000
004990,2020-01-10,2901815250,-1908540750,-993274500,3698042000000
004990,2020-01-13,-328860450,23382700,305477750,3844914000000
004990,2020-01-14,1660431650,-1479263250,-181168400,3813442000000
004990,2020-01-15,-121857700,-335784850,457642550,3834423000000
004990,2020-01-16,990193800,-576589900,-413603900,3766233000000
004990,2020-01-17,1294731900,-710537100,-584194800,3745251000000
004990,2020-01-20,18930266000,-5680053750,-13250212250,3960314000000
004990,2020-01-21,-331266000,-328290000,659556000,3902614000000
004990,2020-01-22,-938308900,-1159279600,2097588500,3850160000000
004990,2020-01-23,-5707174600,935583900,4771590700,4080960000000
004990,2020-01-28,-2714549600,-929270100,3643819700,3976051000000
004990,2020-01-29,735444100,-1000796300,265352200,3913105000000
004990,2020-01-30,-57087400,-74970200,132057600,3797705000000
004990,2020-01-31,-1048410000,485551500,562858500,3703287000000
004990,2020-02-03,1258222600,-1074700500,-183522100,3582642000000
004990,2020-02-04,475373600,39388000,-514761600,3608869000000
004990,2020-02-05,2386345500,-1483037850,-903307650,3561660000000
004990,2020-02-06,-696462100,564192650,132269450,3687551000000
004990,2020-02-07,895148100,-155405250,-739742850,3635096000000
004990,2020-02-10,1704528000,-1156541400,-547986600,3587887000000
004990,2020-02-11,-3993465000,3790955000,202510000,3671815000000
004990,2020-02-12,-89565000,28665000,60900000,3671815000000
004990,2020-02-13,-99645000,31710000,67935000,3671815000000
004990,2020-02-14,1104942300,-1114183400,9241100,3577396000000
004990,2020-02-17,2239482150,-1161088850,-1078393300,3551169000000
004990,2020-02-18,511754400,691208100,-1202962500,3493469000000
004990,2020-02-19,1387035000,-908017500,-479017500,3409542000000
004990,2020-02-20,1625255500,233997050,-1859252550,3362333000000
004990,2020-02-21,1068088950,541170450,-1609259400,3257424000000
004990,2020-02-24,729653400,-658252200,-71401200,3131533000000
004990,2020-02-25,2463844800,-1212593600,-1251251200,3105306000000
004990,2020-02-26,-969783750,1347576750,-377793000,3068588000000
004990,2020-02-27,-130407200,292554800,-162147600,3063342000000
004990,2020-02-28,-959550550,1027440400,-67889850,3047606000000
004990,2020-03-02,-110026000,401969000,-291943000,3042361000000
004990,2020-03-03,-1453656000,1996401600,-542745600,3105306000000
004990,2020-03-04,1634018850,-1168120050,-465898800,3131533000000
004990,2020-03-05,-326089200,353975150,-27885950,3246933000000
004990,2020-03-06,-70855400,866880000,-796024600,3157760000000
004990,2020-03-09,-246127800,-244876500,491004300,3052851000000
004990,2020-03-10,-352181200,-388798000,740979200,3063342000000
004990,2020-03-11,439206950,-388659950,-50547000,3047606000000
004990,2020-03-12,273726300,-160130700,-113595600,2848279000000
004990,2020-03-13,-652561650,1859445450,-1206883800,2690915000000
004990,2020-03-16,-4883313300,5446327200,-563013900,2612234000000
004990,2020-03-17,1914349250,-1207876450,-706472800,2481097000000
004990,2020-03-18,-32816000,903974400,-871158400,2349961000000
004990,2020-03-19,-889600250,632539050,257061200,2134898000000
004990,2020-03-20,636628600,-658563600,21935000,2245052000000
004990,2020-03-23,-618715300,448839200,169876100,2213579000000
004990,2020-03-24,496347600,-472771200,-23576400,2328979000000
004990,2020-03-25,980826000,-1412965400,432139400,2538797000000
004990,2020-03-26,1748709250,-2166373300,417664050,2512570000000
004990,2020-03-27,1904255500,-2615532250,711276750,2544043000000
004990,2020-03-30,67592500,-919908750,852316250,2491588000000
004990,2020-03-31,911424000,-1480296000,568872000,2517816000000
004990,2020-04-01,1714604750,-1246997900,-467606850,2428643000000
004990,2020-04-02,-262776000,44160000,218616000,2517816000000
004990,2020-04-03,1739704050,-1672691950,-67012100,2512570000000
004990,2020-04-06,-223478650,-324379150,547857800,2575515000000
004990,2020-04-07,1405429200,-1661965200,256536000,2643706000000
004990,2020-04-08,1462679400,-1412911200,-49768200,2706652000000
004990,2020-04-09,2006453300,-1817934900,-188518400,2759106000000
004990,2020-04-10,396499600,-62004600,-334495000,2790579000000
004990,2020-04-13,675460500,-280265700,-395194800,2711897000000
004990,2020-04-14,-1558259200,756564000,801695200,2811561000000
004990,2020-04-16,-257747400,328237650,-70490250,2785333000000
004990,2020-04-17,-48421800,69530850,-21109050,2879752000000
004990,2020-04-20,684176700,-395507800,-288668900,2890242000000
004990,2020-04-21,-749933800,956057200,-206123400,2790579000000
004990,2020-04-22,2084016000,-715941600,-1368074400,2769597000000
004990,2020-04-23,-1379966400,1726659900,-346693500,2879752000000
004990,2020-04-24,1927875000,-1282573500,-645301500,2780088000000
004990,2020-04-27,-2971311000,1583608600,1387702400,3010888000000
004990,2020-04-28,8226776100,-6493967300,-1732808800,3913105000000
004990,2020-04-29,13218363500,1077206300,-14295569800,4206850000000
004990,2020-05-04,10842896700,-8029664550,-2813232150,4201605000000
004990,2020-05-06,-1563796300,3745988400,-2182192100,4096696000000
004990,2020-05-07,1823010200,419240800,-2242251000,4096696000000
