ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
030000,2020-01-02,2556196400,-691660500,-1864535900,2680455000000
030000,2020-01-03,1450127000,594711000,-2044838000,2645943000000
030000,2020-01-06,904303350,291019350,-1195322700,2571166000000
030000,2020-01-07,1508727150,-616407750,-892319400,2536654000000
030000,2020-01-08,-356477550,1496352000,-1139874450,2467629000000
030000,2020-01-09,-42912250,-2606408850,2649321100,2525149000000
030000,2020-01-10,343529900,-4010759850,3667229950,2582670000000
030000,2020-01-13,-75363900,-486716600,562080500,2634438000000
030000,2020-01-14,-2408705200,1786355450,622349750,2720719000000
030000,2020-01-15,-385187850,-299422900,684610750,2755231000000
030000,2020-01-16,-1048730900,1053280200,-4549300,2697711000000
030000,2020-01-17,685099800,-998035500,312935700,2657447000000
030000,2020-01-20,-1104909300,-830831400,1935740700,2680455000000
030000,2020-01-21,161115400,-516771600,355656200,2599926000000
030000,2020-01-22,-881222000,592204000,289018000,2645943000000
030000,2020-01-23,265571350,409057000,-674628350,2594174000000
030000,2020-01-28,-293000100,433773300,-140773200,2519397000000
030000,2020-01-29,613217150,-128341650,-484875500,2525149000000
030000,2020-01-30,1687621000,-2356937500,669316500,2473381000000
030000,2020-01-31,265538250,-1915449750,1649911500,2433117000000
030000,2020-02-03,-780129000,-518036400,1298165400,2456125000000
030000,2020-02-04,1451330800,25355200,-1476686000,2438869000000
030000,2020-02-05,668316450,147455250,-815771700,2421613000000
030000,2020-02-06,-225657950,-1311730200,1537388150,2490637000000
030000,2020-02-07,-835222200,-1044608100,1879830300,2519397000000
030000,2020-02-10,515572200,-1847981850,1332409650,2467629000000
030000,2020-02-11,-186816450,-1898104300,2084920750,2525149000000
030000,2020-02-12,1480874400,-3187101600,1706227200,2484885000000
030000,2020-02-13,-73259200,-1441183800,1514443000,2496389000000
030000,2020-02-14,-68787600,-1803842750,1872630350,2479133000000
030000,2020-02-17,-81994000,-1369214000,1451208000,2530902000000
030000,2020-02-18,2736668800,-4326824400,1590155600,2513645000000
030000,2020-02-19,2771026800,-4364185350,1593158550,2490637000000
030000,2020-02-20,1109580850,-1168165250,58584400,2456125000000
030000,2020-02-21,462955900,-425461300,-37494600,2404356000000
030000,2020-02-24,-328997400,744491200,-415493800,2323828000000
030000,2020-02-25,360267000,-268559000,-91708000,2323828000000
030000,2020-02-26,1020362700,-1079255100,58892400,2295067000000
030000,2020-02-27,326046000,-298272800,-27773200,2254803000000
030000,2020-02-28,-1278570600,-667265400,1945836000,2226043000000
030000,2020-03-02,1022728600,-1574890500,552161900,2197283000000
030000,2020-03-03,955948050,-1122648300,166700250,2226043000000
030000,2020-03-04,-312538250,-713150950,1025689200,2283563000000
030000,2020-03-05,234386100,-456270000,221883900,2312324000000
030000,2020-03-06,553362750,-753241950,199879200,2249051000000
030000,2020-03-09,165300000,-999525000,834225000,2157018000000
030000,2020-03-10,-141044850,-3152124050,3293168900,2180026000000
030000,2020-03-11,904321600,-354044600,-550277000,2093746000000
030000,2020-03-12,-800675800,-726949550,1527625350,2007465000000
030000,2020-03-13,593499300,-1623773400,1030274100,1875168000000
030000,2020-03-16,1250064500,-3224168100,1974103600,1788887000000
030000,2020-03-17,1287019200,-3642962800,2355943600,1679598000000
030000,2020-03-18,809784000,-3775626000,2965842000,1553053000000
030000,2020-03-19,62177500,-2807376600,2745199100,1368987000000
030000,2020-03-20,-514976000,-5089870100,5604846100,1530045000000
030000,2020-03-23,689537150,-3449360700,2759823550,1386244000000
030000,2020-03-24,3826768950,-8990057850,5163288900,1432260000000
030000,2020-03-25,-2688785550,-7238974050,9927759600,1708358000000
030000,2020-03-26,2214405600,-6671351600,4456946000,1702606000000
030000,2020-03-27,-893282900,-8122033900,9015316800,1806143000000
030000,2020-03-30,2176853400,-5230289700,3053436300,1760127000000
030000,2020-03-31,594644450,-9554998150,8960353700,1823399000000
030000,2020-04-01,1220863500,-4466850300,3245986800,1760127000000
