ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
029780,2020-01-02,879176200,480595850,-1359772050,4338882000000
029780,2020-01-03,-706128000,1858793600,-1152665600,4356260000000
029780,2020-01-06,-67538700,700500400,-632961700,4304124000000
029780,2020-01-07,-272555000,955905500,-683350500,4373639000000
029780,2020-01-08,-270180000,889808000,-619628000,4402604000000
029780,2020-01-09,-125399050,-136004750,261403800,4419982000000
029780,2020-01-10,-122616450,931027350,-808410900,4396811000000
029780,2020-01-13,90795600,538385400,-629181000,4379432000000
029780,2020-01-14,-1593361250,464108750,1129252500,4489497000000
029780,2020-01-15,-131711250,555713750,-424002500,4489497000000
029780,2020-01-16,-1233312600,796178700,437133900,4553219000000
029780,2020-01-17,203383400,54773400,-258156800,4472118000000
029780,2020-01-20,-242492650,82796800,159695850,4408396000000
029780,2020-01-21,-202304250,138579750,63724500,4431568000000
029780,2020-01-22,-617507000,533955150,83551850,4454740000000
029780,2020-01-23,-2219084400,2233695750,-14611350,4443154000000
029780,2020-01-28,29667600,488150100,-517817700,4275160000000
029780,2020-01-29,242545800,864955750,-1107501550,4234609000000
029780,2020-01-30,-330819600,361993200,-31173600,4309917000000
029780,2020-01-31,-278477100,-383105250,661582350,4396811000000
029780,2020-02-03,27674350,-321037200,293362850,4269367000000
029780,2020-02-04,664150000,-344316900,-319833100,4159302000000
029780,2020-02-05,-172714900,889889200,-717174300,4159302000000
029780,2020-02-06,-1199472950,-2222037350,3421510300,4443154000000
029780,2020-02-07,-352572750,448030450,-95457700,4385225000000
029780,2020-02-10,-38545200,-16807500,55352700,4327296000000
029780,2020-02-11,-245605250,378965400,-133360150,4269367000000
029780,2020-02-12,-978956000,-257336000,1236292000,4402604000000
029780,2020-02-13,-495669350,400485800,95183550,4269367000000
029780,2020-02-14,-1365771550,629213750,736557800,4269367000000
029780,2020-02-17,235439600,635511000,-870950600,4246195000000
029780,2020-02-18,172305300,296272700,-468578000,4182473000000
029780,2020-02-19,336085750,-466895000,130809250,4141923000000
029780,2020-02-20,221585600,626197250,-847782850,4072408000000
029780,2020-02-21,178757800,-98452900,-80304900,4043444000000
029780,2020-02-24,125913150,5636400,-131549550,3887035000000
029780,2020-02-25,-83597400,-969336600,1052934000,3927586000000
029780,2020-02-26,-84377100,-471311700,555688800,3927586000000
029780,2020-02-27,-105403100,79521200,25881900,3950757000000
029780,2020-02-28,371475100,-2467985800,2096510700,3904414000000
029780,2020-03-02,-451458950,151442350,300016600,3863864000000
029780,2020-03-03,-241346400,-1140845250,1382191650,3944964000000
029780,2020-03-04,346424100,441513600,-787937700,3927586000000
029780,2020-03-05,-395465000,-782040000,1177505000,4055030000000
029780,2020-03-06,-63445500,-772144500,835590000,3997101000000
029780,2020-03-09,813557800,-2054525000,1240967200,3950757000000
029780,2020-03-10,789796000,-1000176000,210380000,3881243000000
029780,2020-03-11,-93547000,-461375150,554922150,3898621000000
029780,2020-03-12,105363200,-676384800,571021600,3776970000000
029780,2020-03-13,186203700,-1388029800,1201826100,3626355000000
029780,2020-03-16,-179841600,-158044500,337886100,3597390000000
029780,2020-03-17,446517750,-1256878000,810360250,3446775000000
029780,2020-03-18,696937700,-1088391600,391453900,3261402000000
029780,2020-03-19,-90081200,-196753200,286834400,2734248000000
029780,2020-03-20,-272945400,-503876100,776821500,3162923000000
029780,2020-03-23,153012600,232838700,-385851300,2913828000000
029780,2020-03-24,992587500,-1529181600,536594100,3006515000000
029780,2020-03-25,-628794000,367203750,261590250,3145544000000
029780,2020-03-26,512399700,-491867400,-20532300,3093408000000
029780,2020-03-27,-934683800,-1591956500,2526640300,3348296000000
029780,2020-03-30,-595158200,-86503400,681661600,3574219000000
029780,2020-03-31,1042493400,-1101127300,58633900,3464154000000
029780,2020-04-01,1083852000,-240828000,-843024000,3244024000000
029780,2020-04-02,-80170500,-385548000,465718500,3301953000000
029780,2020-04-03,772849200,-56544400,-716304800,3290367000000
029780,2020-04-06,-248813250,349181000,-100367750,3365674000000
029780,2020-04-07,870308950,-561565550,-308743400,3365674000000
029780,2020-04-08,2247523200,-1340236800,-907286400,3336710000000
029780,2020-04-09,446487500,-1246686250,800198750,3330917000000
029780,2020-04-10,-64116000,653474250,-589358250,3388846000000
029780,2020-04-13,-34768950,256265400,-221496450,3354089000000
029780,2020-04-14,223488000,276566400,-500054400,3371467000000
029780,2020-04-16,541880000,202486250,-744366250,3330917000000
029780,2020-04-17,1538102000,-245659000,-1292443000,3359882000000
029780,2020-04-20,1359329400,-1168596000,-190733400,3313538000000
029780,2020-04-21,794207700,-841135350,46927650,3249816000000
029780,2020-04-22,692362500,-59163000,-633199500,3215059000000
029780,2020-04-23,220246000,-337636000,117390000,3238231000000
029780,2020-04-24,212392000,-423866600,211474600,3220852000000
029780,2020-04-27,-925002300,-389889900,1314892200,3348296000000
029780,2020-04-28,1661295950,-1186880600,-474415350,3307745000000
029780,2020-04-29,-2678550000,-455880000,3134430000,3475740000000
029780,2020-05-04,5120207750,-3787713300,-1332494450,3365674000000
029780,2020-05-06,3492407900,-4606652600,1114244700,3342503000000
029780,2020-05-07,-660628500,-1080579500,1741208000,3446775000000
029780,2020-05-08,2708826750,-2877124050,168297300,3493118000000
029780,2020-05-11,3021862000,-2721139000,-300723000,3417811000000
029780,2020-05-12,1545323000,-1811021000,265698000,3359882000000
029780,2020-05-13,-47693750,-1182570200,1230263950,3400432000000
029780,2020-05-14,110128550,-1285230100,1175101550,3365674000000
029780,2020-05-15,-806223200,-774505550,1580728750,3412018000000
029780,2020-05-18,1073070800,-961585200,-111485600,3383053000000
