ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
267260,2020-01-02,135517500,448942500,-584460000,405528000000
267260,2020-01-03,-71606250,-428343750,499950000,405528000000
267260,2020-01-06,-168579400,-10191500,178770900,392912000000
267260,2020-01-07,346972150,-112178150,-234794000,391109000000
267260,2020-01-08,-489840000,446804800,43035200,374888000000
267260,2020-01-09,-1747912500,-464580000,2212492500,405528000000
267260,2020-01-10,-2806903200,-47485300,2854388500,457796000000
267260,2020-01-13,3223906850,-2691892850,-532014000,430761000000
267260,2020-01-14,225822300,-523990500,298168200,436168000000
267260,2020-01-15,388296000,-152388000,-235908000,432564000000
267260,2020-01-16,235345500,398607300,-633952800,421749000000
267260,2020-01-17,-221781250,164253250,57528000,423552000000
267260,2020-01-20,505000300,-314743100,-190257200,428959000000
267260,2020-01-21,532505150,150521700,-683026850,412738000000
267260,2020-01-22,154123000,585338500,-739461500,414540000000
267260,2020-01-23,585480000,5006400,-590486400,403726000000
267260,2020-01-28,401394000,801801000,-1203195000,378493000000
267260,2020-01-29,72974350,-67298450,-5675900,380295000000
267260,2020-01-30,-6599400,418342800,-411743400,367679000000
267260,2020-01-31,697301760,-232499520,-464802240,354702000000
267260,2020-02-03,8192800,509668600,-517861400,353260000000
267260,2020-02-04,-102044250,479163850,-377119600,376691000000
267260,2020-02-05,-960867250,-47955750,1008823000,387505000000
267260,2020-02-06,-2079716800,506732800,1572984000,403726000000
267260,2020-02-07,-629955000,268931250,361023750,405528000000
267260,2020-02-10,40179000,131784850,-171963850,409133000000
267260,2020-02-11,-337297500,-190316250,527613750,405528000000
267260,2020-02-12,-305679000,403678000,-97999000,396517000000
267260,2020-02-13,-1920564000,1217829600,702734400,389307000000
267260,2020-02-14,131936550,-111755700,-20180850,394714000000
267260,2020-02-17,1301346900,-161294400,-1140052500,373086000000
267260,2020-02-18,80113950,-219757650,139643700,365877000000
267260,2020-02-19,700556200,-681325800,-19230400,364074000000
267260,2020-02-20,973482590,-714601950,-258880640,356504000000
267260,2020-02-21,-79888200,-36920520,116808720,348214000000
