ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
373220,2022-01-28,232758000000,-375039000000,142281000000,105300000000000
373220,2022-02-03,-222841998000,85850460000,136991538000,111618000000000
373220,2022-02-04,-270882864000,59594976000,211287888000,117936000000000
373220,2022-02-07,-209909208000,63640336000,146268872000,128232000000000
373220,2022-02-08,-62270922000,-26136324000,88407246000,126828000000000
373220,2022-02-09,36358672000,7809102000,-44167774000,119574000000000
373220,2022-02-10,267605188500,-143651079000,-123954109500,111033000000000
373220,2022-02-11,26205376000,32135422000,-58340798000,112788000000000
373220,2022-02-14,-29957026000,129501100000,-99544074000,108342000000000
373220,2022-02-15,72206589000,-96019602000,23813013000,105651000000000
373220,2022-02-16,112391892000,-140543158500,28151266500,106587000000000
373220,2022-02-17,5950768500,-49208260500,43257492000,106353000000000
373220,2022-02-18,-28373980500,2512476000,25861504500,106353000000000
373220,2022-02-21,-13765764000,-16197921000,29963685000,106002000000000
373220,2022-02-22,53897800000,-63465600000,9567800000,102960000000000
373220,2022-02-23,-4863326000,-24706032000,29569358000,103428000000000
373220,2022-02-24,51738463000,-60063465000,8325002000,97461000000000
373220,2022-02-25,7686840000,-2100840000,-5586000000,98280000000000
373220,2022-02-28,123413364000,-59628760000,-63784604000,96408000000000
373220,2022-03-02,-44999724000,-7181398000,52181122000,101556000000000
373220,2022-03-03,-6281001000,-12060763000,18341764000,102258000000000
373220,2022-03-04,6661032500,-7325207500,664175000,100269000000000
373220,2022-03-07,28301868000,-5987682000,-22314186000,96876000000000
373220,2022-03-08,-8529369000,8677559500,-148190500,96057000000000
373220,2022-03-10,-69284125000,-58444155000,127728280000,97695000000000
373220,2022-03-11,286585796000,-192561244000,-94024552000,91494000000000
373220,2022-03-14,239062318000,-282458765500,43396447500,85059000000000
373220,2022-03-15,26157220000,-52795091500,26637871500,84123000000000
373220,2022-03-16,-36138079500,-3435438500,39573518000,85059000000000
373220,2022-03-17,-46201752000,-4446200000,50647952000,87984000000000
373220,2022-03-18,-27453576000,-15201690000,42655266000,89388000000000
373220,2022-03-21,-25715706000,6539998000,19175708000,90324000000000
373220,2022-03-22,-48318112500,19847175000,28470937500,93015000000000
373220,2022-03-23,-42025192000,18482277000,23542915000,95238000000000
373220,2022-03-24,-15344064000,6820536000,8523528000,95472000000000
373220,2022-03-25,-233644580000,122190382000,111454198000,102726000000000
373220,2022-03-28,-30856185000,11631852000,19224333000,102141000000000
373220,2022-03-29,-14625324000,-5594967000,20220291000,103194000000000
373220,2022-03-30,-25530058500,-762505500,26292564000,103077000000000
373220,2022-03-31,-36033166000,19196502000,16836664000,103428000000000
373220,2022-04-01,31672856000,-39780888000,8108032000,100152000000000
373220,2022-04-04,-50301212000,-6697210500,56998422500,102609000000000
373220,2022-04-05,-102934597000,21616207000,81318390000,105066000000000
373220,2022-04-06,-29996638000,-10623550000,40620188000,104013000000000
373220,2022-04-07,-21380206500,6867018000,14513188500,102141000000000
373220,2022-04-08,-25984119000,37053805500,-11069686500,102843000000000
373220,2022-04-11,7159550000,-3669450000,-3490100000,99450000000000
373220,2022-04-12,21228150000,-19492908000,-1735242000,96174000000000
373220,2022-04-13,-30013978000,-21262954000,51276932000,100854000000000
373220,2022-04-14,-52947783000,-12677427000,65625210000,103194000000000
373220,2022-04-15,-37435230000,-7528980000,44964210000,101790000000000
373220,2022-04-18,-748224000,-10803783000,11552007000,101322000000000
373220,2022-04-19,19139354000,-29671486000,10532132000,101907000000000
373220,2022-04-20,-22028409000,15739753500,6288655500,102141000000000
373220,2022-04-21,-11452022000,3219816000,8232206000,102258000000000
373220,2022-04-22,-33898153500,37321623000,-3423469500,102141000000000
373220,2022-04-25,-36836176000,42902939000,-6066763000,101322000000000
373220,2022-04-26,4500111000,-47539569000,43039458000,99099000000000
373220,2022-04-27,62538234000,19372628000,-81910862000,97812000000000
373220,2022-04-28,22472772500,9512320000,-31985092500,97695000000000
373220,2022-04-29,13118820000,13401546000,-26520366000,97578000000000
373220,2022-05-02,36987224000,1507773500,-38494997500,95589000000000
373220,2022-05-03,29097130000,-32484270000,3387140000,95355000000000
373220,2022-05-04,12497892000,34176884500,-46674776500,93951000000000
373220,2022-05-06,9216031000,-31060843000,21844812000,93951000000000
373220,2022-05-09,50496222000,-29449530000,-21046692000,92196000000000
373220,2022-05-10,-4690913500,22052920500,-17362007000,92079000000000
373220,2022-05-11,37180363500,-41659515000,4479151500,91611000000000
373220,2022-05-12,22382168000,-38004988000,15622820000,90792000000000
373220,2022-05-13,-16084080000,-3234438000,19318518000,93717000000000
373220,2022-05-16,-11508367500,7693605000,3814762500,93717000000000
373220,2022-05-17,-24072905000,-4527814000,28600719000,95589000000000
373220,2022-05-18,-43080340000,36632270000,6448070000,95940000000000
373220,2022-05-19,-57476115000,29798829000,27677286000,97227000000000
373220,2022-05-20,-160328280000,107288272000,53040008000,101556000000000
373220,2022-05-23,-23488626000,25702716000,-2214090000,102492000000000
373220,2022-05-24,-66773903000,65727203500,1046699500,102609000000000
373220,2022-05-25,11180697500,1814331000,-12995028500,99801000000000
373220,2022-05-26,12898641000,-18396987000,5498346000,100737000000000
373220,2022-05-27,-3154273500,-553623000,3707896500,100737000000000
373220,2022-05-30,-55285584000,47816281500,7469302500,102843000000000
373220,2022-05-31,-26526780000,26538324000,-11544000,103896000000000
373220,2022-06-02,42012247000,-39744112500,-2268134500,103077000000000
373220,2022-06-03,-7090125000,334687500,6755437500,102375000000000
373220,2022-06-07,11353392000,-4370112000,-6983280000,101088000000000
373220,2022-06-08,-28633171500,39472784000,-10839612500,99567000000000
373220,2022-06-09,15096347500,-12898925000,-2197422500,98865000000000
373220,2022-06-10,18599700000,-31625950000,13026250000,99450000000000
373220,2022-06-13,-9619700000,8297510000,1322190000,97110000000000
373220,2022-06-14,-60012388500,42667486500,17344902000,99801000000000
373220,2022-06-15,20792940000,-35061600000,14268660000,98280000000000
373220,2022-06-16,-95984903000,83340579000,12644324000,99918000000000
373220,2022-06-17,-5285561000,36116865500,-30831304500,99567000000000
373220,2022-06-20,11499779000,-16961207000,5461428000,96291000000000
373220,2022-06-21,1173333000,-6562570000,5389237000,96642000000000
373220,2022-06-22,2774118000,-8168771000,5394653000,93834000000000
373220,2022-06-23,27229200000,-38025600000,10796400000,93600000000000
373220,2022-06-24,-9843930000,3332745000,6511185000,94770000000000
373220,2022-06-27,14916872000,-16513784000,1596912000,96408000000000
373220,2022-06-28,-3077108000,6205118000,-3128010000,96057000000000
373220,2022-06-29,82799118000,-55046857500,-27752260500,91611000000000
373220,2022-06-30,33447876000,-7669312000,-25778564000,86814000000000
373220,2022-07-01,32930261500,-7425895000,-25504366500,83421000000000
373220,2022-07-04,9243184000,-7735168000,-1508016000,83304000000000
373220,2022-07-05,-9800626500,-2891638500,12692265000,84591000000000
373220,2022-07-06,-10849722000,-3908404500,14758126500,86697000000000
373220,2022-07-07,-4814415000,-7144308000,11958723000,87399000000000
373220,2022-07-08,-56361656000,20959372000,35402284000,90792000000000
373220,2022-07-11,-54107890000,9809825000,44298065000,92430000000000
373220,2022-07-12,-42979581000,16691625000,26287956000,93834000000000
373220,2022-07-13,-15659200000,-1158400000,16817600000,93600000000000
373220,2022-07-14,-8602034000,24915217000,-16313183000,93483000000000
373220,2022-07-15,-14222800000,14779200000,-556400000,93600000000000
373220,2022-07-18,14205378000,5105856000,-19311234000,91962000000000
373220,2022-07-19,20353003000,-10228398000,-10124605000,89622000000000
373220,2022-07-20,13534080000,-9856512000,-3677568000,89856000000000
373220,2022-07-21,-15465752500,16270963500,-805211000,91377000000000
373220,2022-07-22,24980890000,-26707912000,1727022000,89388000000000
373220,2022-07-25,-58119413000,26962187000,31157226000,91494000000000
373220,2022-07-26,-80710112000,45008590000,35701522000,92196000000000
373220,2022-07-27,74212919500,123690822500,-197903742000,92079000000000
373220,2022-07-28,-170320513500,229648512000,-59327998500,97227000000000
373220,2022-07-29,-18321130000,13469818000,4851312000,98748000000000
373220,2022-08-01,-50381950000,46524647500,3857302500,98163000000000
373220,2022-08-02,-120096000,26885658000,-26765562000,97578000000000
373220,2022-08-03,-48756527000,60311244000,-11554717000,102258000000000
373220,2022-08-04,-41953429000,35707129000,6246300000,103662000000000
373220,2022-08-05,-8749628000,-894230000,9643858000,104364000000000
373220,2022-08-08,-46591704000,21009894000,25581810000,104598000000000
373220,2022-08-09,-32959672500,32462370000,497302500,107055000000000
373220,2022-08-10,-22245976000,31533300000,-9287324000,107172000000000
373220,2022-08-11,-98361024000,99151624000,-790600000,110448000000000
373220,2022-08-12,18056205000,12724996500,-30781201500,107757000000000
373220,2022-08-16,16068687000,-7263466500,-8805220500,107757000000000
373220,2022-08-17,2009912000,36256871500,-38266783500,106119000000000
373220,2022-08-18,18477308000,167692000,-18645000000,105768000000000
