ticker,trade_date,trade_time,open_price,high_price,low_price,close_price,volume,turnover,bid_size_total,ask_size_total
0126Z0,2025-11-24,09:15:00,611000,611000,428500,472000,259443,122256060000,178724,80719
0126Z0,2025-11-24,09:30:00,477000,478000,443500,467000,102550,47537890000,43665,58885
0126Z0,2025-11-24,09:45:00,467500,544000,466000,503000,172115,87383950000,93827,78288
0126Z0,2025-11-24,10:00:00,504000,513000,490000,493500,45760,22894530000,15722,30038
0126Z0,2025-11-24,10:15:00,493000,507000,486000,488500,35606,17639850000,13248,22358
0126Z0,2025-11-24,10:30:00,489000,496500,480500,482000,34641,16858400000,12716,21925
0126Z0,2025-11-24,10:45:00,482000,488000,475000,475000,32911,15881580000,11302,21609
0126Z0,2025-11-24,11:00:00,475500,487000,474500,481000,30540,14685250000,15257,15283
0126Z0,2025-11-24,11:15:00,481000,499000,481000,489000,35215,17284260000,17216,17999
0126Z0,2025-11-24,11:30:00,489000,490000,480500,480500,19565,9488460000,5079,14486
0126Z0,2025-11-24,11:45:00,480500,482000,474500,476000,22357,10680560000,6792,15565
0126Z0,2025-11-24,12:00:00,475500,476000,465500,471000,26426,12437930000,7596,18830
0126Z0,2025-11-24,12:15:00,471000,476500,469000,469000,13089,6183100000,5141,7948
0126Z0,2025-11-24,12:30:00,469000,475000,457500,460500,25033,11636150000,5499,19534
0126Z0,2025-11-24,12:45:00,460500,466000,456500,463500,19408,8951190000,7744,11664
0126Z0,2025-11-24,13:00:00,463000,470500,458500,465000,17479,8091340000,8508,8971
0126Z0,2025-11-24,13:15:00,464500,472000,460000,460000,14499,6760590000,5651,8848
0126Z0,2025-11-24,13:30:00,460000,462000,442500,445000,34999,15808210000,6783,28216
0126Z0,2025-11-24,13:45:00,445000,447000,441500,443500,24204,10748560000,9912,14292
0126Z0,2025-11-24,14:00:00,443500,446500,437000,437500,26907,11873320000,7657,19250
0126Z0,2025-11-24,14:15:00,437000,450000,437000,441500,24020,10636750000,12938,11082
0126Z0,2025-11-24,14:30:00,441500,441500,433000,435000,27796,12142350000,8940,18856
0126Z0,2025-11-24,14:45:00,435000,441000,432500,438000,20294,8848580000,8643,11651
0126Z0,2025-11-24,15:00:00,438500,445000,438000,440000,19372,8554020000,8685,10687
0126Z0,2025-11-24,15:15:00,440500,441500,431000,432000,29192,12766910000,7394,21798
0126Z0,2025-11-24,15:30:00,432000,439500,431000,438500,57259,25042770000,47692,6503
0126Z0,2025-11-25,09:15:00,395000,412000,394000,398000,234178,93586530000,146786,87140
0126Z0,2025-11-25,09:30:00,398000,401500,374000,377500,119396,46439540000,43041,76355
0126Z0,2025-11-25,09:45:00,377500,384000,374500,378000,67630,25624840000,23922,43708
0126Z0,2025-11-25,10:00:00,378000,385500,377000,381000,54491,20797840000,23213,31278
0126Z0,2025-11-25,10:15:00,381500,382500,368000,375000,65684,24587760000,24653,41031
0126Z0,2025-11-25,10:30:00,375000,378500,371000,374000,49073,18409020000,25093,23980
0126Z0,2025-11-25,10:45:00,374500,375000,370000,371500,25705,9553510000,8703,17002
0126Z0,2025-11-25,11:00:00,371000,371500,367000,367000,29947,11071620000,9889,20058
0126Z0,2025-11-25,11:15:00,367000,367500,358500,362500,55092,19970450000,16889,38203
0126Z0,2025-11-25,11:30:00,363000,365000,357500,358500,32679,11781190000,10494,22185
0126Z0,2025-11-25,11:45:00,358500,359000,355750,356500,38372,13701600000,16340,22032
0126Z0,2025-11-25,12:00:00,356500,358500,337000,337500,111819,38785500000,24009,87810
