sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
004,2020-01-02,1815.25,1826.3900146484375,1810.4100341796875,1826.3900146484375,391593100,887843000000,0.89
004,2020-01-03,1831.25,1833.6700439453125,1821.75,1826.8299560546875,511063200,1327400000000,0.02
004,2020-01-06,1812.4200439453125,1812.4200439453125,1792.1099853515625,1798.1800537109375,470154900,1274759000000,-1.57
004,2020-01-07,1804.1400146484375,1810.260009765625,1799.8399658203125,1802.3199462890625,461188500,1316193000000,0.23
004,2020-01-08,1795.47998046875,1795.47998046875,1741.0699462890625,1748.219970703125,720703100,2143161000000,-3.0
004,2020-01-09,1772.8599853515625,1781.469970703125,1770.760009765625,1780.7099609375,434127700,1192156000000,1.86
004,2020-01-10,1787.4000244140625,1798.469970703125,1786.1099853515625,1797.8800048828125,420524900,1086787000000,0.96
004,2020-01-13,1800.530029296875,1815.3800048828125,1799.0799560546875,1815.1600341796875,339498100,1326044000000,0.96
004,2020-01-14,1822.1600341796875,1822.1600341796875,1811.1199951171875,1817.2900390625,687905600,1853778000000,0.12
004,2020-01-15,1820.530029296875,1831.219970703125,1819.3900146484375,1831.0999755859375,638339400,1774314000000,0.76
004,2020-01-16,1837.0799560546875,1840.0999755859375,1830.4000244140625,1836.3299560546875,689163600,1725043000000,0.29
004,2020-01-17,1842.0999755859375,1844.510009765625,1832.760009765625,1836.300048828125,469211300,1174174000000,-0.0
004,2020-01-20,1840.47998046875,1840.5699462890625,1821.469970703125,1825.1800537109375,430925600,1193780000000,-0.61
004,2020-01-21,1825.5999755859375,1831.3699951171875,1811.489990234375,1813.5999755859375,653280400,1322838000000,-0.63
004,2020-01-22,1814.010009765625,1831.489990234375,1813.5999755859375,1831.489990234375,489060400,1511342000000,0.99
004,2020-01-23,1834.6600341796875,1834.6600341796875,1821.6800537109375,1827.25,382211300,1390375000000,-0.23
004,2020-01-28,1785.949951171875,1789.3299560546875,1772.760009765625,1788.4599609375,612850800,1605241000000,-2.12
004,2020-01-29,1797.3499755859375,1798.27001953125,1784.8699951171875,1794.280029296875,562045900,1382308000000,0.33
004,2020-01-30,1794.5799560546875,1798.030029296875,1754.4000244140625,1760.6300048828125,453175000,1089380000000,-1.88
004,2020-01-31,1765.5799560546875,1771.3599853515625,1729.1800537109375,1730.31005859375,559643000,1467960000000,-1.72
004,2020-02-03,1702.030029296875,1727.449951171875,1693.719970703125,1726.260009765625,680364200,1854393000000,-0.23
004,2020-02-04,1735.2900390625,1752.260009765625,1734.02001953125,1752.260009765625,481052600,1388948000000,1.51
004,2020-02-05,1761.800048828125,1767.5,1749.6500244140625,1755.989990234375,404937700,1307733000000,0.21
004,2020-02-06,1764.6800537109375,1784.6199951171875,1764.3499755859375,1784.6199951171875,492053500,1535708000000,1.63
004,2020-02-07,1787.260009765625,1789.3599853515625,1778.25,1784.949951171875,609929100,1653538000000,0.02
004,2020-02-10,1783.1199951171875,1786.800048828125,1778.969970703125,1786.800048828125,490425200,1227514000000,0.1
004,2020-02-11,1790.8699951171875,1794.3199462890625,1785.8399658203125,1793.43994140625,384779200,1200902000000,0.37
004,2020-02-12,1797.56005859375,1798.300048828125,1784.8900146484375,1794.7900390625,469866300,1305167000000,0.08
004,2020-02-13,1795.5,1798.6099853515625,1779.0899658203125,1786.3699951171875,464028300,1195298000000,-0.47
004,2020-02-14,1790.22998046875,1791.6099853515625,1784.260009765625,1789.800048828125,469824700,1503716000000,0.19
004,2020-02-17,1792.550048828125,1792.550048828125,1780.3199462890625,1786.260009765625,335045300,1419808000000,-0.2
004,2020-02-18,1786.52001953125,1786.800048828125,1764.5,1767.3699951171875,297382300,1112777000000,-1.06
004,2020-02-19,1771.4599609375,1774.8499755859375,1749.5699462890625,1769.7900390625,412844300,1405916000000,0.14
004,2020-02-20,1774.2099609375,1775.7099609375,1753.989990234375,1759.81005859375,550527300,2116810000000,-0.56
004,2020-02-21,1751.4599609375,1759.6099853515625,1734.8699951171875,1738.719970703125,454051200,1715818000000,-1.2
004,2020-02-24,1716.6099853515625,1716.6099853515625,1676.8699951171875,1676.969970703125,735520200,2090842000000,-3.55
004,2020-02-25,1669.239990234375,1699.77001953125,1665.530029296875,1699.77001953125,1353180400,2171076000000,1.36
004,2020-02-26,1681.1800537109375,1694.989990234375,1678.8499755859375,1689.0999755859375,593329800,1204714000000,-0.63
004,2020-02-27,1689.969970703125,1695.4100341796875,1648.7099609375,1655.8299560546875,366854600,1031292000000,-1.97
004,2020-02-28,1633.0699462890625,1636.7099609375,1587.0999755859375,1594.300048828125,373301400,1202538000000,-3.72
004,2020-03-02,1597.93994140625,1611.9000244140625,1580.5699462890625,1610.31005859375,291809300,876447000000,1.0
004,2020-03-03,1635.969970703125,1644.1099853515625,1622.3499755859375,1624.0,343249600,1016158000000,0.85
004,2020-03-04,1620.3399658203125,1651.0799560546875,1620.27001953125,1651.0400390625,323124100,896235000000,1.67
004,2020-03-05,1662.6800537109375,1673.4100341796875,1659.9100341796875,1673.4100341796875,384205900,1040797000000,1.35
004,2020-03-06,1661.949951171875,1666.0799560546875,1645.3299560546875,1655.6300048828125,606012000,1281376000000,-1.06
004,2020-03-09,1636.68994140625,1636.68994140625,1588.68994140625,1589.18994140625,355844300,908010000000,-4.01
004,2020-03-10,1558.780029296875,1586.3599853515625,1556.9300537109375,1586.3599853515625,375046800,986742000000,-0.18
004,2020-03-11,1590.5699462890625,1592.760009765625,1531.4200439453125,1542.1300048828125,398460200,843964000000,-2.79
004,2020-03-12,1529.050048828125,1530.8399658203125,1443.949951171875,1457.510009765625,472569300,958543000000,-5.49
004,2020-03-13,1400.43994140625,1400.43994140625,1268.260009765625,1350.8399658203125,577784000,987505000000,-7.32
004,2020-03-16,1371.68994140625,1379.3900146484375,1310.1400146484375,1310.1400146484375,388886900,818451000000,-3.01
004,2020-03-17,1258.3399658203125,1310.97998046875,1236.4200439453125,1292.550048828125,331953000,693956000000,-1.34
004,2020-03-18,1306.5999755859375,1313.22998046875,1244.800048828125,1244.8699951171875,411953400,1127633000000,-3.69
004,2020-03-19,1259.75,1262.5799560546875,1071.6700439453125,1081.1700439453125,505676100,861855000000,-13.15
004,2020-03-20,1100.8900146484375,1143.260009765625,1086.0,1143.219970703125,393889600,710583000000,5.74
004,2020-03-23,1091.1400146484375,1100.260009765625,1068.530029296875,1085.25,316806400,580397000000,-5.07
004,2020-03-24,1107.06005859375,1144.050048828125,1101.43994140625,1144.050048828125,330587300,631732000000,5.42
004,2020-03-25,1182.5999755859375,1214.030029296875,1180.75,1214.030029296875,394491900,825933000000,6.12
004,2020-03-26,1226.6199951171875,1276.5899658203125,1211.27001953125,1252.27001953125,474132200,1059820000000,3.15
004,2020-03-27,1292.3199462890625,1309.93994140625,1239.260009765625,1277.199951171875,567329500,1364491000000,1.99
004,2020-03-30,1253.7900390625,1315.4000244140625,1248.9300537109375,1315.4000244140625,409189000,1161681000000,2.99
004,2020-03-31,1337.030029296875,1374.800048828125,1337.030029296875,1374.800048828125,608648500,1620925000000,4.52
004,2020-04-01,1373.25,1411.3800048828125,1363.97998046875,1369.1500244140625,871783700,2223179000000,-0.41
004,2020-04-02,1374.52001953125,1390.8699951171875,1343.9000244140625,1390.8699951171875,486883500,1454578000000,1.59
004,2020-04-03,1403.010009765625,1408.3900146484375,1385.199951171875,1405.3699951171875,516094800,1625282000000,1.04
004,2020-04-06,1416.6500244140625,1453.0,1415.8599853515625,1453.0,714071300,1864668000000,3.39
004,2020-04-07,1480.4000244140625,1485.030029296875,1456.530029296875,1482.760009765625,553910800,1542797000000,2.05
004,2020-04-08,1482.6800537109375,1510.5,1468.4200439453125,1499.9000244140625,507213400,2096218000000,1.16
004,2020-04-09,1517.8800048828125,1528.4599609375,1514.5,1526.77001953125,575028600,2016014000000,1.79
004,2020-04-10,1535.3399658203125,1536.989990234375,1482.97998046875,1531.5999755859375,496192600,1565806000000,0.32
004,2020-04-13,1531.8699951171875,1533.199951171875,1509.949951171875,1509.949951171875,650106600,1703808000000,-1.41
