sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
003,2020-01-02,2240.8701171875,2241.449951171875,2217.97998046875,2226.72998046875,33958100,575347000000,-0.51
003,2020-01-03,2233.639892578125,2238.18994140625,2215.719970703125,2223.5400390625,41055300,696583000000,-0.14
003,2020-01-06,2203.39990234375,2206.7099609375,2178.330078125,2181.2900390625,48808100,731658000000,-1.9
003,2020-01-07,2192.85009765625,2203.659912109375,2191.010009765625,2198.510009765625,40927900,727661000000,0.79
003,2020-01-08,2174.070068359375,2174.070068359375,2126.090087890625,2136.47998046875,63934500,1000553000000,-2.82
003,2020-01-09,2163.719970703125,2175.56005859375,2163.56005859375,2175.56005859375,49217200,820160000000,1.83
003,2020-01-10,2176.4599609375,2193.409912109375,2170.530029296875,2192.280029296875,47324300,1008638000000,0.77
003,2020-01-13,2193.679931640625,2216.830078125,2193.260009765625,2213.929931640625,43603900,1030249000000,0.99
003,2020-01-14,2223.3701171875,2226.5,2212.14990234375,2219.330078125,42585400,840643000000,0.24
003,2020-01-15,2220.469970703125,2232.969970703125,2215.89990234375,2232.77001953125,36234300,715272000000,0.61
003,2020-01-16,2232.89990234375,2237.14990234375,2226.489990234375,2233.570068359375,44442600,714488000000,0.04
003,2020-01-17,2238.169921875,2245.590087890625,2227.5400390625,2227.5400390625,36554500,648675000000,-0.27
003,2020-01-20,2232.580078125,2239.39990234375,2218.39990234375,2219.2900390625,37049700,726880000000,-0.37
003,2020-01-21,2223.969970703125,2228.1298828125,2200.3701171875,2203.010009765625,53172300,828751000000,-0.73
003,2020-01-22,2205.949951171875,2225.510009765625,2204.02001953125,2224.909912109375,45299100,792227000000,0.99
003,2020-01-23,2218.14990234375,2220.110107421875,2207.580078125,2213.89990234375,46723500,820053000000,-0.49
003,2020-01-28,2157.800048828125,2164.010009765625,2128.610107421875,2141.1201171875,82836400,1319346000000,-3.29
003,2020-01-29,2151.159912109375,2154.179931640625,2127.949951171875,2143.300048828125,51476300,812726000000,0.1
003,2020-01-30,2146.010009765625,2153.7900390625,2102.989990234375,2108.10009765625,45897400,808086000000,-1.64
003,2020-01-31,2117.169921875,2120.510009765625,2080.85009765625,2082.489990234375,53846300,843918000000,-1.21
003,2020-02-03,2054.639892578125,2078.7099609375,2035.18994140625,2075.14990234375,53426100,939854000000,-0.35
003,2020-02-04,2078.85009765625,2104.2099609375,2076.93994140625,2098.530029296875,40031800,816702000000,1.13
003,2020-02-05,2108.919921875,2110.6201171875,2092.68994140625,2101.60009765625,70283300,1146957000000,0.15
003,2020-02-06,2116.659912109375,2152.469970703125,2115.18994140625,2147.280029296875,99217700,1354693000000,2.17
003,2020-02-07,2146.8798828125,2148.02001953125,2125.260009765625,2129.639892578125,79900900,1057851000000,-0.82
003,2020-02-10,2115.969970703125,2125.56005859375,2105.080078125,2125.239990234375,41208100,634483000000,-0.21
003,2020-02-11,2139.7099609375,2148.239990234375,2138.139892578125,2148.239990234375,54902400,875736000000,1.08
