sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
010,2020-01-02,1490.5799560546875,1491.68994140625,1477.06005859375,1481.43994140625,3281100,37379000000,-0.54
010,2020-01-03,1485.8599853515625,1489.3599853515625,1472.949951171875,1477.1099853515625,4418300,77103000000,-0.29
010,2020-01-06,1465.25,1469.52001953125,1448.489990234375,1454.9300537109375,4522400,91899000000,-1.5
010,2020-01-07,1464.0999755859375,1467.4200439453125,1452.22998046875,1457.2900390625,3470500,117124000000,0.16
010,2020-01-08,1441.6500244140625,1441.6500244140625,1393.0899658203125,1396.739990234375,7542000,157148000000,-4.15
010,2020-01-09,1422.1600341796875,1429.1400146484375,1407.72998046875,1412.199951171875,5411900,82348000000,1.11
010,2020-01-10,1419.0699462890625,1453.0699462890625,1419.0699462890625,1449.3399658203125,5100000,122629000000,2.63
010,2020-01-13,1451.06005859375,1480.6600341796875,1449.25,1465.4599609375,4750500,87939000000,1.11
010,2020-01-14,1481.8699951171875,1493.0699462890625,1460.260009765625,1464.5899658203125,3982200,80972000000,-0.06
010,2020-01-15,1466.93994140625,1493.0699462890625,1461.6199951171875,1493.0699462890625,3679800,45707000000,1.94
010,2020-01-16,1490.449951171875,1497.550048828125,1484.3299560546875,1488.9000244140625,2768400,40385000000,-0.28
010,2020-01-17,1491.239990234375,1498.0899658203125,1477.43994140625,1480.22998046875,3560500,42614000000,-0.58
010,2020-01-20,1498.56005859375,1513.489990234375,1488.6600341796875,1500.010009765625,9798600,120609000000,1.34
010,2020-01-21,1515.8199462890625,1518.699951171875,1496.4000244140625,1504.4300537109375,11026900,167967000000,0.29
010,2020-01-22,1501.22998046875,1508.5999755859375,1494.9100341796875,1500.72998046875,7054300,117117000000,-0.25
010,2020-01-23,1498.969970703125,1508.4200439453125,1493.25,1500.300048828125,6082500,98519000000,-0.03
010,2020-01-28,1464.43994140625,1466.9599609375,1445.75,1464.6700439453125,14256900,152708000000,-2.37
010,2020-01-29,1474.3699951171875,1474.3699951171875,1456.4100341796875,1459.6400146484375,5651600,77795000000,-0.34
010,2020-01-30,1473.260009765625,1484.8299560546875,1440.5899658203125,1448.56005859375,5528200,107693000000,-0.76
010,2020-01-31,1453.7900390625,1457.3199462890625,1405.949951171875,1408.719970703125,5054800,86678000000,-2.75
010,2020-02-03,1380.8699951171875,1412.800048828125,1372.1099853515625,1408.3800048828125,6138100,104557000000,-0.02
010,2020-02-04,1416.22998046875,1445.31005859375,1416.22998046875,1442.9300537109375,4388700,105287000000,2.45
010,2020-02-05,1457.72998046875,1458.780029296875,1429.1600341796875,1435.9200439453125,7255900,93289000000,-0.49
010,2020-02-06,1428.9100341796875,1453.31005859375,1427.6300048828125,1453.1199951171875,3969500,70787000000,1.2
010,2020-02-07,1457.300048828125,1470.7099609375,1449.77001953125,1462.8499755859375,4793300,74681000000,0.67
010,2020-02-10,1453.989990234375,1464.6199951171875,1449.4300537109375,1462.4599609375,3040600,47608000000,-0.03
010,2020-02-11,1471.47998046875,1499.43994140625,1468.1400146484375,1491.0899658203125,4113000,101026000000,1.96
010,2020-02-12,1483.6500244140625,1490.9000244140625,1476.3499755859375,1485.5400390625,4089500,64523000000,-0.37
