sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
011,2020-01-02,3698.389892578125,3709.800048828125,3658.02001953125,3680.050048828125,47627200,232275000000,-0.35
011,2020-01-03,3688.169921875,3728.97998046875,3672.22998046875,3686.64990234375,22410700,170000000000,0.18
011,2020-01-06,3651.570068359375,3657.330078125,3603.68994140625,3606.330078125,55894800,293355000000,-2.18
011,2020-01-07,3622.739990234375,3651.679931640625,3614.949951171875,3623.89990234375,40273700,256312000000,0.49
011,2020-01-08,3571.280029296875,3585.0400390625,3537.239990234375,3563.280029296875,38086100,251506000000,-1.67
011,2020-01-09,3602.22998046875,3614.4599609375,3589.64990234375,3611.010009765625,35305800,226796000000,1.34
011,2020-01-10,3614.85009765625,3649.419921875,3610.330078125,3636.610107421875,23634100,168110000000,0.71
011,2020-01-13,3626.199951171875,3662.449951171875,3607.1201171875,3662.3798828125,57300000,257074000000,0.71
011,2020-01-14,3690.239990234375,3711.050048828125,3672.4599609375,3707.389892578125,130759200,614943000000,1.23
011,2020-01-15,3698.320068359375,3728.72998046875,3672.830078125,3723.22998046875,172861500,773436000000,0.43
011,2020-01-16,3705.340087890625,3710.699951171875,3673.050048828125,3705.60009765625,102738300,525978000000,-0.47
011,2020-01-17,3696.89990234375,3717.300048828125,3681.889892578125,3695.699951171875,58606700,298027000000,-0.27
011,2020-01-20,3720.31005859375,3767.330078125,3708.72998046875,3741.550048828125,47272300,295626000000,1.24
011,2020-01-21,3734.1201171875,3749.72998046875,3692.989990234375,3700.860107421875,43628200,212907000000,-1.09
011,2020-01-22,3691.75,3692.610107421875,3669.7099609375,3679.06005859375,69676600,324968000000,-0.59
011,2020-01-23,3667.469970703125,3673.64990234375,3637.72998046875,3654.89990234375,63138200,342201000000,-0.66
011,2020-01-28,3563.679931640625,3579.02001953125,3456.02001953125,3475.070068359375,34054500,295798000000,-4.92
011,2020-01-29,3486.8798828125,3509.090087890625,3473.320068359375,3489.9599609375,44446800,243809000000,0.43
011,2020-01-30,3477.5400390625,3499.219970703125,3443.830078125,3454.260009765625,25258600,178512000000,-1.02
011,2020-01-31,3465.52001953125,3473.909912109375,3395.22998046875,3395.6298828125,34723900,233889000000,-1.7
011,2020-02-03,3333.260009765625,3342.52001953125,3273.300048828125,3324.9599609375,37650600,264562000000,-2.08
011,2020-02-04,3320.820068359375,3371.429931640625,3316.6298828125,3340.739990234375,36604100,243635000000,0.47
011,2020-02-05,3370.2099609375,3374.18994140625,3327.8701171875,3356.719970703125,24517800,190319000000,0.48
011,2020-02-06,3395.27001953125,3535.4599609375,3395.27001953125,3527.02001953125,24964900,267914000000,5.07
011,2020-02-07,3515.969970703125,3547.300048828125,3474.639892578125,3540.030029296875,52505700,368699000000,0.37
011,2020-02-10,3500.06005859375,3535.610107421875,3478.510009765625,3530.22998046875,63943700,360496000000,-0.28
011,2020-02-11,3522.360107421875,3547.1201171875,3503.590087890625,3532.889892578125,25390100,194175000000,0.08
011,2020-02-12,3525.820068359375,3551.469970703125,3499.530029296875,3523.050048828125,30141100,210199000000,-0.28
011,2020-02-13,3525.669921875,3557.909912109375,3499.2099609375,3506.360107421875,35470800,244842000000,-0.47
011,2020-02-14,3488.409912109375,3504.52001953125,3462.429931640625,3499.010009765625,22091000,169030000000,-0.21
011,2020-02-17,3489.5,3529.89990234375,3476.219970703125,3509.06005859375,17884600,171695000000,0.29
011,2020-02-18,3489.030029296875,3517.909912109375,3472.429931640625,3486.89990234375,22812900,153201000000,-0.63
011,2020-02-19,3516.929931640625,3529.780029296875,3489.580078125,3508.0,17251600,166638000000,0.61
011,2020-02-20,3514.919921875,3516.5400390625,3451.75,3458.360107421875,16190600,150261000000,-1.42
011,2020-02-21,3426.60009765625,3437.909912109375,3392.199951171875,3395.02001953125,16743900,142092000000,-1.83
011,2020-02-24,3334.469970703125,3336.52001953125,3263.39990234375,3266.2099609375,20158400,173584000000,-3.79
011,2020-02-25,3252.39990234375,3280.610107421875,3241.419921875,3269.419921875,20570300,166633000000,0.1
011,2020-02-26,3230.7099609375,3270.10009765625,3215.429931640625,3244.5400390625,20412300,152144000000,-0.76
