sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
026,2020-01-02,1222.489990234375,1222.489990234375,1203.8399658203125,1204.6500244140625,28908100,327812000000,-1.18
026,2020-01-03,1209.6600341796875,1219.3800048828125,1200.6099853515625,1206.469970703125,27895600,430768000000,0.15
026,2020-01-06,1194.969970703125,1203.300048828125,1194.489990234375,1198.260009765625,23806200,388081000000,-0.68
026,2020-01-07,1206.0,1223.0699462890625,1204.22998046875,1222.8800048828125,23463600,429367000000,2.05
026,2020-01-08,1202.1199951171875,1207.5899658203125,1191.0999755859375,1204.1199951171875,63454200,630908000000,-1.53
026,2020-01-09,1212.5699462890625,1224.949951171875,1212.5699462890625,1224.949951171875,91776600,542159000000,1.73
026,2020-01-10,1224.8499755859375,1235.260009765625,1220.6400146484375,1234.3699951171875,103530000,446611000000,0.77
026,2020-01-13,1233.800048828125,1248.6099853515625,1233.800048828125,1248.6099853515625,31712000,456328000000,1.15
026,2020-01-14,1250.050048828125,1259.6500244140625,1248.8699951171875,1256.739990234375,123036700,510937000000,0.65
026,2020-01-15,1255.1199951171875,1264.800048828125,1252.030029296875,1264.800048828125,101192500,419576000000,0.64
026,2020-01-16,1262.010009765625,1266.050048828125,1258.1500244140625,1263.949951171875,140850400,404436000000,-0.07
026,2020-01-17,1264.9200439453125,1270.18994140625,1255.3399658203125,1258.8199462890625,166084000,521787000000,-0.41
026,2020-01-20,1259.6099853515625,1265.280029296875,1250.9000244140625,1253.0799560546875,100362400,478506000000,-0.46
026,2020-01-21,1253.469970703125,1258.4300537109375,1236.6800537109375,1238.18994140625,81673900,416235000000,-1.19
026,2020-01-22,1247.1099853515625,1258.6400146484375,1246.2900390625,1254.030029296875,32890500,388008000000,1.28
026,2020-01-23,1250.0899658203125,1252.8800048828125,1240.1800537109375,1247.1500244140625,27066700,375812000000,-0.55
026,2020-01-28,1226.739990234375,1233.3299560546875,1208.260009765625,1212.4200439453125,40483000,538525000000,-2.78
026,2020-01-29,1223.6400146484375,1226.4300537109375,1212.050048828125,1222.010009765625,131223600,501060000000,0.79
026,2020-01-30,1219.56005859375,1231.25,1210.3399658203125,1219.1099853515625,119610900,569213000000,-0.24
026,2020-01-31,1222.0699462890625,1223.3199462890625,1201.43994140625,1202.739990234375,50580200,488219000000,-1.34
026,2020-02-03,1191.5699462890625,1206.3499755859375,1188.1099853515625,1197.780029296875,31210800,490763000000,-0.41
026,2020-02-04,1199.0899658203125,1217.489990234375,1193.6800537109375,1214.8199462890625,83061900,493663000000,1.42
026,2020-02-05,1218.97998046875,1221.449951171875,1207.1500244140625,1214.1800537109375,42426100,468106000000,-0.05
026,2020-02-06,1223.969970703125,1239.8599853515625,1221.75,1235.510009765625,36153800,502817000000,1.76
026,2020-02-07,1234.510009765625,1249.3599853515625,1232.4599609375,1238.0899658203125,47813800,2181717000000,0.21
026,2020-02-10,1226.3299560546875,1231.050048828125,1218.5899658203125,1230.6800537109375,23531200,402194000000,-0.6
026,2020-02-11,1235.760009765625,1238.550048828125,1231.6099853515625,1236.72998046875,31957300,415324000000,0.49
026,2020-02-12,1231.1300048828125,1243.77001953125,1228.8399658203125,1243.1099853515625,16062700,486969000000,0.52
026,2020-02-13,1241.5799560546875,1248.219970703125,1234.27001953125,1237.4300537109375,19362600,788159000000,-0.46
026,2020-02-14,1237.5,1254.6500244140625,1237.5,1250.4300537109375,16242100,624672000000,1.05
026,2020-02-17,1250.3900146484375,1251.4599609375,1232.3699951171875,1241.75,15709400,456987000000,-0.69
026,2020-02-18,1235.8299560546875,1243.530029296875,1231.300048828125,1234.1600341796875,16615100,457068000000,-0.61
026,2020-02-19,1241.8499755859375,1254.300048828125,1230.77001953125,1249.3299560546875,17919700,713610000000,1.23
026,2020-02-20,1254.5400390625,1256.5699462890625,1235.7099609375,1240.72998046875,14866100,503612000000,-0.69
026,2020-02-21,1227.06005859375,1240.31005859375,1224.4300537109375,1225.9300537109375,34751100,616246000000,-1.19
026,2020-02-24,1203.0899658203125,1208.4200439453125,1185.0,1185.6400146484375,28483300,643113000000,-3.29
026,2020-02-25,1184.3900146484375,1205.6600341796875,1179.27001953125,1205.6600341796875,19106700,554114000000,1.69
026,2020-02-26,1190.6800537109375,1197.2099609375,1185.739990234375,1192.1700439453125,20010000,510110000000,-1.12
026,2020-02-27,1188.469970703125,1192.9100341796875,1160.6300048828125,1166.469970703125,19158400,542006000000,-2.16
026,2020-02-28,1143.219970703125,1154.239990234375,1122.1099853515625,1129.52001953125,26704800,756518000000,-3.17
026,2020-03-02,1134.75,1148.219970703125,1122.3199462890625,1141.1400146484375,28848900,603910000000,1.03
026,2020-03-03,1168.7099609375,1170.43994140625,1144.5699462890625,1147.0699462890625,20569300,551193000000,0.52
026,2020-03-04,1150.8199462890625,1187.469970703125,1150.8199462890625,1183.4200439453125,43201500,577977000000,3.17
026,2020-03-05,1194.739990234375,1196.1700439453125,1184.8199462890625,1195.719970703125,33061000,612880000000,1.04
026,2020-03-06,1181.030029296875,1186.1800537109375,1170.1500244140625,1177.9300537109375,17532300,436337000000,-1.49
026,2020-03-09,1144.75,1148.0999755859375,1125.93994140625,1128.550048828125,21862400,587038000000,-4.19
026,2020-03-10,1120.0999755859375,1146.2099609375,1116.77001953125,1139.8299560546875,20395800,602434000000,1.0
026,2020-03-11,1141.81005859375,1144.0899658203125,1106.4300537109375,1117.260009765625,29806100,538471000000,-1.98
026,2020-03-12,1109.9000244140625,1114.4599609375,1059.9100341796875,1075.6500244140625,50032900,893358000000,-3.72
026,2020-03-13,1002.6500244140625,1066.8299560546875,979.6799926757812,1053.239990234375,50938400,1107345000000,-2.08
026,2020-03-16,1068.989990234375,1068.989990234375,1006.72998046875,1007.0800170898438,28023900,729521000000,-4.38
026,2020-03-17,963.6300048828125,1006.989990234375,963.6300048828125,986.6199951171875,43598600,843558000000,-2.03
026,2020-03-18,998.6699829101562,1004.7999877929688,947.0999755859375,947.0999755859375,39501500,726959000000,-4.01
026,2020-03-19,972.5,972.5,870.9000244140625,898.989990234375,50559500,1099652000000,-5.08
026,2020-03-20,925.9299926757812,958.75,902.1599731445312,956.8699951171875,35124800,850944000000,6.44
026,2020-03-23,900.489990234375,929.0900268554688,890.6799926757812,906.6599731445312,26935100,733160000000,-5.25
