sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
013,2020-01-02,20247.640625,20337.259765625,19986.2890625,20058.369140625,109776900,1491673000000,-0.74
013,2020-01-03,20376.859375,20550.630859375,19960.599609375,20126.26953125,165554800,2094445000000,0.34
013,2020-01-06,19839.109375,20152.66015625,19798.490234375,20107.240234375,91533900,1521569000000,-0.09
013,2020-01-07,20203.4296875,20403.099609375,20172.4296875,20191.2890625,57308500,1295425000000,0.42
013,2020-01-08,20286.890625,20735.140625,20211.419921875,20489.119140625,132506500,3068802000000,1.48
013,2020-01-09,20961.33984375,21069.619140625,20717.810546875,21068.890625,106033000,2750567000000,2.83
013,2020-01-10,21122.970703125,21410.720703125,20995.55078125,21366.7109375,91959800,2224682000000,1.41
013,2020-01-13,21334.650390625,21599.6796875,21235.900390625,21583.939453125,68824300,1676433000000,1.02
013,2020-01-14,21797.0390625,21996.6796875,21574.470703125,21625.9296875,122289100,2429739000000,0.19
013,2020-01-15,21406.740234375,21488.240234375,21249.94921875,21295.349609375,55876700,1741015000000,-1.53
013,2020-01-16,21379.669921875,21777.740234375,21277.400390625,21775.720703125,67409500,1737183000000,2.26
013,2020-01-17,22167.7109375,22215.150390625,21840.140625,21930.51953125,57331800,1780276000000,0.71
013,2020-01-20,22128.6796875,22431.759765625,22101.060546875,22271.470703125,59601700,1684300000000,1.55
013,2020-01-21,22155.5390625,22298.55078125,21921.390625,21972.490234375,47244400,1307736000000,-1.34
013,2020-01-22,21825.490234375,22395.349609375,21759.740234375,22318.849609375,60003200,1832429000000,1.58
013,2020-01-23,22033.400390625,22130.220703125,21780.849609375,21826.41015625,53223100,1789626000000,-2.21
013,2020-01-28,21181.970703125,21326.76953125,20987.580078125,21192.380859375,69872300,2492058000000,-2.9
013,2020-01-29,21349.599609375,21540.7890625,21241.33984375,21341.05078125,56164500,1884791000000,0.7
013,2020-01-30,21229.689453125,21283.9296875,20552.189453125,20685.73046875,61687600,2381095000000,-3.07
013,2020-01-31,20858.66015625,21134.099609375,20403.970703125,20403.970703125,102868400,2621693000000,-1.36
013,2020-02-03,20004.140625,20742.859375,19991.630859375,20667.9609375,134408300,2830581000000,1.29
013,2020-02-04,20629.26953125,21348.9609375,20629.26953125,21324.9609375,102929500,2820047000000,3.18
013,2020-02-05,21660.5703125,21751.099609375,21312.55078125,21501.75,81419700,2458945000000,0.83
013,2020-02-06,21703.23046875,22074.009765625,21597.240234375,22073.169921875,82386300,2211416000000,2.66
013,2020-02-07,21981.890625,22037.51953125,21600.08984375,21831.619140625,73808500,1980846000000,-1.09
013,2020-02-10,21427.7890625,21675.009765625,21412.150390625,21637.240234375,61761600,1579720000000,-0.89
013,2020-02-11,21776.98046875,22056.109375,21680.810546875,21827.9296875,53261700,1925246000000,0.88
013,2020-02-12,21975.30078125,22074.939453125,21752.849609375,21988.26953125,74962900,1996713000000,0.73
013,2020-02-13,22210.080078125,22406.0703125,22033.390625,22087.779296875,66814200,2457300000000,0.45
013,2020-02-14,22155.080078125,22506.9296875,21922.30078125,22461.9296875,100834500,2090254000000,1.69
013,2020-02-17,22416.640625,22581.69921875,22293.4296875,22417.029296875,98241100,1882211000000,-0.2
013,2020-02-18,22176.9296875,22238.23046875,21817.51953125,21855.51953125,70517200,2269692000000,-2.5
013,2020-02-19,21988.5,22103.490234375,21687.890625,22006.720703125,66746900,1937355000000,0.69
013,2020-02-20,22239.91015625,22347.23046875,21782.380859375,21979.099609375,87266200,2257511000000,-0.13
013,2020-02-21,21557.220703125,21915.259765625,21557.220703125,21685.2890625,65375600,2045407000000,-1.34
013,2020-02-24,21091.400390625,21257.759765625,20828.599609375,20828.599609375,90511000,3099026000000,-3.95
013,2020-02-25,20735.419921875,21097.779296875,20640.8203125,21088.08984375,139161200,3452910000000,1.25
013,2020-02-26,20521.16015625,20763.220703125,20440.330078125,20571.41015625,109756600,3029767000000,-2.45
013,2020-02-27,20545.5703125,20678.619140625,20217.05078125,20299.359375,88244900,2610725000000,-1.32
013,2020-02-28,19978.33984375,20132.130859375,19564.369140625,19573.080078125,106056500,3577737000000,-3.58
013,2020-03-02,19813.98046875,20158.279296875,19448.490234375,19981.919921875,99384300,3248587000000,2.09
013,2020-03-03,20663.759765625,20663.759765625,20032.810546875,20123.330078125,107235300,3318810000000,0.71
013,2020-03-04,19871.3203125,20806.94921875,19871.3203125,20739.83984375,78467900,2694135000000,3.06
013,2020-03-05,20904.990234375,20993.150390625,20557.130859375,20905.619140625,70620700,2420070000000,0.8
013,2020-03-06,20468.1796875,20707.990234375,20336.900390625,20437.5703125,52777900,2001014000000,-2.24
013,2020-03-09,19710.400390625,19869.939453125,19309.109375,19485.130859375,78075300,3115373000000,-4.66
013,2020-03-10,19432.279296875,19783.98046875,19322.9296875,19694.099609375,86866800,3481312000000,1.07
013,2020-03-11,19588.310546875,19620.490234375,18788.98046875,18848.19921875,90869600,3746304000000,-4.3
013,2020-03-12,18457.640625,18758.619140625,17785.1796875,18286.900390625,112481500,4367965000000,-2.98
013,2020-03-13,17108.8203125,18501.689453125,16875.359375,17959.330078125,144927200,4920446000000,-1.79
013,2020-03-16,18273.060546875,18273.060546875,17439.5703125,17467.240234375,91471800,3101288000000,-2.74
013,2020-03-17,16775.009765625,17773.310546875,16710.830078125,17006.419921875,107942000,4007956000000,-2.64
013,2020-03-18,17168.619140625,17368.44921875,16171.5400390625,16171.5400390625,104011000,3478005000000,-4.91
013,2020-03-19,16542.369140625,16542.369140625,14810.9697265625,15080.4501953125,157468000,4632256000000,-6.75
013,2020-03-20,15430.1103515625,16190.419921875,15354.7998046875,16132.0400390625,120271400,4018846000000,6.97
013,2020-03-23,15174.6298828125,15527.2900390625,15069.23046875,15118.8203125,94087900,3260499000000,-6.28
013,2020-03-24,15578.349609375,16767.609375,15410.7802734375,16767.609375,110155100,3988282000000,10.91
013,2020-03-25,17418.91015625,17751.869140625,16954.900390625,17512.990234375,133508900,4575255000000,4.45
013,2020-03-26,17449.330078125,17822.8203125,17126.4609375,17135.1796875,131067700,3749046000000,-2.16
013,2020-03-27,17824.240234375,17824.240234375,16839.8203125,17367.6796875,129699800,3569743000000,1.36
013,2020-03-30,16891.439453125,17438.66015625,16718.720703125,17256.01953125,95190700,2410228000000,-0.64
013,2020-03-31,17406.330078125,17527.30078125,16996.779296875,17214.869140625,137913100,2918549000000,-0.24
013,2020-04-01,16998.369140625,17291.859375,16499.44921875,16499.44921875,141851300,2975590000000,-4.16
013,2020-04-02,16645.0,16849.9609375,16345.419921875,16847.5,92026600,2228711000000,2.11
013,2020-04-03,16931.560546875,17123.4296875,16719.83984375,16878.990234375,89468700,2087278000000,0.19
013,2020-04-06,17057.58984375,17552.830078125,16981.369140625,17528.599609375,87700400,2407587000000,3.85
013,2020-04-07,18000.939453125,18112.80078125,17638.830078125,17924.240234375,103238700,3218090000000,2.26
013,2020-04-08,17863.580078125,18039.720703125,17633.30078125,17633.30078125,94290600,2632086000000,-1.62
013,2020-04-09,17961.859375,18009.119140625,17671.9609375,17817.130859375,97409900,2412186000000,1.04
013,2020-04-10,17711.19921875,17807.26953125,17600.669921875,17804.640625,95197100,2129566000000,-0.07
013,2020-04-13,17611.83984375,17649.3203125,17392.029296875,17400.669921875,105151700,1899368000000,-2.27
013,2020-04-14,17593.240234375,17763.580078125,17454.41015625,17678.150390625,101560000,2026227000000,1.59
013,2020-04-16,17573.01953125,17762.369140625,17520.369140625,17728.23046875,90374300,2859645000000,0.28
013,2020-04-17,18292.779296875,18839.330078125,18228.869140625,18551.2890625,117302600,3981432000000,4.64
013,2020-04-20,18381.859375,18472.240234375,18074.48046875,18119.33984375,76120300,2428676000000,-2.33
013,2020-04-21,17880.9296875,18032.439453125,17634.5390625,17855.259765625,95951300,2919592000000,-1.46
013,2020-04-22,17661.08984375,18140.76953125,17503.83984375,18105.349609375,68397500,2093388000000,1.4
013,2020-04-23,18248.619140625,18272.390625,17972.98046875,18067.0703125,61169800,2147524000000,-0.21
013,2020-04-24,17971.0390625,18002.189453125,17722.439453125,17841.8203125,60253900,1657784000000,-1.25
013,2020-04-27,17852.740234375,18121.740234375,17790.529296875,18060.7890625,63282700,1665173000000,1.23
013,2020-04-28,18087.640625,18187.720703125,17896.66015625,18159.0390625,126091800,2310058000000,0.54
013,2020-04-29,18096.099609375,18346.73046875,18034.2890625,18179.439453125,101952400,2323902000000,0.11
013,2020-05-04,17757.830078125,17826.810546875,17635.029296875,17645.740234375,67583500,2447583000000,-2.94
013,2020-05-06,17834.060546875,17916.3203125,17659.2890625,17916.279296875,58256500,1754048000000,1.53
013,2020-05-07,17853.359375,17979.26953125,17762.69921875,17823.75,73056400,1436398000000,-0.52
013,2020-05-08,17966.599609375,18109.859375,17935.05078125,17948.5,83097000,1843253000000,0.7
013,2020-05-11,17996.220703125,18092.009765625,17784.509765625,17824.990234375,93832400,2008658000000,-0.69
013,2020-05-12,17845.240234375,17879.80078125,17537.580078125,17722.060546875,107191200,2518052000000,-0.58
013,2020-05-13,17460.919921875,17929.830078125,17447.869140625,17929.830078125,81507800,2828329000000,1.17
013,2020-05-14,17699.919921875,17739.2890625,17567.689453125,17663.890625,69773900,2359325000000,-1.48
013,2020-05-15,17779.099609375,17795.080078125,17558.51953125,17652.130859375,94028600,1916578000000,-0.07
013,2020-05-18,17634.630859375,18029.5703125,17508.849609375,17932.810546875,69713200,2432907000000,1.59
013,2020-05-19,18364.3203125,18488.19921875,18223.359375,18416.509765625,101108400,2611517000000,2.7
013,2020-05-20,18257.0,18443.650390625,18257.0,18438.7109375,73728800,1929354000000,0.12
013,2020-05-21,18546.76953125,18572.259765625,18381.9609375,18410.66015625,104953300,1984567000000,-0.15
013,2020-05-22,18353.029296875,18378.76953125,17931.349609375,18000.75,111683000,2069541000000,-2.23
013,2020-05-25,18044.330078125,18094.830078125,17892.58984375,18090.400390625,89834600,2025893000000,0.5
013,2020-05-26,18101.599609375,18378.669921875,18055.0703125,18378.669921875,154224600,2981326000000,1.59
013,2020-05-27,18284.369140625,18580.8203125,18202.51953125,18469.970703125,202980000,3158492000000,0.5
013,2020-05-28,18799.779296875,18965.830078125,18428.55078125,18647.94921875,177523500,4207393000000,0.96
013,2020-05-29,18461.0,18695.939453125,18389.80078125,18657.30078125,126786600,2991451000000,0.05
013,2020-06-01,18692.779296875,18916.05078125,18668.7109375,18910.759765625,136421400,2214177000000,1.36
013,2020-06-02,18840.48046875,19041.419921875,18803.80078125,18983.8203125,86816700,1974694000000,0.39
013,2020-06-03,19117.150390625,20124.140625,19093.740234375,19978.0,115082900,4913307000000,5.24
013,2020-06-04,20457.01953125,20737.439453125,19952.150390625,20000.66015625,153703400,4326897000000,0.11
013,2020-06-05,20006.5703125,20455.349609375,19863.029296875,20344.119140625,103403200,2836781000000,1.72
013,2020-06-08,20662.400390625,20694.380859375,20169.240234375,20237.890625,110892800,2829405000000,-0.52
013,2020-06-09,20638.919921875,20694.759765625,20074.55078125,20392.599609375,100226600,2974134000000,0.76
013,2020-06-10,20348.759765625,20588.130859375,20220.900390625,20455.900390625,102320000,2492733000000,0.31
013,2020-06-11,20236.240234375,20386.1796875,19726.7890625,20088.83984375,116417200,4236302000000,-1.79
013,2020-06-12,19277.6796875,19570.7109375,19111.189453125,19415.55078125,91575300,3530567000000,-3.35
013,2020-06-15,19145.3203125,19365.349609375,18464.990234375,18464.990234375,121437100,3760092000000,-4.9
013,2020-06-16,18968.9296875,19328.01953125,18786.349609375,19328.01953125,88415200,2737936000000,4.67
013,2020-06-17,19312.359375,19603.1796875,19091.30078125,19451.73046875,100821500,3280822000000,0.64
013,2020-06-18,19371.7109375,19461.33984375,19230.310546875,19415.880859375,63892300,1965670000000,-0.18
013,2020-06-19,19551.419921875,19583.80078125,19148.779296875,19583.640625,106128400,2498274000000,0.86
013,2020-06-22,19347.580078125,19517.859375,19232.859375,19306.0390625,96374800,1903780000000,-1.42
013,2020-06-23,19558.4609375,19563.19921875,19036.240234375,19152.91015625,138799200,2688491000000,-0.79
013,2020-06-24,19263.80078125,19949.470703125,19230.919921875,19626.25,99346300,3266892000000,2.47
013,2020-06-25,19339.650390625,19609.390625,19239.5703125,19239.5703125,63223000,2352464000000,-1.97
013,2020-06-26,19545.05078125,19786.94921875,19319.66015625,19620.490234375,68560900,2182647000000,1.98
013,2020-06-29,19337.640625,19594.349609375,19177.5,19293.169921875,71169900,1938488000000,-1.67
013,2020-06-30,19735.779296875,19839.400390625,19455.23046875,19455.279296875,77884800,2385979000000,0.84
013,2020-07-01,19731.470703125,19762.009765625,19358.259765625,19428.439453125,71871100,1937134000000,-0.14
013,2020-07-02,19367.650390625,19521.369140625,19269.580078125,19498.130859375,74409600,1958209000000,0.36
013,2020-07-03,19599.669921875,19748.080078125,19474.2109375,19740.150390625,44998100,1494852000000,1.24
013,2020-07-06,19859.439453125,20239.859375,19836.0703125,20212.6796875,119218000,2918687000000,2.39
013,2020-07-07,20490.169921875,20496.140625,19723.98046875,19723.98046875,95806000,3269854000000,-2.42
013,2020-07-08,19768.16015625,19891.41015625,19547.1796875,19580.98046875,76378800,2352804000000,-0.73
013,2020-07-09,19713.609375,19802.26953125,19563.109375,19563.109375,104907300,2431937000000,-0.09
013,2020-07-10,19672.859375,19699.41015625,19377.580078125,19522.5,131054200,2087105000000,-0.21
013,2020-07-13,19763.5,19844.369140625,19630.44921875,19764.69921875,123847600,2495660000000,1.24
013,2020-07-14,19747.5,19855.720703125,19653.009765625,19855.69921875,127559800,2755975000000,0.46
013,2020-07-15,20065.30078125,20236.419921875,20065.30078125,20161.55078125,162524800,3550107000000,1.54
013,2020-07-16,20207.189453125,20207.189453125,19848.490234375,19875.44921875,109254900,2382538000000,-1.42
013,2020-07-17,19959.5,20142.5390625,19957.849609375,20058.5,93746500,2049295000000,0.92
