sector_code,trade_date,open_price,high_price,low_price,close_price,volume,trading_value,change_rate
019,2020-01-02,1329.8399658203125,1329.8399658203125,1313.949951171875,1315.3299560546875,12629900,123720000000,-1.11
019,2020-01-03,1316.969970703125,1323.5799560546875,1300.030029296875,1302.530029296875,11661900,132856000000,-0.97
019,2020-01-06,1283.2099609375,1290.31005859375,1271.4200439453125,1283.47998046875,12592300,178025000000,-1.46
019,2020-01-07,1285.969970703125,1297.7900390625,1284.97998046875,1294.4599609375,9688900,126290000000,0.86
019,2020-01-08,1275.0699462890625,1275.0699462890625,1245.3599853515625,1255.3900146484375,16093300,191698000000,-3.02
019,2020-01-09,1270.739990234375,1283.780029296875,1270.739990234375,1283.6500244140625,8436500,134375000000,2.25
019,2020-01-10,1278.6600341796875,1293.8800048828125,1274.449951171875,1291.97998046875,8570600,123804000000,0.65
019,2020-01-13,1301.8399658203125,1314.1800537109375,1294.8499755859375,1299.75,12979200,309765000000,0.6
019,2020-01-14,1299.6300048828125,1301.25,1289.25,1293.52001953125,10682100,159922000000,-0.48
019,2020-01-15,1295.8800048828125,1308.8800048828125,1293.800048828125,1304.3199462890625,23147100,185654000000,0.83
019,2020-01-16,1301.530029296875,1309.530029296875,1296.6800537109375,1306.3800048828125,9598300,110303000000,0.16
019,2020-01-17,1308.4100341796875,1319.8199462890625,1307.47998046875,1314.93994140625,7675300,113658000000,0.66
019,2020-01-20,1314.4599609375,1319.77001953125,1302.5400390625,1304.199951171875,10057100,119324000000,-0.82
019,2020-01-21,1312.5699462890625,1312.5699462890625,1285.81005859375,1288.6800537109375,7906600,101524000000,-1.19
019,2020-01-22,1293.9000244140625,1299.6700439453125,1287.1700439453125,1292.260009765625,6819600,84218000000,0.28
019,2020-01-23,1293.4100341796875,1309.489990234375,1290.4000244140625,1303.0999755859375,6303700,113867000000,0.84
019,2020-01-28,1253.56005859375,1269.81005859375,1248.489990234375,1250.550048828125,15951400,172936000000,-4.03
019,2020-01-29,1258.6099853515625,1261.5999755859375,1242.280029296875,1257.4000244140625,6948300,75966000000,0.55
019,2020-01-30,1258.1800537109375,1266.050048828125,1241.3900146484375,1249.56005859375,6914500,79461000000,-0.62
019,2020-01-31,1251.9000244140625,1270.47998046875,1248.3499755859375,1250.760009765625,7944500,143698000000,0.1
019,2020-02-03,1258.800048828125,1258.969970703125,1226.050048828125,1236.800048828125,17786300,324264000000,-1.12
019,2020-02-04,1236.5899658203125,1271.010009765625,1230.0899658203125,1265.68994140625,12358200,322911000000,2.34
019,2020-02-05,1264.030029296875,1266.1099853515625,1249.6400146484375,1258.280029296875,17163500,183479000000,-0.59
