ticker,trade_date,eps,bps,per,pbr
006360,2020-01-02,7788,44671,3.92,0.68
006360,2020-01-03,7788,44671,3.92,0.68
006360,2020-01-06,7788,44671,3.77,0.66
006360,2020-01-07,7788,44671,3.76,0.65
006360,2020-01-08,7788,44671,3.55,0.62
006360,2020-01-09,7788,44671,3.61,0.63
006360,2020-01-10,7788,44671,3.69,0.64
006360,2020-01-13,7788,44671,3.75,0.65
006360,2020-01-14,7788,44671,3.76,0.65
006360,2020-01-15,7788,44671,3.86,0.67
006360,2020-01-16,7788,44671,3.85,0.67
006360,2020-01-17,7788,44671,3.86,0.67
006360,2020-01-20,7788,44671,3.94,0.69
006360,2020-01-21,7788,44671,3.93,0.69
006360,2020-01-22,7788,44671,3.91,0.68
006360,2020-01-23,7788,44671,3.89,0.68
006360,2020-01-28,7788,44671,3.73,0.65
006360,2020-01-29,7788,44671,3.76,0.65
006360,2020-01-30,7788,44671,3.7,0.65
006360,2020-01-31,7788,44671,3.6,0.63
006360,2020-02-03,7788,44671,3.58,0.62
006360,2020-02-04,7788,44671,3.67,0.64
006360,2020-02-05,7788,44671,3.7,0.65
006360,2020-02-06,7788,44671,3.89,0.68
006360,2020-02-07,7788,44671,3.86,0.67
006360,2020-02-10,7788,44671,3.87,0.67
006360,2020-02-11,7788,44671,3.9,0.68
006360,2020-02-12,7788,44671,3.94,0.69
006360,2020-02-13,7788,44671,3.83,0.67
006360,2020-02-14,7788,44671,3.76,0.66
006360,2020-02-17,7788,44671,3.73,0.65
006360,2020-02-18,7788,44671,3.7,0.65
006360,2020-02-19,7788,44671,3.66,0.64
006360,2020-02-20,7788,44671,3.62,0.63
006360,2020-02-21,7788,44671,3.59,0.63
006360,2020-02-24,7788,44671,3.43,0.6
006360,2020-02-25,7788,44671,3.51,0.61
006360,2020-02-26,7788,44671,3.49,0.61
006360,2020-02-27,7788,44671,3.45,0.6
006360,2020-02-28,7788,44671,3.37,0.59
006360,2020-03-02,7788,44671,3.34,0.58
006360,2020-03-03,7788,44671,3.4,0.59
006360,2020-03-04,7788,44671,3.45,0.6
006360,2020-03-05,7788,44671,3.58,0.62
006360,2020-03-06,7788,44671,3.45,0.6
006360,2020-03-09,7788,44671,3.19,0.56
006360,2020-03-10,7788,44671,3.17,0.55
006360,2020-03-11,7788,44671,3.09,0.54
006360,2020-03-12,7788,44671,2.84,0.5
006360,2020-03-13,7788,44671,2.66,0.46
006360,2020-03-16,7788,44671,2.61,0.46
006360,2020-03-17,7788,44671,2.53,0.44
006360,2020-03-18,7788,44671,2.27,0.4
006360,2020-03-19,7788,44671,1.93,0.34
006360,2020-03-20,7788,44671,2.27,0.4
006360,2020-03-23,7788,44671,2.04,0.36
006360,2020-03-24,7788,44671,2.23,0.39
006360,2020-03-25,7788,44671,2.4,0.42
006360,2020-03-26,7788,44671,2.35,0.41
006360,2020-03-27,7788,44671,2.37,0.41
006360,2020-03-30,7788,44671,2.43,0.42
006360,2020-03-31,7788,44671,2.63,0.46
006360,2020-04-01,7788,44671,2.46,0.43
006360,2020-04-02,7788,44671,2.57,0.45
006360,2020-04-03,7788,44671,2.52,0.44
006360,2020-04-06,7788,44671,2.62,0.46
006360,2020-04-07,7788,44671,2.65,0.46
006360,2020-04-08,7788,44671,2.81,0.49
006360,2020-04-09,7788,44671,2.84,0.49
006360,2020-04-10,7788,44671,2.93,0.51
006360,2020-04-13,7788,44671,2.91,0.51
006360,2020-04-14,7788,44671,3.04,0.53
006360,2020-04-16,7788,44671,3.02,0.53
006360,2020-04-17,7788,44671,3.04,0.53
006360,2020-04-20,7788,44671,3.08,0.54
006360,2020-04-21,7788,44671,3.11,0.54
006360,2020-04-22,7788,44671,3.22,0.56
006360,2020-04-23,7788,44671,3.19,0.56
006360,2020-04-24,7788,44671,3.09,0.54
006360,2020-04-27,7788,44671,3.15,0.55
006360,2020-04-28,7788,44671,3.25,0.57
006360,2020-04-29,7788,44671,3.25,0.57
006360,2020-05-04,5590,49623,4.36,0.49
006360,2020-05-06,5590,49623,4.44,0.5
006360,2020-05-07,5590,49623,4.45,0.5
006360,2020-05-08,5590,49623,4.48,0.5
006360,2020-05-11,5590,49623,4.39,0.49
006360,2020-05-12,5590,49623,4.27,0.48
006360,2020-05-13,5590,49623,4.36,0.49
006360,2020-05-14,5590,49623,4.24,0.48
006360,2020-05-15,5590,49623,4.26,0.48
006360,2020-05-18,5590,49623,4.27,0.48
006360,2020-05-19,5590,49623,4.46,0.5
006360,2020-05-20,5590,49623,4.49,0.51
006360,2020-05-21,5590,49623,4.44,0.5
006360,2020-05-22,5590,49623,4.31,0.49
006360,2020-05-25,5590,49623,4.3,0.48
006360,2020-05-26,5590,49623,4.83,0.54
006360,2020-05-27,5590,49623,5.01,0.56
006360,2020-05-28,5590,49623,5.0,0.56
006360,2020-05-29,5590,49623,5.11,0.58
006360,2020-06-01,5590,49623,5.13,0.58
006360,2020-06-02,5590,49623,5.16,0.58
006360,2020-06-03,5590,49623,5.33,0.6
006360,2020-06-04,5590,49623,5.23,0.59
006360,2020-06-05,5590,49623,5.27,0.59
006360,2020-06-08,5590,49623,5.23,0.59
006360,2020-06-09,5590,49623,5.13,0.58
006360,2020-06-10,5590,49623,5.08,0.57
006360,2020-06-11,5590,49623,4.96,0.56
006360,2020-06-12,5590,49623,4.79,0.54
006360,2020-06-15,5590,49623,4.53,0.51
006360,2020-06-16,5590,49623,4.75,0.54
006360,2020-06-17,5590,49623,4.75,0.54
006360,2020-06-18,5590,49623,4.67,0.53
006360,2020-06-19,5590,49623,4.78,0.54
006360,2020-06-22,5590,49623,4.64,0.52
006360,2020-06-23,5590,49623,4.53,0.51
006360,2020-06-24,5590,49623,4.62,0.52
006360,2020-06-25,5590,49623,4.44,0.5
006360,2020-06-26,5590,49623,4.46,0.5
006360,2020-06-29,5590,49623,4.36,0.49
006360,2020-06-30,5590,49623,4.39,0.49
006360,2020-07-01,5590,49623,4.44,0.5
006360,2020-07-02,5590,49623,4.58,0.52
006360,2020-07-03,5590,49623,4.66,0.52
006360,2020-07-06,5590,49623,4.7,0.53
006360,2020-07-07,5590,49623,4.7,0.53
006360,2020-07-08,5590,49623,4.73,0.53
006360,2020-07-09,5590,49623,4.74,0.53
006360,2020-07-10,5590,49623,4.59,0.52
006360,2020-07-13,5590,49623,4.68,0.53
006360,2020-07-14,5590,49623,4.67,0.53
006360,2020-07-15,5590,49623,4.86,0.55
006360,2020-07-16,5590,49623,4.98,0.56
006360,2020-07-17,5590,49623,4.87,0.55
006360,2020-07-20,5590,49623,4.92,0.55
006360,2020-07-21,5590,49623,4.87,0.55
006360,2020-07-22,5590,49623,4.96,0.56
006360,2020-07-23,5590,49623,4.83,0.54
006360,2020-07-24,5590,49623,4.79,0.54
006360,2020-07-27,5590,49623,4.73,0.53
006360,2020-07-28,5590,49623,4.72,0.53
006360,2020-07-29,5590,49623,4.77,0.54
006360,2020-07-30,5590,49623,4.78,0.54
006360,2020-07-31,5590,49623,4.82,0.54
006360,2020-08-03,5590,49623,4.74,0.53
006360,2020-08-04,5590,49623,5.05,0.57
006360,2020-08-05,5590,49623,4.9,0.55
006360,2020-08-06,5590,49623,4.84,0.55
006360,2020-08-07,5590,49623,4.78,0.54
006360,2020-08-10,5590,49623,4.82,0.54
006360,2020-08-11,5590,49623,5.0,0.56
006360,2020-08-12,5590,49623,4.97,0.56
006360,2020-08-13,5590,49623,4.94,0.56
006360,2020-08-14,5590,49623,4.96,0.56
006360,2020-08-18,5590,49623,4.67,0.53
006360,2020-08-19,5590,49623,4.69,0.53
006360,2020-08-20,5590,49623,4.44,0.5
006360,2020-08-21,5590,49623,4.45,0.5
006360,2020-08-24,5590,49623,4.44,0.5
006360,2020-08-25,5590,49623,4.58,0.52
006360,2020-08-26,5590,49623,4.5,0.51
006360,2020-08-27,5590,49623,4.38,0.49
006360,2020-08-28,5590,49623,4.51,0.51
006360,2020-08-31,5590,49623,4.42,0.5
006360,2020-09-01,5590,49623,4.61,0.52
006360,2020-09-02,5590,49623,4.55,0.51
006360,2020-09-03,5590,49623,4.51,0.51
