ticker,trade_date,eps,bps,per,pbr
017800,2020-01-02,299,33916,226.09,1.99
017800,2020-01-03,299,33916,226.09,1.99
017800,2020-01-06,299,33916,217.73,1.92
017800,2020-01-07,299,33916,219.06,1.93
017800,2020-01-08,299,33916,207.36,1.83
017800,2020-01-09,299,33916,222.07,1.96
017800,2020-01-10,299,33916,222.41,1.96
017800,2020-01-13,299,33916,234.45,2.07
017800,2020-01-14,299,33916,230.43,2.03
017800,2020-01-15,299,33916,239.46,2.11
017800,2020-01-16,299,33916,235.79,2.08
017800,2020-01-17,299,33916,236.45,2.08
017800,2020-01-20,299,33916,232.78,2.05
017800,2020-01-21,299,33916,232.78,2.05
017800,2020-01-22,299,33916,231.44,2.04
017800,2020-01-23,299,33916,228.76,2.02
017800,2020-01-28,299,33916,214.05,1.89
017800,2020-01-29,299,33916,213.04,1.88
017800,2020-01-30,299,33916,207.69,1.83
017800,2020-01-31,299,33916,203.34,1.79
017800,2020-02-03,299,33916,199.67,1.76
017800,2020-02-04,299,33916,205.02,1.81
017800,2020-02-05,299,33916,202.34,1.78
017800,2020-02-06,299,33916,208.03,1.83
017800,2020-02-07,299,33916,210.03,1.85
017800,2020-02-10,299,33916,211.04,1.86
017800,2020-02-11,299,33916,208.03,1.83
017800,2020-02-12,299,33916,206.69,1.82
017800,2020-02-13,299,33916,204.35,1.8
017800,2020-02-14,299,33916,206.69,1.82
017800,2020-02-17,299,33916,206.02,1.82
017800,2020-02-18,299,33916,201.67,1.78
017800,2020-02-19,299,33916,198.66,1.75
017800,2020-02-20,299,33916,194.65,1.72
017800,2020-02-21,299,33916,187.96,1.66
017800,2020-02-24,299,33916,174.25,1.54
017800,2020-02-25,299,33916,184.62,1.63
017800,2020-02-26,299,33916,185.62,1.64
017800,2020-02-27,299,33916,183.28,1.62
017800,2020-02-28,299,33916,179.93,1.59
017800,2020-03-02,299,33916,182.61,1.61
017800,2020-03-03,299,33916,183.61,1.62
017800,2020-03-04,299,33916,185.28,1.63
017800,2020-03-05,299,33916,188.96,1.67
017800,2020-03-06,299,33916,191.97,1.69
017800,2020-03-09,299,33916,187.63,1.65
017800,2020-03-10,299,33916,185.95,1.64
017800,2020-03-11,299,33916,185.28,1.63
017800,2020-03-12,299,33916,172.24,1.52
017800,2020-03-13,299,33916,157.19,1.39
017800,2020-03-16,299,33916,152.84,1.35
017800,2020-03-17,299,33916,150.5,1.33
017800,2020-03-18,299,33916,146.15,1.29
017800,2020-03-19,299,33916,121.57,1.07
017800,2020-03-20,299,33916,134.62,1.19
017800,2020-03-23,299,33916,138.63,1.22
017800,2020-03-24,299,33916,155.02,1.37
017800,2020-03-25,299,33916,161.71,1.43
017800,2020-03-26,299,33916,164.55,1.45
017800,2020-03-27,299,33916,173.24,1.53
