ticker,trade_date,eps,bps,per,pbr
062040,2024-07-29,1761,5258,28.51,9.55
062040,2024-07-30,1761,5258,31.52,10.56
062040,2024-07-31,1761,5258,28.56,9.57
062040,2024-08-01,1761,5258,29.59,9.91
062040,2024-08-02,1761,5258,29.98,10.04
062040,2024-08-05,1761,5258,26.12,8.75
062040,2024-08-06,1761,5258,27.17,9.1
062040,2024-08-07,1761,5258,28.28,9.47
062040,2024-08-08,1761,5258,26.21,8.78
062040,2024-08-09,1761,5258,26.04,8.72
062040,2024-08-12,1761,5258,25.3,8.47
062040,2024-08-13,1761,5258,23.57,7.89
062040,2024-08-14,1761,5258,23.79,7.97
062040,2024-08-16,1761,5258,27.31,9.15
062040,2024-08-19,1761,5258,25.44,8.52
062040,2024-08-20,1761,5258,24.99,8.37
062040,2024-08-21,1761,5258,24.11,8.07
062040,2024-08-22,1761,5258,24.13,8.08
062040,2024-08-23,1761,5258,24.96,8.36
062040,2024-08-26,1761,5258,23.82,7.98
062040,2024-08-27,1761,5258,24.02,8.04
062040,2024-08-28,1761,5258,23.57,7.89
062040,2024-08-29,1761,5258,22.29,7.46
062040,2024-08-30,1761,5258,22.15,7.42
062040,2024-09-02,1761,5258,21.58,7.23
062040,2024-09-03,1761,5258,21.15,7.08
062040,2024-09-04,1761,5258,19.9,6.67
062040,2024-09-05,1761,5258,18.17,6.09
062040,2024-09-06,1761,5258,16.84,5.64
062040,2024-09-09,1761,5258,18.91,6.33
062040,2024-09-10,1761,5258,18.46,6.18
062040,2024-09-11,1761,5258,20.05,6.71
062040,2024-09-12,1761,5258,22.69,7.6
062040,2024-09-13,1761,5258,22.54,7.55
062040,2024-09-19,1761,5258,24.45,8.19
062040,2024-09-20,1761,5258,24.42,8.18
062040,2024-09-23,1761,5258,24.67,8.26
062040,2024-09-24,1761,5258,25.47,8.53
062040,2024-09-25,1761,5258,26.41,8.84
062040,2024-09-26,1761,5258,27.91,9.35
062040,2024-09-27,1761,5258,27.17,9.1
062040,2024-09-30,1761,5258,27.17,9.1
062040,2024-10-02,1761,5258,24.99,8.37
062040,2024-10-04,1761,5258,26.09,8.74
062040,2024-10-07,1761,5258,26.75,8.96
062040,2024-10-08,1761,5258,25.7,8.61
062040,2024-10-10,1761,5258,25.41,8.51
062040,2024-10-11,1761,5258,24.7,8.27
062040,2024-10-14,1761,5258,24.87,8.33
062040,2024-10-15,1761,5258,24.67,8.26
062040,2024-10-16,1761,5258,23.11,7.74
062040,2024-10-17,1761,5258,25.33,8.48
062040,2024-10-18,1761,5258,25.35,8.49
062040,2024-10-21,1761,5258,25.13,8.42
062040,2024-10-22,1761,5258,23.96,8.03
062040,2024-10-23,1761,5258,24.28,8.13
062040,2024-10-24,1761,5258,23.65,7.92
062040,2024-10-25,1761,5258,23.76,7.96
062040,2024-10-28,1761,5258,22.54,7.55
062040,2024-10-29,1761,5258,23.34,7.82
062040,2024-10-30,1761,5258,24.96,8.36
062040,2024-10-31,1761,5258,23.94,8.02
062040,2024-11-01,1761,5258,25.5,8.54
062040,2024-11-04,1761,5258,26.52,8.88
062040,2024-11-05,1761,5258,26.41,8.84
062040,2024-11-06,1761,5258,30.83,10.33
062040,2024-11-07,1761,5258,31.35,10.5
062040,2024-11-08,1761,5258,35.49,11.89
062040,2024-11-11,1761,5258,35.04,11.73
062040,2024-11-12,1761,5258,34.75,11.64
062040,2024-11-13,1761,5258,33.56,11.24
062040,2024-11-14,1761,5258,36.4,12.19
062040,2024-11-15,1761,5258,35.83,12.0
062040,2024-11-18,1761,5258,36.29,12.15
062040,2024-11-19,1761,5258,33.05,11.07
062040,2024-11-20,1761,5258,34.19,11.45
062040,2024-11-21,1761,5258,31.97,10.71
062040,2024-11-22,1761,5258,31.97,10.71
062040,2024-11-25,1761,5258,33.16,11.11
062040,2024-11-26,1761,5258,31.23,10.46
062040,2024-11-27,1761,5258,32.77,10.97
062040,2024-11-28,1761,5258,34.47,11.54
062040,2024-11-29,1761,5258,34.92,11.7
062040,2024-12-02,1761,5258,31.52,10.56
062040,2024-12-03,1761,5258,35.43,11.87
062040,2024-12-04,1761,5258,35.49,11.89
062040,2024-12-05,1761,5258,34.47,11.54
062040,2024-12-06,1761,5258,33.22,11.13
062040,2024-12-09,1761,5258,32.31,10.82
062040,2024-12-10,1761,5258,33.39,11.18
062040,2024-12-11,1761,5258,36.23,12.13
062040,2024-12-12,1761,5258,36.91,12.36
062040,2024-12-13,1761,5258,39.69,13.29
062040,2024-12-16,1761,5258,41.79,14.0
062040,2024-12-17,1761,5258,42.02,14.07
062040,2024-12-18,1761,5258,41.17,13.79
062040,2024-12-19,1761,5258,39.98,13.39
062040,2024-12-20,1761,5258,40.03,13.41
062040,2024-12-23,1761,5258,39.58,13.26
062040,2024-12-24,1761,5258,38.56,12.91
062040,2024-12-26,1761,5258,38.56,12.91
