ticker,trade_date,eps,bps,per,pbr
004000,2020-01-02,8438,53407,5.23,0.83
004000,2020-01-03,8438,53407,5.2,0.82
004000,2020-01-06,8438,53407,5.01,0.79
004000,2020-01-07,8438,53407,4.98,0.79
004000,2020-01-08,8438,53407,4.69,0.74
004000,2020-01-09,8438,53407,4.82,0.76
004000,2020-01-10,8438,53407,4.8,0.76
004000,2020-01-13,8438,53407,4.92,0.78
004000,2020-01-14,8438,53407,4.91,0.78
004000,2020-01-15,8438,53407,4.94,0.78
004000,2020-01-16,8438,53407,5.02,0.79
004000,2020-01-17,8438,53407,4.97,0.79
004000,2020-01-20,8438,53407,5.01,0.79
004000,2020-01-21,8438,53407,4.94,0.78
004000,2020-01-22,8438,53407,4.96,0.78
004000,2020-01-23,8438,53407,4.91,0.78
004000,2020-01-28,8438,53407,4.69,0.74
004000,2020-01-29,8438,53407,4.76,0.75
004000,2020-01-30,8438,53407,4.74,0.75
004000,2020-01-31,8438,53407,4.63,0.73
004000,2020-02-03,8438,53407,4.52,0.71
004000,2020-02-04,8438,53407,4.54,0.72
004000,2020-02-05,8438,53407,4.51,0.71
004000,2020-02-06,8438,53407,4.65,0.73
004000,2020-02-07,8438,53407,4.63,0.73
004000,2020-02-10,8438,53407,4.6,0.73
004000,2020-02-11,8438,53407,4.84,0.76
004000,2020-02-12,8438,53407,4.88,0.77
004000,2020-02-13,8438,53407,4.79,0.76
004000,2020-02-14,8438,53407,4.85,0.77
004000,2020-02-17,8438,53407,4.79,0.76
004000,2020-02-18,8438,53407,4.72,0.75
004000,2020-02-19,8438,53407,4.64,0.73
004000,2020-02-20,8438,53407,4.63,0.73
004000,2020-02-21,8438,53407,4.62,0.73
004000,2020-02-24,8438,53407,4.4,0.69
004000,2020-02-25,8438,53407,4.43,0.7
004000,2020-02-26,8438,53407,4.32,0.68
004000,2020-02-27,8438,53407,4.18,0.66
004000,2020-02-28,8438,53407,3.93,0.62
004000,2020-03-02,8438,53407,4.01,0.63
004000,2020-03-03,8438,53407,4.01,0.63
004000,2020-03-04,8438,53407,4.04,0.64
004000,2020-03-05,8438,53407,4.11,0.65
004000,2020-03-06,8438,53407,3.99,0.63
004000,2020-03-09,8438,53407,3.89,0.61
004000,2020-03-10,8438,53407,3.93,0.62
004000,2020-03-11,8438,53407,3.86,0.61
004000,2020-03-12,8438,53407,3.66,0.58
004000,2020-03-13,8438,53407,3.44,0.54
004000,2020-03-16,8438,53407,3.41,0.54
004000,2020-03-17,8438,53407,3.31,0.52
004000,2020-03-18,8438,53407,3.21,0.51
004000,2020-03-19,8438,53407,2.83,0.45
004000,2020-03-20,8438,53407,3.19,0.5
004000,2020-03-23,8438,53407,2.96,0.47
004000,2020-03-24,8438,53407,3.27,0.52
004000,2020-03-25,8438,53407,3.38,0.53
004000,2020-03-26,8438,53407,3.41,0.54
004000,2020-03-27,8438,53407,3.51,0.56
004000,2020-03-30,8438,53407,3.54,0.56
004000,2020-03-31,8438,53407,3.68,0.58
004000,2020-04-01,8438,53407,3.49,0.55
004000,2020-04-02,8438,53407,3.61,0.57
004000,2020-04-03,8438,53407,3.6,0.57
004000,2020-04-06,8438,53407,3.7,0.58
004000,2020-04-07,8438,53407,3.83,0.61
004000,2020-04-08,8438,53407,3.77,0.6
004000,2020-04-09,8438,53407,3.79,0.6
004000,2020-04-10,8438,53407,3.91,0.62
004000,2020-04-13,8438,53407,3.77,0.6
004000,2020-04-14,8438,53407,3.95,0.62
004000,2020-04-16,8438,53407,3.9,0.62
004000,2020-04-17,8438,53407,3.98,0.63
004000,2020-04-20,8438,53407,3.97,0.63
004000,2020-04-21,8438,53407,3.91,0.62
004000,2020-04-22,8438,53407,3.91,0.62
004000,2020-04-23,8438,53407,4.25,0.67
004000,2020-04-24,8438,53407,4.13,0.65
004000,2020-04-27,8438,53407,4.29,0.68
004000,2020-04-28,8438,53407,4.38,0.69
004000,2020-04-29,8438,53407,4.62,0.73
004000,2020-05-04,6611,57873,5.69,0.65
004000,2020-05-06,6611,57873,5.7,0.65
004000,2020-05-07,6611,57873,5.63,0.64
004000,2020-05-08,6611,57873,5.58,0.64
004000,2020-05-11,6611,57873,5.61,0.64
004000,2020-05-12,6611,57873,5.39,0.62
004000,2020-05-13,6611,57873,5.43,0.62
004000,2020-05-14,6611,57873,5.35,0.61
004000,2020-05-15,6611,57873,5.29,0.6
004000,2020-05-18,6611,57873,5.38,0.62
004000,2020-05-19,6611,57873,5.54,0.63
004000,2020-05-20,6611,57873,5.79,0.66
004000,2020-05-21,6611,57873,5.74,0.66
004000,2020-05-22,6611,57873,5.54,0.63
004000,2020-05-25,6611,57873,5.56,0.64
004000,2020-05-26,6611,57873,5.66,0.65
004000,2020-05-27,6611,57873,5.82,0.67
004000,2020-05-28,6611,57873,5.76,0.66
004000,2020-05-29,6611,57873,5.73,0.65
004000,2020-06-01,6611,57873,5.78,0.66
004000,2020-06-02,6611,57873,5.76,0.66
004000,2020-06-03,6611,57873,5.86,0.67
004000,2020-06-04,6611,57873,5.79,0.66
004000,2020-06-05,6611,57873,5.79,0.66
004000,2020-06-08,6611,57873,5.77,0.66
004000,2020-06-09,6611,57873,5.81,0.66
004000,2020-06-10,6611,57873,5.82,0.67
004000,2020-06-11,6611,57873,5.67,0.65
004000,2020-06-12,6611,57873,5.51,0.63
004000,2020-06-15,6611,57873,5.35,0.61
004000,2020-06-16,6611,57873,5.79,0.66
004000,2020-06-17,6611,57873,5.81,0.66
004000,2020-06-18,6611,57873,5.71,0.65
004000,2020-06-19,6611,57873,5.77,0.66
004000,2020-06-22,6611,57873,5.6,0.64
004000,2020-06-23,6611,57873,5.6,0.64
004000,2020-06-24,6611,57873,5.6,0.64
004000,2020-06-25,6611,57873,5.41,0.62
004000,2020-06-26,6611,57873,5.34,0.61
004000,2020-06-29,6611,57873,5.21,0.6
004000,2020-06-30,6611,57873,5.21,0.6
004000,2020-07-01,6611,57873,5.25,0.6
004000,2020-07-02,6611,57873,5.23,0.6
004000,2020-07-03,6611,57873,5.2,0.59
004000,2020-07-06,6611,57873,6.01,0.69
004000,2020-07-07,6611,57873,6.25,0.71
004000,2020-07-08,6611,57873,6.97,0.8
004000,2020-07-09,6611,57873,6.84,0.78
004000,2020-07-10,6611,57873,6.98,0.8
004000,2020-07-13,6611,57873,7.03,0.8
004000,2020-07-14,6611,57873,6.93,0.79
004000,2020-07-15,6611,57873,6.96,0.79
004000,2020-07-16,6611,57873,6.97,0.8
004000,2020-07-17,6611,57873,6.93,0.79
004000,2020-07-20,6611,57873,6.94,0.79
004000,2020-07-21,6611,57873,6.9,0.79
004000,2020-07-22,6611,57873,6.81,0.78
004000,2020-07-23,6611,57873,6.61,0.76
004000,2020-07-24,6611,57873,6.49,0.74
004000,2020-07-27,6611,57873,6.47,0.74
004000,2020-07-28,6611,57873,6.34,0.72
004000,2020-07-29,6611,57873,6.6,0.75
004000,2020-07-30,6611,57873,6.59,0.75
004000,2020-07-31,6611,57873,6.62,0.76
004000,2020-08-03,6611,57873,6.6,0.75
004000,2020-08-04,6611,57873,7.29,0.83
004000,2020-08-05,6611,57873,7.05,0.81
004000,2020-08-06,6611,57873,7.09,0.81
004000,2020-08-07,6611,57873,7.02,0.8
004000,2020-08-10,6611,57873,7.09,0.81
004000,2020-08-11,6611,57873,7.12,0.81
004000,2020-08-12,6611,57873,7.34,0.84
004000,2020-08-13,6611,57873,7.25,0.83
004000,2020-08-14,6611,57873,6.93,0.79
004000,2020-08-18,6611,57873,6.8,0.78
004000,2020-08-19,6611,57873,6.72,0.77
004000,2020-08-20,6611,57873,6.3,0.72
004000,2020-08-21,6611,57873,6.88,0.79
004000,2020-08-24,6611,57873,6.81,0.78
004000,2020-08-25,6611,57873,7.0,0.8
004000,2020-08-26,6611,57873,7.1,0.81
004000,2020-08-27,6611,57873,7.0,0.8
004000,2020-08-28,6611,57873,6.8,0.78
004000,2020-08-31,6611,57873,6.76,0.77
004000,2020-09-01,6611,57873,6.75,0.77
004000,2020-09-02,6611,57873,6.83,0.78
004000,2020-09-03,6611,57873,7.26,0.83
004000,2020-09-04,6611,57873,8.02,0.92
004000,2020-09-07,6611,57873,9.02,1.03
004000,2020-09-08,6611,57873,8.53,0.97
004000,2020-09-09,6611,57873,8.56,0.98
004000,2020-09-10,6611,57873,8.59,0.98
004000,2020-09-11,6611,57873,8.4,0.96
004000,2020-09-14,6611,57873,8.23,0.94
004000,2020-09-15,6611,57873,7.93,0.91
004000,2020-09-16,6611,57873,7.62,0.87
004000,2020-09-17,6611,57873,7.71,0.88
004000,2020-09-18,6611,57873,7.91,0.9
004000,2020-09-21,6611,57873,7.58,0.87
004000,2020-09-22,6611,57873,7.4,0.84
004000,2020-09-23,6611,57873,7.93,0.91
004000,2020-09-24,6611,57873,7.39,0.84
004000,2020-09-25,6611,57873,7.2,0.82
004000,2020-09-28,6611,57873,7.34,0.84
004000,2020-09-29,6611,57873,7.51,0.86
004000,2020-10-05,6611,57873,7.67,0.88
