ticker,trade_date,eps,bps,per,pbr
035420,2020-01-02,4437,31795,41.13,5.74
035420,2020-01-03,4437,31795,40.91,5.71
035420,2020-01-06,4437,31795,40.68,5.68
035420,2020-01-07,4437,31795,42.15,5.88
035420,2020-01-08,4437,31795,41.24,5.76
035420,2020-01-09,4437,31795,41.92,5.85
035420,2020-01-10,4437,31795,42.37,5.91
035420,2020-01-13,4437,31795,42.37,5.91
035420,2020-01-14,4437,31795,42.93,5.99
035420,2020-01-15,4437,31795,43.16,6.02
035420,2020-01-16,4437,31795,43.16,6.02
035420,2020-01-17,4437,31795,43.05,6.01
035420,2020-01-20,4437,31795,42.26,5.9
035420,2020-01-21,4437,31795,41.02,5.72
035420,2020-01-22,4437,31795,41.92,5.85
035420,2020-01-23,4437,31795,41.24,5.76
035420,2020-01-28,4437,31795,40.23,5.61
035420,2020-01-29,4437,31795,40.57,5.66
035420,2020-01-30,4437,31795,40.57,5.66
035420,2020-01-31,4437,31795,40.46,5.65
035420,2020-02-03,4437,31795,40.0,5.58
035420,2020-02-04,4437,31795,40.68,5.68
035420,2020-02-05,4437,31795,40.91,5.71
035420,2020-02-06,4437,31795,40.91,5.71
035420,2020-02-07,4437,31795,41.69,5.82
035420,2020-02-10,4437,31795,41.36,5.77
035420,2020-02-11,4437,31795,41.58,5.8
035420,2020-02-12,4437,31795,41.69,5.82
035420,2020-02-13,4437,31795,41.58,5.8
035420,2020-02-14,4437,31795,42.03,5.87
035420,2020-02-17,4437,31795,42.48,5.93
035420,2020-02-18,4437,31795,42.03,5.87
035420,2020-02-19,4437,31795,42.71,5.96
035420,2020-02-20,4437,31795,42.82,5.98
035420,2020-02-21,4437,31795,42.71,5.96
035420,2020-02-24,4437,31795,41.47,5.79
035420,2020-02-25,4437,31795,42.93,5.99
035420,2020-02-26,4437,31795,42.15,5.88
035420,2020-02-27,4437,31795,41.02,5.72
035420,2020-02-28,4437,31795,39.22,5.47
035420,2020-03-02,4437,31795,39.44,5.5
035420,2020-03-03,4437,31795,39.44,5.5
035420,2020-03-04,4437,31795,40.23,5.61
035420,2020-03-05,4437,31795,40.79,5.69
035420,2020-03-06,4437,31795,40.46,5.65
035420,2020-03-09,4437,31795,37.86,5.28
035420,2020-03-10,4437,31795,38.76,5.41
035420,2020-03-11,4437,31795,38.31,5.35
035420,2020-03-12,4437,31795,37.53,5.24
035420,2020-03-13,4437,31795,37.41,5.22
035420,2020-03-16,4437,31795,34.93,4.87
035420,2020-03-17,4437,31795,34.03,4.75
035420,2020-03-18,4437,31795,32.91,4.59
035420,2020-03-19,4437,31795,32.45,4.53
035420,2020-03-20,4437,31795,34.71,4.84
035420,2020-03-23,4437,31795,32.23,4.5
035420,2020-03-24,4437,31795,35.16,4.91
035420,2020-03-25,4437,31795,35.16,4.91
035420,2020-03-26,4437,31795,34.37,4.8
035420,2020-03-27,4437,31795,36.96,5.16
035420,2020-03-30,4437,31795,36.62,5.11
035420,2020-03-31,4437,31795,38.31,5.35
035420,2020-04-01,4437,31795,36.74,5.13
035420,2020-04-02,4437,31795,39.1,5.46
035420,2020-04-03,4437,31795,38.76,5.41
035420,2020-04-06,4437,31795,38.99,5.44
035420,2020-04-07,4437,31795,38.2,5.33
035420,2020-04-08,4437,31795,37.53,5.24
035420,2020-04-09,4437,31795,37.75,5.27
035420,2020-04-10,4437,31795,37.53,5.24
035420,2020-04-13,4437,31795,37.41,5.22
035420,2020-04-14,4437,31795,37.98,5.3
035420,2020-04-16,4437,31795,38.43,5.36
035420,2020-04-17,4437,31795,40.34,5.63
035420,2020-04-20,4437,31795,40.57,5.66
035420,2020-04-21,4437,31795,40.23,5.61
035420,2020-04-22,4437,31795,41.02,5.72
035420,2020-04-23,4437,31795,42.82,5.98
035420,2020-04-24,4437,31795,43.39,6.05
035420,2020-04-27,4437,31795,44.51,6.21
035420,2020-04-28,4437,31795,44.62,6.23
035420,2020-04-29,4437,31795,44.51,6.21
035420,2020-05-04,4006,35223,49.68,5.65
035420,2020-05-06,4006,35223,52.92,6.02
035420,2020-05-07,4006,35223,53.79,6.12
035420,2020-05-08,4006,35223,53.42,6.08
035420,2020-05-11,4006,35223,53.54,6.09
035420,2020-05-12,4006,35223,54.79,6.23
035420,2020-05-13,4006,35223,54.54,6.2
035420,2020-05-14,4006,35223,54.67,6.22
035420,2020-05-15,4006,35223,53.17,6.05
035420,2020-05-18,4006,35223,53.67,6.1
035420,2020-05-19,4006,35223,53.3,6.06
035420,2020-05-20,4006,35223,55.42,6.3
035420,2020-05-21,4006,35223,56.17,6.39
035420,2020-05-22,4006,35223,57.54,6.54
035420,2020-05-25,4006,35223,60.16,6.84
035420,2020-05-26,4006,35223,59.66,6.79
035420,2020-05-27,4006,35223,57.04,6.49
035420,2020-05-28,4006,35223,60.03,6.83
035420,2020-05-29,4006,35223,56.42,6.42
035420,2020-06-01,4006,35223,59.16,6.73
035420,2020-06-02,4006,35223,58.41,6.64
035420,2020-06-03,4006,35223,56.29,6.4
035420,2020-06-04,4006,35223,58.04,6.6
035420,2020-06-05,4006,35223,57.66,6.56
035420,2020-06-08,4006,35223,60.03,6.83
035420,2020-06-09,4006,35223,59.29,6.74
035420,2020-06-10,4006,35223,60.91,6.93
035420,2020-06-11,4006,35223,60.03,6.83
035420,2020-06-12,4006,35223,60.41,6.87
035420,2020-06-15,4006,35223,57.79,6.57
035420,2020-06-16,4006,35223,60.78,6.91
035420,2020-06-17,4006,35223,62.66,7.13
035420,2020-06-18,4006,35223,61.78,7.03
035420,2020-06-19,4006,35223,62.28,7.08
035420,2020-06-22,4006,35223,67.4,7.67
035420,2020-06-23,4006,35223,68.9,7.84
035420,2020-06-24,4006,35223,69.65,7.92
035420,2020-06-25,4006,35223,67.27,7.65
035420,2020-06-26,4006,35223,67.15,7.64
035420,2020-06-29,4006,35223,65.9,7.5
035420,2020-06-30,4006,35223,66.65,7.58
035420,2020-07-01,4006,35223,67.15,7.64
