ticker,trade_date,open_price,high_price,low_price,close_price,volume,turnover,shares_outstanding
175330,2020-01-02,5520,5520,5360,5370,261257,1410000000,196982894
175330,2020-01-03,5410,5430,5370,5420,300344,1622000000,196982894
175330,2020-01-06,5360,5410,5310,5350,379349,2027000000,196982894
175330,2020-01-07,5400,5400,5310,5340,263623,1403000000,196982894
175330,2020-01-08,5330,5340,5120,5130,612473,3176000000,196982894
175330,2020-01-09,5210,5270,5140,5140,284936,1474000000,196982894
175330,2020-01-10,5170,5210,5140,5170,192884,996000000,196982894
175330,2020-01-13,5180,5190,5150,5180,190689,984000000,196982894
175330,2020-01-14,5180,5220,5170,5200,334647,1735000000,196982894
175330,2020-01-15,5190,5240,5180,5220,198675,1036000000,196982894
175330,2020-01-16,5240,5320,5220,5320,308639,1627000000,196982894
175330,2020-01-17,5310,5310,5260,5270,137687,726000000,196982894
175330,2020-01-20,5290,5320,5230,5300,232664,1228000000,196982894
175330,2020-01-21,5300,5310,5260,5280,152366,805000000,196982894
175330,2020-01-22,5290,5330,5260,5330,227689,1207000000,196982894
175330,2020-01-23,5320,5320,5250,5280,189480,999000000,196982894
175330,2020-01-28,5200,5200,5120,5150,331996,1708000000,196982894
175330,2020-01-29,5160,5220,5140,5180,136466,706000000,196982894
175330,2020-01-30,5170,5200,5110,5110,216754,1113000000,196982894
175330,2020-01-31,5130,5230,5090,5110,345414,1782000000,196982894
175330,2020-02-03,5100,5100,5010,5040,274741,1388000000,196982894
175330,2020-02-04,5070,5090,5020,5030,292559,1476000000,196982894
175330,2020-02-05,5050,5110,5010,5050,371796,1874000000,196982894
175330,2020-02-06,5070,5190,5070,5120,335544,1721000000,196982894
175330,2020-02-07,5150,5150,5050,5050,137896,699000000,196982894
175330,2020-02-10,5050,5070,5030,5050,244001,1230000000,196982894
175330,2020-02-11,5070,5100,5060,5080,206238,1046000000,196982894
175330,2020-02-12,5080,5140,5060,5140,365257,1861000000,196982894
175330,2020-02-13,5200,5270,5160,5260,623190,3250000000,196982894
175330,2020-02-14,5260,5310,5200,5260,316930,1672000000,196982894
175330,2020-02-17,5260,5300,5180,5290,365089,1918000000,196982894
175330,2020-02-18,5290,5310,5230,5270,190285,1002000000,196982894
175330,2020-02-19,5280,5290,5190,5230,333120,1748000000,196982894
175330,2020-02-20,5230,5340,5220,5300,606966,3216000000,196982894
175330,2020-02-21,5290,5300,5150,5160,373483,1941000000,196982894
175330,2020-02-24,5070,5120,4960,4980,1151849,5770000000,196982894
175330,2020-02-25,4975,5070,4970,5060,497401,2499000000,196982894
175330,2020-02-26,5040,5070,4990,5030,228174,1148000000,196982894
175330,2020-02-27,5030,5090,4995,5030,516903,2601000000,196982894
175330,2020-02-28,4980,5030,4910,5010,748186,3720000000,196982894
175330,2020-03-02,4950,5010,4920,4925,432123,2137000000,196982894
175330,2020-03-03,4940,4995,4905,4910,400302,1976000000,196982894
175330,2020-03-04,4910,4935,4900,4920,308298,1516000000,196982894
175330,2020-03-05,4945,4950,4895,4920,611265,3002000000,196982894
175330,2020-03-06,4905,4915,4795,4840,782348,3785000000,196982894
175330,2020-03-09,4810,4820,4560,4610,763653,3542000000,196982894
175330,2020-03-10,4500,4595,4490,4550,543051,2464000000,196982894
175330,2020-03-11,4560,4625,4495,4505,541316,2472000000,196982894
175330,2020-03-12,4430,4485,4265,4395,1058289,4602000000,196982894
175330,2020-03-13,4010,4195,3945,4135,1187241,4824000000,196982894
175330,2020-03-16,4135,4205,4025,4115,731523,3005000000,196982894
175330,2020-03-17,3945,3975,3750,3855,867784,3377000000,196982894
175330,2020-03-18,3750,3885,3740,3740,1188985,4531000000,196982894
175330,2020-03-19,3755,3815,3365,3375,1322175,4740000000,196982894
175330,2020-03-20,3420,3820,3260,3820,1052187,3619000000,196982894
175330,2020-03-23,3510,3565,3425,3480,627780,2181000000,196982894
175330,2020-03-24,3610,3670,3485,3620,521168,1871000000,196982894
175330,2020-03-25,3830,3960,3735,3935,625522,2399000000,196982894
175330,2020-03-26,3940,4140,3905,4125,854056,3491000000,196982894
175330,2020-03-27,4250,4315,4045,4250,916216,3856000000,196982894
175330,2020-03-30,4100,4340,4085,4340,373586,1570000000,196982894
175330,2020-03-31,4370,4560,4350,4475,678825,3051000000,196982894
175330,2020-04-01,4470,4560,4405,4410,469742,2105000000,196982894
175330,2020-04-02,4335,4470,4205,4470,364979,1586000000,196982894
175330,2020-04-03,4485,4510,4345,4380,344621,1529000000,196982894
175330,2020-04-06,4330,4470,4330,4390,468766,2057000000,196982894
175330,2020-04-07,4460,4495,4375,4390,316502,1396000000,196982894
175330,2020-04-08,4390,4420,4335,4410,171341,750000000,196982894
175330,2020-04-09,4450,4450,4375,4380,252576,1109000000,196982894
175330,2020-04-10,4390,4480,4375,4480,311363,1382000000,196982894
175330,2020-04-13,4490,4510,4425,4425,225104,1005000000,196982894
175330,2020-04-14,4480,4480,4415,4430,247794,1098000000,196982894
175330,2020-04-16,4395,4395,4285,4345,380434,1649000000,196982894
175330,2020-04-17,4390,4465,4370,4410,334654,1481000000,196982894
175330,2020-04-20,4410,4475,4410,4440,311142,1384000000,196982894
175330,2020-04-21,4430,4430,4285,4370,275972,1205000000,196982894
175330,2020-04-22,4330,4350,4270,4335,178792,769000000,196982894
175330,2020-04-23,4350,4425,4350,4410,176108,771000000,196982894
175330,2020-04-24,4340,4410,4340,4365,151603,660000000,196982894
175330,2020-04-27,4375,4640,4375,4605,776746,3540000000,196982894
175330,2020-04-28,4645,4780,4585,4690,711677,3330000000,196982894
175330,2020-04-29,4750,4995,4740,4835,1084646,5334000000,196982894
175330,2020-05-04,4800,4800,4635,4660,545632,2562000000,196982894
175330,2020-05-06,4700,4740,4620,4635,499765,2329000000,196982894
175330,2020-05-07,4630,4630,4565,4600,343161,1577000000,196982894
175330,2020-05-08,4635,4680,4610,4615,405331,1877000000,196982894
175330,2020-05-11,4625,4630,4585,4595,313011,1441000000,196982894
175330,2020-05-12,4595,4595,4480,4500,280343,1266000000,196982894
175330,2020-05-13,4360,4475,4355,4460,184859,817000000,196982894
175330,2020-05-14,4450,4450,4295,4325,344425,1502000000,196982894
175330,2020-05-15,4375,4485,4345,4425,318031,1408000000,196982894
175330,2020-05-18,4450,4490,4365,4465,200233,888000000,196982894
175330,2020-05-19,4590,4750,4550,4745,661645,3089000000,196982894
175330,2020-05-20,4680,4700,4630,4675,262175,1222000000,196982894
175330,2020-05-21,4690,4750,4675,4720,358525,1696000000,196982894
175330,2020-05-22,4740,4750,4550,4595,267397,1247000000,196982894
175330,2020-05-25,4605,4625,4520,4565,231882,1054000000,196982894
175330,2020-05-26,4585,4675,4565,4635,164174,761000000,196982894
175330,2020-05-27,4680,4760,4680,4740,445427,2108000000,196982894
175330,2020-05-28,4800,4965,4780,4825,809340,3946000000,196982894
175330,2020-05-29,4820,4870,4740,4750,624552,3005000000,196982894
175330,2020-06-01,4770,4885,4750,4870,269412,1297000000,196982894
175330,2020-06-02,4870,5060,4820,5040,812178,4057000000,196982894
175330,2020-06-03,5100,5310,5040,5240,866490,4526000000,196982894
175330,2020-06-04,5300,5380,5180,5230,650722,3433000000,196982894
175330,2020-06-05,5280,5350,5230,5300,393812,2092000000,196982894
175330,2020-06-08,5380,5380,5240,5300,305768,1618000000,196982894
175330,2020-06-09,5330,5330,5240,5250,351215,1857000000,196982894
175330,2020-06-10,5250,5250,5060,5090,385723,1978000000,196982894
175330,2020-06-11,5090,5090,4860,4930,593611,2925000000,196982894
175330,2020-06-12,4780,5060,4650,5060,877960,4240000000,196982894
175330,2020-06-15,5100,5100,4750,4750,446666,2194000000,196982894
