ticker,trade_date,open_price,high_price,low_price,close_price,volume,turnover,shares_outstanding
016360,2020-01-02,38600,38650,37800,37850,187682,7135000000,89300000
016360,2020-01-03,38000,38500,37850,38100,266984,10195000000,89300000
016360,2020-01-06,37700,38000,37150,37500,215108,8056000000,89300000
016360,2020-01-07,37500,37950,37250,37800,288546,10844000000,89300000
016360,2020-01-08,37300,37400,36850,37150,287810,10679000000,89300000
016360,2020-01-09,38200,38200,37150,37600,306136,11486000000,89300000
016360,2020-01-10,37500,37850,37400,37850,223093,8405000000,89300000
016360,2020-01-13,37900,37950,37350,37650,153232,5755000000,89300000
016360,2020-01-14,37800,38100,37450,38000,327233,12410000000,89300000
016360,2020-01-15,38050,38050,37450,37900,188318,7110000000,89300000
016360,2020-01-16,37900,38150,37500,38150,209219,7917000000,89300000
016360,2020-01-17,38150,38200,37850,38150,199419,7593000000,89300000
016360,2020-01-20,38200,38300,37800,37850,179914,6854000000,89300000
016360,2020-01-21,38050,38100,37650,37700,187588,7106000000,89300000
016360,2020-01-22,37900,38300,37600,38300,237796,9042000000,89300000
016360,2020-01-23,38050,38300,37700,38100,201322,7661000000,89300000
016360,2020-01-28,37500,37800,36100,36350,390860,14355000000,89300000
016360,2020-01-29,36300,36350,35900,36350,295323,10652000000,89300000
016360,2020-01-30,36400,36400,35250,35400,274189,9739000000,89300000
016360,2020-01-31,35750,36200,35250,35250,286937,10216000000,89300000
016360,2020-02-03,35050,35350,34550,35000,226193,7898000000,89300000
016360,2020-02-04,34850,35450,34800,34900,323944,11344000000,89300000
016360,2020-02-05,35250,35600,35000,35350,272398,9618000000,89300000
016360,2020-02-06,35700,36700,35600,36700,310018,11263000000,89300000
016360,2020-02-07,36500,36700,35650,35850,227786,8177000000,89300000
016360,2020-02-10,35300,35700,35100,35300,140996,4973000000,89300000
016360,2020-02-11,35600,35800,35350,35500,156849,5575000000,89300000
016360,2020-02-12,35350,35600,35000,35450,186068,6572000000,89300000
016360,2020-02-13,35600,35700,35100,35300,319803,11293000000,89300000
016360,2020-02-14,35050,35700,35000,35250,265367,9368000000,89300000
016360,2020-02-17,35400,35550,35000,35250,168530,5924000000,89300000
016360,2020-02-18,35050,35600,34900,35500,296848,10489000000,89300000
016360,2020-02-19,35800,36050,35500,35750,336118,12035000000,89300000
016360,2020-02-20,35750,36200,35500,35700,238687,8561000000,89300000
016360,2020-02-21,35050,35600,34900,35100,189637,6682000000,89300000
016360,2020-02-24,34750,34950,33900,33900,313620,10750000000,89300000
016360,2020-02-25,33750,34600,33750,34300,341216,11688000000,89300000
016360,2020-02-26,34150,34500,33900,34000,283194,9680000000,89300000
016360,2020-02-27,34000,34200,33400,34000,346441,11699000000,89300000
016360,2020-02-28,33400,33800,32750,33100,391888,12973000000,89300000
016360,2020-03-02,33200,33350,32050,32950,352305,11566000000,89300000
016360,2020-03-03,33550,34050,33050,33200,325337,10905000000,89300000
016360,2020-03-04,33150,34600,33050,34300,396290,13526000000,89300000
016360,2020-03-05,34550,35200,34150,34900,366895,12723000000,89300000
016360,2020-03-06,34500,34550,34000,34400,318615,10910000000,89300000
016360,2020-03-09,33750,33750,32950,33150,313390,10413000000,89300000
016360,2020-03-10,32800,33750,32500,33550,508237,16852000000,89300000
016360,2020-03-11,33200,34300,32650,33100,423850,14175000000,89300000
016360,2020-03-12,33400,33400,31300,32250,666939,21346000000,89300000
016360,2020-03-13,30100,31750,29100,31400,908190,27411000000,89300000
016360,2020-03-16,31400,31700,29450,30050,563171,17219000000,89300000
016360,2020-03-17,28500,29900,28300,29300,517060,14983000000,89300000
016360,2020-03-18,29600,29600,28150,28500,500436,14456000000,89300000
016360,2020-03-19,28450,28800,23850,24400,789228,20429000000,89300000
016360,2020-03-20,24500,25600,22750,23900,1291491,30395000000,89300000
016360,2020-03-23,21500,22400,20450,20800,1010313,21332000000,89300000
016360,2020-03-24,21600,23450,20900,23350,1006296,22199000000,89300000
016360,2020-03-25,24850,27500,24300,27400,1109536,28996000000,89300000
016360,2020-03-26,27400,28000,26300,26850,1043480,28398000000,89300000
016360,2020-03-27,28400,29400,27300,27800,865105,24521000000,89300000
