ticker,trade_date,short_vol,short_amt,lending_balance_amt
000720,2020-01-02,5542,223400000,138791000000
000720,2020-01-03,11673,468370000,138642000000
000720,2020-01-06,83851,3245340000,164430000000
000720,2020-01-07,13596,525850000,165015000000
000720,2020-01-08,134138,4961390000,172227000000
000720,2020-01-09,17082,639570000,172083000000
000720,2020-01-10,11713,438330000,175993000000
000720,2020-01-13,28510,1114860000,187246000000
000720,2020-01-14,20875,825700000,186971000000
000720,2020-01-15,14359,579710000,186199000000
000720,2020-01-16,12964,521500000,184480000000
000720,2020-01-17,12626,514680000,175267000000
000720,2020-01-20,30473,1240560000,172564000000
000720,2020-01-21,25471,1041020000,173710000000
000720,2020-01-22,87450,3519660000,175632000000
000720,2020-01-23,65985,2618470000,167073000000
000720,2020-01-28,18989,720030000,159227000000
000720,2020-01-29,29488,1124220000,163737000000
000720,2020-01-30,17042,649410000,159801000000
000720,2020-01-31,35056,1324590000,158730000000
000720,2020-02-03,45450,1662560000,156533000000
000720,2020-02-04,50059,1873750000,161417000000
000720,2020-02-05,54251,2042750000,163178000000
000720,2020-02-06,38004,1492380000,172235000000
000720,2020-02-07,32303,1276550000,171032000000
000720,2020-02-10,7504,291930000,169421000000
000720,2020-02-11,2933,114220000,164793000000
000720,2020-02-12,10585,411250000,168240000000
000720,2020-02-13,16674,643520000,165858000000
000720,2020-02-14,26917,1022040000,164307000000
000720,2020-02-17,27755,1054460000,164402000000
000720,2020-02-18,15448,582950000,162735000000
000720,2020-02-19,4378,162850000,162037000000
000720,2020-02-20,16520,605640000,158493000000
000720,2020-02-21,16708,599970000,152331000000
000720,2020-02-24,8803,298530000,145082000000
000720,2020-02-25,37978,1320470000,149854000000
000720,2020-02-26,39524,1403980000,153004000000
000720,2020-02-27,32170,1135570000,150590000000
000720,2020-02-28,15521,530280000,150490000000
000720,2020-03-02,16150,546210000,145985000000
000720,2020-03-03,22393,766110000,146456000000
000720,2020-03-04,14882,509380000,147881000000
000720,2020-03-05,34479,1205690000,160621000000
000720,2020-03-06,35083,1208540000,161334000000
000720,2020-03-09,85846,2782190000,152903000000
000720,2020-03-10,18303,578830000,153018000000
000720,2020-03-11,21582,680960000,147865000000
000720,2020-03-12,55332,1630060000,141525000000
000720,2020-03-13,96932,2609600000,134835000000
000720,2020-03-16,37709,1032810000,133198000000
000720,2020-03-17,3991,100780000,131443000000
000720,2020-03-18,13,330000,126371000000
000720,2020-03-19,750,15070000,106694000000
000720,2020-03-20,124,2570000,121126000000
000720,2020-03-23,0,0,108875000000
000720,2020-03-24,655,14000000,121198000000
000720,2020-03-25,197,4720000,138392000000
000720,2020-03-26,284,6870000,142370000000
000720,2020-03-27,494,12080000,145557000000
000720,2020-03-30,244,6070000,151234000000
000720,2020-03-31,13860,382650000,146619000000
000720,2020-04-01,0,0,137169000000
000720,2020-04-02,264,6960000,143237000000
000720,2020-04-03,509,13350000,136187000000
000720,2020-04-06,107,2930000,143157000000
000720,2020-04-07,4368,120540000,137580000000
000720,2020-04-08,6896,193060000,138025000000
000720,2020-04-09,2731,77900000,144756000000
000720,2020-04-10,85,2550000,146184000000
000720,2020-04-13,6,190000,147631000000
000720,2020-04-14,69,2190000,155603000000
000720,2020-04-16,1487,47160000,154172000000
000720,2020-04-17,164,5310000,150486000000
000720,2020-04-20,3308,110120000,152549000000
000720,2020-04-21,7874,274590000,153091000000
000720,2020-04-22,0,0,154197000000
000720,2020-04-23,133,4520000,150970000000
000720,2020-04-24,17,560000,145525000000
000720,2020-04-27,0,0,150990000000
000720,2020-04-28,47,1580000,152449000000
000720,2020-04-29,495,16870000,155252000000
000720,2020-05-04,133,4460000,147724000000
000720,2020-05-06,461,15630000,151151000000
000720,2020-05-07,608,20580000,149260000000
000720,2020-05-08,12770,435320000,148130000000
000720,2020-05-11,372,12310000,143366000000
000720,2020-05-12,68,2220000,139992000000
000720,2020-05-13,50,1640000,137472000000
000720,2020-05-14,94,3030000,138114000000
000720,2020-05-15,881,27970000,138176000000
000720,2020-05-18,331,10430000,136785000000
000720,2020-05-19,259,8450000,137878000000
000720,2020-05-20,0,0,134317000000
000720,2020-05-21,272,8740000,133920000000
