ticker,trade_date,short_vol,short_amt,lending_balance_amt
000240,2020-01-02,5504,77440000,22801000000
000240,2020-01-03,4461,62460000,22651000000
000240,2020-01-06,243,3370000,22632000000
000240,2020-01-07,1235,17250000,22699000000
000240,2020-01-08,3118,42410000,22238000000
000240,2020-01-09,9020,122890000,22137000000
000240,2020-01-10,4141,56470000,22332000000
000240,2020-01-13,1713,23570000,22421000000
000240,2020-01-14,2995,41100000,22368000000
000240,2020-01-15,2473,34170000,23123000000
000240,2020-01-16,4195,58180000,23545000000
000240,2020-01-17,6863,94690000,23552000000
000240,2020-01-20,2838,39590000,23585000000
000240,2020-01-21,1882,26090000,23511000000
000240,2020-01-22,994,13800000,23346000000
000240,2020-01-23,4110,56460000,22972000000
000240,2020-01-28,8022,107560000,23126000000
000240,2020-01-29,6176,81950000,22976000000
000240,2020-01-30,3893,50850000,22712000000
000240,2020-01-31,6803,90090000,23107000000
000240,2020-02-03,3617,47770000,22926000000
000240,2020-02-04,10885,141090000,22845000000
000240,2020-02-05,17661,228670000,23139000000
000240,2020-02-06,2209,29210000,23508000000
000240,2020-02-07,10005,130900000,23335000000
000240,2020-02-10,5306,69100000,23362000000
000240,2020-02-11,3855,52020000,24255000000
000240,2020-02-12,4841,64950000,23823000000
000240,2020-02-13,7122,94600000,23624000000
000240,2020-02-14,23203,301180000,23770000000
000240,2020-02-17,2238,29410000,24158000000
000240,2020-02-18,4588,60310000,23307000000
000240,2020-02-19,8580,111590000,22884000000
000240,2020-02-20,7739,99580000,22226000000
000240,2020-02-21,12035,152510000,22264000000
000240,2020-02-24,10664,133310000,21900000000
000240,2020-02-25,13708,168720000,22244000000
000240,2020-02-26,14326,177810000,22852000000
000240,2020-02-27,10274,127100000,22798000000
000240,2020-02-28,11276,137880000,22496000000
000240,2020-03-02,14346,176220000,22931000000
000240,2020-03-03,13329,167180000,23475000000
000240,2020-03-04,14876,184130000,23033000000
000240,2020-03-05,16316,199370000,22852000000
000240,2020-03-06,39561,457240000,21753000000
000240,2020-03-09,30805,333080000,21165000000
000240,2020-03-10,19108,205540000,21448000000
000240,2020-03-11,27868,293650000,22278000000
000240,2020-03-12,19437,199120000,21093000000
000240,2020-03-13,40251,385470000,20572000000
000240,2020-03-16,12388,120550000,20616000000
000240,2020-03-17,309,2990000,19881000000
000240,2020-03-18,0,0,18249000000
000240,2020-03-19,6,50000,16076000000
000240,2020-03-20,1476,11770000,17386000000
000240,2020-03-23,780,6100000,14195000000
000240,2020-03-24,680,5270000,14849000000
000240,2020-03-25,42,370000,16238000000
000240,2020-03-26,35,300000,15715000000
000240,2020-03-27,448,3870000,15777000000
000240,2020-03-30,141,1190000,15687000000
000240,2020-03-31,21,180000,15273000000
000240,2020-04-01,12,100000,15366000000
000240,2020-04-02,0,0,15483000000
000240,2020-04-03,0,0,15991000000
000240,2020-04-06,77,710000,16142000000
000240,2020-04-07,0,0,16810000000
000240,2020-04-08,0,0,17039000000
