ticker,trade_date,short_vol,short_amt,lending_balance_amt
016360,2020-01-02,10845,412670000,102543000000
016360,2020-01-03,23944,915090000,108466000000
016360,2020-01-06,10542,394670000,121650000000
016360,2020-01-07,8171,307470000,122443000000
016360,2020-01-08,7887,292480000,123009000000
016360,2020-01-09,27046,1015620000,129191000000
016360,2020-01-10,13834,521080000,125162000000
016360,2020-01-13,22123,831010000,125082000000
016360,2020-01-14,13617,516480000,120844000000
016360,2020-01-15,16372,618600000,118820000000
016360,2020-01-16,11627,440430000,126578000000
016360,2020-01-17,35026,1333930000,127117000000
016360,2020-01-20,21572,822410000,123279000000
016360,2020-01-21,22551,854910000,122533000000
016360,2020-01-22,39866,1515310000,124587000000
016360,2020-01-23,43749,1665100000,124149000000
016360,2020-01-28,61981,2270260000,120482000000
016360,2020-01-29,33403,1206290000,128886000000
016360,2020-01-30,35080,1249800000,145878000000
016360,2020-01-31,35427,1264320000,149584000000
016360,2020-02-03,36276,1267260000,121961000000
016360,2020-02-04,48684,1705790000,122369000000
016360,2020-02-05,37788,1333380000,122413000000
016360,2020-02-06,50330,1829970000,125632000000
016360,2020-02-07,26451,950540000,122945000000
016360,2020-02-10,16272,574160000,121336000000
016360,2020-02-11,21956,780090000,120935000000
016360,2020-02-12,24697,872080000,123894000000
016360,2020-02-13,48574,1716830000,125058000000
016360,2020-02-14,19920,704900000,126558000000
016360,2020-02-17,23743,834730000,125962000000
016360,2020-02-18,34731,1228180000,127571000000
016360,2020-02-19,34787,1245670000,129465000000
016360,2020-02-20,40600,1454610000,129671000000
016360,2020-02-21,29620,1044060000,127308000000
016360,2020-02-24,37781,1295830000,122607000000
016360,2020-02-25,39749,1362490000,128010000000
016360,2020-02-26,17873,611880000,127833000000
016360,2020-02-27,42247,1429920000,133088000000
016360,2020-02-28,58039,1920130000,127937000000
016360,2020-03-02,28944,952560000,126942000000
016360,2020-03-03,33678,1128400000,122255000000
016360,2020-03-04,29115,995450000,125550000000
016360,2020-03-05,32337,1118970000,127760000000
016360,2020-03-06,41735,1429360000,143723000000
016360,2020-03-09,46635,1549810000,132311000000
016360,2020-03-10,54904,1825990000,137377000000
016360,2020-03-11,44974,1506220000,134733000000
016360,2020-03-12,110092,3540680000,131410000000
016360,2020-03-13,153818,4697750000,136333000000
016360,2020-03-16,39574,1212020000,136643000000
016360,2020-03-17,4662,134760000,130575000000
016360,2020-03-18,272,7910000,132668000000
016360,2020-03-19,77,1930000,115651000000
016360,2020-03-20,494,11810000,118798000000
016360,2020-03-23,5603,118260000,103039000000
016360,2020-03-24,2550,55240000,115517000000
016360,2020-03-25,4579,118990000,130349000000
016360,2020-03-26,614,16560000,126810000000
016360,2020-03-27,4792,136530000,133283000000
016360,2020-03-30,226,6380000,135681000000
016360,2020-03-31,126,3710000,128690000000
016360,2020-04-01,594,16330000,117426000000
016360,2020-04-02,549,14800000,117946000000
016360,2020-04-03,1661,45390000,118556000000
016360,2020-04-06,1517,43270000,123702000000
016360,2020-04-07,10,290000,124804000000
016360,2020-04-08,622,17420000,121481000000
016360,2020-04-09,729,20700000,121171000000
016360,2020-04-10,1764,50350000,119064000000
016360,2020-04-13,0,0,114880000000
016360,2020-04-14,387,10950000,115816000000
016360,2020-04-16,291,7990000,112263000000
016360,2020-04-17,586,16910000,117655000000
016360,2020-04-20,1755,50750000,114258000000
016360,2020-04-21,489,13670000,112635000000
016360,2020-04-22,313,8460000,110276000000
016360,2020-04-23,0,0,107967000000
016360,2020-04-24,4,110000,102295000000
016360,2020-04-27,8,230000,106354000000
016360,2020-04-28,1142,32470000,106374000000
016360,2020-04-29,1802,54240000,109723000000
016360,2020-05-04,662,19160000,106517000000
016360,2020-05-06,178,5220000,107399000000
016360,2020-05-07,125,3620000,106576000000
016360,2020-05-08,185,5390000,104151000000
016360,2020-05-11,619,17700000,103811000000
016360,2020-05-12,740,20670000,100832000000
016360,2020-05-13,63,1740000,100315000000
016360,2020-05-14,444,12080000,100264000000
016360,2020-05-15,612,16670000,98623000000
016360,2020-05-18,3271,89370000,98870000000
016360,2020-05-19,4444,125720000,101845000000
016360,2020-05-20,1094,30850000,101456000000
016360,2020-05-21,5643,162150000,105424000000
016360,2020-05-22,9900,278400000,100034000000
016360,2020-05-25,2737,77070000,101973000000
016360,2020-05-26,18,520000,104575000000
016360,2020-05-27,1035,29890000,104206000000
016360,2020-05-28,1226,35660000,104101000000
016360,2020-05-29,664,18560000,100803000000
016360,2020-06-01,650,18450000,102258000000
016360,2020-06-02,3570,106310000,106247000000
016360,2020-06-03,65,2030000,112329000000
016360,2020-06-04,10,310000,107893000000
016360,2020-06-05,80,2470000,108008000000
016360,2020-06-08,8,250000,109735000000
